,winner,loser,score
0,A. j. Ellis,Hanley Ramirez,1
1,Hanley Ramirez,A. j. Ellis,1
2,A. j. Ellis,James Loney,0
3,A. j. Ellis,Marlon Byrd,0
4,A. j. Ellis,Yuniesky Betancourt,6
5,A. j. Pierzynski,Aaron Rowand,1
6,A. j. Pierzynski,Adam Dunn,18
7,A. j. Pierzynski,Adam Jones,0
8,A. j. Pierzynski,Adam Lind,0
9,A. j. Pierzynski,Adrian Beltre,0
10,A. j. Pierzynski,Alberto Callaspo,9
11,A. j. Pierzynski,Alejandro De aza,0
12,A. j. Pierzynski,Alex Avila,0
13,A. j. Pierzynski,Alex Gordon,0
14,A. j. Pierzynski,Alex Rios,0
15,A. j. Pierzynski,Alexei Ramírez,0
16,A. j. Pierzynski,Alexi Amarista,0
17,A. j. Pierzynski,Angel Pagan,1
18,Angel Pagan,A. j. Pierzynski,1
19,A. j. Pierzynski,Aubrey Huff,0
20,A. j. Pierzynski,B. j. Upton,0
21,A. j. Pierzynski,Ben Zobrist,0
22,A. j. Pierzynski,Billy Butler,15
23,A. j. Pierzynski,Brandon Allen,0
24,A. j. Pierzynski,Brent Morel,0
25,A. j. Pierzynski,Brett Lawrie,3
26,A. j. Pierzynski,Carl Crawford,8
27,A. j. Pierzynski,Carlos Santana,0
28,A. j. Pierzynski,Casey Kotchman,0
29,A. j. Pierzynski,Casper Wells,3
30,Casper Wells,A. j. Pierzynski,3
31,A. j. Pierzynski,Chris Getz,16
32,A. j. Pierzynski,Cliff Pennington,0
33,A. j. Pierzynski,Coco Crisp,1
34,Coco Crisp,A. j. Pierzynski,1
35,A. j. Pierzynski,Curtis Granderson,0
36,A. j. Pierzynski,David Dejesus,0
37,A. j. Pierzynski,David Ortiz,0
38,A. j. Pierzynski,Dayán Viciedo,3
39,Dayán Viciedo,A. j. Pierzynski,3
40,A. j. Pierzynski,Delmon Young,1
41,A. j. Pierzynski,Derek Jeter,0
42,A. j. Pierzynski,Domonic Brown,0
43,A. j. Pierzynski,Drew Butera,0
44,A. j. Pierzynski,Eduardo Nunez,8
45,A. j. Pierzynski,Endy Chavez,2
46,A. j. Pierzynski,Eric Hosmer,0
47,A. j. Pierzynski,Evan Longoria,16
48,A. j. Pierzynski,Freddie Freeman,0
49,A. j. Pierzynski,Giancarlo Stanton,0
50,A. j. Pierzynski,Gordon Beckham,0
51,A. j. Pierzynski,Howie Kendrick,0
52,A. j. Pierzynski,J. p. Arencibia,0
53,A. j. Pierzynski,Jacoby Ellsbury,0
54,A. j. Pierzynski,Jeff Francoeur,12
55,Jeff Francoeur,A. j. Pierzynski,12
56,A. j. Pierzynski,Jim Thome,2
57,A. j. Pierzynski,Jorge Posada,2
58,Jorge Posada,A. j. Pierzynski,2
59,A. j. Pierzynski,Josh Reddick,4
60,A. j. Pierzynski,Josh Willingham,0
61,A. j. Pierzynski,Juan Pierre,22
62,A. j. Pierzynski,Justin Smoak,0
63,A. j. Pierzynski,Kelly Johnson,7
64,A. j. Pierzynski,Kevin Youkilis,1
65,A. j. Pierzynski,Kyle Seager,0
66,A. j. Pierzynski,Luke Scott,0
67,A. j. Pierzynski,Mark Reynolds,0
68,A. j. Pierzynski,Matt Laporta,8
69,A. j. Pierzynski,Matt Wieters,0
70,A. j. Pierzynski,Matthew Joyce,2
71,A. j. Pierzynski,Michael Young,0
72,A. j. Pierzynski,Miguel Cabrera,9
73,A. j. Pierzynski,Miguel Olivo,8
74,A. j. Pierzynski,Mike Carp,0
75,A. j. Pierzynski,Nate Schierholtz,0
76,A. j. Pierzynski,Nelson Cruz,0
77,A. j. Pierzynski,Omar Vizquel,0
78,A. j. Pierzynski,Paul Konerko,0
79,A. j. Pierzynski,Peter Bourjos,2
80,A. j. Pierzynski,Reid Brignac,6
81,A. j. Pierzynski,Ronny Cedeno,12
82,A. j. Pierzynski,Russell Branyan,0
83,A. j. Pierzynski,Ryan Hanigan,0
84,A. j. Pierzynski,Ryan Howard,0
85,A. j. Pierzynski,Scott Sizemore,0
86,A. j. Pierzynski,Sean Rodriguez,2
87,A. j. Pierzynski,Trayvon Robinson,0
88,A. j. Pierzynski,Trevor Plouffe,0
89,A. j. Pierzynski,Vernon Wells,3
90,A. j. Pierzynski,Wilson Betemit,8
91,A. j. Pierzynski,Yorvit Torrealba,0
92,Aaron Cunningham,Aubrey Huff,1
93,Aubrey Huff,Aaron Cunningham,1
94,Aaron Cunningham,Omar Infante,0
95,Aaron Hill,Adam Jones,0
96,Aaron Hill,Alex Avila,2
97,Aaron Hill,Alex Gordon,0
98,Aaron Hill,Alex Rios,0
99,Aaron Hill,Alex Rodriguez,5
