,winner,loser,score
0,A. j. Ellis,Adam Eaton,1
1,A. j. Ellis,Adam Kennedy,0
2,A. j. Ellis,Alex Gonzalez,0
3,A. j. Ellis,Alfonso Soriano,0
4,A. j. Ellis,Allen Craig,0
5,A. j. Ellis,Andre Ethier,0
6,A. j. Ellis,Andres Torres,0
7,A. j. Ellis,Andy Parrino,0
8,A. j. Ellis,Brandon Belt,0
9,A. j. Ellis,Brandon Crawford,0
10,A. j. Ellis,Brandon Moss,0
11,A. j. Ellis,Brett Jackson,0
12,A. j. Ellis,Brian Mccann,0
13,A. j. Ellis,Bryan Lahair,0
14,A. j. Ellis,Buster Posey,0
15,A. j. Ellis,Cameron Maybin,0
16,A. j. Ellis,Carlos Lee,0
17,A. j. Ellis,Carlos Quentin,0
18,A. j. Ellis,Carlos Ruiz,0
19,A. j. Ellis,Chris Heisey,0
20,A. j. Ellis,Chris Snyder,0
21,A. j. Ellis,Chris Young,3
22,A. j. Ellis,Clint Barmes,0
23,A. j. Ellis,Corey Hart,0
24,A. j. Ellis,Craig Gentry,0
25,A. j. Ellis,Dan Uggla,0
26,A. j. Ellis,Daniel Murphy,2
27,Daniel Murphy,A. j. Ellis,2
28,A. j. Ellis,Danny Espinosa,1
29,A. j. Ellis,Darwin Barney,0
30,A. j. Ellis,David Freese,0
31,A. j. Ellis,Dee Strange-gordon,4
32,A. j. Ellis,Dexter Fowler,0
33,A. j. Ellis,Edwin Encarnacion,1
34,Edwin Encarnacion,A. j. Ellis,1
35,A. j. Ellis,Freddie Freeman,0
36,A. j. Ellis,Garrett Jones,0
37,A. j. Ellis,Hanley Ramirez,0
38,A. j. Ellis,Ian Stewart,2
39,A. j. Ellis,Ike Davis,0
40,A. j. Ellis,Jason Heyward,0
41,A. j. Ellis,Jason Kubel,0
42,A. j. Ellis,Jay Bruce,1
43,A. j. Ellis,Jeff Bianchi,0
44,A. j. Ellis,Jhonny Peralta,3
45,A. j. Ellis,John Baker,0
46,A. j. Ellis,John Mayberry,0
47,A. j. Ellis,Jonathan Lucroy,0
48,A. j. Ellis,Jordan Pacheco,0
49,A. j. Ellis,Jordany Valdespin,0
50,A. j. Ellis,Josh Harrison,1
51,A. j. Ellis,Josh Thole,0
52,A. j. Ellis,Juan Francisco,1
53,A. j. Ellis,Justin Ruggiano,3
54,Justin Ruggiano,A. j. Ellis,3
55,A. j. Ellis,Kurt Suzuki,1
56,A. j. Ellis,Luis Cruz,0
57,A. j. Ellis,Mark Ellis,1
