,winner,loser,who_won,score
0,A. j. Ellis,Anibal Sanchez,batter,6
1,A. j. Ellis,Bryan Shaw,batter,3
2,A. j. Ellis,Clay Buchholz,batter,3
3,A. j. Ellis,Dylan Floro,batter,2
4,A. j. Ellis,Hansel Robles,batter,3
5,A. j. Ellis,Matt Bowman,batter,6
6,A. j. Ellis,Pedro Baez,batter,3
7,A. j. Ellis,Reyes Moronta,batter,2
8,A. j. Ellis,Richard Rodriguez,batter,2
9,A. j. Ellis,Vince Velasquez,batter,3
10,A.J. Cole,Adrian Beltre,pitcher,1
11,A.J. Cole,Austin Jackson,pitcher,6
12,A.J. Cole,Dansby Swanson,pitcher,6
13,A.J. Cole,Devin Mesoraco,pitcher,1
14,A.J. Cole,Ender Inciarte,pitcher,1
15,A.J. Cole,Ian Kinsler,pitcher,1
16,A.J. Cole,Isiah Kiner-falefa,pitcher,1
17,A.J. Cole,J. d. Davis,pitcher,1
18,A.J. Cole,Johan Camargo,pitcher,6
19,A.J. Cole,Jose Bautista,pitcher,6
20,A.J. Cole,Ozzie Albies,pitcher,6
21,A.J. Cole,Ryan Rua,pitcher,1
22,A.J. Cole,Willie Calhoun,pitcher,6
23,A.J. Minter,Cody Bellinger,pitcher,6
24,AJ Ramos,Aaron Altherr,pitcher,1
25,AJ Ramos,Derek Dietrich,pitcher,6
26,AJ Ramos,Jose Peraza,pitcher,1
27,AJ Ramos,Rhys Hoskins,pitcher,6
28,AJ Ramos,Rosell Herrera,pitcher,6
29,AJ Ramos,Tucker Barnhart,pitcher,1
30,AJ Ramos,Yangervis Solarte,pitcher,2
31,Aaron Altherr,Brandon McCarthy,batter,3
32,Aaron Altherr,Dan Jennings,batter,3
33,Aaron Altherr,J.A. Happ,batter,3
34,Aaron Altherr,Jerry Blevins,batter,1
35,Aaron Altherr,Jonathan Loaisiga,batter,2
36,Aaron Altherr,Jose Ramirez,batter,2
37,Aaron Altherr,Julio Teheran,batter,2
38,Aaron Altherr,Max Scherzer,batter,1
39,Aaron Altherr,Pierce Johnson,batter,3
40,Aaron Altherr,Steve Cishek,batter,12
41,Aaron Altherr,Trevor Gott,batter,3
42,Aaron Altherr,Zack Greinke,batter,12
43,Aaron Bummer,Chance Sisco,pitcher,6
44,Aaron Bummer,Craig Gentry,pitcher,2
45,Aaron Bummer,Jace Peterson,pitcher,6
46,Aaron Bummer,Jeimer Candelario,pitcher,6
47,Aaron Bummer,Joey Wendle,pitcher,6
48,Aaron Bummer,Randal Grichuk,pitcher,6
49,Aaron Bummer,Rob Refsnyder,pitcher,6
50,Aaron Bummer,Robbie Grossman,pitcher,6
51,Aaron Bummer,Russell Martin,pitcher,1
52,Aaron Bummer,Sean Rodriguez,pitcher,6
53,Aaron Bummer,Tyler Austin,pitcher,1
54,Aaron Bummer,Willians Astudillo,pitcher,1
55,Aaron Hicks,Aaron Sanchez,batter,3
56,Aaron Hicks,Alex Claudio,batter,3
57,Aaron Hicks,Buck Farmer,batter,3
58,Aaron Hicks,Chaz Roe,batter,3
59,Aaron Hicks,Cole Hamels,batter,3
60,Aaron Hicks,Collin McHugh,batter,6
61,Aaron Hicks,Evan Phillips,batter,2
62,Aaron Hicks,Fernando Rodney,batter,6
63,Aaron Hicks,Jakob Junis,batter,3
64,Aaron Hicks,Jeanmar Gomez,batter,2
65,Aaron Hicks,Joe Kelly,batter,9
66,Aaron Hicks,Jordan Zimmermann,batter,12
67,Aaron Hicks,Justin Haley,batter,2
68,Aaron Hicks,Kevin Gausman,batter,3
69,Aaron Hicks,Kevin McCarthy,batter,2
70,Aaron Hicks,Mike Fiers,batter,12
71,Aaron Hicks,Reynaldo Lopez,batter,6
72,Aaron Hicks,Sandy Baez,batter,2
