,winner,loser,who_won,score
0,A. j. Ellis,Alex White,batter,12
1,A. j. Ellis,Barry Zito,batter,6
2,A. j. Ellis,Brad Brach,batter,2
3,A. j. Ellis,C.J. Wilson,batter,2
4,A. j. Ellis,Carlos Zambrano,batter,3
5,A. j. Ellis,Chris Sale,batter,3
6,A. j. Ellis,Cliff Lee,batter,3
7,A. j. Ellis,Guillermo Moscoso,batter,3
8,A. j. Ellis,Ian Kennedy,batter,3
9,A. j. Ellis,J.A. Happ,batter,2
10,A. j. Ellis,Josh Collmenter,batter,3
11,A. j. Ellis,Juan Nicasio,batter,3
12,A. j. Ellis,Kyle Kendrick,batter,3
13,A. j. Ellis,LaTroy Hawkins,batter,2
14,A. j. Ellis,Ryan Vogelsong,batter,2
15,A. j. Ellis,Tim Lincecum,batter,4
16,A. j. Ellis,Travis Blackley,batter,9
17,A. j. Ellis,Wade Miley,batter,3
18,A. j. Pierzynski,Aaron Laffey,batter,12
19,A. j. Pierzynski,Bartolo Colon,batter,12
20,A. j. Pierzynski,Brandon McCarthy,batter,1
21,A. j. Pierzynski,Chad Billingsley,batter,3
22,A. j. Pierzynski,Ervin Santana,batter,12
23,A. j. Pierzynski,Esmerling Vasquez,batter,3
24,A. j. Pierzynski,James Shields,batter,3
25,A. j. Pierzynski,Jeanmar Gomez,batter,2
26,A. j. Pierzynski,Joe Smith,batter,3
27,A. j. Pierzynski,Justin Masterson,batter,6
28,A. j. Pierzynski,Luis Mendoza,batter,3
29,A. j. Pierzynski,Luke Putkonen,batter,3
30,A. j. Pierzynski,Max Scherzer,batter,9
31,A. j. Pierzynski,Phil Hughes,batter,3
32,A. j. Pierzynski,Rafael Perez,batter,12
33,A. j. Pierzynski,Rick Porcello,batter,12
34,A. j. Pierzynski,Scott Diamond,batter,6
35,A. j. Pierzynski,Wandy Rodriguez,batter,6
36,A. j. Pierzynski,Wei-Yin Chen,batter,6
37,A.J. Burnett,Andre Ethier,pitcher,1
38,A.J. Burnett,Brandon Phillips,pitcher,2
39,A.J. Burnett,Brennan Boesch,pitcher,6
40,A.J. Burnett,Brett Wallace,pitcher,6
41,A.J. Burnett,Brian Bogusevic,pitcher,1
42,A.J. Burnett,Bryan Lahair,pitcher,1
43,A.J. Burnett,Bryce Harper,pitcher,1
44,A.J. Burnett,Cameron Maybin,pitcher,1
45,A.J. Burnett,Carlos Beltran,pitcher,2
46,A.J. Burnett,Carlos Lee,pitcher,1
47,A.J. Burnett,Carlos Quentin,pitcher,2
48,A.J. Burnett,Carlos Santana,pitcher,1
49,A.J. Burnett,Chase Headley,pitcher,6
50,A.J. Burnett,Chris Heisey,pitcher,1
51,A.J. Burnett,Clint Robinson,pitcher,1
52,A.J. Burnett,Corey Hart,pitcher,6
53,A.J. Burnett,Danny Espinosa,pitcher,1
54,A.J. Burnett,Darwin Barney,pitcher,1
55,A.J. Burnett,Don Kelly,pitcher,6
56,A.J. Burnett,Drew Stubbs,pitcher,1
57,A.J. Burnett,Elian Herrera,pitcher,6
58,A.J. Burnett,Emilio Bonifacio,pitcher,1
59,A.J. Burnett,Eric Hosmer,pitcher,1
60,A.J. Burnett,Freddie Freeman,pitcher,1
61,A.J. Burnett,Gregor Blanco,pitcher,1
62,A.J. Burnett,Hanley Ramirez,pitcher,6
63,A.J. Burnett,Jason Heyward,pitcher,1
64,A.J. Burnett,Jay Bruce,pitcher,7
65,A.J. Burnett,Jed Lowrie,pitcher,1
66,A.J. Burnett,Jeff Bianchi,pitcher,1
67,A.J. Burnett,Jhonny Peralta,pitcher,1
68,A.J. Burnett,Jimmy Paredes,pitcher,6
69,A.J. Burnett,John Baker,pitcher,1
70,A.J. Burnett,Johnny Cueto,pitcher,1
71,A.J. Burnett,Johnny Giavotella,pitcher,1
72,A.J. Burnett,Jordan Schafer,pitcher,2
73,A.J. Burnett,Jose Altuve,pitcher,6
74,A.J. Burnett,Juan Francisco,pitcher,7
75,A.J. Burnett,Juan Pierre,pitcher,1
76,A.J. Burnett,Justin Ruggiano,pitcher,1
77,A.J. Burnett,Luis Valbuena,pitcher,1
78,A.J. Burnett,Marco Estrada,pitcher,6
79,A.J. Burnett,Marwin Gonzalez,pitcher,1
80,A.J. Burnett,Matt Holliday,pitcher,6
81,A.J. Burnett,Melky Cabrera,pitcher,1
82,A.J. Burnett,Michael Brantley,pitcher,1
83,A.J. Burnett,Miguel Cabrera,pitcher,2
84,A.J. Burnett,Mike Fontenot,pitcher,1
85,A.J. Burnett,Nyjer Morgan,pitcher,6
86,A.J. Burnett,Placido Polanco,pitcher,2
87,A.J. Burnett,Prince Fielder,pitcher,1
88,A.J. Burnett,Rafael Furcal,pitcher,1
89,A.J. Burnett,Ryan Braun,pitcher,6
90,A.J. Burnett,Ryan Theriot,pitcher,6
91,A.J. Burnett,Ryan Zimmerman,pitcher,1
92,A.J. Burnett,Scott Maine,pitcher,1
93,A.J. Burnett,Shelley Duncan,pitcher,1
94,A.J. Burnett,Starlin Castro,pitcher,1
95,A.J. Burnett,Todd Frazier,pitcher,1
96,A.J. Burnett,Travis Ishikawa,pitcher,1
97,A.J. Burnett,Tyler Pastornicky,pitcher,6
98,A.J. Burnett,Wandy Rodriguez,pitcher,1
99,A.J. Burnett,Yovani Gallardo,pitcher,3
100,A.J. Burnett,Zack Cozart,pitcher,3
101,A.J. Griffin,Adam Lind,pitcher,1
102,A.J. Griffin,Adrian Beltre,pitcher,2
103,A.J. Griffin,Albert Pujols,pitcher,1
104,A.J. Griffin,Ben Zobrist,pitcher,1
105,A.J. Griffin,Brian Dozier,pitcher,1
106,A.J. Griffin,Curtis Granderson,pitcher,6
107,A.J. Griffin,Daniel Nava,pitcher,1
108,A.J. Griffin,Edwin Encarnacion,pitcher,6
109,A.J. Griffin,Elvis Andrus,pitcher,1
110,A.J. Griffin,Gregor Blanco,pitcher,1
111,A.J. Griffin,Ian Kinsler,pitcher,1
112,A.J. Griffin,Jacoby Ellsbury,pitcher,1
113,A.J. Griffin,Jeff Keppinger,pitcher,1
114,A.J. Griffin,Jeff Mathis,pitcher,1
115,A.J. Griffin,Jesus Montero,pitcher,1
116,A.J. Griffin,Justin Morneau,pitcher,6
117,A.J. Griffin,Kendrys Morales,pitcher,1
118,A.J. Griffin,Kyle Seager,pitcher,6
119,A.J. Griffin,Mauro Gomez,pitcher,2
120,A.J. Griffin,Melky Cabrera,pitcher,1
121,A.J. Griffin,Michael Saunders,pitcher,6
122,A.J. Griffin,Pedro Ciriaco,pitcher,2
123,A.J. Griffin,Raul Ibanez,pitcher,6
124,A.J. Griffin,Ryan Kalish,pitcher,1
125,A.J. Griffin,Ryan Roberts,pitcher,1
126,A.J. Griffin,Ryan Theriot,pitcher,1
127,A.J. Griffin,Scott Podsednik,pitcher,6
128,A.J. Griffin,Torii Hunter,pitcher,6
129,A.J. Griffin,Trevor Plouffe,pitcher,1
130,Aaron Cook,Adam Dunn,pitcher,1
131,Aaron Cook,Adam Lind,pitcher,1
132,Aaron Cook,Adrian Beltre,pitcher,1
133,Aaron Cook,Alejandro De aza,pitcher,1
134,Aaron Cook,Anthony Gose,pitcher,1
135,Aaron Cook,Ben Zobrist,pitcher,2
136,Aaron Cook,Brendan Ryan,pitcher,2
137,Aaron Cook,Brett Lawrie,pitcher,1
138,Aaron Cook,Casper Wells,pitcher,1
139,Aaron Cook,Chone Figgins,pitcher,1
140,Aaron Cook,Cliff Pennington,pitcher,1
141,Aaron Cook,Derek Norris,pitcher,1
142,Aaron Cook,Dustin Ackley,pitcher,1
143,Aaron Cook,Ichiro Suzuki,pitcher,1
144,Aaron Cook,Josh Hamilton,pitcher,6
145,Aaron Cook,Mark Reynolds,pitcher,6
146,Aaron Cook,Matthew Joyce,pitcher,1
147,Aaron Cook,Mike Moustakas,pitcher,1
148,Aaron Cook,Nelson Cruz,pitcher,1
149,Aaron Cook,Omar Quintanilla,pitcher,1
150,Aaron Cook,Paul Konerko,pitcher,1
151,Aaron Cook,Salvador Perez,pitcher,2
152,Aaron Cook,Seth Smith,pitcher,1
153,Aaron Crow,Alex Presley,pitcher,1
154,Aaron Crow,Alex Rios,pitcher,1
155,Aaron Crow,Alexei Ramírez,pitcher,1
156,Aaron Crow,Andrew Mccutchen,pitcher,6
157,Aaron Crow,Dustin Pedroia,pitcher,1
158,Aaron Crow,Neil Walker,pitcher,6
159,Aaron Crow,Tyler Flowers,pitcher,6
160,Aaron Cunningham,Eric Stults,batter,2
161,Aaron Harang,Aaron Hill,pitcher,1
162,Aaron Harang,Alfonso Soriano,pitcher,1
163,Aaron Harang,Andres Torres,pitcher,1
164,Aaron Harang,Angel Pagan,pitcher,1
165,Aaron Harang,Anthony Bass,batter,6
166,Aaron Harang,Bobby Wilson,pitcher,1
167,Aaron Harang,Brandon Phillips,pitcher,1
168,Aaron Harang,Brian Schneider,pitcher,1
169,Aaron Harang,Cameron Maybin,pitcher,6
170,Aaron Harang,Carlos Beltran,pitcher,6
171,Aaron Harang,Carlos Gonzalez,pitcher,1
172,Aaron Harang,Carlos Lee,pitcher,1
173,Aaron Harang,Carlos Quentin,pitcher,6
174,Aaron Harang,Chase Headley,pitcher,7
175,Aaron Harang,Chipper Jones,pitcher,2
176,Aaron Harang,Chris Nelson,pitcher,1
177,Aaron Harang,Corey Hart,pitcher,6
178,Aaron Harang,David Ross,pitcher,6
179,Aaron Harang,Drew Stubbs,pitcher,1
180,Aaron Harang,Erick Aybar,pitcher,7
181,Aaron Harang,Freddie Freeman,pitcher,1
182,Aaron Harang,Gaby Sanchez,pitcher,2
183,Aaron Harang,George Kottaras,pitcher,1
184,Aaron Harang,Howie Kendrick,pitcher,1
185,Aaron Harang,Jeremy Hermida,pitcher,6
186,Aaron Harang,Jim Thome,pitcher,1
187,Aaron Harang,Joe Mather,pitcher,1
188,Aaron Harang,Joey Votto,pitcher,1
189,Aaron Harang,John Mayberry,pitcher,1
190,Aaron Harang,Jon Jay,pitcher,6
191,Aaron Harang,Jonathan Herrera,pitcher,2
192,Aaron Harang,Maicer Izturis,pitcher,1
193,Aaron Harang,Marco Scutaro,pitcher,1
194,Aaron Harang,Mat Gamel,pitcher,6
195,Aaron Harang,Matt Holliday,pitcher,1
196,Aaron Harang,Mike Minor,pitcher,2
197,Aaron Harang,Mike Trout,pitcher,6
198,Aaron Harang,Pablo Sandoval,pitcher,1
199,Aaron Harang,Paul Janish,pitcher,6
200,Aaron Harang,Pedro Alvarez,pitcher,6
201,Aaron Harang,Ramon Hernandez,pitcher,1
202,Aaron Harang,Ryan Wheeler,pitcher,1
203,Aaron Harang,Todd Helton,pitcher,1
204,Aaron Harang,Troy Tulowitzki,pitcher,2
205,Aaron Harang,Tyler Colvin,pitcher,2
206,Aaron Harang,Welington Castillo,pitcher,1
207,Aaron Harang,Wil Nieves,pitcher,6
208,Aaron Harang,Will Venable,pitcher,1
