,winner,loser,who_won,score
0,A.J. Cole,Billy Hamilton,pitcher,6
1,A.J. Cole,C. j. Cron,pitcher,6
2,A.J. Cole,Eddie Rosario,pitcher,1
3,A.J. Cole,Jeff Mathis,pitcher,2
4,A.J. Cole,John Hicks,pitcher,1
5,A.J. Cole,Jonathan Villar,pitcher,2
6,A.J. Cole,Jordy Mercer,pitcher,6
7,A.J. Cole,Marwin Gonzalez,pitcher,1
8,A.J. Cole,Michael Chavis,pitcher,6
9,A.J. Cole,Pedro Severino,pitcher,1
10,A.J. Cole,Rio Ruiz,pitcher,1
11,A.J. Cole,Shin-soo Choo,pitcher,6
12,A.J. Cole,Steve Pearce,pitcher,6
13,A.J. Minter,Cesar Hernandez,pitcher,1
14,A.J. Minter,Cole Irvin,pitcher,1
15,A.J. Minter,Maikel Franco,pitcher,2
16,A.J. Minter,Scott Kingery,pitcher,6
17,A.J. Minter,Sean Rodriguez,pitcher,6
18,A.J. Puk,Adalberto Mondesi,pitcher,6
19,A.J. Puk,Alex Gordon,pitcher,1
20,A.J. Puk,Andrelton Simmons,pitcher,1
21,A.J. Puk,Domingo Santana,pitcher,6
22,A.J. Puk,Hunter Dozier,pitcher,6
23,A.J. Puk,Kole Calhoun,pitcher,6
24,A.J. Puk,Kyle Lewis,pitcher,6
25,A.J. Puk,Kyle Seager,pitcher,6
26,A.J. Puk,Luis Rengifo,pitcher,6
27,Aaron Altherr,Buck Farmer,batter,12
28,Aaron Altherr,Francisco Liriano,batter,3
29,Aaron Brooks,Adam Eaton,pitcher,1
30,Aaron Brooks,Anthony Rendon,pitcher,1
31,Aaron Brooks,Asdrubal Cabrera,pitcher,1
32,Aaron Brooks,Austin Nola,pitcher,1
33,Aaron Brooks,Avisail Garcia,pitcher,1
34,Aaron Brooks,Brandon Drury,pitcher,6
35,Aaron Brooks,Christian Vazquez,pitcher,6
36,Aaron Brooks,Dawel Lugo,pitcher,1
37,Aaron Brooks,Derek Fisher,pitcher,1
38,Aaron Brooks,Dwight Smith,pitcher,1
39,Aaron Brooks,Hunter Pence,pitcher,6
40,Aaron Brooks,Jackie Bradley,pitcher,1
41,Aaron Brooks,Jonathan Villar,pitcher,6
42,Aaron Brooks,Juan Soto,pitcher,1
43,Aaron Brooks,Kyle Lewis,pitcher,6
44,Aaron Brooks,Mike Brosseau,pitcher,6
45,Aaron Brooks,Mookie Betts,pitcher,1
46,Aaron Brooks,Omar Narvaez,pitcher,1
47,Aaron Brooks,Rougned Odor,pitcher,6
48,Aaron Brooks,Teoscar Hernandez,pitcher,1
49,Aaron Brooks,Tommy Pham,pitcher,1
50,Aaron Brooks,Trey Mancini,pitcher,1
51,Aaron Bummer,Adalberto Mondesi,pitcher,1
52,Aaron Bummer,Alex Gordon,pitcher,1
53,Aaron Bummer,Anthony Rizzo,pitcher,2
54,Aaron Bummer,Asdrubal Cabrera,pitcher,6
55,Aaron Bummer,Christin Stewart,pitcher,2
56,Aaron Bummer,Dawel Lugo,pitcher,1
57,Aaron Bummer,Elvis Andrus,pitcher,2
58,Aaron Bummer,Javier Baez,pitcher,2
59,Aaron Bummer,Jonathan Villar,pitcher,6
60,Aaron Bummer,Michael Chavis,pitcher,6
61,Aaron Bummer,Mitch Moreland,pitcher,6
62,Aaron Bummer,Rio Ruiz,pitcher,6
63,Aaron Bummer,Ronny Rodriguez,pitcher,6
64,Aaron Bummer,Rougned Odor,pitcher,7
65,Aaron Bummer,Sean Rodriguez,pitcher,2
66,Aaron Bummer,Steve Pearce,pitcher,6
67,Aaron Bummer,Victor Caratini,pitcher,6
68,Aaron Bummer,Whit Merrifield,pitcher,1
69,Aaron Bummer,Willie Calhoun,pitcher,6
