,winner,loser,who_won,score
0,A. j. Pierzynski,Alfredo Aceves,batter,3
1,A. j. Pierzynski,Chad Billingsley,batter,12
2,A. j. Pierzynski,Darren Oliver,batter,3
3,A. j. Pierzynski,David Huff,batter,6
4,A. j. Pierzynski,David Price,batter,3
5,A. j. Pierzynski,Edwin Jackson,batter,6
6,A. j. Pierzynski,Erik Bedard,batter,3
7,A. j. Pierzynski,Felix Hernandez,batter,2
8,A. j. Pierzynski,Gio Gonzalez,batter,2
9,A. j. Pierzynski,Jeff Niemann,batter,3
10,A. j. Pierzynski,Jeff Suppan,batter,3
11,A. j. Pierzynski,Jeremy Sowers,batter,3
12,A. j. Pierzynski,Kyle Farnsworth,batter,6
13,A. j. Pierzynski,Luis Mendoza,batter,12
14,A. j. Pierzynski,Manny Delcarmen,batter,3
15,A. j. Pierzynski,Matt Garza,batter,2
16,A. j. Pierzynski,Mike Gosling,batter,6
17,A. j. Pierzynski,Nick Blackburn,batter,9
18,A. j. Pierzynski,Ryan Dempster,batter,5
19,A. j. Pierzynski,Tim Wakefield,batter,6
20,A. j. Pierzynski,Zack Greinke,batter,3
21,A.J. Burnett,Aaron Hill,pitcher,2
22,A.J. Burnett,Adam Lind,pitcher,1
23,A.J. Burnett,Adrian Beltre,pitcher,1
24,A.J. Burnett,Akinori Iwamura,pitcher,6
25,A.J. Burnett,Alberto Callaspo,pitcher,1
26,A.J. Burnett,Alex Rios,pitcher,1
27,A.J. Burnett,Andruw Jones,pitcher,6
28,A.J. Burnett,Argenis Reyes,pitcher,6
29,A.J. Burnett,Aubrey Huff,pitcher,1
30,A.J. Burnett,B. j. Upton,pitcher,19
31,A.J. Burnett,Ben Zobrist,pitcher,1
32,A.J. Burnett,Billy Butler,pitcher,1
33,A.J. Burnett,Carlos Gomez,pitcher,6
34,A.J. Burnett,Chase Utley,pitcher,1
35,A.J. Burnett,Chris Davis,pitcher,7
36,A.J. Burnett,Cody Ross,pitcher,1
37,A.J. Burnett,Dan Uggla,pitcher,1
38,A.J. Burnett,David Wright,pitcher,8
39,A.J. Burnett,Denard Span,pitcher,6
40,A.J. Burnett,Dustin Pedroia,pitcher,1
41,A.J. Burnett,Elvis Andrus,pitcher,2
42,A.J. Burnett,Evan Longoria,pitcher,2
43,A.J. Burnett,Felix Pie,pitcher,2
44,A.J. Burnett,Fernando Martinez,pitcher,1
45,A.J. Burnett,Gregg Zaun,pitcher,1
46,A.J. Burnett,Howie Kendrick,pitcher,6
47,A.J. Burnett,Ian Kinsler,pitcher,6
48,A.J. Burnett,Jack Hannahan,pitcher,6
49,A.J. Burnett,Jason Bartlett,pitcher,1
50,A.J. Burnett,Jason Kubel,pitcher,1
51,A.J. Burnett,Jayson Werth,pitcher,1
52,A.J. Burnett,Joe Crede,pitcher,1
53,A.J. Burnett,Joe Inglett,pitcher,6
54,A.J. Burnett,Josh Anderson,pitcher,1
55,A.J. Burnett,Josh Hamilton,pitcher,2
56,A.J. Burnett,Juan Rivera,pitcher,2
57,A.J. Burnett,Julio Borbon,pitcher,6
58,A.J. Burnett,Justin Morneau,pitcher,1
59,A.J. Burnett,Kendrys Morales,pitcher,24
60,A.J. Burnett,Kevin Youkilis,pitcher,6
61,A.J. Burnett,Kurt Suzuki,pitcher,1
62,A.J. Burnett,Luke Scott,pitcher,1
63,A.J. Burnett,Lyle Overbay,pitcher,8
64,A.J. Burnett,Maicer Izturis,pitcher,2
65,A.J. Burnett,Marlon Byrd,pitcher,1
66,A.J. Burnett,Matt Wieters,pitcher,1
67,A.J. Burnett,Michael Aubrey,pitcher,6
68,A.J. Burnett,Michael Cuddyer,pitcher,7
69,A.J. Burnett,Mike Jacobs,pitcher,6
70,A.J. Burnett,Nick Punto,pitcher,2
71,A.J. Burnett,Pedro Feliz,pitcher,1
72,A.J. Burnett,Rajai Davis,pitcher,1
73,A.J. Burnett,Rob Johnson,pitcher,6
74,A.J. Burnett,Ryan Church,pitcher,7
75,A.J. Burnett,Ryan Howard,pitcher,6
76,A.J. Burnett,Scott Hairston,pitcher,1
77,A.J. Burnett,Scott Rolen,pitcher,1
78,A.J. Burnett,Shin-soo Choo,pitcher,2
79,A.J. Burnett,Torii Hunter,pitcher,1
80,A.J. Burnett,Travis Hafner,pitcher,6
81,A.J. Burnett,Ty Wigginton,pitcher,2
82,A.J. Burnett,Vernon Wells,pitcher,1
83,A.J. Burnett,Victor Martinez,pitcher,1
84,A.J. Burnett,Willy Aybar,pitcher,1
85,Aaron Bates,Edgar Gonzalez,batter,2
86,Aaron Cook,Adam Rosales,pitcher,6
87,Aaron Cook,Adrian Gonzalez,pitcher,1
88,Aaron Cook,Albert Pujols,pitcher,1
89,Aaron Cook,Alex Gonzalez,pitcher,1
90,Aaron Cook,Bobby Abreu,pitcher,1
91,Aaron Cook,Brad Ausmus,pitcher,1
92,Aaron Cook,Brian Giles,pitcher,6
93,Aaron Cook,Brian Mccann,pitcher,1
94,Aaron Cook,Chad Tracy,pitcher,1
95,Aaron Cook,Chipper Jones,pitcher,1
96,Aaron Cook,Chris Coghlan,pitcher,1
97,Aaron Cook,Cody Ross,pitcher,2
98,Aaron Cook,Craig Counsell,pitcher,6
99,Aaron Cook,Dan Uggla,pitcher,2
100,Aaron Cook,David Price,pitcher,1
101,Aaron Cook,Eric Milton,pitcher,6
102,Aaron Cook,Everth Cabrera,pitcher,6
103,Aaron Cook,Felipe Lopez,pitcher,1
104,Aaron Cook,Frank Catalanotto,pitcher,6
105,Aaron Cook,Garret Anderson,pitcher,1
106,Aaron Cook,Gerardo Parra,pitcher,6
107,Aaron Cook,Henry Blanco,pitcher,1
108,Aaron Cook,Hunter Pence,pitcher,1
109,Aaron Cook,Jason Giambi,pitcher,1
110,Aaron Cook,Jeff Keppinger,pitcher,2
111,Aaron Cook,Jody Gerut,pitcher,4
112,Aaron Cook,John Axford,batter,2
113,Aaron Cook,John Bowker,pitcher,1
114,Aaron Cook,Jonny Gomes,pitcher,1
115,Aaron Cook,Josh Geer,batter,3
116,Aaron Cook,Juan Pierre,pitcher,1
117,Aaron Cook,Juan Rivera,pitcher,1
118,Aaron Cook,Kevin Kouzmanoff,pitcher,6
119,Aaron Cook,Lance Berkman,pitcher,1
120,Aaron Cook,Luis Rodriguez,pitcher,1
121,Aaron Cook,Mark Reynolds,pitcher,6
122,Aaron Cook,Mat Gamel,pitcher,6
123,Aaron Cook,Matt Kemp,pitcher,1
124,Aaron Cook,Michel Hernandez,pitcher,2
125,Aaron Cook,Nate Mclouth,pitcher,2
126,Aaron Cook,Nick Masset,batter,2
127,Aaron Cook,Orlando Hudson,pitcher,1
128,Aaron Cook,Pablo Sandoval,pitcher,1
129,Aaron Cook,Prince Fielder,pitcher,1
130,Aaron Cook,Rafael Furcal,pitcher,1
131,Aaron Cook,Raul Ibanez,pitcher,2
132,Aaron Cook,Ryan Ludwick,pitcher,1
133,Aaron Cook,Ryan Sweeney,pitcher,2
134,Aaron Cook,Shane Victorino,pitcher,1
135,Aaron Cook,Skip Schumaker,pitcher,1
136,Aaron Cook,Tommy Hanson,pitcher,6
137,Aaron Cook,Torii Hunter,pitcher,1
138,Aaron Cook,Travis Ishikawa,pitcher,1
139,Aaron Cunningham,Bartolo Colon,batter,3
140,Aaron Harang,Aaron Rowand,pitcher,1
141,Aaron Harang,Adrian Gonzalez,pitcher,1
142,Aaron Harang,Aramis Ramirez,pitcher,6
143,Aaron Harang,Bengie Molina,pitcher,1
144,Aaron Harang,Carlos Ruiz,pitcher,1
145,Aaron Harang,Chase Utley,pitcher,1
146,Aaron Harang,Chris Getz,pitcher,1
147,Aaron Harang,Dan Uggla,pitcher,1
148,Aaron Harang,Derrek Lee,pitcher,12
149,Aaron Harang,Dewayne Wise,pitcher,1
150,Aaron Harang,Eliezer Alfonzo,pitcher,1
151,Aaron Harang,Elijah Dukes,pitcher,1
152,Aaron Harang,Frank Catalanotto,pitcher,1
153,Aaron Harang,Freddy Sanchez,pitcher,6
154,Aaron Harang,Gerardo Parra,pitcher,1
155,Aaron Harang,Gordon Beckham,pitcher,6
