,winner,loser,who_won,score
0,A. j. Ellis,Brad Lincoln,batter,2
1,A. j. Ellis,Matt Belisle,batter,1
2,A. j. Pierzynski,Brett Tomko,batter,3
3,A. j. Pierzynski,Chance Ruffin,batter,12
4,A. j. Pierzynski,Guillermo Moscoso,batter,2
5,A. j. Pierzynski,Henderson Alvarez III,batter,3
6,A. j. Pierzynski,Jeanmar Gomez,batter,6
7,A. j. Pierzynski,Jeff Francis,batter,3
8,A. j. Pierzynski,Jeremy Guthrie,batter,3
9,A. j. Pierzynski,Justin Masterson,batter,6
10,A. j. Pierzynski,Kyle Davies,batter,2
11,A. j. Pierzynski,Rick Porcello,batter,3
12,A. j. Pierzynski,Ubaldo Jimenez,batter,6
13,A. j. Pierzynski,Wade Davis,batter,3
14,A.J. Burnett,Adam Jones,pitcher,6
15,A.J. Burnett,Adam Kennedy,pitcher,6
16,A.J. Burnett,Adrian Gonzalez,pitcher,6
17,A.J. Burnett,Alexei Ramírez,pitcher,1
18,A.J. Burnett,Aramis Ramirez,pitcher,1
19,A.J. Burnett,Asdrubal Cabrera,pitcher,1
20,A.J. Burnett,Austin Kearns,pitcher,1
21,A.J. Burnett,Ben Zobrist,pitcher,1
22,A.J. Burnett,Billy Butler,pitcher,1
23,A.J. Burnett,Brayan Pena,pitcher,1
24,A.J. Burnett,Carl Crawford,pitcher,1
25,A.J. Burnett,Carlos Gonzalez,pitcher,6
26,A.J. Burnett,Carlos Quentin,pitcher,1
27,A.J. Burnett,Carlos Santana,pitcher,1
28,A.J. Burnett,Casey Kotchman,pitcher,1
29,A.J. Burnett,Casper Wells,pitcher,6
30,A.J. Burnett,Chris Iannetta,pitcher,6
31,A.J. Burnett,Chris Nelson,pitcher,6
32,A.J. Burnett,Conor Jackson,pitcher,1
33,A.J. Burnett,Corey Hart,pitcher,2
34,A.J. Burnett,David Dejesus,pitcher,1
35,A.J. Burnett,Derrek Lee,pitcher,1
36,A.J. Burnett,Dustin Pedroia,pitcher,1
37,A.J. Burnett,Elliot Johnson,pitcher,1
38,A.J. Burnett,Erick Aybar,pitcher,1
39,A.J. Burnett,Evan Longoria,pitcher,1
40,A.J. Burnett,J. d. Drew,pitcher,1
41,A.J. Burnett,Jason Kubel,pitcher,6
42,A.J. Burnett,Jason Pridie,pitcher,1
43,A.J. Burnett,Jeff Francoeur,pitcher,1
44,A.J. Burnett,Jim Thome,pitcher,1
45,A.J. Burnett,Johnny Damon,pitcher,6
46,A.J. Burnett,Jose Molina,pitcher,1
47,A.J. Burnett,Josh Thole,pitcher,1
48,A.J. Burnett,Josh Willingham,pitcher,6
49,A.J. Burnett,Juan Pierre,pitcher,1
50,A.J. Burnett,Justin Turner,pitcher,2
51,A.J. Burnett,Kyle Hudson,pitcher,2
52,A.J. Burnett,Luke Scott,pitcher,1
53,A.J. Burnett,Marco Scutaro,pitcher,1
54,A.J. Burnett,Mark Reynolds,pitcher,1
55,A.J. Burnett,Matt Angle,pitcher,2
56,A.J. Burnett,Michael Brantley,pitcher,7
57,A.J. Burnett,Michael Cuddyer,pitcher,1
58,A.J. Burnett,Miguel Cabrera,pitcher,3
59,A.J. Burnett,Miguel Olivo,pitcher,1
60,A.J. Burnett,Mike Aviles,pitcher,1
61,A.J. Burnett,Nick Markakis,pitcher,6
62,A.J. Burnett,Prince Fielder,pitcher,2
63,A.J. Burnett,Rickie Weeks,pitcher,2
64,A.J. Burnett,Ryan Sweeney,pitcher,1
65,A.J. Burnett,Salvador Perez,pitcher,1
66,A.J. Burnett,Scott Sizemore,pitcher,7
67,A.J. Burnett,Todd Helton,pitcher,6
68,A.J. Burnett,Torii Hunter,pitcher,1
69,A.J. Burnett,Travis Hafner,pitcher,1
70,A.J. Burnett,Vernon Wells,pitcher,1
71,A.J. Burnett,Victor Martinez,pitcher,1
72,A.J. Burnett,Vladimir Guerrero,pitcher,6
73,A.J. Burnett,Wilson Betemit,pitcher,6
74,Aaron Cook,Alexei Ramírez,pitcher,2
75,Aaron Cook,Andre Ethier,pitcher,1
76,Aaron Cook,Andy Parrino,pitcher,1
77,Aaron Cook,Austin Jackson,pitcher,2
78,Aaron Cook,Bryan Petersen,pitcher,1
79,Aaron Cook,Chris Denorfia,pitcher,1
80,Aaron Cook,Cory Luebke,batter,3
81,Aaron Cook,Daniel Hudson,pitcher,2
82,Aaron Cook,Eduardo Nunez,pitcher,1
83,Aaron Cook,Francisco Cervelli,pitcher,1
84,Aaron Cook,Geoff Blum,pitcher,1
85,Aaron Cook,Giancarlo Stanton,pitcher,1
86,Aaron Cook,James Loney,pitcher,1
87,Aaron Cook,Jayson Werth,pitcher,6
88,Aaron Cook,Jonny Gomes,pitcher,6
89,Aaron Cook,Justin Verlander,pitcher,6
90,Aaron Cook,Luis Martinez,pitcher,6
91,Aaron Cook,Mat Latos,pitcher,1
92,Aaron Cook,Matt Kemp,pitcher,1
93,Aaron Cook,Mike Morse,pitcher,1
94,Aaron Cook,Nick Hundley,pitcher,6
95,Aaron Cook,Osvaldo Martinez,pitcher,1
96,Aaron Cook,Ramon Castro,pitcher,1
97,Aaron Cook,Ryan Ludwick,pitcher,2
98,Aaron Cook,Skip Schumaker,pitcher,1
99,Aaron Crow,Delmon Young,pitcher,1
100,Aaron Crow,Howie Kendrick,pitcher,6
101,Aaron Crow,Jack Hannahan,pitcher,6
102,Aaron Crow,Lou Marson,pitcher,6
103,Aaron Crow,Magglio Ordonez,pitcher,6
104,Aaron Crow,Wilson Betemit,pitcher,6
105,Aaron Cunningham,J.A. Happ,batter,2
