,winner,loser,score
0,Adam Eaton,Andrew Bailey,9
1,Adam Eaton,Brian Bannister,17
2,Adam Eaton,David Price,1
3,Adam Eaton,David Robertson,4
4,Adam Eaton,Gavin Floyd,0
5,Adam Eaton,James Shields,2
6,Adam Eaton,Jeff Suppan,6
7,Adam Eaton,John Lackey,4
8,Adam Eaton,Jon Lester,0
9,Adam Eaton,Matt Palmer,0
10,Adam Eaton,Nick Blackburn,4
11,Adam Eaton,Roy Halladay,0
12,Adam Eaton,Scott Feldman,10
13,Adam Wainwright,Andrew Bailey,0
14,Adam Wainwright,Andy Pettitte,13
15,Adam Wainwright,Andy Sonnanstine,1
16,Adam Wainwright,Angel Guzman,47
17,Adam Wainwright,Barry Zito,6
18,Adam Wainwright,Brandon Lyon,11
19,Adam Wainwright,Brandon Medders,0
20,Adam Wainwright,Brian Bannister,15
21,Adam Wainwright,Brian Moehler,1
22,Adam Wainwright,Chad Billingsley,0
23,Adam Wainwright,Chad Durbin,0
24,Adam Wainwright,Chris Carpenter,18
25,Adam Wainwright,Clay Condrey,4
26,Adam Wainwright,Cliff Lee,11
27,Adam Wainwright,Dan Haren,0
28,Adam Wainwright,Dave Bush,0
29,Adam Wainwright,David Price,17
30,Adam Wainwright,David Robertson,0
31,Adam Wainwright,Doug Davis,0
32,Adam Wainwright,Gavin Floyd,0
33,Adam Wainwright,J.D. Martin,22
34,Adam Wainwright,Jake Peavy,0
35,Adam Wainwright,James Shields,0
36,Adam Wainwright,Jamie Moyer,9
37,Adam Wainwright,Jared Burton,11
38,Adam Wainwright,Jason Motte,30
39,Adam Wainwright,Jeff Suppan,22
40,Adam Wainwright,Jesse Chavez,8
41,Adam Wainwright,Joe Thatcher,5
42,Adam Wainwright,John Danks,0
43,Adam Wainwright,John Lackey,2
44,Adam Wainwright,Jon Lester,12
45,Adam Wainwright,Jorge De La Rosa,2
46,Adam Wainwright,Josh Fogg,3
47,Adam Wainwright,Justin Lehr,7
48,Adam Wainwright,Kenshin Kawakami,10
49,Adam Wainwright,Kevin Correia,0
50,Adam Wainwright,Kyle Kendrick,5
51,Adam Wainwright,Luis Perdomo,8
52,Adam Wainwright,Luke Gregerson,0
53,Adam Wainwright,Mariano Rivera,0
54,Adam Wainwright,Mat Latos,0
55,Adam Wainwright,Matt Guerrier,4
56,Adam Wainwright,Matt Palmer,0
57,Adam Wainwright,Micah Owings,26
58,Adam Wainwright,Mike Hampton,22
59,Adam Wainwright,Nick Blackburn,38
60,Adam Wainwright,Nick Masset,0
61,Adam Wainwright,Rafael Soriano,0
62,Adam Wainwright,Roy Halladay,0
63,Adam Wainwright,Roy Oswalt,47
64,Adam Wainwright,Russ Ortiz,26
65,Adam Wainwright,Ryan Franklin,10
66,Adam Wainwright,Ryan Madson,5
67,Adam Wainwright,Saul Rivera,31
68,Adam Wainwright,Scott Feldman,13
69,Adam Wainwright,Tim Hudson,0
70,Adam Wainwright,Tyler Clippard,0
71,Adam Wainwright,Yusmeiro Petit,0
72,Alfredo Aceves,Andrew Bailey,3
73,Alfredo Aceves,Andy Pettitte,0
74,Alfredo Aceves,Andy Sonnanstine,0
75,Alfredo Aceves,Brandon Lyon,0
76,Alfredo Aceves,Brian Bannister,0
77,Alfredo Aceves,Carlos Torres,2
78,Alfredo Aceves,Casey Janssen,2
79,Alfredo Aceves,Chad Durbin,7
80,Alfredo Aceves,Cliff Lee,0
81,Alfredo Aceves,D.J. Carrasco,3
82,Alfredo Aceves,David Price,0
83,Alfredo Aceves,David Robertson,0
84,Alfredo Aceves,Dennis Sarfate,3
85,Alfredo Aceves,Gavin Floyd,0
86,Alfredo Aceves,James Shields,0
87,Alfredo Aceves,Jamey Wright,7
88,Alfredo Aceves,Jason Jennings,0
89,Alfredo Aceves,Jeremy Guthrie,1
90,Alfredo Aceves,John Danks,0
91,Alfredo Aceves,John Lackey,0
92,Alfredo Aceves,Jon Lester,0
93,Alfredo Aceves,Josh Beckett,1
94,Alfredo Aceves,Justin Speier,4
95,Alfredo Aceves,Kevin Cameron,7
96,Alfredo Aceves,Kevin Jepsen,8
97,Alfredo Aceves,Kevin Millwood,7
98,Alfredo Aceves,Kyle Davies,0
99,Alfredo Aceves,Lance Cormier,6
100,Alfredo Aceves,Lenny DiNardo,0
101,Alfredo Aceves,Mariano Rivera,0
102,Alfredo Aceves,Mark Buehrle,7
103,Alfredo Aceves,Mark Hendrickson,0
104,Alfredo Aceves,Matt Palmer,0
105,Alfredo Aceves,Nick Blackburn,0
106,Alfredo Aceves,Phil Hughes,0
107,Alfredo Aceves,Roy Halladay,0
108,Alfredo Aceves,Scott Feldman,0
109,Andrew Bailey,Adam Eaton,0
110,Andrew Bailey,Adam Wainwright,9
111,Andrew Bailey,Alfredo Aceves,0
112,Andrew Bailey,Andy Pettitte,0
113,Andrew Bailey,Andy Sonnanstine,0
114,Andrew Bailey,Barry Zito,17
115,Barry Zito,Andrew Bailey,17
116,Andrew Bailey,Brandon Lyon,13
117,Andrew Bailey,Brandon Medders,0
118,Andrew Bailey,Brian Bannister,0
119,Andrew Bailey,Brian Moehler,5
120,Brian Moehler,Andrew Bailey,5
121,Andrew Bailey,Carlos Torres,5
122,Carlos Torres,Andrew Bailey,5
123,Andrew Bailey,Casey Janssen,1
124,Andrew Bailey,Chad Billingsley,0
125,Andrew Bailey,Chad Durbin,0
126,Andrew Bailey,Chris Carpenter,3
127,Andrew Bailey,Cliff Lee,19
128,Cliff Lee,Andrew Bailey,19
129,Andrew Bailey,D.J. Carrasco,0
130,Andrew Bailey,Daisuke Matsuzaka,0
131,Andrew Bailey,Dallas Braden,10
132,Andrew Bailey,Dan Haren,0
133,Andrew Bailey,David Price,1
134,Andrew Bailey,David Robertson,0
135,Andrew Bailey,Dennis Sarfate,0
136,Andrew Bailey,Doug Davis,0
137,Andrew Bailey,Felix Hernandez,2
138,Andrew Bailey,Gavin Floyd,0
139,Andrew Bailey,James Shields,0
140,Andrew Bailey,Jamey Wright,15
141,Andrew Bailey,Jarrod Washburn,11
142,Andrew Bailey,Jason Motte,5
143,Jason Motte,Andrew Bailey,5
144,Andrew Bailey,Jeff Niemann,0
145,Andrew Bailey,Joe Blanton,5
146,Joe Blanton,Andrew Bailey,5
147,Andrew Bailey,John Danks,0
148,Andrew Bailey,John Lackey,0
149,Andrew Bailey,Jon Lester,0
150,Andrew Bailey,Josh Beckett,6
151,Andrew Bailey,Juan Cruz,1
152,Andrew Bailey,Justin Speier,0
153,Andrew Bailey,Kenshin Kawakami,1
154,Andrew Bailey,Kevin Cameron,19
155,Andrew Bailey,Kevin Millwood,25
156,Andrew Bailey,Kyle Davies,22
157,Andrew Bailey,Lance Cormier,15
158,Andrew Bailey,Lenny DiNardo,8
159,Andrew Bailey,Luis Perdomo,7
160,Andrew Bailey,Luke Hochevar,6
161,Andrew Bailey,Mariano Rivera,0
162,Andrew Bailey,Mark Buehrle,20
163,Andrew Bailey,Mark Hendrickson,5
164,Mark Hendrickson,Andrew Bailey,5
165,Andrew Bailey,Matt Guerrier,0
166,Andrew Bailey,Matt Harrison,0
167,Andrew Bailey,Matt Palmer,4
168,Andrew Bailey,Mike Hampton,6
169,Andrew Bailey,Nick Blackburn,0
170,Andrew Bailey,Phil Hughes,18
171,Phil Hughes,Andrew Bailey,18
172,Andrew Bailey,Robert Ray,4
173,Andrew Bailey,Roy Halladay,0
174,Andrew Bailey,Ryan Madson,4
175,Andrew Bailey,Scott Feldman,11
176,Andrew Bailey,Tomo Ohka,0
177,Andrew Bailey,Zach Jackson,0
178,Andy Pettitte,Adam Wainwright,0
179,Andy Pettitte,Alfredo Aceves,49
