,Year,SpringRank Levels
0,2019.0,7.4619407196259555
1,2018.0,9.18534454735173
2,2017.0,9.799008341985699
3,2016.0,8.622213898398481
4,2015.0,5.19503930922093
5,2014.0,6.334114793846222
6,2013.0,10.345425303094434
7,2012.0,10.675357453795812
8,2011.0,7.137889968048841
9,2010.0,7.579847970186592
10,2009.0,6.803712275392002
