,winner,loser,score
0,Alfredo Simon,Brad Penny,0
1,Alfredo Simon,Carl Pavano,0
2,Alfredo Simon,Hideki Okajima,1
3,Hideki Okajima,Alfredo Simon,1
4,Anibal Sanchez,Braden Looper,0
5,Anibal Sanchez,Brendan Donnelly,7
6,Anibal Sanchez,Burke Badenhop,11
7,Anibal Sanchez,Carlos Zambrano,0
8,Anibal Sanchez,Dan Haren,0
9,Anibal Sanchez,Edward Mujica,6
10,Anibal Sanchez,Hiroki Kuroda,3
11,Anibal Sanchez,J.J. Putz,12
12,Anibal Sanchez,Jeff Samardzija,2
13,Anibal Sanchez,Jorge De La Rosa,16
14,Anibal Sanchez,Jose Contreras,0
15,Anibal Sanchez,Jose Valverde,17
16,Anibal Sanchez,Manny Parra,16
17,Anibal Sanchez,Mike Pelfrey,1
18,Anibal Sanchez,Nick Masset,6
19,Anibal Sanchez,Ricky Nolasco,13
20,Anibal Sanchez,Ryan Dempster,0
21,Anibal Sanchez,Ryan Franklin,5
22,Ryan Franklin,Anibal Sanchez,5
23,Anibal Sanchez,Tim Hudson,0
24,Bobby Parnell,Jeff Samardzija,0
25,Bobby Parnell,Manny Parra,3
26,Brad Penny,Alfredo Simon,5
27,Brad Penny,Braden Looper,0
28,Brad Penny,Brandon League,0
29,Brad Penny,Burke Badenhop,0
30,Brad Penny,Carlos Zambrano,6
31,Carlos Zambrano,Brad Penny,6
32,Brad Penny,Chien-Ming Wang,4
33,Brad Penny,Dan Wheeler,5
34,Dan Wheeler,Brad Penny,5
35,Brad Penny,David Aardsma,0
36,Brad Penny,Edward Mujica,5
37,Brad Penny,Frank Francisco,0
38,Brad Penny,Hideki Okajima,0
39,Brad Penny,Joel Peralta,0
40,Brad Penny,John Smoltz,0
41,Brad Penny,Jorge De La Rosa,0
42,Brad Penny,Jose Arredondo,0
43,Brad Penny,Jose Contreras,1
44,Brad Penny,Koji Uehara,0
45,Brad Penny,Manny Parra,0
46,Brad Penny,Ryan Dempster,2
47,Brad Penny,Wilton Lopez,0
48,Braden Looper,Anibal Sanchez,15
49,Braden Looper,Brad Penny,8
50,Braden Looper,Brandon League,0
51,Braden Looper,Brendan Donnelly,0
52,Braden Looper,Burke Badenhop,0
53,Braden Looper,Carlos Zambrano,0
54,Braden Looper,Dan Haren,0
55,Braden Looper,David Aardsma,0
56,Braden Looper,Edward Mujica,0
57,Braden Looper,Frank Francisco,2
58,Braden Looper,Hideki Okajima,0
59,Braden Looper,Hiroki Kuroda,7
60,Braden Looper,J.J. Putz,23
61,Braden Looper,Jeff Samardzija,3
62,Braden Looper,Joel Peralta,5
63,Braden Looper,John Smoltz,9
64,Braden Looper,Jorge De La Rosa,0
65,Braden Looper,Jose Arredondo,0
66,Braden Looper,Jose Contreras,0
67,Braden Looper,Jose Valverde,0
68,Braden Looper,Kevin Gregg,0
69,Braden Looper,Koji Uehara,6
70,Braden Looper,Manny Parra,0
71,Braden Looper,Mike Pelfrey,6
72,Braden Looper,Nick Masset,4
73,Braden Looper,Ricky Nolasco,4
74,Braden Looper,Ryan Dempster,0
75,Braden Looper,Ryan Franklin,15
76,Braden Looper,Tim Hudson,4
77,Braden Looper,Wilton Lopez,7
78,Brandon League,Brad Penny,26
79,Brandon League,Braden Looper,9
80,Brandon League,Burke Badenhop,15
81,Brandon League,Carl Pavano,39
82,Brandon League,Dan Haren,0
83,Brandon League,Freddy Garcia,1
84,Brandon League,Hideki Okajima,29
85,Brandon League,John Smoltz,8
86,Brandon League,Jorge De La Rosa,15
87,Brandon League,Jose Arredondo,9
88,Brandon League,Jose Contreras,0
89,Brandon League,Kevin Millwood,6
90,Brandon League,Koji Uehara,59
91,Brandon League,Manny Parra,0
92,Brandon League,Tim Hudson,5
93,Tim Hudson,Brandon League,5
94,Brandon Morrow,Carl Pavano,2
95,Carl Pavano,Brandon Morrow,2
96,Brandon Morrow,Frank Francisco,2
97,Frank Francisco,Brandon Morrow,2
98,Brandon Morrow,Hideki Okajima,0
99,Brandon Morrow,John Smoltz,0
100,Brandon Morrow,Jose Arredondo,0
101,Brandon Morrow,Koji Uehara,0
102,Brandon Morrow,Vicente Padilla,0
103,Brendan Donnelly,Anibal Sanchez,0
104,Brendan Donnelly,Braden Looper,3
105,Brendan Donnelly,Carlos Zambrano,0
106,Brendan Donnelly,Edward Mujica,0
107,Brendan Donnelly,Jorge De La Rosa,0
108,Brendan Donnelly,Ricky Nolasco,0
109,Burke Badenhop,Anibal Sanchez,0
110,Burke Badenhop,Brad Penny,7
111,Burke Badenhop,Braden Looper,1
112,Burke Badenhop,Brandon League,0
113,Burke Badenhop,Dan Haren,0
114,Burke Badenhop,Edward Mujica,0
115,Burke Badenhop,Hideki Okajima,1
116,Burke Badenhop,Hiroki Kuroda,3
