,winner,loser,score
0,Alfredo Aceves,Anibal Sanchez,0
1,Alfredo Aceves,Dan Haren,0
2,Alfredo Aceves,Freddy Garcia,1
3,Alfredo Aceves,Hiroki Kuroda,0
4,Alfredo Aceves,Hisashi Iwakuma,0
5,Alfredo Aceves,Tim Hudson,5
6,Tim Hudson,Alfredo Aceves,5
7,Alfredo Aceves,Ubaldo Jimenez,0
8,Alfredo Simon,Anibal Sanchez,0
9,Alfredo Simon,Carlos Zambrano,0
10,Alfredo Simon,Edward Mujica,0
11,Alfredo Simon,Jake Westbrook,0
12,Alfredo Simon,Jeff Samardzija,0
13,Alfredo Simon,Jose Arredondo,0
14,Alfredo Simon,Michael Bowden,6
15,Alfredo Simon,Ricky Nolasco,0
16,Alfredo Simon,Tim Hudson,0
17,Alfredo Simon,Ubaldo Jimenez,2
18,Anibal Sanchez,Alfredo Aceves,14
19,Anibal Sanchez,Alfredo Simon,23
20,Anibal Sanchez,Brad Brach,0
21,Anibal Sanchez,Brandon League,0
22,Anibal Sanchez,Brandon Morrow,37
23,Anibal Sanchez,Carl Pavano,6
24,Anibal Sanchez,Carlos Zambrano,43
25,Anibal Sanchez,Daisuke Matsuzaka,15
26,Anibal Sanchez,Dan Haren,32
27,Anibal Sanchez,Edward Mujica,56
28,Anibal Sanchez,Frank Francisco,0
29,Anibal Sanchez,Freddy Garcia,8
30,Anibal Sanchez,Hiroki Kuroda,0
31,Anibal Sanchez,Hisashi Iwakuma,0
32,Anibal Sanchez,J.J. Putz,0
33,Anibal Sanchez,Jake Westbrook,5
34,Anibal Sanchez,Jeff Samardzija,0
35,Anibal Sanchez,Joel Peralta,0
36,Anibal Sanchez,Jonathan Papelbon,11
37,Anibal Sanchez,Jose Arredondo,19
38,Anibal Sanchez,Jose Valverde,11
39,Anibal Sanchez,Koji Uehara,0
40,Anibal Sanchez,Manny Parra,0
41,Anibal Sanchez,Ricky Nolasco,17
42,Anibal Sanchez,Ryan Dempster,0
43,Anibal Sanchez,Tim Hudson,1
44,Anibal Sanchez,Ubaldo Jimenez,7
45,Anibal Sanchez,Wilton Lopez,10
46,Anibal Sanchez,Yu Darvish,0
47,Brad Brach,Anibal Sanchez,5
48,Brad Brach,Carlos Zambrano,5
49,Brad Brach,Dan Haren,0
50,Brad Brach,Edward Mujica,5
51,Edward Mujica,Brad Brach,5
52,Brad Brach,Hiroki Kuroda,0
53,Brad Brach,J.J. Putz,10
54,J.J. Putz,Brad Brach,10
55,Brad Brach,Jake Westbrook,5
56,Jake Westbrook,Brad Brach,5
57,Brad Brach,Jonathan Papelbon,5
58,Jonathan Papelbon,Brad Brach,5
59,Brad Brach,Jose Arredondo,11
60,Brad Brach,Mike Pelfrey,4
61,Brad Brach,Ricky Nolasco,5
62,Brad Brach,Ryan Dempster,0
63,Brad Brach,Tim Hudson,3
64,Brad Penny,Brandon League,0
65,Brad Penny,Dan Haren,0
66,Brad Penny,Edward Mujica,0
67,Brad Penny,Jose Arredondo,0
68,Brad Penny,Ricky Nolasco,0
69,Brad Penny,Ryan Dempster,0
70,Brandon Gomes,Clay Buchholz,3
71,Brandon Gomes,Jake Westbrook,1
72,Brandon Gomes,Jeff Samardzija,0
73,Brandon Gomes,Jose Arredondo,0
74,Brandon Gomes,Koji Uehara,4
75,Brandon League,Anibal Sanchez,1
76,Brandon League,Brad Penny,14
77,Brandon League,Brandon Morrow,3
