,winner,loser,score
0,Alex Cobb,Anibal Sanchez,0
1,Alex Cobb,Homer Bailey,0
2,Alex Cobb,Masahiro Tanaka,6
3,Alex Cobb,Oliver Drake,2
4,Alex Cobb,Ryne Stanek,0
5,Alex Cobb,Tyler Clippard,0
6,Alex Cobb,Yonny Chirinos,0
7,Anibal Sanchez,Alex Cobb,3
8,Anibal Sanchez,Blake Parker,0
9,Anibal Sanchez,David Bednar,0
10,Anibal Sanchez,Erick Fedde,6
11,Anibal Sanchez,Frankie Montas,0
12,Anibal Sanchez,Hector Neris,13
13,Anibal Sanchez,Homer Bailey,0
14,Anibal Sanchez,Jake Faria,0
15,Anibal Sanchez,Jake Odorizzi,14
16,Anibal Sanchez,Jeff Samardzija,1
17,Anibal Sanchez,Junior Guerra,0
18,Anibal Sanchez,Kevin Gausman,0
19,Anibal Sanchez,Kirby Yates,0
20,Anibal Sanchez,Luis Garcia,0
21,Anibal Sanchez,Luis Perdomo,0
22,Anibal Sanchez,Mark Melancon,11
23,Anibal Sanchez,Masahiro Tanaka,15
24,Anibal Sanchez,Matt Bowman,15
25,Anibal Sanchez,Matt Shoemaker,0
26,Anibal Sanchez,Robert Stephenson,0
27,Anibal Sanchez,Ryne Stanek,0
28,Anibal Sanchez,Tony Gonsolin,4
29,Anibal Sanchez,Touki Toussaint,2
30,Anibal Sanchez,Trent Thornton,0
31,Anibal Sanchez,Tyler Clippard,0
32,Anibal Sanchez,Tyler Mahle,6
33,Anibal Sanchez,Wilmer Font,1
34,Anibal Sanchez,Yonny Chirinos,1
35,Anibal Sanchez,Yoshihisa Hirano,15
36,Anibal Sanchez,Yu Darvish,1
37,Anthony Bass,Hector Neris,0
38,Anthony Bass,Homer Bailey,0
39,Anthony Bass,Luis Garcia,0
40,Anthony Bass,Masahiro Tanaka,0
41,Anthony Bass,Oliver Drake,0
42,Anthony Bass,Yonny Chirinos,0
43,Blake Parker,Anibal Sanchez,20
44,Blake Parker,Frankie Montas,0
45,Blake Parker,Hector Neris,0
46,Blake Parker,Homer Bailey,0
47,Blake Parker,Jake Odorizzi,18
48,Blake Parker,Jeff Samardzija,1
49,Blake Parker,Junior Guerra,1
50,Blake Parker,Kevin Gausman,0
51,Blake Parker,Luis Garcia,8
52,Blake Parker,Masahiro Tanaka,0
53,Blake Parker,Matt Shoemaker,0
54,Blake Parker,Oliver Drake,6
55,Blake Parker,Ryne Stanek,0
56,Blake Parker,Tony Sipp,5
57,Tony Sipp,Blake Parker,5
58,Blake Parker,Touki Toussaint,0
59,Blake Parker,Trent Thornton,10
60,Blake Parker,Tyler Clippard,16
61,Blake Parker,Wilmer Font,0
62,Blake Parker,Yonny Chirinos,0
63,Blake Parker,Yoshihisa Hirano,4
64,Blake Parker,Zac Grotz,0
65,David Bednar,Anibal Sanchez,7
66,David Bednar,Hector Neris,21
67,David Bednar,Jeff Samardzija,6
68,David Bednar,Junior Guerra,0
69,David Bednar,Kevin Gausman,7
70,David Bednar,Kirby Yates,0
71,David Bednar,Luis Perdomo,3
72,David Bednar,Robert Stephenson,5
73,David Bednar,Ryne Stanek,0
74,Erick Fedde,Anibal Sanchez,0
75,Erick Fedde,Hector Neris,0
76,Erick Fedde,Kevin Gausman,0
77,Erick Fedde,Kirby Yates,0
78,Erick Fedde,Luis Perdomo,2
79,Luis Perdomo,Erick Fedde,2
80,Erick Fedde,Mark Melancon,1
81,Mark Melancon,Erick Fedde,1
82,Erick Fedde,Yoshihisa Hirano,2
83,Erick Fedde,Yu Darvish,0
84,Frankie Montas,Anibal Sanchez,5
85,Frankie Montas,Blake Parker,6
86,Frankie Montas,Homer Bailey,4
87,Frankie Montas,Jake Faria,19
88,Frankie Montas,Jake Odorizzi,24
89,Frankie Montas,Kirby Yates,0
90,Frankie Montas,Luis Garcia,21
91,Frankie Montas,Masahiro Tanaka,76
92,Frankie Montas,Matt Bowman,5
