,winner,loser,score
0,A. j. Pierzynski,Adam Kennedy,4
1,A. j. Pierzynski,Adrian Beltre,1
2,Adrian Beltre,A. j. Pierzynski,1
3,A. j. Pierzynski,Alex Rodriguez,6
4,A. j. Pierzynski,Andruw Jones,0
5,A. j. Pierzynski,Aubrey Huff,1
6,A. j. Pierzynski,Billy Butler,0
7,A. j. Pierzynski,Bobby Abreu,15
8,A. j. Pierzynski,Chone Figgins,9
9,A. j. Pierzynski,Chris Davis,0
10,A. j. Pierzynski,David Dejesus,0
11,A. j. Pierzynski,Dustin Pedroia,0
12,A. j. Pierzynski,Elvis Andrus,1
13,Elvis Andrus,A. j. Pierzynski,1
14,A. j. Pierzynski,Franklin Gutierrez,3
15,A. j. Pierzynski,Geoff Blum,0
16,A. j. Pierzynski,Gordon Beckham,0
17,A. j. Pierzynski,Grady Sizemore,7
18,Grady Sizemore,A. j. Pierzynski,7
19,A. j. Pierzynski,Hideki Matsui,3
20,Hideki Matsui,A. j. Pierzynski,3
21,A. j. Pierzynski,Jack Cust,0
22,A. j. Pierzynski,Jason Bay,0
23,A. j. Pierzynski,Jason Kubel,0
24,A. j. Pierzynski,Jeff Mathis,3
25,Jeff Mathis,A. j. Pierzynski,3
26,A. j. Pierzynski,Jermaine Dye,17
27,A. j. Pierzynski,Jhonny Peralta,0
28,A. j. Pierzynski,Jim Thome,5
29,A. j. Pierzynski,Johnny Damon,1
30,A. j. Pierzynski,Jose Lopez,5
31,A. j. Pierzynski,Luis Valbuena,1
32,Luis Valbuena,A. j. Pierzynski,1
33,A. j. Pierzynski,Maicer Izturis,8
34,A. j. Pierzynski,Mark Derosa,0
35,A. j. Pierzynski,Mark Teahen,3
36,Mark Teahen,A. j. Pierzynski,3
37,A. j. Pierzynski,Mark Teixeira,1
38,A. j. Pierzynski,Miguel Olivo,3
39,Miguel Olivo,A. j. Pierzynski,3
40,A. j. Pierzynski,Nick Swisher,0
41,A. j. Pierzynski,Paul Konerko,20
42,A. j. Pierzynski,Prince Fielder,3
43,A. j. Pierzynski,Robinson Cano,0
44,A. j. Pierzynski,Rod Barajas,1
45,Rod Barajas,A. j. Pierzynski,1
