,winner,loser,score
0,A. j. Ellis,Adam Laroche,3
1,Adam Laroche,A. j. Ellis,3
2,A. j. Ellis,Chase Headley,0
3,A. j. Ellis,Cody Ross,0
4,A. j. Ellis,Felipe Lopez,0
5,A. j. Ellis,James Loney,0
6,A. j. Ellis,Kelly Johnson,2
7,A. j. Ellis,Scott Hairston,0
8,A. j. Pierzynski,Adam Lind,1
9,A. j. Pierzynski,Alex Rodriguez,0
10,A. j. Pierzynski,Austin Kearns,0
11,A. j. Pierzynski,Carlos Quentin,0
12,A. j. Pierzynski,Cliff Pennington,0
13,A. j. Pierzynski,Cristian Guzman,8
14,A. j. Pierzynski,Curtis Granderson,3
15,A. j. Pierzynski,Derek Jeter,0
16,A. j. Pierzynski,Evan Longoria,0
17,A. j. Pierzynski,Gordon Beckham,8
18,A. j. Pierzynski,Hideki Matsui,0
19,A. j. Pierzynski,Jason Kubel,0
20,A. j. Pierzynski,Jim Thome,0
21,A. j. Pierzynski,Jorge Posada,0
22,A. j. Pierzynski,Jose Bautista,0
23,A. j. Pierzynski,Josh Hamilton,0
24,A. j. Pierzynski,Juan Pierre,2
25,Juan Pierre,A. j. Pierzynski,2
26,A. j. Pierzynski,Justin Smoak,1
27,A. j. Pierzynski,Lyle Overbay,3
28,A. j. Pierzynski,Matt Laporta,0
29,A. j. Pierzynski,Nick Markakis,0
30,A. j. Pierzynski,Omar Vizquel,0
31,A. j. Pierzynski,Ramon Santiago,0
32,A. j. Pierzynski,Shelley Duncan,7
33,A. j. Pierzynski,Shin-soo Choo,0
34,A. j. Pierzynski,Travis Snider,3
35,Travis Snider,A. j. Pierzynski,3
36,A. j. Pierzynski,Victor Martinez,0
37,A. j. Pierzynski,Yuniesky Betancourt,0
38,Aaron Cunningham,Adrian Beltre,3
39,Adrian Beltre,Aaron Cunningham,3
40,Aaron Cunningham,Michael Young,2
41,Aaron Cunningham,Travis Hafner,0
42,Aaron Hill,Adam Lind,0
43,Aaron Hill,Carlos Pena,0
44,Aaron Hill,Casey Kotchman,7
45,Aaron Hill,David Ortiz,21
46,Aaron Hill,Elvis Andrus,8
47,Aaron Hill,Jed Lowrie,1
48,Aaron Hill,Jhonny Peralta,3
49,Aaron Hill,John Buck,3
50,John Buck,Aaron Hill,3
51,Aaron Hill,John Mcdonald,18
52,Aaron Hill,Johnny Damon,10
53,Aaron Hill,Jorge Posada,1
54,Aaron Hill,Jose Bautista,3
55,Aaron Hill,Jose Lopez,6
56,Aaron Hill,Lance Berkman,9
57,Lance Berkman,Aaron Hill,9
58,Aaron Hill,Lyle Overbay,0
59,Aaron Hill,Martin Prado,8
60,Aaron Hill,Matthew Joyce,1
61,Aaron Hill,Travis Snider,0
62,Aaron Hill,Vernon Wells,3
63,Aaron Hill,Victor Martinez,0
64,Aaron Miles,Pablo Sandoval,0
65,Aaron Miles,Pat Burrell,0
66,Aaron Rowand,Brian Mccann,0
67,Aaron Rowand,David Eckstein,7
68,Aaron Rowand,David Wright,21
69,Aaron Rowand,Jason Bay,4
70,Aaron Rowand,Jonny Gomes,7
71,Aaron Rowand,Jose Lopez,0
72,Aaron Rowand,Matt Holliday,4
73,Aaron Rowand,Miguel Olivo,6
74,Aaron Rowand,Will Venable,0
