,Year,SpringRank Levels
0,2019.0,7.242320201807811
1,2018.0,7.0684093923603655
2,2017.0,7.0605300914660525
3,2016.0,7.048914198345562
4,2015.0,6.865589131180241
5,2014.0,6.020233275463879
6,2013.0,7.190828008090787
7,2012.0,7.490265891679398
8,2011.0,7.7332553444446495
9,2010.0,7.359001133904513
10,2009.0,6.801546181784211
