,winner,loser,score
0,A. j. Pierzynski,Alex Gordon,3
1,Alex Gordon,A. j. Pierzynski,3
2,A. j. Pierzynski,Conor Gillaspie,0
3,Adam Jones,Josh Hamilton,3
4,Josh Hamilton,Adam Jones,3
5,Adam Laroche,Bryce Harper,0
6,Adam Lind,Ben Zobrist,0
7,Adam Lind,Shane Victorino,8
8,Adeiny Hechavarria,Garrett Jones,4
9,Adeiny Hechavarria,Skip Schumaker,0
10,Adrian Beltre,Alex Rios,1
11,Alex Rios,Adrian Beltre,1
12,Adrian Beltre,David Lough,1
13,David Lough,Adrian Beltre,1
14,Adrian Beltre,Dayán Viciedo,1
15,Adrian Beltre,Josh Willingham,1
16,Josh Willingham,Adrian Beltre,1
17,Adrian Beltre,Kendrys Morales,0
18,Adrian Beltre,Robinson Cano,0
19,Adrian Gonzalez,Mike Carp,0
20,Alejandro De aza,Carlos Santana,0
21,Alejandro De aza,Matt Wieters,5
22,Alex Gordon,A. j. Pierzynski,3
23,A. j. Pierzynski,Alex Gordon,3
24,Alex Gordon,Brett Gardner,2
25,Alex Gordon,Conor Gillaspie,6
26,Conor Gillaspie,Alex Gordon,6
27,Alex Gordon,Dayán Viciedo,2
28,Alex Gordon,Eric Hosmer,5
29,Alex Gordon,Mike Moustakas,3
30,Alex Rios,Adrian Beltre,1
31,Adrian Beltre,Alex Rios,1
32,Alexei Ramírez,Brett Wallace,0
33,Alexei Ramírez,David Murphy,3
34,David Murphy,Alexei Ramírez,3
35,Alexei Ramírez,Didi Gregorius,0
36,Alexei Ramírez,Dustin Pedroia,0
37,Alexei Ramírez,Stephen Drew,1
38,Andres Torres,Carlos Gonzalez,0
39,Andres Torres,Ike Davis,3
40,Ike Davis,Andres Torres,3
41,Andrew Mccutchen,Hunter Pence,0
42,Andrew Mccutchen,Marco Scutaro,1
43,Andrew Mccutchen,Pablo Sandoval,1
44,Andrew Mccutchen,Skip Schumaker,4
45,Skip Schumaker,Andrew Mccutchen,4
46,Anthony Rizzo,Brian Mccann,0
47,Asdrubal Cabrera,Carlos Santana,0
48,Austin Jackson,Mike Moustakas,3
49,Mike Moustakas,Austin Jackson,3
50,Ben Zobrist,Adam Lind,1
51,Ben Zobrist,Evan Longoria,2
52,Ben Zobrist,Yan Gomes,0
53,Brandon Belt,Chris Denorfia,9
54,Brandon Moss,Carlos Santana,0
55,Brett Gardner,Alex Gordon,0
56,Brett Gardner,Carlos Pena,0
57,Brett Gardner,Prince Fielder,0
58,Brett Lawrie,Daniel Nava,0
59,Brett Lawrie,Dustin Pedroia,1
60,Brett Lawrie,Mike Carp,3
61,Mike Carp,Brett Lawrie,3
62,Brett Lawrie,Mike Napoli,1
63,Brett Wallace,Alexei Ramírez,6
64,Brett Wallace,Jed Lowrie,0
65,Brett Wallace,Josh Hamilton,9
66,Josh Hamilton,Brett Wallace,9
67,Brian Mccann,Anthony Rizzo,5
68,Brian Mccann,Buster Posey,5
69,Bryce Harper,Adam Laroche,4
70,Bryce Harper,Carlos Gomez,9
71,Carlos Gomez,Bryce Harper,9
72,Bryce Harper,Didi Gregorius,1
73,Buster Posey,Brian Mccann,0
74,Carlos Gomez,Bryce Harper,9
75,Bryce Harper,Carlos Gomez,9
76,Carlos Gomez,Didi Gregorius,1
77,Carlos Gonzalez,Andres Torres,5
78,Carlos Gonzalez,Conor Gillaspie,2
79,Carlos Gonzalez,Gerardo Parra,9
80,Carlos Gonzalez,Ike Davis,8
81,Carlos Pena,Brett Gardner,2
82,Carlos Pena,Edwin Encarnacion,0
83,Carlos Pena,Jose Altuve,2
84,Carlos Pena,Justin Morneau,0
85,Carlos Pena,Pedro Florimon,2
86,Carlos Santana,Alejandro De aza,1
87,Carlos Santana,Asdrubal Cabrera,1
88,Carlos Santana,Brandon Moss,3
89,Carlos Santana,Chris Coghlan,5
90,Carlos Santana,Daniel Nava,0
91,Carlos Santana,David Lough,6
92,Carlos Santana,Eric Hosmer,2
93,Carlos Santana,Jose Reyes,4
94,Carlos Santana,Josh Hamilton,6
95,Carlos Santana,Lonnie Chisenhall,3
96,Carlos Santana,Matt Wieters,6
97,Carlos Santana,Robbie Grossman,5
98,Chase Headley,Chris Johnson,2
99,Chase Headley,Hunter Pence,0
100,Chase Headley,Marco Scutaro,5
101,Chris Coghlan,Carlos Santana,0
102,Chris Coghlan,Lonnie Chisenhall,0
103,Chris Davis,Manny Machado,8
104,Chris Denorfia,Brandon Belt,0
105,Chris Iannetta,Evan Longoria,1
106,Evan Longoria,Chris Iannetta,1
107,Chris Johnson,Chase Headley,0
108,Cody Ransom,Ronny Cedeno,2
109,Cody Ransom,Ryan Ludwick,0
110,Colby Rasmus,Yan Gomes,0
111,Conor Gillaspie,A. j. Pierzynski,6
112,Conor Gillaspie,Alex Gordon,6
113,Alex Gordon,Conor Gillaspie,6
114,Conor Gillaspie,Carlos Gonzalez,0
115,Conor Gillaspie,Manny Machado,6
116,Daniel Nava,Brett Lawrie,5
117,Daniel Nava,Carlos Santana,6
118,Daniel Nava,Dustin Pedroia,6
119,Daniel Nava,Josh Hamilton,8
120,Daniel Nava,Matt Wieters,2
121,Daniel Nava,Mike Carp,5
122,Daniel Nava,Mike Napoli,6
123,David Lough,Adrian Beltre,1
124,Adrian Beltre,David Lough,1
125,David Lough,Carlos Santana,0
126,David Murphy,Alexei Ramírez,3
127,Alexei Ramírez,David Murphy,3
128,David Ortiz,Matt Wieters,6
129,Dayán Viciedo,Adrian Beltre,0
130,Dayán Viciedo,Alex Gordon,0
131,Dayán Viciedo,John Jaso,1
132,John Jaso,Dayán Viciedo,1
133,Dayán Viciedo,Josh Donaldson,1
134,Josh Donaldson,Dayán Viciedo,1
135,Dayán Viciedo,Yan Gomes,0
136,Desmond Jennings,Yan Gomes,4
137,Didi Gregorius,Alexei Ramírez,2
138,Didi Gregorius,Bryce Harper,0
139,Didi Gregorius,Carlos Gomez,0
140,Didi Gregorius,Hunter Pence,1
141,Didi Gregorius,Will Venable,4
142,Dustin Pedroia,Alexei Ramírez,2
143,Dustin Pedroia,Brett Lawrie,0
144,Dustin Pedroia,Daniel Nava,0
145,Dustin Pedroia,Jed Lowrie,0
146,Dustin Pedroia,Josh Hamilton,0
147,Dustin Pedroia,Mike Carp,6
148,Mike Carp,Dustin Pedroia,6
149,Dustin Pedroia,Robinson Cano,0
150,Eduardo Escobar,Matt Wieters,0
151,Edwin Encarnacion,Carlos Pena,9
152,Edwin Encarnacion,Mike Moustakas,3
153,Edwin Encarnacion,Prince Fielder,6
154,Eric Hosmer,Alex Gordon,0
155,Eric Hosmer,Carlos Santana,0
156,Eric Hosmer,Manny Machado,0
157,Eric Hosmer,Nate Mclouth,0
158,Eric Hosmer,Prince Fielder,0
159,Eric Hosmer,Travis Hafner,3
160,Travis Hafner,Eric Hosmer,3
161,Eric Sogard,Matthew Joyce,0
162,Evan Longoria,Ben Zobrist,0
163,Evan Longoria,Chris Iannetta,1
164,Chris Iannetta,Evan Longoria,1
165,Freddie Freeman,Jordan Schafer,3
166,Jordan Schafer,Freddie Freeman,3
167,Garrett Jones,Adeiny Hechavarria,0
168,Gerardo Parra,Carlos Gonzalez,0
169,Gerardo Parra,John Mayberry,1
170,John Mayberry,Gerardo Parra,1
171,Hunter Pence,Andrew Mccutchen,5
172,Hunter Pence,Chase Headley,1
173,Hunter Pence,Didi Gregorius,0
174,Ichiro Suzuki,Justin Smoak,0
175,Ichiro Suzuki,Lyle Overbay,0
176,Ike Davis,Andres Torres,3
177,Andres Torres,Ike Davis,3
178,Ike Davis,Carlos Gonzalez,0
179,Jarrod Saltalamacchia,Matt Dominguez,0
180,Jarrod Saltalamacchia,Matthew Joyce,3
181,Jason Castro,Jimmy Rollins,2
182,Jason Castro,Juan Francisco,0
183,Jay Bruce,Juan Francisco,0
184,Jay Bruce,Logan Morrison,1
185,Jay Bruce,Yadier Molina,0
186,Jed Lowrie,Brett Wallace,12
187,Jed Lowrie,Dustin Pedroia,16
188,Jed Lowrie,Josh Willingham,22
189,Jed Lowrie,Justin Morneau,15
190,Jed Lowrie,Pedro Florimon,15
191,Jed Lowrie,Trevor Plouffe,0
192,Jesus Guzman,Ryan Ludwick,0
193,Jimmy Rollins,Jason Castro,0
194,Joey Votto,Michael Young,1
195,Michael Young,Joey Votto,1
196,Joey Votto,Pablo Sandoval,1
197,Pablo Sandoval,Joey Votto,1
198,John Jaso,Dayán Viciedo,1
199,Dayán Viciedo,John Jaso,1
200,John Mayberry,Gerardo Parra,1
201,Gerardo Parra,John Mayberry,1
202,John Mayberry,Skip Schumaker,0
203,Jordan Schafer,Freddie Freeman,3
204,Freddie Freeman,Jordan Schafer,3
205,Jose Altuve,Carlos Pena,0
206,Jose Altuve,Prince Fielder,0
207,Jose Bautista,Josh Hamilton,0
208,Jose Bautista,José Iglesias,8
209,Jose Reyes,Carlos Santana,0
210,Jose Reyes,Justin Morneau,0
211,Josh Donaldson,Dayán Viciedo,1
212,Dayán Viciedo,Josh Donaldson,1
213,Josh Hamilton,Adam Jones,3
214,Adam Jones,Josh Hamilton,3
215,Josh Hamilton,Brett Wallace,9
216,Brett Wallace,Josh Hamilton,9
217,Josh Hamilton,Carlos Santana,0
218,Josh Hamilton,Daniel Nava,0
219,Josh Hamilton,Dustin Pedroia,7
220,Josh Hamilton,Jose Bautista,1
221,Josh Hamilton,Josh Willingham,1
222,Josh Willingham,Josh Hamilton,1
223,Josh Hamilton,Justin Morneau,3
224,Justin Morneau,Josh Hamilton,3
225,Josh Hamilton,Melky Cabrera,6
226,Josh Hamilton,Mike Carp,7
227,Josh Hamilton,Mike Napoli,0
228,Josh Willingham,Adrian Beltre,1
229,Adrian Beltre,Josh Willingham,1
230,Josh Willingham,Jed Lowrie,0
231,Josh Willingham,Josh Hamilton,1
232,Josh Hamilton,Josh Willingham,1
233,Josh Willingham,Michael Brantley,1
234,Michael Brantley,Josh Willingham,1
235,Josh Willingham,Mitch Moreland,1
236,Josh Willingham,Ryan Doumit,0
237,José Iglesias,Jose Bautista,0
238,Juan Francisco,Jason Castro,1
239,Juan Francisco,Jay Bruce,8
240,Justin Morneau,Carlos Pena,1
241,Justin Morneau,Jed Lowrie,0
242,Justin Morneau,Jose Reyes,1
243,Justin Morneau,Josh Hamilton,3
244,Josh Hamilton,Justin Morneau,3
245,Justin Morneau,Prince Fielder,0
246,Justin Morneau,Yan Gomes,0
247,Justin Smoak,Ichiro Suzuki,2
248,Justin Smoak,Kyle Seager,0
249,Kendrys Morales,Adrian Beltre,9
250,Kendrys Morales,Mike Napoli,6
251,Mike Napoli,Kendrys Morales,6
252,Kendrys Morales,Raul Ibanez,6
253,Kyle Seager,Justin Smoak,1
254,Lance Berkman,Mitch Moreland,1
255,Mitch Moreland,Lance Berkman,1
256,Logan Morrison,Jay Bruce,0
257,Logan Schafer,Pablo Sandoval,1
258,Lonnie Chisenhall,Carlos Santana,0
259,Lonnie Chisenhall,Chris Coghlan,2
260,Lonnie Chisenhall,Robbie Grossman,2
261,Lyle Overbay,Ichiro Suzuki,1
262,Manny Machado,Chris Davis,0
263,Manny Machado,Conor Gillaspie,0
264,Manny Machado,Eric Hosmer,3
265,Marco Scutaro,Andrew Mccutchen,0
266,Marco Scutaro,Chase Headley,0
267,Marco Scutaro,Skip Schumaker,0
268,Mark Trumbo,Pablo Sandoval,9
269,Pablo Sandoval,Mark Trumbo,9
270,Matt Dominguez,Jarrod Saltalamacchia,7
271,Matt Wieters,Alejandro De aza,0
272,Matt Wieters,Carlos Santana,0
273,Matt Wieters,Daniel Nava,0
274,Matt Wieters,David Ortiz,0
275,Matt Wieters,Eduardo Escobar,6
276,Matt Wieters,Mike Carp,6
277,Matthew Joyce,Eric Sogard,3
278,Matthew Joyce,Jarrod Saltalamacchia,0
279,Melky Cabrera,Josh Hamilton,0
280,Michael Brantley,Josh Willingham,1
281,Josh Willingham,Michael Brantley,1
282,Michael Young,Joey Votto,1
283,Joey Votto,Michael Young,1
284,Mike Carp,Adrian Gonzalez,5
285,Mike Carp,Brett Lawrie,3
286,Brett Lawrie,Mike Carp,3
287,Mike Carp,Daniel Nava,0
288,Mike Carp,Dustin Pedroia,6
289,Dustin Pedroia,Mike Carp,6
290,Mike Carp,Josh Hamilton,0
291,Mike Carp,Matt Wieters,0
292,Mike Carp,Mike Napoli,1
293,Mike Moustakas,Alex Gordon,0
294,Mike Moustakas,Austin Jackson,3
295,Austin Jackson,Mike Moustakas,3
296,Mike Moustakas,Edwin Encarnacion,0
297,Mike Napoli,Brett Lawrie,0
298,Mike Napoli,Daniel Nava,0
299,Mike Napoli,Josh Hamilton,2
300,Mike Napoli,Kendrys Morales,6
301,Kendrys Morales,Mike Napoli,6
302,Mike Napoli,Mike Carp,0
303,Mike Napoli,Robinson Cano,6
304,Robinson Cano,Mike Napoli,6
305,Mitch Moreland,Josh Willingham,0
306,Mitch Moreland,Lance Berkman,1
307,Lance Berkman,Mitch Moreland,1
308,Nate Mclouth,Eric Hosmer,1
309,Nate Mclouth,Prince Fielder,0
310,Nate Mclouth,Robinson Cano,0
311,Pablo Sandoval,Andrew Mccutchen,0
312,Pablo Sandoval,Joey Votto,1
313,Joey Votto,Pablo Sandoval,1
314,Pablo Sandoval,Logan Schafer,0
315,Pablo Sandoval,Mark Trumbo,9
316,Mark Trumbo,Pablo Sandoval,9
317,Pablo Sandoval,Rickie Weeks,6
318,Pablo Sandoval,Ryan Ludwick,9
319,Ryan Ludwick,Pablo Sandoval,9
320,Pedro Florimon,Carlos Pena,0
321,Pedro Florimon,Jed Lowrie,0
322,Pedro Florimon,Prince Fielder,0
323,Pedro Florimon,Ryan Doumit,3
324,Ryan Doumit,Pedro Florimon,3
325,Pedro Florimon,Yan Gomes,0
326,Prince Fielder,Brett Gardner,5
327,Prince Fielder,Edwin Encarnacion,0
328,Prince Fielder,Eric Hosmer,2
329,Prince Fielder,Jose Altuve,5
330,Prince Fielder,Justin Morneau,2
331,Prince Fielder,Nate Mclouth,1
332,Prince Fielder,Pedro Florimon,5
333,Raul Ibanez,Kendrys Morales,0
334,Raul Ibanez,Robinson Cano,0
335,Rickie Weeks,Pablo Sandoval,0
336,Robbie Grossman,Carlos Santana,0
337,Robbie Grossman,Lonnie Chisenhall,0
338,Robinson Cano,Adrian Beltre,9
339,Robinson Cano,Dustin Pedroia,3
340,Robinson Cano,Mike Napoli,6
341,Mike Napoli,Robinson Cano,6
342,Robinson Cano,Nate Mclouth,8
