,winner,loser,score
0,Adam Dunn,Adrian Gonzalez,5
1,Adam Dunn,Aubrey Huff,5
2,Adam Dunn,Hanley Ramirez,8
3,Adam Dunn,Ian Desmond,3
4,Adam Dunn,Ivan Rodriguez,8
5,Adam Dunn,Joey Votto,10
6,Joey Votto,Adam Dunn,10
7,Adam Dunn,Kelly Johnson,0
8,Adam Dunn,Raul Ibanez,15
9,Adam Laroche,Kelly Johnson,0
10,Adam Laroche,Skip Schumaker,6
11,Adam Lind,Matt Wieters,1
12,Adrian Beltre,Fred Lewis,0
13,Adrian Gonzalez,Adam Dunn,0
14,Adrian Gonzalez,Aubrey Huff,7
15,Adrian Gonzalez,Chris Heisey,0
16,Adrian Gonzalez,Ian Desmond,0
17,Adrian Gonzalez,Ian Stewart,0
18,Adrian Gonzalez,Ivan Rodriguez,0
19,Adrian Gonzalez,Jason Bay,11
20,Adrian Gonzalez,Joey Votto,0
21,Adrian Gonzalez,Jose Reyes,0
22,Adrian Gonzalez,Miguel Tejada,4
23,Adrian Gonzalez,Nick Punto,0
24,Adrian Gonzalez,Raul Ibanez,3
25,Raul Ibanez,Adrian Gonzalez,3
26,Adrian Gonzalez,Rickie Weeks,0
27,Adrian Gonzalez,Ryan Braun,0
28,Adrian Gonzalez,Starlin Castro,3
29,Albert Pujols,Andre Ethier,9
30,Andre Ethier,Albert Pujols,9
31,Albert Pujols,Angel Pagan,0
32,Albert Pujols,Carl Crawford,0
33,Albert Pujols,Hunter Pence,0
34,Albert Pujols,Ike Davis,0
35,Albert Pujols,Josh Willingham,11
36,Albert Pujols,Kelly Johnson,9
37,Albert Pujols,Martin Prado,2
38,Albert Pujols,Matt Holliday,4
39,Albert Pujols,Mike Morse,8
40,Alcides Escobar,Miguel Tejada,4
41,Alex Rios,Daric Barton,1
42,Daric Barton,Alex Rios,1
43,Alex Rodriguez,Robinson Cano,1
44,Robinson Cano,Alex Rodriguez,1
45,Andre Ethier,Albert Pujols,9
46,Albert Pujols,Andre Ethier,9
47,Andre Ethier,Colby Rasmus,7
48,Andre Ethier,Mike Morse,3
49,Andre Ethier,Skip Schumaker,3
50,Andrew Mccutchen,Cody Ross,0
51,Angel Pagan,Albert Pujols,4
52,Angel Pagan,Ike Davis,3
53,Ike Davis,Angel Pagan,3
54,Angel Pagan,Kelly Johnson,0
55,Angel Pagan,Starlin Castro,3
56,Aubrey Huff,Adam Dunn,0
57,Aubrey Huff,Adrian Gonzalez,0
58,Aubrey Huff,Chris Coghlan,1
59,Chris Coghlan,Aubrey Huff,1
60,Aubrey Huff,Jason Bay,5
61,Aubrey Huff,Jeff Francoeur,8
62,Aubrey Huff,Joey Votto,5
63,Aubrey Huff,Jose Reyes,2
64,Aubrey Huff,Kelly Johnson,8
65,Aubrey Huff,Luke Scott,0
66,Aubrey Huff,Matt Holliday,2
67,Aubrey Huff,Matt Kemp,6
68,Aubrey Huff,Miguel Tejada,0
69,Aubrey Huff,Omar Infante,8
70,Aubrey Huff,Scott Podsednik,2
71,Aubrey Huff,Stephen Drew,9
72,B. j. Upton,Jayson Nix,5
73,B. j. Upton,Michael Young,5
74,Ben Zobrist,Julio Borbon,1
75,Ben Zobrist,Lance Berkman,0
76,Blake Dewitt,Matt Holliday,3
77,Matt Holliday,Blake Dewitt,3
78,Brandon Inge,Magglio Ordonez,0
79,Brandon Phillips,Kelly Johnson,1
80,Brandon Phillips,Ryan Howard,1
81,Brennan Boesch,Jorge Cantu,1
82,Brett Gardner,Curtis Granderson,0
83,Buster Posey,Chris Heisey,0
84,Carl Crawford,Albert Pujols,3
85,Carlos Gonzalez,Chase Headley,0
86,Chase Headley,Carlos Gonzalez,9
87,Chase Headley,Jorge Cantu,3
88,Jorge Cantu,Chase Headley,3
89,Chase Headley,Kelly Johnson,0
90,Chris Coghlan,Aubrey Huff,1
91,Aubrey Huff,Chris Coghlan,1
92,Chris Coghlan,Dan Uggla,1
93,Dan Uggla,Chris Coghlan,1
94,Chris Coghlan,Garrett Jones,1
95,Garrett Jones,Chris Coghlan,1
96,Chris Coghlan,Rick Ankiel,3
97,Chris Denorfia,Pablo Sandoval,0
98,Chris Heisey,Adrian Gonzalez,9
99,Chris Heisey,Buster Posey,8
100,Chris Snyder,Matt Holliday,2
101,Chris Snyder,Scott Podsednik,2
102,Cody Ross,Andrew Mccutchen,8
103,Cody Ross,Jorge Cantu,2
104,Cody Ross,Matt Holliday,0
105,Colby Rasmus,Andre Ethier,0
106,Colby Rasmus,Ike Davis,0
107,Colby Rasmus,Rickie Weeks,7
108,Colby Rasmus,Roger Bernadina,0
109,Colby Rasmus,Skip Schumaker,6
110,Corey Hart,Joey Votto,1
111,Corey Hart,Roger Bernadina,0
112,Curtis Granderson,Brett Gardner,1
113,Curtis Granderson,Skip Schumaker,0
114,Dan Uggla,Chris Coghlan,1
115,Chris Coghlan,Dan Uggla,1
116,Daric Barton,Alex Rios,1
117,Alex Rios,Daric Barton,1
118,David Wright,Kelly Johnson,0
119,Denard Span,Nyjer Morgan,1
120,Denard Span,Scott Podsednik,1
121,Drew Stubbs,Jorge Cantu,3
122,Drew Stubbs,Kelly Johnson,3
123,Drew Stubbs,Pablo Sandoval,6
124,Drew Stubbs,Ryan Braun,0
125,Drew Stubbs,Ryan Howard,3
126,Emilio Bonifacio,Raul Ibanez,0
127,Emilio Bonifacio,Rickie Weeks,0
128,Emilio Bonifacio,Ryan Braun,0
129,Fred Lewis,Adrian Beltre,6
130,Fred Lewis,Jorge Posada,1
131,Jorge Posada,Fred Lewis,1
132,Fred Lewis,Lyle Overbay,9
133,Lyle Overbay,Fred Lewis,9
134,Garrett Jones,Chris Coghlan,1
135,Chris Coghlan,Garrett Jones,1
136,Hanley Ramirez,Adam Dunn,0
137,Hanley Ramirez,Joey Votto,0
138,Hunter Pence,Albert Pujols,1
139,Hunter Pence,Pedro Feliz,6
140,Hunter Pence,Starlin Castro,3
141,Ian Desmond,Adam Dunn,0
142,Ian Desmond,Adrian Gonzalez,2
143,Ian Desmond,Ivan Rodriguez,0
144,Ian Desmond,Kelly Johnson,0
145,Ian Desmond,Raul Ibanez,2
146,Ian Stewart,Adrian Gonzalez,6
147,Ian Stewart,Joey Votto,1
148,Ian Stewart,Jose Reyes,3
149,Jose Reyes,Ian Stewart,3
150,Ian Stewart,Kelly Johnson,8
151,Ian Stewart,Matt Kemp,6
152,Ichiro Suzuki,Miguel Cabrera,0
153,Ike Davis,Albert Pujols,5
154,Ike Davis,Angel Pagan,3
155,Angel Pagan,Ike Davis,3
156,Ike Davis,Colby Rasmus,8
157,Ike Davis,Joey Votto,0
158,Ike Davis,Seth Smith,0
159,Ivan Rodriguez,Adam Dunn,0
160,Ivan Rodriguez,Adrian Gonzalez,6
161,Ivan Rodriguez,Ian Desmond,4
162,Ivan Rodriguez,Joey Votto,0
163,Ivan Rodriguez,Rickie Weeks,4
164,Ivan Rodriguez,Ryan Braun,7
165,Jason Bay,Adrian Gonzalez,0
166,Jason Bay,Aubrey Huff,0
