,winner,loser,score
0,A. j. Ellis,Adam Laroche,0
1,A. j. Ellis,Adeiny Hechavarria,0
2,A. j. Ellis,Adrian Gonzalez,0
3,A. j. Ellis,Allen Craig,0
4,A. j. Ellis,Andre Ethier,0
5,A. j. Ellis,Andrew Mccutchen,0
6,A. j. Ellis,Anthony Rizzo,0
7,A. j. Ellis,Aramis Ramirez,3
8,Aramis Ramirez,A. j. Ellis,3
9,A. j. Ellis,Austin Jackson,2
10,A. j. Ellis,Ben Revere,1
11,A. j. Ellis,Brandon Crawford,0
12,A. j. Ellis,Brian Bogusevic,0
13,A. j. Ellis,Bryce Harper,13
14,Bryce Harper,A. j. Ellis,13
15,A. j. Ellis,Carl Crawford,0
16,A. j. Ellis,Carlos Beltran,0
17,A. j. Ellis,Carlos Gomez,2
18,A. j. Ellis,Carlos Gonzalez,2
19,A. j. Ellis,Chase Utley,0
20,A. j. Ellis,Christian Yelich,3
21,A. j. Ellis,Curtis Granderson,2
22,A. j. Ellis,Darin Ruf,0
23,A. j. Ellis,David Freese,1
24,A. j. Ellis,Delmon Young,1
25,Delmon Young,A. j. Ellis,1
26,A. j. Ellis,Dioner Navarro,0
27,A. j. Ellis,Freddie Freeman,11
28,A. j. Ellis,Gregor Blanco,12
29,A. j. Ellis,Hanley Ramirez,0
30,A. j. Ellis,Hector Sanchez,0
31,A. j. Ellis,Hunter Pence,0
32,A. j. Ellis,Jason Kubel,0
33,A. j. Ellis,Jayson Werth,0
34,A. j. Ellis,Jedd Gyorko,5
35,A. j. Ellis,Jesus Guzman,2
36,A. j. Ellis,Jon Jay,1
37,A. j. Ellis,Josh Donaldson,0
38,A. j. Ellis,Juan Francisco,8
39,A. j. Ellis,Juan Uribe,0
40,A. j. Ellis,Justin Upton,3
41,Justin Upton,A. j. Ellis,3
42,A. j. Ellis,Kevin Youkilis,1
43,A. j. Ellis,Kurt Suzuki,14
44,A. j. Ellis,Kyle Blanks,0
45,A. j. Ellis,Logan Morrison,3
46,A. j. Ellis,Lucas Duda,0
47,A. j. Ellis,Luis Valbuena,0
48,A. j. Ellis,Mark Ellis,2
49,A. j. Ellis,Marlon Byrd,0
50,A. j. Ellis,Martin Prado,10
51,Martin Prado,A. j. Ellis,10
52,A. j. Ellis,Matt Holliday,0
53,A. j. Ellis,Matt Kemp,1
54,A. j. Ellis,Michael Cuddyer,1
55,A. j. Ellis,Mike Baxter,0
56,A. j. Ellis,Nate Schierholtz,0
57,A. j. Ellis,Nick Hundley,0
58,A. j. Ellis,Nick Markakis,1
59,Nick Markakis,A. j. Ellis,1
60,A. j. Ellis,Pablo Sandoval,0
61,A. j. Ellis,Paul Goldschmidt,3
62,A. j. Ellis,Rob Brantly,3
63,A. j. Ellis,Ronny Cedeno,1
64,Ronny Cedeno,A. j. Ellis,1
65,A. j. Ellis,Ryan Zimmerman,14
66,A. j. Ellis,Sean Rodriguez,2
67,A. j. Ellis,Skip Schumaker,0
68,A. j. Ellis,Starlin Castro,0
69,A. j. Ellis,Steve Lombardozzi,3
70,Steve Lombardozzi,A. j. Ellis,3
71,A. j. Ellis,Steve Pearce,0
72,A. j. Ellis,Todd Frazier,4
73,A. j. Ellis,Torii Hunter,4
74,A. j. Ellis,Troy Tulowitzki,0
75,A. j. Ellis,Ty Wigginton,3
76,A. j. Ellis,Wil Myers,0
77,A. j. Ellis,Wilin Rosario,0
78,A. j. Ellis,Will Venable,1
79,Will Venable,A. j. Ellis,1
80,A. j. Ellis,Yasiel Puig,2
81,A. j. Ellis,Yonder Alonso,0
82,A. j. Pierzynski,Adam Dunn,0
83,A. j. Pierzynski,Adam Lind,0
84,A. j. Pierzynski,Adrian Beltre,0
85,A. j. Pierzynski,Alberto Callaspo,2
86,A. j. Pierzynski,Alcides Escobar,3
87,Alcides Escobar,A. j. Pierzynski,3
88,A. j. Pierzynski,Alex Avila,4
89,A. j. Pierzynski,Alex Rios,0
90,A. j. Pierzynski,Alexei Ramírez,3
