,Year,SpringRank,SpringRank_AUC
0,2009.0,0.6320564516129032,0.6385143284839334
1,2010.0,0.6439881246907472,0.6524875848788891
2,2011.0,0.6248657357679914,0.6299685465584083
3,2012.0,0.65361869895804,0.6596074014322814
4,2013.0,0.6306179775280899,0.6369594561575209
5,2014.0,0.646938177556402,0.6524749275994622
6,2015.0,0.6208773615113673,0.6279710965165011
7,2016.0,0.6447166921898928,0.6524625559229722
8,2017.0,0.6393767705382436,0.6454595110477511
9,2018.0,0.6405163853028798,0.6494386969869057
10,2019.0,0.6299133910726182,0.639120454354844
