,winner,loser,score
0,A. j. Ellis,Geovany Soto,1
1,Geovany Soto,A. j. Ellis,1
2,A. j. Ellis,Ian Stewart,1
3,Ian Stewart,A. j. Ellis,1
4,A. j. Ellis,John Buck,0
5,A. j. Ellis,Mike Morse,0
6,A. j. Ellis,Prince Fielder,0
7,A. j. Ellis,Wilson Ramos,0
8,A. j. Pierzynski,Adam Dunn,0
9,A. j. Pierzynski,Adam Jones,0
10,A. j. Pierzynski,Adrian Gonzalez,8
11,A. j. Pierzynski,Alex Gordon,0
12,A. j. Pierzynski,Alex Rios,4
13,A. j. Pierzynski,Alexei Ramírez,9
14,A. j. Pierzynski,Asdrubal Cabrera,0
15,A. j. Pierzynski,B. j. Upton,0
16,A. j. Pierzynski,Ben Zobrist,3
17,A. j. Pierzynski,Brent Lillibridge,10
18,A. j. Pierzynski,Brent Morel,6
19,A. j. Pierzynski,Carlos Lee,2
20,A. j. Pierzynski,Carlos Quentin,0
21,A. j. Pierzynski,Chris Parmelee,0
22,A. j. Pierzynski,Danny Valencia,6
23,A. j. Pierzynski,David Ortiz,0
24,A. j. Pierzynski,Derrek Lee,0
25,A. j. Pierzynski,Dustin Pedroia,0
26,A. j. Pierzynski,Gordon Beckham,7
27,A. j. Pierzynski,Jacoby Ellsbury,0
28,A. j. Pierzynski,Jamey Carroll,3
29,Jamey Carroll,A. j. Pierzynski,3
30,A. j. Pierzynski,Jeff Francoeur,0
31,A. j. Pierzynski,Jose Bautista,0
32,A. j. Pierzynski,Jose Reyes,2
33,A. j. Pierzynski,Juan Pierre,2
34,A. j. Pierzynski,Kelly Johnson,3
35,A. j. Pierzynski,Kelly Shoppach,1
36,A. j. Pierzynski,Lance Berkman,0
37,A. j. Pierzynski,Luke Hughes,2
38,A. j. Pierzynski,Matt Treanor,1
39,Matt Treanor,A. j. Pierzynski,1
40,A. j. Pierzynski,Matt Wieters,0
41,A. j. Pierzynski,Matthew Joyce,0
42,A. j. Pierzynski,Mike Aviles,1
43,A. j. Pierzynski,Paul Konerko,0
44,A. j. Pierzynski,Robinson Cano,4
45,A. j. Pierzynski,Ryan Braun,3
46,Ryan Braun,A. j. Pierzynski,3
47,A. j. Pierzynski,Torii Hunter,0
48,Aaron Cunningham,Gaby Sanchez,1
49,Aaron Cunningham,Giancarlo Stanton,3
50,Giancarlo Stanton,Aaron Cunningham,3
51,Aaron Cunningham,Hanley Ramirez,0
52,Aaron Cunningham,Orlando Hudson,3
53,Orlando Hudson,Aaron Cunningham,3
54,Aaron Hill,Adam Dunn,0
55,Aaron Hill,Alex Avila,7
56,Aaron Hill,Andres Torres,3
57,Aaron Hill,Angel Sanchez,3
58,Aaron Hill,Billy Butler,2
59,Aaron Hill,Brandon Inge,0
60,Aaron Hill,Carl Crawford,9
61,Aaron Hill,Carlos Beltran,3
62,Carlos Beltran,Aaron Hill,3
63,Aaron Hill,Chris Johnson,1
64,Aaron Hill,Cliff Pennington,0
65,Aaron Hill,Colby Rasmus,0
66,Aaron Hill,Danny Espinosa,3
67,Aaron Hill,Daric Barton,2
68,Daric Barton,Aaron Hill,2
69,Aaron Hill,David Murphy,0
70,Aaron Hill,Derek Jeter,0
71,Aaron Hill,Eric Chavez,10
72,Aaron Hill,Gordon Beckham,0
73,Aaron Hill,Ichiro Suzuki,1
74,Ichiro Suzuki,Aaron Hill,1
75,Aaron Hill,James Loney,0
76,Aaron Hill,Jason Repko,1
77,Aaron Hill,Jayson Nix,0
78,Aaron Hill,Jayson Werth,1
79,Aaron Hill,Jhonny Peralta,0
80,Aaron Hill,Jim Thome,10
81,Aaron Hill,Matt Kemp,0
82,Aaron Hill,Matt Treanor,1
83,Matt Treanor,Aaron Hill,1
84,Aaron Hill,Michael Cuddyer,11
85,Aaron Hill,Mike Napoli,0
86,Aaron Hill,Paul Goldschmidt,3
87,Aaron Hill,Rajai Davis,0
88,Aaron Hill,Raul Ibanez,0
89,Aaron Hill,Rickie Weeks,1
90,Aaron Hill,Roger Bernadina,9
91,Aaron Hill,Ruben Tejada,0
92,Aaron Hill,Russell Martin,0
93,Aaron Hill,Troy Tulowitzki,0
94,Aaron Hill,Ty Wigginton,0
95,Aaron Hill,Yunel Escobar,0
96,Aaron Miles,Albert Pujols,2
97,Albert Pujols,Aaron Miles,2
98,Aaron Miles,Aubrey Huff,3
99,Aubrey Huff,Aaron Miles,3
100,Aaron Miles,Brian Bogusevic,0
101,Aaron Miles,Carlos Beltran,3
102,Aaron Miles,Carlos Santana,0
103,Aaron Miles,Chris Young,0
104,Aaron Miles,Freddie Freeman,3
105,Freddie Freeman,Aaron Miles,3
106,Aaron Miles,Gaby Sanchez,2
107,Aaron Miles,Henry Blanco,0
108,Aaron Miles,Jamey Carroll,6
109,Aaron Miles,Jay Bruce,0
110,Aaron Miles,Joey Votto,0
111,Aaron Miles,Juan Uribe,0
112,Aaron Miles,Lance Berkman,0
113,Aaron Miles,Laynce Nix,0
114,Aaron Miles,Martin Prado,1
115,Martin Prado,Aaron Miles,1
116,Aaron Miles,Matt Kemp,0
117,Aaron Miles,Mike Morse,0
118,Aaron Miles,Paul Goldschmidt,6
119,Aaron Miles,Rickie Weeks,9
120,Aaron Miles,Ryan Braun,0
121,Aaron Miles,Ryan Ludwick,0
122,Aaron Miles,Shane Victorino,0
123,Aaron Miles,Starlin Castro,0
124,Aaron Rowand,Alfonso Soriano,0
125,Aaron Rowand,Andrew Mccutchen,1
126,Andrew Mccutchen,Aaron Rowand,1
127,Aaron Rowand,Coco Crisp,0
128,Aaron Rowand,Giancarlo Stanton,0
129,Aaron Rowand,Greg Dobbs,1
130,Aaron Rowand,Jason Bay,0
131,Aaron Rowand,John Buck,0
132,Aaron Rowand,Seth Smith,0
133,Adam Dunn,A. j. Pierzynski,6
134,Adam Dunn,Aaron Hill,6
135,Adam Dunn,Alex Gordon,4
136,Adam Dunn,Alex Rios,0
137,Adam Dunn,Alex Rodriguez,0
138,Adam Dunn,Alexei Ramírez,8
139,Adam Dunn,B. j. Upton,8
140,Adam Dunn,Brayan Pena,1
141,Brayan Pena,Adam Dunn,1
142,Adam Dunn,Brent Lillibridge,0
143,Adam Dunn,Brent Morel,0
144,Adam Dunn,Carlos Quentin,1
145,Carlos Quentin,Adam Dunn,1
146,Adam Dunn,Carlos Santana,0
147,Adam Dunn,Chris Parmelee,1
148,Adam Dunn,Coco Crisp,1
149,Coco Crisp,Adam Dunn,1
150,Adam Dunn,Darnell Mcdonald,0
151,Adam Dunn,Dayán Viciedo,2
152,Adam Dunn,Edwin Encarnacion,8
153,Adam Dunn,Eric Hosmer,4
154,Adam Dunn,Eric Thames,1
155,Adam Dunn,Evan Longoria,0
156,Adam Dunn,Ezequiel Carrera,4
157,Adam Dunn,Gordon Beckham,5
158,Adam Dunn,Hideki Matsui,0
159,Adam Dunn,Jason Kubel,0
160,Adam Dunn,Jed Lowrie,0
161,Adam Dunn,Jim Thome,2
162,Adam Dunn,Juan Pierre,6
163,Adam Dunn,Kevin Youkilis,4
164,Adam Dunn,Kurt Suzuki,4
165,Adam Dunn,Mark Trumbo,0
166,Adam Dunn,Matthew Joyce,3
167,Adam Dunn,Michael Cuddyer,2
168,Adam Dunn,Nelson Cruz,0
169,Adam Dunn,Paul Konerko,7
170,Adam Dunn,Shelley Duncan,1
171,Adam Dunn,Vladimir Guerrero,0
172,Adam Dunn,Wilson Ramos,0
173,Adam Dunn,Yorvit Torrealba,0
174,Adam Jones,A. j. Pierzynski,3
175,Adam Jones,Adam Lind,2
176,Adam Jones,Adrian Beltre,0
177,Adam Jones,Alberto Callaspo,1
178,Adam Jones,Alexei Ramírez,9
179,Adam Jones,B. j. Upton,0
180,Adam Jones,Billy Butler,1
181,Billy Butler,Adam Jones,1
182,Adam Jones,Bobby Abreu,3
183,Adam Jones,Brandon Inge,0
184,Adam Jones,Brennan Boesch,0
185,Adam Jones,Carl Crawford,13
186,Adam Jones,Carlos Santana,1
187,Adam Jones,Curtis Granderson,8
188,Adam Jones,Daric Barton,3
189,Adam Jones,Darnell Mcdonald,0
190,Adam Jones,Derrek Lee,6
191,Adam Jones,Edwin Encarnacion,16
192,Adam Jones,Elvis Andrus,0
193,Adam Jones,Eric Chavez,6
194,Adam Jones,Eric Hosmer,8
195,Adam Jones,Erick Aybar,6
196,Adam Jones,Evan Longoria,4
197,Adam Jones,Giancarlo Stanton,6
198,Adam Jones,Gordon Beckham,0
199,Adam Jones,J. j. Hardy,0
200,Adam Jones,Jack Hannahan,4
201,Adam Jones,Jacoby Ellsbury,0
202,Adam Jones,Jason Kubel,4
203,Adam Jones,Jayson Nix,1
204,Adam Jones,Jeff Francoeur,0
205,Adam Jones,Jhonny Peralta,8
206,Adam Jones,John Mcdonald,0
207,Adam Jones,Jose Bautista,0
208,Adam Jones,Luke Scott,0
209,Adam Jones,Mark Reynolds,17
210,Adam Jones,Mark Teixeira,1
211,Adam Jones,Mark Trumbo,0
212,Adam Jones,Matt Treanor,9
213,Matt Treanor,Adam Jones,9
214,Adam Jones,Matt Wieters,0
215,Adam Jones,Miguel Cabrera,11
216,Adam Jones,Mike Aviles,0
217,Adam Jones,Mike Carp,0
218,Adam Jones,Nick Markakis,9
219,Adam Jones,Paul Konerko,0
