,winner,loser,score
0,A. j. Ellis,Carlos Ruiz,3
1,Carlos Ruiz,A. j. Ellis,3
2,A. j. Ellis,David Freese,1
3,David Freese,A. j. Ellis,1
4,A. j. Ellis,Manny Ramirez,2
5,A. j. Ellis,Pat Burrell,0
6,A. j. Ellis,Pedro Alvarez,0
7,A. j. Pierzynski,Adam Jones,13
8,A. j. Pierzynski,Adam Lind,2
9,A. j. Pierzynski,Adrian Beltre,0
10,A. j. Pierzynski,Alcides Escobar,3
11,Alcides Escobar,A. j. Pierzynski,3
12,A. j. Pierzynski,Andy Marte,0
13,A. j. Pierzynski,Bobby Abreu,0
14,A. j. Pierzynski,Brandon Inge,6
15,A. j. Pierzynski,Brett Gardner,0
16,A. j. Pierzynski,Carlos Quentin,0
17,A. j. Pierzynski,Casper Wells,3
18,Casper Wells,A. j. Pierzynski,3
19,A. j. Pierzynski,David Murphy,0
20,A. j. Pierzynski,David Ortiz,0
21,A. j. Pierzynski,Delmon Young,2
22,A. j. Pierzynski,Denard Span,4
23,A. j. Pierzynski,Eric Patterson,0
24,A. j. Pierzynski,Gordon Beckham,6
25,A. j. Pierzynski,Hideki Matsui,0
26,A. j. Pierzynski,Ike Davis,1
27,A. j. Pierzynski,Jack Cust,0
28,A. j. Pierzynski,Jesus Feliciano,0
29,A. j. Pierzynski,Jim Thome,0
30,A. j. Pierzynski,Joey Votto,0
31,A. j. Pierzynski,John Buck,0
32,A. j. Pierzynski,Juan Pierre,4
33,A. j. Pierzynski,Julio Borbon,9
34,A. j. Pierzynski,Justin Smoak,0
35,A. j. Pierzynski,Kevin Kouzmanoff,0
36,A. j. Pierzynski,Laynce Nix,0
37,A. j. Pierzynski,Lucas Duda,0
38,A. j. Pierzynski,Magglio Ordonez,3
39,Magglio Ordonez,A. j. Pierzynski,3
40,A. j. Pierzynski,Maicer Izturis,0
41,A. j. Pierzynski,Marlon Byrd,0
42,A. j. Pierzynski,Matt Holliday,0
43,A. j. Pierzynski,Matt Kemp,0
44,A. j. Pierzynski,Miguel Cabrera,3
45,A. j. Pierzynski,Nick Markakis,3
46,A. j. Pierzynski,Nick Swisher,1
47,A. j. Pierzynski,Omar Infante,0
48,A. j. Pierzynski,Omar Vizquel,0
49,A. j. Pierzynski,Paul Konerko,0
50,A. j. Pierzynski,Pedro Alvarez,0
51,A. j. Pierzynski,Ramon Santiago,9
52,Ramon Santiago,A. j. Pierzynski,9
53,A. j. Pierzynski,Rickie Weeks,0
54,A. j. Pierzynski,Robinson Cano,6
55,A. j. Pierzynski,Shin-soo Choo,15
56,A. j. Pierzynski,Travis Snider,6
57,A. j. Pierzynski,Victor Martinez,0
58,A. j. Pierzynski,Vladimir Guerrero,0
59,Aaron Cunningham,Alcides Escobar,3
60,Alcides Escobar,Aaron Cunningham,3
61,Aaron Cunningham,Billy Butler,3
62,Billy Butler,Aaron Cunningham,3
63,Aaron Cunningham,Brian Mccann,0
64,Aaron Cunningham,David Ortiz,1
65,Aaron Cunningham,Jim Edmonds,0
66,Aaron Cunningham,Jonathan Lucroy,5
67,Aaron Cunningham,Marlon Byrd,3
68,Marlon Byrd,Aaron Cunningham,3
69,Aaron Cunningham,Matt Holliday,0
70,Aaron Cunningham,Melky Cabrera,2
71,Aaron Cunningham,Pedro Alvarez,2
72,Aaron Cunningham,Ryan Doumit,0
73,Aaron Cunningham,Ryan Ludwick,0
74,Aaron Cunningham,Stephen Drew,2
75,Aaron Cunningham,Tyler Colvin,0
76,Aaron Hill,Adam Lind,0
77,Aaron Hill,Adam Moore,7
78,Aaron Hill,Adam Rosales,0
79,Aaron Hill,Adrian Beltre,0
80,Aaron Hill,Adrian Gonzalez,9
81,Adrian Gonzalez,Aaron Hill,9
82,Aaron Hill,Albert Pujols,7
83,Aaron Hill,Alex Gordon,1
84,Alex Gordon,Aaron Hill,1
85,Aaron Hill,Alex Rodriguez,17
86,Aaron Hill,Alexei Ramírez,9
87,Alexei Ramírez,Aaron Hill,9
88,Aaron Hill,Andy Marte,1
89,Andy Marte,Aaron Hill,1
90,Aaron Hill,Brandon Inge,7
91,Aaron Hill,Brennan Boesch,8
92,Aaron Hill,Carl Crawford,0
93,Aaron Hill,Cesar Izturis,2
94,Aaron Hill,Chris Coghlan,0
95,Aaron Hill,Corey Patterson,7
96,Aaron Hill,Daniel Nava,8
97,Aaron Hill,David Murphy,6
98,Aaron Hill,David Ortiz,0
99,Aaron Hill,Dioner Navarro,5
100,Aaron Hill,Eric Patterson,0
101,Aaron Hill,Felix Pie,5
102,Aaron Hill,Francisco Cervelli,7
103,Aaron Hill,Franklin Gutierrez,2
104,Aaron Hill,Fred Lewis,5
105,Aaron Hill,Howie Kendrick,0
106,Aaron Hill,Ian Kinsler,3
107,Aaron Hill,Ichiro Suzuki,8
108,Aaron Hill,J. d. Drew,16
109,Aaron Hill,Jason Bartlett,5
110,Aaron Hill,Jhonny Peralta,0
111,Aaron Hill,John Buck,0
112,Aaron Hill,John Jaso,9
113,Aaron Hill,John Mcdonald,1
114,Aaron Hill,Jorge Cantu,6
115,Aaron Hill,Jose Bautista,0
116,Aaron Hill,Josh Bell,8
117,Aaron Hill,Josh Hamilton,2
118,Aaron Hill,Juan Miranda,0
119,Aaron Hill,Juan Rivera,5
120,Aaron Hill,Julio Borbon,5
121,Aaron Hill,Ken Griffey,8
122,Aaron Hill,Kevin Youkilis,8
123,Aaron Hill,Lance Berkman,8
124,Aaron Hill,Luke Scott,6
125,Luke Scott,Aaron Hill,6
126,Aaron Hill,Lyle Overbay,13
127,Aaron Hill,Mark Kotsay,5
128,Aaron Hill,Matt Laporta,8
129,Aaron Hill,Matt Wieters,9
130,Aaron Hill,Matthew Joyce,0
131,Aaron Hill,Miguel Cabrera,0
132,Aaron Hill,Nick Markakis,0
133,Aaron Hill,Nick Punto,1
134,Nick Punto,Aaron Hill,1
135,Aaron Hill,Reid Brignac,7
136,Aaron Hill,Robinson Cano,0
137,Aaron Hill,Russell Branyan,0
138,Aaron Hill,Scott Podsednik,1
