,winner,loser,score
0,Aaron Bummer,Aaron Civale,0
1,Aaron Bummer,Adam Cimber,0
2,Aaron Bummer,Adam Kolarek,10
3,Aaron Bummer,Adam Wainwright,0
4,Aaron Bummer,Adrian Sampson,0
5,Aaron Bummer,Andrew Heaney,0
6,Aaron Bummer,Anibal Sanchez,1
7,Aaron Bummer,Aroldis Chapman,0
8,Aaron Bummer,Austin Brice,8
9,Aaron Bummer,Blake Treinen,0
10,Aaron Bummer,Brandon Brennan,18
11,Aaron Bummer,Brandon Kintzler,3
12,Aaron Bummer,Brett Anderson,0
13,Aaron Bummer,Brian Schlitter,14
14,Aaron Bummer,Brusdar Graterol,4
15,Aaron Bummer,Buddy Boshers,5
16,Aaron Bummer,CC Sabathia,6
17,Aaron Bummer,Casey Sadler,10
18,Casey Sadler,Aaron Bummer,10
19,Aaron Bummer,Chasen Bradford,0
20,Aaron Bummer,Chris Bassitt,0
21,Aaron Bummer,Chris Martin,25
22,Aaron Bummer,Clay Holmes,10
23,Aaron Bummer,Corey Kluber,10
24,Aaron Bummer,Cory Gearrin,7
25,Aaron Bummer,Craig Stammen,0
26,Aaron Bummer,Dakota Hudson,0
27,Aaron Bummer,Dan Otero,11
28,Aaron Bummer,Dario Agrazal,0
29,Aaron Bummer,David McKay,14
30,Aaron Bummer,Diego Castillo,36
31,Aaron Bummer,Dillon Tate,0
32,Aaron Bummer,Dustin May,1
33,Aaron Bummer,Edinson Volquez,0
34,Aaron Bummer,Erick Fedde,0
35,Aaron Bummer,Evan Marshall,0
36,Aaron Bummer,Felix Hernandez,0
37,Aaron Bummer,Gabriel Ynoa,33
38,Aaron Bummer,Gregory Soto,24
39,Aaron Bummer,Hector Velazquez,17
40,Aaron Bummer,Jake Arrieta,0
41,Aaron Bummer,Jake Diekman,2
42,Aaron Bummer,Jakob Junis,36
43,Aaron Bummer,Jared Hughes,20
44,Aaron Bummer,Jeanmar Gomez,0
45,Aaron Bummer,Jeffrey Springs,0
46,Aaron Bummer,Jeurys Familia,20
47,Aaron Bummer,Jimmy Cordero,0
48,Aaron Bummer,Joe Smith,19
49,Aaron Bummer,Joey Lucchesi,0
50,Aaron Bummer,Jon Lester,0
51,Aaron Bummer,Jonathan Hernandez,24
52,Aaron Bummer,Jonny Venters,4
53,Aaron Bummer,Jose Alvarado,19
54,Aaron Bummer,Josh Lucas,1
55,Josh Lucas,Aaron Bummer,1
56,Aaron Bummer,Kenley Jansen,1
57,Aaron Bummer,Kevin McCarthy,0
58,Aaron Bummer,Kohl Stewart,30
59,Aaron Bummer,Kyle Bird,6
60,Aaron Bummer,Kyle Hendricks,0
61,Aaron Bummer,Kyle Ryan,0
62,Aaron Bummer,Manny Banuelos,17
63,Aaron Bummer,Marco Gonzales,0
64,Aaron Bummer,Marcus Walden,9
65,Aaron Bummer,Masahiro Tanaka,3
66,Aaron Bummer,Matt Albers,0
67,Aaron Bummer,Matt Carasiti,0
68,Aaron Bummer,Matt Grace,8
69,Aaron Bummer,Merrill Kelly,0
70,Aaron Bummer,Miguel Castro,39
71,Aaron Bummer,Mike Leake,17
72,Aaron Bummer,Mike Montgomery,25
73,Aaron Bummer,Mike Wright,31
74,Aaron Bummer,Noah Syndergaard,12
75,Aaron Bummer,Odrisamer Despaigne,1
76,Odrisamer Despaigne,Aaron Bummer,1
77,Aaron Bummer,Oliver Perez,0
78,Aaron Bummer,Pedro Payano,8
79,Aaron Bummer,Phillips Valdez,1
80,Phillips Valdez,Aaron Bummer,1
81,Aaron Bummer,Randy Dobnak,26
82,Aaron Bummer,Reggie McClain,14
83,Aaron Bummer,Richard Bleier,13
84,Aaron Bummer,Robert Gsellman,20
85,Aaron Bummer,Ross Detwiler,0
86,Aaron Bummer,Ryan Tepera,7
87,Aaron Bummer,Ryan Weber,11
88,Aaron Bummer,Ryan Yarbrough,0
89,Aaron Bummer,Sam Dyson,0
90,Aaron Bummer,Sam Gaviglio,12
91,Aaron Bummer,Sandy Alcantara,1
92,Aaron Bummer,Spencer Turnbull,9
93,Aaron Bummer,Stefan Crichton,3
94,Aaron Bummer,Stephen Tarpley,0
95,Aaron Bummer,Steven Matz,0
96,Aaron Bummer,T.J. McFarland,2
97,Aaron Bummer,Tanner Anderson,0
98,Aaron Bummer,Taylor Guilbeau,0
99,Aaron Bummer,Tim Hill,30
100,Aaron Bummer,Tony Watson,0
101,Aaron Bummer,Touki Toussaint,7
102,Aaron Bummer,Trevor Cahill,25
103,Aaron Bummer,Trevor Williams,11
104,Aaron Bummer,Ty Blach,17
105,Aaron Bummer,Tyler Lyons,0
106,Aaron Bummer,Victor Alcantara,19
107,Aaron Bummer,Wilmer Font,3
108,Aaron Bummer,Yonny Chirinos,0
109,Aaron Bummer,Zac Grotz,3
110,Zac Grotz,Aaron Bummer,3
111,Aaron Bummer,Zach Duke,6
112,Aaron Bummer,Zack Britton,0
113,Aaron Bummer,Zack Godley,0
114,Aaron Civale,Aaron Bummer,14
115,Aaron Civale,Adam Cimber,21
116,Aaron Civale,Adam Kolarek,17
117,Aaron Civale,Adrian Sampson,23
118,Aaron Civale,Alex Cobb,12
