,winner,loser,score
0,Aaron Bummer,Aaron Loup,0
1,Aaron Bummer,Adam Cimber,1
2,Aaron Bummer,Adam Kolarek,9
3,Aaron Bummer,Adrian Sampson,3
4,Aaron Bummer,Alex Claudio,20
5,Aaron Bummer,Alex Cobb,7
6,Aaron Bummer,Andrew Heaney,0
7,Aaron Bummer,Blake Treinen,12
8,Aaron Bummer,Brandon Kintzler,12
9,Aaron Bummer,Brett Anderson,7
10,Aaron Bummer,CC Sabathia,12
11,Aaron Bummer,Chad Kuhl,0
12,Aaron Bummer,Chasen Bradford,0
13,Aaron Bummer,Chris Bassitt,4
14,Aaron Bummer,Chris Volstad,0
15,Aaron Bummer,Corey Kluber,0
16,Aaron Bummer,Cory Gearrin,6
17,Aaron Bummer,Craig Stammen,0
18,Aaron Bummer,Dan Otero,12
19,Aaron Bummer,Derek Holland,2
20,Aaron Bummer,Doug Fister,2
21,Aaron Bummer,Dylan Floro,7
22,Aaron Bummer,Edgar Santana,8
23,Aaron Bummer,Felix Hernandez,19
24,Aaron Bummer,Jake Arrieta,13
25,Aaron Bummer,Jake Diekman,3
26,Aaron Bummer,Jakob Junis,9
27,Aaron Bummer,James Pazos,0
28,Aaron Bummer,Jared Hughes,0
29,Aaron Bummer,Jeffrey Springs,0
30,Aaron Bummer,Jeremy Hellickson,3
31,Aaron Bummer,Jeurys Familia,0
32,Aaron Bummer,Joe Musgrove,6
33,Aaron Bummer,Joe Smith,5
34,Aaron Bummer,Jordan Hicks,0
35,Aaron Bummer,Jose Alvarado,0
36,Aaron Bummer,Kendall Graveman,0
37,Aaron Bummer,Kevin McCarthy,19
38,Aaron Bummer,Kohl Stewart,10
39,Aaron Bummer,Kyle Hendricks,0
40,Aaron Bummer,Marc Rzepczynski,0
41,Aaron Bummer,Marco Gonzales,0
42,Aaron Bummer,Miguel Castro,0
43,Aaron Bummer,Mike Leake,29
44,Aaron Bummer,Mike Wright,7
45,Aaron Bummer,Oliver Perez,3
46,Aaron Bummer,Peter Moylan,1
47,Aaron Bummer,Raisel Iglesias,0
48,Aaron Bummer,Richard Bleier,13
49,Richard Bleier,Aaron Bummer,13
50,Aaron Bummer,Robert Gsellman,0
51,Aaron Bummer,Ryan Borucki,20
52,Aaron Bummer,Ryan Tepera,9
53,Aaron Bummer,Ryan Yarbrough,0
54,Aaron Bummer,Sam Gaviglio,0
55,Aaron Bummer,Scott Alexander,0
56,Aaron Bummer,Spencer Turnbull,0
57,Aaron Bummer,Stephen Tarpley,0
58,Aaron Bummer,Steve Cishek,0
59,Aaron Bummer,Steven Matz,0
60,Aaron Bummer,T.J. McFarland,3
61,Aaron Bummer,Tim Hill,11
62,Aaron Bummer,Trevor Cahill,10
63,Aaron Bummer,Trevor Williams,5
64,Aaron Bummer,Ty Blach,0
65,Aaron Bummer,Yonny Chirinos,0
66,Aaron Bummer,Zach Duke,10
67,Aaron Bummer,Zack Britton,0
68,Aaron Bummer,Zack Godley,9
69,Aaron Loup,Aaron Bummer,2
70,Aaron Loup,Adam Cimber,2
71,Aaron Loup,Adam Kolarek,13
72,Aaron Loup,Adrian Sampson,14
73,Aaron Loup,Alex Claudio,42
74,Aaron Loup,Alex Cobb,15
75,Aaron Loup,Andrew Chafin,0
76,Aaron Loup,Andrew Heaney,0
77,Aaron Loup,Aroldis Chapman,0
78,Aaron Loup,Austin Brice,5
79,Aaron Loup,Blake Treinen,28
80,Aaron Loup,Brad Ziegler,17
81,Aaron Loup,Brandon Kintzler,0
82,Aaron Loup,CC Sabathia,14
83,Aaron Loup,Chris Bassitt,17
84,Aaron Loup,Chris Volstad,9
85,Aaron Loup,Christian Bergman,3
86,Aaron Loup,Corey Kluber,21
87,Aaron Loup,Cory Gearrin,13
88,Aaron Loup,Craig Stammen,0
89,Aaron Loup,Dan Otero,9
90,Dan Otero,Aaron Loup,9
91,Aaron Loup,Derek Holland,0
92,Aaron Loup,Diego Castillo,5
93,Aaron Loup,Doug Fister,24
94,Aaron Loup,Dylan Floro,2
95,Aaron Loup,Edgar Santana,0
96,Aaron Loup,Erick Fedde,0
97,Aaron Loup,Felix Hernandez,16
98,Aaron Loup,Jake Arrieta,0
99,Aaron Loup,Jake Diekman,0
100,Aaron Loup,Jakob Junis,13
101,Aaron Loup,James Pazos,0
102,Aaron Loup,Jeffrey Springs,18
103,Aaron Loup,Jeremy Hellickson,3
104,Aaron Loup,Jeurys Familia,7
105,Aaron Loup,Joe Smith,12
106,Joe Smith,Aaron Loup,12
107,Aaron Loup,Joey Lucchesi,11
108,Aaron Loup,Jonny Venters,5
109,Aaron Loup,Jordan Hicks,15
110,Aaron Loup,Jose Alvarado,0
111,Aaron Loup,Jose Quintana,6
112,Jose Quintana,Aaron Loup,6
113,Aaron Loup,Josh Lucas,20
114,Aaron Loup,Kendall Graveman,0
115,Aaron Loup,Kevin McCarthy,0
116,Aaron Loup,Marco Gonzales,12
117,Aaron Loup,Matt Grace,0
118,Aaron Loup,Miguel Castro,40
119,Aaron Loup,Mike Hauschild,6
120,Aaron Loup,Mike Leake,5
121,Aaron Loup,Mike Montgomery,12
122,Aaron Loup,Mike Wright,22
123,Aaron Loup,Oliver Perez,0
124,Aaron Loup,Pat Neshek,3
125,Aaron Loup,Peter Moylan,0
126,Aaron Loup,Richard Bleier,9
127,Aaron Loup,Ryan Borucki,17
128,Aaron Loup,Ryan Tepera,12
129,Aaron Loup,Ryan Yarbrough,23
130,Aaron Loup,Sam Dyson,0
131,Aaron Loup,Sam Gaviglio,0
132,Aaron Loup,Sammy Solis,0
133,Aaron Loup,Scott Alexander,0
134,Aaron Loup,Sergio Romo,1
135,Aaron Loup,Spencer Turnbull,7
136,Aaron Loup,Steven Matz,0
137,Aaron Loup,T.J. McFarland,1
138,Aaron Loup,Tim Hill,8
139,Aaron Loup,Tony Watson,6
140,Aaron Loup,Touki Toussaint,3
141,Aaron Loup,Trevor Cahill,29
142,Aaron Loup,Ty Blach,2
143,Aaron Loup,Tyler Olson,0
144,Aaron Loup,Victor Alcantara,28
145,Aaron Loup,Yonny Chirinos,0
146,Aaron Loup,Zach Duke,25
147,Aaron Loup,Zack Britton,16
148,Aaron Slegers,Felix Hernandez,4
149,Aaron Slegers,Hector Velazquez,0
150,Aaron Slegers,Kevin McCarthy,1
151,Kevin McCarthy,Aaron Slegers,1
152,Aaron Slegers,Ryan Borucki,2
153,Aaron Slegers,Yonny Chirinos,5
154,Adam Cimber,Aaron Bummer,0
155,Adam Cimber,Aaron Loup,0
156,Adam Cimber,Adam Kolarek,2
157,Adam Cimber,Alex Claudio,1
158,Adam Cimber,Alex Cobb,5
159,Adam Cimber,Andrew Chafin,6
160,Adam Cimber,Andrew Heaney,0
161,Adam Cimber,Anibal Sanchez,5
162,Adam Cimber,Austin Brice,2
163,Adam Cimber,Blake Treinen,12
164,Adam Cimber,Brad Ziegler,0
165,Adam Cimber,Brandon Kintzler,2
166,Adam Cimber,Brandon McCarthy,12
167,Adam Cimber,Brett Anderson,9
168,Adam Cimber,CC Sabathia,2
169,Adam Cimber,Casey Lawrence,6
170,Adam Cimber,Chad Kuhl,10
171,Adam Cimber,Chasen Bradford,3
172,Chasen Bradford,Adam Cimber,3
173,Adam Cimber,Chris Bassitt,10
174,Adam Cimber,Chris Rusin,10
175,Adam Cimber,Chris Volstad,8
176,Adam Cimber,Christian Bergman,1
177,Christian Bergman,Adam Cimber,1
178,Adam Cimber,Corey Kluber,0
179,Adam Cimber,Cory Gearrin,1
180,Adam Cimber,Craig Stammen,0
181,Adam Cimber,Dakota Hudson,1
182,Adam Cimber,Dan Otero,0
183,Adam Cimber,Derek Holland,0
184,Adam Cimber,Doug Fister,0
185,Adam Cimber,Dylan Floro,0
186,Adam Cimber,Edgar Santana,7
187,Adam Cimber,Erick Fedde,2
188,Adam Cimber,Felix Hernandez,0
189,Adam Cimber,Hector Velazquez,11
190,Adam Cimber,Jake Arrieta,0
191,Adam Cimber,Jakob Junis,0
192,Adam Cimber,James Pazos,2
193,Adam Cimber,Jared Hughes,0
194,Adam Cimber,Jeanmar Gomez,0
195,Adam Cimber,Jeffrey Springs,0
196,Adam Cimber,Jeremy Hellickson,17
197,Adam Cimber,Jeurys Familia,0
198,Adam Cimber,Joe Musgrove,0
199,Adam Cimber,Joe Smith,0
200,Adam Cimber,Joey Lucchesi,0
201,Adam Cimber,Jonny Venters,0
202,Adam Cimber,Jordan Hicks,22
203,Jordan Hicks,Adam Cimber,22
204,Adam Cimber,Jose Alvarado,0
205,Adam Cimber,Jose Quintana,2
206,Adam Cimber,Kendall Graveman,0
207,Adam Cimber,Kenley Jansen,6
208,Adam Cimber,Kevin McCarthy,8
209,Adam Cimber,Kyle Hendricks,0
210,Adam Cimber,Marco Gonzales,0
211,Adam Cimber,Matt Albers,0
212,Adam Cimber,Matt Grace,0
213,Adam Cimber,Miguel Castro,8
214,Adam Cimber,Mike Leake,0
215,Adam Cimber,Mike Montgomery,18
216,Adam Cimber,Noah Syndergaard,0
217,Adam Cimber,Oliver Perez,0
218,Adam Cimber,Peter Moylan,4
219,Adam Cimber,Raisel Iglesias,10
220,Adam Cimber,Richard Bleier,0
221,Adam Cimber,Robert Gsellman,3
222,Adam Cimber,Roberto  Gomez,1
223,Roberto  Gomez,Adam Cimber,1
224,Adam Cimber,Ryan Borucki,0
225,Adam Cimber,Ryan Tepera,0
226,Adam Cimber,Ryan Yarbrough,2
227,Adam Cimber,Sam Dyson,0
228,Adam Cimber,Sam Gaviglio,0
229,Adam Cimber,Sammy Solis,3
230,Sammy Solis,Adam Cimber,3
231,Adam Cimber,Scott Alexander,20
232,Adam Cimber,Sean Manaea,10
233,Adam Cimber,Stephen Tarpley,2
234,Adam Cimber,Steve Cishek,0
235,Adam Cimber,Steven Matz,0
236,Adam Cimber,T.J. McFarland,25
237,Adam Cimber,Tim Hill,4
238,Adam Cimber,Tony Barnette,4
239,Adam Cimber,Tony Watson,0
240,Adam Cimber,Touki Toussaint,4
241,Adam Cimber,Trevor Cahill,0
242,Adam Cimber,Trevor Gott,10
243,Adam Cimber,Trevor Hildenberger,4
244,Adam Cimber,Trevor Williams,0
