,winner,loser,score
0,A.J. Schugel,Aaron Loup,0
1,A.J. Schugel,Adam Wainwright,4
2,A.J. Schugel,Alex Cobb,0
3,A.J. Schugel,Andrew Chafin,0
4,A.J. Schugel,Blake Treinen,1
5,A.J. Schugel,Blake Wood,2
6,A.J. Schugel,Brandon Finnegan,12
7,A.J. Schugel,Brandon McCarthy,2
8,A.J. Schugel,Brett Cecil,1
9,Brett Cecil,A.J. Schugel,1
10,A.J. Schugel,Brian Duensing,9
11,A.J. Schugel,CC Sabathia,8
12,A.J. Schugel,Chad Kuhl,0
13,A.J. Schugel,Chasen Bradford,0
14,A.J. Schugel,Craig Stammen,1
15,A.J. Schugel,Doug Fister,0
16,A.J. Schugel,Drew Storen,0
17,A.J. Schugel,Edgar Santana,14
18,A.J. Schugel,Edinson Volquez,1
19,A.J. Schugel,Erick Fedde,0
20,A.J. Schugel,Jake Arrieta,0
21,A.J. Schugel,Jared Hughes,0
22,A.J. Schugel,Jarred Cosart,5
23,Jarred Cosart,A.J. Schugel,5
24,A.J. Schugel,Jeurys Familia,1
25,Jeurys Familia,A.J. Schugel,1
26,A.J. Schugel,Jimmy Nelson,0
27,A.J. Schugel,Joe Ross,0
28,A.J. Schugel,Joe Smith,1
29,Joe Smith,A.J. Schugel,1
30,A.J. Schugel,Jon Lester,5
31,A.J. Schugel,Jose Alvarado,0
32,A.J. Schugel,Jose Quintana,0
33,A.J. Schugel,Josh Tomlin,5
34,Josh Tomlin,A.J. Schugel,5
35,A.J. Schugel,Kevin McCarthy,0
36,A.J. Schugel,Kevin Shackelford,3
37,A.J. Schugel,Kyle Hendricks,0
38,A.J. Schugel,Masahiro Tanaka,4
39,A.J. Schugel,Matt Albers,0
40,A.J. Schugel,Matt Grace,7
41,Matt Grace,A.J. Schugel,7
42,A.J. Schugel,Miguel Castro,4
43,A.J. Schugel,Mike Leake,9
44,A.J. Schugel,Mike Pelfrey,0
45,A.J. Schugel,Pat Neshek,0
46,A.J. Schugel,Raisel Iglesias,3
47,A.J. Schugel,Richard Bleier,0
48,A.J. Schugel,Robert Gsellman,1
49,A.J. Schugel,Ryan Sherriff,0
50,A.J. Schugel,Sammy Solis,0
51,A.J. Schugel,Sandy Alcantara,5
52,A.J. Schugel,Scott Alexander,0
53,A.J. Schugel,Scott Feldman,1
54,A.J. Schugel,Steve Cishek,0
55,A.J. Schugel,Steven Matz,5
56,A.J. Schugel,T.J. McFarland,18
57,A.J. Schugel,Tony Watson,0
58,A.J. Schugel,Trevor Cahill,6
59,Trevor Cahill,A.J. Schugel,6
60,A.J. Schugel,Trevor Williams,0
61,A.J. Schugel,Ty Blach,0
62,A.J. Schugel,Zach Duke,0
63,A.J. Schugel,Zack Britton,7
64,A.J. Schugel,Zack Godley,9
65,Aaron Bummer,Aaron Loup,5
66,Aaron Bummer,Alex Claudio,1
67,Aaron Bummer,Alex Cobb,0
68,Aaron Bummer,Blake Treinen,0
69,Aaron Bummer,Brandon Kintzler,5
70,Aaron Bummer,Brett Anderson,0
71,Aaron Bummer,Buddy Boshers,0
72,Aaron Bummer,CC Sabathia,4
73,Aaron Bummer,Chris Volstad,3
74,Aaron Bummer,Christian Bergman,0
75,Aaron Bummer,Craig Stammen,0
76,Aaron Bummer,Dan Otero,0
77,Aaron Bummer,Derek Holland,0
78,Aaron Bummer,Donnie Hart,0
79,Aaron Bummer,Hector Santiago,0
80,Aaron Bummer,Jakob Junis,0
81,Aaron Bummer,James Pazos,10
82,James Pazos,Aaron Bummer,10
83,Aaron Bummer,Jeanmar Gomez,0
84,Aaron Bummer,Joe Smith,5
85,Joe Smith,Aaron Bummer,5
86,Aaron Bummer,Jose Quintana,0
87,Aaron Bummer,Josh Tomlin,3
88,Aaron Bummer,Kendall Graveman,0
89,Aaron Bummer,Marc Rzepczynski,8
90,Aaron Bummer,Masahiro Tanaka,0
91,Aaron Bummer,Matt Grace,0
92,Aaron Bummer,Miguel Castro,0
93,Aaron Bummer,Mike Leake,11
94,Aaron Bummer,Mike Pelfrey,0
95,Aaron Bummer,Richard Bleier,13
96,Aaron Bummer,Robby Scott,4
97,Aaron Bummer,Sam Gaviglio,0
98,Aaron Bummer,Sammy Solis,5
99,Sammy Solis,Aaron Bummer,5
100,Aaron Bummer,Scott Alexander,0
101,Aaron Bummer,Steve Cishek,3
102,Aaron Bummer,T.J. McFarland,1
103,Aaron Bummer,Tony Watson,6
104,Aaron Bummer,Trevor Hildenberger,1
105,Trevor Hildenberger,Aaron Bummer,1
106,Aaron Bummer,Zack Godley,0
107,Aaron Loup,A.J. Schugel,7
108,Aaron Loup,Aaron Bummer,0
109,Aaron Loup,Adam Wainwright,0
110,Aaron Loup,Alex Claudio,43
111,Aaron Loup,Alex Cobb,0
112,Aaron Loup,Andrew Albers,8
113,Aaron Loup,Andrew Heaney,0
114,Aaron Loup,Andrew Triggs,34
115,Aaron Loup,Anibal Sanchez,0
116,Aaron Loup,Blake Treinen,18
117,Aaron Loup,Blake Wood,0
118,Aaron Loup,Brad Goldberg,14
119,Aaron Loup,Brandon Kintzler,4
120,Aaron Loup,Brandon McCarthy,5
121,Brandon McCarthy,Aaron Loup,5
122,Aaron Loup,Brett Anderson,21
123,Aaron Loup,Brian Duensing,4
124,Aaron Loup,Buddy Boshers,9
125,Aaron Loup,CC Sabathia,38
126,Aaron Loup,Casey Lawrence,43
127,Aaron Loup,Chad Kuhl,0
128,Aaron Loup,Chad Qualls,4
129,Aaron Loup,Chasen Bradford,1
130,Aaron Loup,Christian Bergman,34
131,Aaron Loup,Corey Kluber,0
132,Aaron Loup,Cory Gearrin,5
133,Aaron Loup,Craig Stammen,10
134,Craig Stammen,Aaron Loup,10
135,Aaron Loup,Dan Otero,23
136,Aaron Loup,Darren O'Day,15
137,Aaron Loup,Derek Holland,17
138,Aaron Loup,Donnie Hart,26
139,Aaron Loup,Doug Fister,0
140,Aaron Loup,Edgar Santana,3
141,Aaron Loup,Eric O'Flaherty,0
142,Aaron Loup,Felix Hernandez,22
143,Aaron Loup,Gabriel Ynoa,38
144,Aaron Loup,Hector Santiago,5
145,Aaron Loup,J.P. Howell,22
146,Aaron Loup,Jake Arrieta,0
147,Aaron Loup,Jakob Junis,60
148,Aaron Loup,James Pazos,9
149,Aaron Loup,Jared Hughes,10
150,Aaron Loup,Jimmy Nelson,0
151,Aaron Loup,Joe Ross,13
152,Aaron Loup,Joe Smith,29
153,Aaron Loup,Jon Lester,32
154,Aaron Loup,Jose Alvarado,12
155,Aaron Loup,Jose Quintana,42
156,Aaron Loup,Josh Tomlin,9
157,Aaron Loup,Kendall Graveman,0
158,Aaron Loup,Kevin McCarthy,29
159,Aaron Loup,Kevin Shackelford,3
160,Aaron Loup,Kyle Hendricks,0
161,Aaron Loup,Lucas Harrell,5
162,Aaron Loup,Marc Rzepczynski,12
163,Aaron Loup,Marco Gonzales,0
164,Aaron Loup,Masahiro Tanaka,33
165,Aaron Loup,Matt Albers,5
166,Aaron Loup,Michael Tonkin,5
167,Aaron Loup,Miguel Castro,80
168,Aaron Loup,Mike Hauschild,4
169,Aaron Loup,Mike Leake,15
170,Aaron Loup,Mike Pelfrey,2
171,Aaron Loup,Nick Tepesch,36
172,Aaron Loup,Peter Moylan,18
173,Aaron Loup,Raisel Iglesias,11
174,Aaron Loup,Richard Bleier,38
175,Aaron Loup,Robby Scott,17
176,Aaron Loup,Robert Gsellman,11
177,Robert Gsellman,Aaron Loup,11
178,Aaron Loup,Ryan Sherriff,27
179,Aaron Loup,Ryan Tepera,25
180,Aaron Loup,Sam Dyson,9
181,Aaron Loup,Sam Gaviglio,13
182,Aaron Loup,Scott Alexander,0
183,Aaron Loup,Scott Feldman,0
184,Aaron Loup,Sergio Romo,4
185,Aaron Loup,Stefan Crichton,15
186,Aaron Loup,Steve Cishek,10
187,Aaron Loup,T.J. McFarland,0
188,Aaron Loup,Tony Barnette,3
189,Aaron Loup,Tony Watson,26
190,Aaron Loup,Tony Zych,9
191,Aaron Loup,Trevor Cahill,0
192,Aaron Loup,Trevor Hildenberger,5
193,Aaron Loup,Trevor Williams,25
