,Year,SpringRank Levels
0,2019.0,7.032648020674492
1,2018.0,7.6941948182562
2,2017.0,7.3271744902179226
3,2016.0,6.4609846735042025
4,2015.0,9.427468594523578
5,2014.0,8.364583596361491
6,2013.0,9.934755139649903
7,2012.0,8.163642629901434
8,2011.0,8.425596431222804
9,2010.0,7.08951453399195
10,2009.0,7.125624534239985
