,winner,loser,score
0,Adam Eaton,Adam Wainwright,0
1,Adam Eaton,Alfredo Aceves,5
2,Adam Eaton,Andrew Bailey,10
3,Adam Eaton,Andy Pettitte,0
4,Adam Eaton,Andy Sonnanstine,0
5,Adam Eaton,Angel Guzman,0
6,Adam Eaton,Anibal Sanchez,0
7,Adam Eaton,B.J. Ryan,0
8,Adam Eaton,Barry Zito,0
9,Adam Eaton,Bobby Jenks,0
10,Adam Eaton,Brad Mills,0
11,Adam Eaton,Brandon Backe,0
12,Adam Eaton,Brandon Lyon,10
13,Adam Eaton,Brandon McCarthy,0
14,Adam Eaton,Brandon Medders,0
15,Adam Eaton,Brandon Webb,0
16,Adam Eaton,Brett Myers,0
17,Adam Eaton,Brian Bannister,18
18,Adam Eaton,Brian Moehler,0
19,Adam Eaton,Brian Wolfe,0
20,Adam Eaton,Bronson Arroyo,0
21,Adam Eaton,C.J. Wilson,0
22,Adam Eaton,Carlos Fisher,0
23,Adam Eaton,Carlos Torres,5
24,Adam Eaton,Carlos Zambrano,2
25,Adam Eaton,Casey Janssen,0
26,Adam Eaton,Chad Billingsley,0
27,Adam Eaton,Chad Durbin,0
28,Adam Eaton,Chris Bootcheck,0
29,Adam Eaton,Chris Carpenter,0
30,Adam Eaton,Chris Narveson,0
31,Adam Eaton,Chris Tillman,0
32,Adam Eaton,Clay Condrey,0
33,Adam Eaton,Cliff Lee,0
34,Adam Eaton,Cole Hamels,0
35,Adam Eaton,D.J. Carrasco,0
36,Adam Eaton,Daisuke Matsuzaka,0
37,Adam Eaton,Dallas Braden,0
38,Adam Eaton,Dan Haren,0
39,Adam Eaton,Dan Wheeler,0
40,Adam Eaton,Dana Eveland,0
41,Adam Eaton,Dave Bush,0
42,Adam Eaton,David Price,2
43,Adam Eaton,David Robertson,5
44,Adam Eaton,David Weathers,0
45,Adam Eaton,Dennis Sarfate,0
46,Adam Eaton,Derek Lowe,0
47,Adam Eaton,Doug Brocail,0
48,Adam Eaton,Doug Davis,0
49,Adam Eaton,Doug Mathis,5
50,Adam Eaton,Duaner Sanchez,0
51,Adam Eaton,Dustin Nippert,0
52,Adam Eaton,Edgar Gonzalez,0
53,Adam Eaton,Edwin Moreno,0
54,Adam Eaton,Eric Stults,0
55,Adam Eaton,Erik Bedard,0
56,Adam Eaton,Evan Meek,0
57,Adam Eaton,Felix Hernandez,0
58,Adam Eaton,Fernando Cabrera,0
59,Adam Eaton,Fu-Te Ni,0
60,Adam Eaton,Garrett Mock,0
61,Adam Eaton,Gavin Floyd,5
62,Adam Eaton,George Sherrill,0
63,Adam Eaton,J.D. Martin,0
64,Adam Eaton,Jack Taschner,0
65,Adam Eaton,Jair Jurrjens,0
66,Adam Eaton,Jake Peavy,0
67,Adam Eaton,James Parr,0
68,Adam Eaton,James Shields,6
69,Adam Eaton,Jamey Wright,0
70,Adam Eaton,Jamie Moyer,0
71,Adam Eaton,Jared Burton,2
72,Adam Eaton,Jarrod Washburn,0
73,Adam Eaton,Jason Berken,0
74,Adam Eaton,Jason Isringhausen,0
75,Adam Eaton,Jason Jennings,0
76,Adam Eaton,Jason Motte,0
77,Adam Eaton,Jason Vargas,0
78,Adam Eaton,Jeff Niemann,6
79,Adam Eaton,Jeff Suppan,11
80,Adam Eaton,Jensen Lewis,0
81,Adam Eaton,Jered Weaver,0
82,Adam Eaton,Jeremy Accardo,0
83,Adam Eaton,Jeremy Guthrie,0
84,Adam Eaton,Jess Todd,0
85,Adam Eaton,Jesse Chavez,6
86,Adam Eaton,Jesse Litsch,0
87,Adam Eaton,Jhoulys Chacin,0
88,Adam Eaton,Joakim Soria,0
89,Adam Eaton,Joe Blanton,0
90,Adam Eaton,Joe Nelson,0
91,Adam Eaton,Joe Thatcher,0
92,Adam Eaton,John Danks,0
93,Adam Eaton,John Lackey,5
94,Adam Eaton,John Smoltz,0
95,Adam Eaton,Johnny Cueto,0
96,Adam Eaton,Jon Garland,0
97,Adam Eaton,Jon Lester,6
98,Adam Eaton,Jon Meloan,0
99,Adam Eaton,Jon Rauch,0
100,Adam Eaton,Jonathan Broxton,0
101,Adam Eaton,Jonathon Niese,0
102,Adam Eaton,Jorge Campillo,0
103,Adam Eaton,Jorge De La Rosa,0
104,Adam Eaton,Josh Beckett,5
105,Adam Eaton,Josh Fogg,5
106,Adam Eaton,Josh Wilson,0
107,Adam Eaton,Juan Cruz,7
108,Adam Eaton,Julian Tavarez,0
109,Adam Eaton,Justin Lehr,0
110,Adam Eaton,Justin Speier,0
111,Adam Eaton,Kenshin Kawakami,0
112,Adam Eaton,Kevin Cameron,6
113,Adam Eaton,Kevin Correia,0
114,Adam Eaton,Kevin Gregg,0
115,Adam Eaton,Kevin Jepsen,0
116,Adam Eaton,Kevin Millwood,1
117,Adam Eaton,Kip Wells,0
118,Adam Eaton,Kyle Davies,16
119,Adam Eaton,Kyle Farnsworth,0
120,Adam Eaton,Kyle Kendrick,0
121,Adam Eaton,Lance Cormier,1
122,Adam Eaton,Lenny DiNardo,0
123,Adam Eaton,Luis Perdomo,0
124,Adam Eaton,Luke Gregerson,0
125,Adam Eaton,Luke Hochevar,2
126,Adam Eaton,Mariano Rivera,0
127,Adam Eaton,Mark Buehrle,5
128,Adam Eaton,Mark Hendrickson,0
129,Adam Eaton,Mat Latos,0
130,Adam Eaton,Matt Belisle,0
131,Adam Eaton,Matt Guerrier,0
132,Adam Eaton,Matt Harrison,2
133,Adam Eaton,Matt Palmer,1
134,Adam Eaton,Matt Thornton,0
135,Adam Eaton,Micah Owings,0
136,Adam Eaton,Michael Bowden,0
137,Adam Eaton,Mike Hampton,0
138,Adam Eaton,Mike Lincoln,0
139,Adam Eaton,Nate Robertson,0
140,Adam Eaton,Neal Cotts,0
141,Adam Eaton,Nick Blackburn,12
142,Adam Eaton,Nick Green,2
143,Adam Eaton,Nick Masset,0
144,Adam Eaton,Octavio Dotel,0
145,Adam Eaton,Paul Maholm,0
146,Adam Eaton,Phil Hughes,0
147,Adam Eaton,Rafael Betancourt,0
148,Adam Eaton,Rafael Soriano,0
149,Adam Eaton,Randy Wells,0
150,Adam Eaton,Rich Thompson,0
151,Adam Eaton,Ricky Nolasco,0
152,Adam Eaton,Robert Ray,8
153,Adam Eaton,Roy Halladay,7
154,Adam Eaton,Roy Oswalt,0
155,Adam Eaton,Russ Ortiz,0
156,Adam Eaton,Ryan Dempster,0
157,Adam Eaton,Ryan Franklin,0
158,Adam Eaton,Ryan Madson,0
159,Adam Eaton,Saul Rivera,0
160,Adam Eaton,Scott Feldman,11
161,Adam Eaton,Scott Linebrink,0
162,Adam Eaton,Sean Henn,0
163,Adam Eaton,Tim Hudson,0
164,Adam Eaton,Tommy Hunter,5
165,Adam Eaton,Tomo Ohka,0
166,Adam Eaton,Trevor Bell,0
167,Adam Eaton,Trevor Hoffman,0
168,Adam Eaton,Tyler Clippard,0
169,Adam Eaton,Tyler Walker,0
170,Adam Eaton,Ubaldo Jimenez,0
171,Adam Eaton,Wade LeBlanc,0
172,Adam Eaton,Wandy Rodriguez,0
173,Adam Eaton,Willie Eyre,0
174,Adam Eaton,Yusmeiro Petit,0
175,Adam Eaton,Zach Jackson,0
176,Adam Eaton,Zack Greinke,0
177,Adam Wainwright,Adam Eaton,0
178,Adam Wainwright,Alfredo Aceves,18
179,Adam Wainwright,Andrew Bailey,6
180,Adam Wainwright,Andy Pettitte,17
181,Adam Wainwright,Andy Sonnanstine,7
182,Adam Wainwright,Angel Guzman,54
183,Adam Wainwright,Anibal Sanchez,0
184,Adam Wainwright,B.J. Ryan,2
185,Adam Wainwright,Barry Zito,43
186,Adam Wainwright,Bobby Jenks,0
187,Adam Wainwright,Brad Mills,0
