,winner,loser,score
0,A.J. Minter,AJ Ramos,9
1,A.J. Minter,Aaron Bummer,0
2,A.J. Minter,Aaron Loup,0
3,A.J. Minter,Adam McCreery,0
4,A.J. Minter,Adam Ottavino,11
5,A.J. Minter,Adam Wainwright,20
6,A.J. Minter,Alec Asher,0
7,A.J. Minter,Alex Colome,1
8,A.J. Minter,Anibal Sanchez,45
9,A.J. Minter,Bartolo Colon,5
10,A.J. Minter,Blaine Hardy,8
11,A.J. Minter,Blake Treinen,0
12,A.J. Minter,Bobby Wahl,5
13,A.J. Minter,Brandon McCarthy,40
14,A.J. Minter,Brandon Morrow,15
15,A.J. Minter,Brandon Workman,1
16,A.J. Minter,Brett Cecil,15
17,A.J. Minter,Bryan Mitchell,14
18,A.J. Minter,Bryan Shaw,72
19,A.J. Minter,Bud Norris,17
20,A.J. Minter,CC Sabathia,5
21,A.J. Minter,Carlos Martinez,15
22,A.J. Minter,Carlos Torres,6
23,A.J. Minter,Carson Fulmer,0
24,A.J. Minter,Casey Sadler,0
25,A.J. Minter,Chad Bell,0
26,A.J. Minter,Chad Bettis,28
27,A.J. Minter,Charlie Morton,5
28,A.J. Minter,Chase Anderson,25
29,A.J. Minter,Chris Bassitt,5
30,A.J. Minter,Chris Hatcher,0
31,A.J. Minter,Chris Martin,5
32,A.J. Minter,Chris O'Grady,5
33,A.J. Minter,Chris Rusin,20
34,A.J. Minter,Chris Stratton,0
35,A.J. Minter,Clay Buchholz,22
36,A.J. Minter,Clay Holmes,0
37,A.J. Minter,Cole Hamels,22
38,A.J. Minter,Collin McHugh,0
39,A.J. Minter,Colten Brewer,5
40,A.J. Minter,Corey Kluber,3
41,A.J. Minter,DJ Johnson,0
42,A.J. Minter,Dallas Keuchel,4
43,A.J. Minter,Dan Winkler,21
44,A.J. Minter,Daniel Mengden,0
45,A.J. Minter,Daniel Ponce de Leon,1
46,A.J. Minter,David Hernandez,2
47,A.J. Minter,David Price,19
48,A.J. Minter,David Robertson,16
49,A.J. Minter,Dereck Rodriguez,24
50,A.J. Minter,Dominic Leone,0
51,A.J. Minter,Doug Fister,5
52,A.J. Minter,Dovydas Neverauskas,5
53,A.J. Minter,Drew Pomeranz,0
54,A.J. Minter,Drew Rucinski,0
55,A.J. Minter,Dylan Covey,0
