,winner,loser,score
0,A.J. Achter,AJ Ramos,0
1,A.J. Achter,Adam Wainwright,0
2,A.J. Achter,Adam Warren,0
3,A.J. Achter,Addison Reed,0
4,A.J. Achter,Alex Colome,0
5,A.J. Achter,Alex Torres,0
6,A.J. Achter,Alex Wilson,0
7,A.J. Achter,Alexi Ogando,0
8,A.J. Achter,Alfredo Aceves,0
9,A.J. Achter,Alfredo Simon,0
10,A.J. Achter,Andre Rienzo,0
11,A.J. Achter,Andrew Romine,0
12,A.J. Achter,Anibal Sanchez,0
13,A.J. Achter,Anthony Bass,0
14,A.J. Achter,Blaine Hardy,0
15,A.J. Achter,Brad Boxberger,0
16,A.J. Achter,Brad Mills,0
17,A.J. Achter,Brad Penny,0
18,A.J. Achter,Bradin Hagens,0
19,A.J. Achter,Brandon Gomes,0
20,A.J. Achter,Brandon McCarthy,0
21,A.J. Achter,Brandon Workman,0
22,A.J. Achter,Brett Bochy,0
23,A.J. Achter,Brett Cecil,0
24,A.J. Achter,Bruce Billings,0
25,A.J. Achter,Bryan Mitchell,0
26,A.J. Achter,Bryan Morris,0
27,A.J. Achter,Bryan Shaw,0
28,A.J. Achter,Bud Norris,0
29,A.J. Achter,C.J. Wilson,0
30,A.J. Achter,Cam Bedrosian,0
31,A.J. Achter,Carlos Contreras,0
32,A.J. Achter,Carlos Frias,0
33,A.J. Achter,Carlos Torres,0
34,A.J. Achter,Casey Janssen,0
35,A.J. Achter,Chris Martin,0
36,A.J. Achter,Chris Rusin,0
37,A.J. Achter,Chris Tillman,0
38,A.J. Achter,Chris Withrow,0
39,A.J. Achter,Clay Buchholz,0
40,A.J. Achter,Cliff Lee,0
41,A.J. Achter,Cole Hamels,0
42,A.J. Achter,Collin McHugh,0
43,A.J. Achter,Daisuke Matsuzaka,0
44,A.J. Achter,Dallas Beeler,0
45,A.J. Achter,Dallas Keuchel,0
46,A.J. Achter,Dan Haren,0
47,A.J. Achter,Dane De La Rosa,0
48,A.J. Achter,Danny Farquhar,0
49,A.J. Achter,Darin Downs,0
50,A.J. Achter,David Buchanan,0
51,A.J. Achter,David Huff,0
52,A.J. Achter,David Phelps,0
53,A.J. Achter,David Price,0
54,A.J. Achter,David Robertson,0
55,A.J. Achter,Dellin Betances,0
56,A.J. Achter,Dillon Gee,0
57,A.J. Achter,Dominic Leone,0
58,A.J. Achter,Doug Fister,0
59,A.J. Achter,Drew Smyly,0
60,A.J. Achter,Erik Bedard,0
61,A.J. Achter,Esmil Rogers,0
62,A.J. Achter,Evan Meek,0
63,A.J. Achter,Evan Scribner,0
64,A.J. Achter,Felix Doubront,0
65,A.J. Achter,Fernando Abad,0
66,A.J. Achter,Fernando Rodriguez Jr.,0
67,A.J. Achter,Garrett Richards,0
68,A.J. Achter,Gavin Floyd,0
69,A.J. Achter,George Kontos,0
70,A.J. Achter,Grant Balfour,0
71,A.J. Achter,Hector Rondon,0
72,A.J. Achter,Hector Santiago,0
73,A.J. Achter,Hiroki Kuroda,0
74,A.J. Achter,Hisashi Iwakuma,0
75,A.J. Achter,Ian Kennedy,0
76,A.J. Achter,Ian Thomas,0
77,A.J. Achter,Jacob Turner,0
78,A.J. Achter,Jaime Garcia,0
79,A.J. Achter,Jair Jurrjens,0
80,A.J. Achter,Jake Arrieta,0
81,A.J. Achter,Jake Odorizzi,0
82,A.J. Achter,Jake Peavy,0
83,A.J. Achter,James Paxton,0
84,A.J. Achter,James Russell,0
85,A.J. Achter,James Shields,0
86,A.J. Achter,Jamey Wright,0
87,A.J. Achter,Jarred Cosart,0
88,A.J. Achter,Jason Motte,0
89,A.J. Achter,Javy Guerra,0
90,A.J. Achter,Jeff Beliveau,0
91,A.J. Achter,Jeff Samardzija,0
92,A.J. Achter,Jenrry Mejia,0
93,A.J. Achter,Jered Weaver,0
94,A.J. Achter,Jeremy Guthrie,0
95,A.J. Achter,Jerome Williams,0
96,A.J. Achter,Jesse Chavez,0
97,A.J. Achter,Jhoulys Chacin,0
98,A.J. Achter,Joakim Soria,0
99,A.J. Achter,Joe Thatcher,0
100,A.J. Achter,John Danks,0
101,A.J. Achter,John Lackey,0
102,A.J. Achter,Johnny Cueto,0
103,A.J. Achter,Jon Lester,0
104,A.J. Achter,Jonathon Niese,0
105,A.J. Achter,Jorge De La Rosa,0
106,A.J. Achter,Josh Beckett,0
107,A.J. Achter,Josh Collmenter,0
108,A.J. Achter,Josh Tomlin,0
109,A.J. Achter,Josh Zeid,0
110,A.J. Achter,Justin Germano,0
111,A.J. Achter,Justin Wilson,0
112,A.J. Achter,Kendall Graveman,0
113,A.J. Achter,Kenley Jansen,0
114,A.J. Achter,Kevin Correia,0
115,A.J. Achter,Kevin Gregg,0
116,A.J. Achter,Kyle Drabek,0
117,A.J. Achter,Kyle Hendricks,0
118,A.J. Achter,Kyle Kendrick,0
119,A.J. Achter,Kyle Lobstein,0
120,A.J. Achter,Kyuji Fujikawa,0
121,A.J. Achter,Logan Ondrusek,0
122,A.J. Achter,Luke Gregerson,0
123,A.J. Achter,Marcus Stroman,0
124,A.J. Achter,Mario Hollands,0
125,A.J. Achter,Mark Buehrle,0
126,A.J. Achter,Mark Melancon,0
127,A.J. Achter,Masahiro Tanaka,0
128,A.J. Achter,Mat Latos,0
129,A.J. Achter,Matt Belisle,0
130,A.J. Achter,Matt Guerrier,0
131,A.J. Achter,Matt Harrison,0
132,A.J. Achter,Matt Thornton,0
133,A.J. Achter,Michael Kohn,0
134,A.J. Achter,Michael Mariot,0
135,A.J. Achter,Michael Pineda,0
136,A.J. Achter,Michael Wacha,0
137,A.J. Achter,Mike Bolsinger,0
138,A.J. Achter,Mike Fiers,0
139,A.J. Achter,Mike Leake,0
140,A.J. Achter,Neal Cotts,0
141,A.J. Achter,Nick Masset,0
142,A.J. Achter,Odrisamer Despaigne,0
143,A.J. Achter,Paul Maholm,0
144,A.J. Achter,Pedro Hernandez,0
145,A.J. Achter,Phil Hughes,0
146,A.J. Achter,Preston Guilmet,0
147,A.J. Achter,Rafael Soriano,0
148,A.J. Achter,Randy Wolf,0
149,A.J. Achter,Ricky Nolasco,0
150,A.J. Achter,Robbie Ross Jr.,0
151,A.J. Achter,Samuel Deduno,0
152,A.J. Achter,Scott Carroll,0
153,A.J. Achter,Scott Feldman,0
154,A.J. Achter,Scott Kazmir,0
155,A.J. Achter,Sergio Santos,0
156,A.J. Achter,Seth Rosin,0
157,A.J. Achter,Shawn Tolleson,0
158,A.J. Achter,Shelby Miller,0
159,A.J. Achter,Skip Schumaker,0
160,A.J. Achter,Sonny Gray,0
161,A.J. Achter,Stephen Fife,0
162,A.J. Achter,Taijuan Walker,0
163,A.J. Achter,Tim Hudson,0
164,A.J. Achter,Tommy Hunter,0
165,A.J. Achter,Tommy Kahnle,0
166,A.J. Achter,Tommy Milone,0
167,A.J. Achter,Travis Snider,0
168,A.J. Achter,Travis Wood,0
169,A.J. Achter,Trevor Bauer,0
170,A.J. Achter,Trevor Bell,0
171,A.J. Achter,Tyler Thornburg,0
172,A.J. Achter,Tyson Ross,0
173,A.J. Achter,Ubaldo Jimenez,0
174,A.J. Achter,Vance Worley,0
175,A.J. Achter,Wade Davis,0
176,A.J. Achter,Wade LeBlanc,0
177,A.J. Achter,Will Harris,0
178,A.J. Achter,Yordano Ventura,0
179,A.J. Achter,Yu Darvish,0
180,A.J. Achter,Yusmeiro Petit,0
181,A.J. Achter,Zach McAllister,0
182,A.J. Achter,Zach Putnam,0
183,AJ Ramos,A.J. Achter,0
