,winner,loser,who_won,score
0,A. j. Ellis,Adam Morgan,batter,3
1,A. j. Ellis,Braden Shipley,batter,3
2,A. j. Ellis,Lucas Sims,batter,3
3,A. j. Ellis,Yovani Gallardo,batter,3
4,A.J. Cole,Adam Conley,pitcher,6
5,A.J. Cole,Asdrubal Cabrera,pitcher,6
6,A.J. Cole,Brandon Crawford,pitcher,6
7,A.J. Cole,Christian Yelich,pitcher,9
8,A.J. Cole,Freddy Galvis,pitcher,8
9,A.J. Cole,Gregory Polanco,pitcher,1
10,A.J. Cole,Hyun soo Kim,pitcher,1
11,A.J. Cole,Ichiro Suzuki,pitcher,1
12,A.J. Cole,Jarrett Parker,pitcher,18
13,A.J. Cole,Joc Pederson,pitcher,6
14,A.J. Cole,Johan Camargo,pitcher,1
15,A.J. Cole,Maikel Franco,pitcher,1
16,A.J. Cole,Pablo Sandoval,pitcher,1
17,A.J. Cole,Rich Hill,pitcher,1
18,A.J. Cole,Ryder Jones,pitcher,1
19,A.J. Cole,Tyler Moore,pitcher,1
20,A.J. Cole,Vince Velasquez,pitcher,1
21,A.J. Griffin,Adam Engel,pitcher,1
22,A.J. Griffin,Adam Rosales,pitcher,6
23,A.J. Griffin,Alex Presley,pitcher,2
24,A.J. Griffin,Allen Cordoba,pitcher,1
25,A.J. Griffin,Amed Rosario,pitcher,2
26,A.J. Griffin,Andrelton Simmons,pitcher,12
27,A.J. Griffin,Asdrubal Cabrera,pitcher,1
28,A.J. Griffin,Austin Romine,pitcher,1
29,A.J. Griffin,Avisail Garcia,pitcher,2
30,A.J. Griffin,Boog Powell,pitcher,6
31,A.J. Griffin,Brandon Phillips,pitcher,1
32,A.J. Griffin,Brian Mccann,pitcher,6
33,A.J. Griffin,C. j. Cron,pitcher,12
34,A.J. Griffin,Carlos Sanchez,pitcher,6
35,A.J. Griffin,Chad Pinder,pitcher,1
36,A.J. Griffin,Evan Gattis,pitcher,6
37,A.J. Griffin,Ezequiel Carrera,pitcher,6
38,A.J. Griffin,Gordon Beckham,pitcher,1
39,A.J. Griffin,Hunter Renfroe,pitcher,2
40,A.J. Griffin,Jake Marisnick,pitcher,1
41,A.J. Griffin,Jake Smolinski,pitcher,1
42,A.J. Griffin,Jason Castro,pitcher,1
43,A.J. Griffin,Jed Lowrie,pitcher,8
44,A.J. Griffin,Jose Altuve,pitcher,6
45,A.J. Griffin,Jose Reyes,pitcher,6
46,A.J. Griffin,Josh Phegley,pitcher,1
47,A.J. Griffin,Josh Reddick,pitcher,1
48,A.J. Griffin,José Iglesias,pitcher,2
49,A.J. Griffin,Justin Upton,pitcher,8
50,A.J. Griffin,Kendrys Morales,pitcher,1
51,A.J. Griffin,Kevin Pillar,pitcher,6
52,A.J. Griffin,Khris Davis,pitcher,12
53,A.J. Griffin,Leury Garcia,pitcher,6
54,A.J. Griffin,Manuel Margot,pitcher,6
55,A.J. Griffin,Marcus Semien,pitcher,1
56,A.J. Griffin,Martin Maldonado,pitcher,12
57,A.J. Griffin,Matthew Joyce,pitcher,1
58,A.J. Griffin,Max Kepler,pitcher,6
59,A.J. Griffin,Miguel Cabrera,pitcher,7
60,A.J. Griffin,Miguel Sano,pitcher,6
61,A.J. Griffin,Mike Trout,pitcher,1
62,A.J. Griffin,Mitch Haniger,pitcher,7
63,A.J. Griffin,Neil Walker,pitcher,7
64,A.J. Griffin,Nick Castellanos,pitcher,7
65,A.J. Griffin,Rajai Davis,pitcher,7
66,A.J. Griffin,Robbie Grossman,pitcher,1
67,A.J. Griffin,Ryan Schimpf,pitcher,1
68,A.J. Griffin,Ryon Healy,pitcher,13
69,A.J. Griffin,Starlin Castro,pitcher,2
70,A.J. Griffin,Travis D'arnaud,pitcher,1
71,A.J. Griffin,Trevor Plouffe,pitcher,1
72,A.J. Griffin,Yoenis Céspedes,pitcher,1
73,A.J. Griffin,Yonder Alonso,pitcher,1
74,A.J. Schugel,Travis Shaw,pitcher,1
75,Aaron Altherr,Brian Johnson,batter,12
76,Aaron Altherr,Dillon Overton,batter,12
77,Aaron Altherr,Dillon Peters,batter,2
78,Aaron Altherr,Gio Gonzalez,batter,3
79,Aaron Altherr,Justin Grimm,batter,2
80,Aaron Hicks,Charlie Morton,batter,2
81,Aaron Hicks,Corey Kluber,batter,14
82,Aaron Hicks,JC Ramirez,batter,3
83,Aaron Hicks,Joe Biagini,batter,6
84,Aaron Hicks,Jose Berrios,batter,3
85,Aaron Hicks,Matt Barnes,batter,2
86,Aaron Hicks,Nick Martinez,batter,3
87,Aaron Hicks,Rick Porcello,batter,2
88,Aaron Hicks,Robby Scott,batter,1
89,Aaron Hicks,Xavier Cedeno,batter,12
90,Aaron Judge,A.J. Griffin,batter,2
91,Aaron Judge,Adam Wainwright,batter,9
92,Aaron Judge,Alex Meyer,batter,2
93,Aaron Judge,Andrew Moore,batter,12
94,Aaron Judge,Blake Snell,batter,2
95,Aaron Judge,Dylan Covey,batter,12
96,Aaron Judge,Felix Hernandez,batter,2
97,Aaron Judge,Jameson Taillon,batter,6
98,Aaron Judge,Jon Lester,batter,9
99,Aaron Judge,Jose Berrios,batter,15
100,Aaron Judge,Matt Andriese,batter,8
101,Aaron Judge,Matt Bush,batter,3
102,Aaron Judge,Nick Martinez,batter,3
103,Aaron Judge,Ryan Pressly,batter,3
104,Aaron Judge,Warwick Saupold,batter,3
105,Aaron Loup,Albert Almora,pitcher,6
106,Aaron Loup,Austin Romine,pitcher,1
107,Aaron Loup,Brad Miller,pitcher,12
108,Aaron Loup,Chase Headley,pitcher,1
109,Aaron Loup,Chris Davis,pitcher,6
110,Aaron Loup,Chris Gimenez,pitcher,6
111,Aaron Loup,Derek Fisher,pitcher,1
112,Aaron Loup,Didi Gregorius,pitcher,6
113,Aaron Loup,Jackie Bradley,pitcher,1
114,Aaron Loup,Javier Baez,pitcher,1
115,Aaron Loup,Kaleb Cowart,pitcher,6
116,Aaron Loup,Luis Valbuena,pitcher,1
117,Aaron Loup,Mark Trumbo,pitcher,1
118,Aaron Loup,Mike Moustakas,pitcher,6
119,Aaron Loup,Mitch Garver,pitcher,6
120,Aaron Loup,Mitch Moreland,pitcher,1
121,Aaron Loup,Rob Refsnyder,pitcher,1
122,Aaron Loup,Ryon Healy,pitcher,1
123,Aaron Sanchez,Alex Bregman,pitcher,1
124,Aaron Sanchez,Andrew Benintendi,pitcher,2
125,Aaron Sanchez,Ben Gamel,pitcher,12
126,Aaron Sanchez,Carlos Beltran,pitcher,1
127,Aaron Sanchez,Chris Davis,pitcher,12
128,Aaron Sanchez,Corey Dickerson,pitcher,1
129,Aaron Sanchez,Danny Valencia,pitcher,1
130,Aaron Sanchez,Evan Longoria,pitcher,1
131,Aaron Sanchez,Hyun soo Kim,pitcher,2
132,Aaron Sanchez,J. d. Martinez,pitcher,1
133,Aaron Sanchez,Kevin Kiermaier,pitcher,7
134,Aaron Sanchez,Logan Morrison,pitcher,12
135,Aaron Sanchez,Manny Machado,pitcher,6
136,Aaron Sanchez,Nelson Cruz,pitcher,1
137,Aaron Sanchez,Seth Smith,pitcher,6
138,Aaron Sanchez,Trey Mancini,pitcher,12
139,Aaron Sanchez,Victor Martinez,pitcher,6
140,Aaron Wilkerson,Aledmys Díaz,pitcher,1
141,Aaron Wilkerson,Alex Mejia,pitcher,2
142,Aaron Wilkerson,Breyvic Valera,pitcher,1
143,Aaron Wilkerson,Carson Kelly,pitcher,1
144,Aaron Wilkerson,Harrison Bader,pitcher,6
145,Aaron Wilkerson,Jack Flaherty,pitcher,1
146,Aaron Wilkerson,Josh Bell,pitcher,2
147,Aaron Wilkerson,Justin Bour,pitcher,1
148,Aaron Wilkerson,Magneuris Sierra,pitcher,1
149,Abraham Almonte,Jordan Zimmermann,batter,3
150,Adalberto Mejia,Kyle Seager,pitcher,1
151,Adalberto Mejia,Martin Maldonado,pitcher,6
152,Adalberto Mejia,Miguel Cabrera,pitcher,1
153,Adam Duvall,Brian Ellington,batter,1
154,Adam Duvall,Carl Edwards Jr.,batter,12
155,Adam Duvall,Clay Buchholz,batter,3
156,Adam Duvall,J.A. Happ,batter,3
157,Adam Duvall,Jerad Eickhoff,batter,6
158,Adam Duvall,Jim Johnson,batter,6
159,Adam Duvall,Junichi Tazawa,batter,1
160,Adam Duvall,Travis Wood,batter,6
161,Adam Duvall,Wily Peralta,batter,2
162,Adam Eaton,Adam Wainwright,batter,3
163,Adam Eaton,Jacob deGrom,batter,2
164,Adam Engel,A.J. Griffin,batter,1
165,Adam Engel,Buddy Boshers,batter,3
166,Adam Engel,Corey Kluber,batter,3
167,Adam Engel,Roberto  Gomez,batter,3
168,Adam Frazier,Drew VerHagen,batter,9
169,Adam Frazier,Madison Bumgarner,batter,3
170,Adam Frazier,Tyler Pill,batter,3
171,Adam Frazier,Zach Davies,batter,9
172,Adam Jones,Adam Wainwright,batter,12
173,Adam Jones,Blaine Hardy,batter,3
174,Adam Jones,Carlos Carrasco,batter,3
175,Adam Jones,Doug Fister,batter,2
176,Adam Jones,Drew VerHagen,batter,12
177,Adam Jones,Johnny Barbato,batter,12
178,Adam Jones,Jonathan Holder,batter,3
179,Adam Jones,Jose Berrios,batter,4
180,Adam Jones,Jose Quintana,batter,2
181,Adam Jones,Josh Tomlin,batter,3
182,Adam Jones,Luis Santos,batter,3
183,Adam Jones,Matt Andriese,batter,6
184,Adam Jones,Steven Wright,batter,12
185,Adam Kolarek,Mitch Moreland,pitcher,1
186,Adam Lind,AJ Ramos,batter,12
187,Adam Lind,Ariel Hernandez,batter,12
188,Adam Lind,Daniel Mengden,batter,12
189,Adam Lind,Erik Goeddel,batter,12
190,Adam Lind,Jacob deGrom,batter,3
191,Adam Lind,Jesse Chavez,batter,3
192,Adam Lind,Mike Foltynewicz,batter,3
193,Adam Lind,Robert Gsellman,batter,3
194,Adam Morgan,Brian Mccann,pitcher,6
195,Adam Morgan,Chris Herrmann,pitcher,1
196,Adam Morgan,Chris Young,pitcher,1
197,Adam Morgan,Daniel Descalso,pitcher,6
198,Adam Morgan,David Peralta,pitcher,1
199,Adam Morgan,Francisco Cervelli,pitcher,1
200,Adam Morgan,Ian Desmond,pitcher,6
201,Adam Morgan,Matt Adams,pitcher,1
202,Adam Morgan,Scott Schebler,pitcher,1
203,Adam Morgan,Tyler Chatwood,pitcher,1
204,Adam Rosales,Hyun Jin Ryu,batter,12
205,Adam Rosales,Jose Quintana,batter,3
206,Adam Rosales,Madison Bumgarner,batter,6
207,Adam Rosales,Marco Estrada,batter,3
208,Adam Rosales,Michael Ynoa,batter,3
209,Adam Rosales,Steven Matz,batter,3
210,Adam Wainwright,Aaron Nola,pitcher,6
211,Adam Wainwright,Adam Duvall,pitcher,1
212,Adam Wainwright,Addison Russell,pitcher,1
213,Adam Wainwright,Adrian Gonzalez,pitcher,7
