,winner,loser,score
0,A. j. Ellis,Alfonso Soriano,0
1,A. j. Ellis,Cody Ross,2
2,A. j. Ellis,Felipe Lopez,0
3,A. j. Ellis,Ian Desmond,0
4,A. j. Ellis,Jamey Carroll,0
5,A. j. Ellis,Joey Votto,3
6,Joey Votto,A. j. Ellis,3
7,A. j. Ellis,Jon Jay,3
8,Jon Jay,A. j. Ellis,3
9,A. j. Ellis,Kelly Johnson,0
10,A. j. Ellis,Ryan Spilborghs,1
11,Ryan Spilborghs,A. j. Ellis,1
12,A. j. Pierzynski,Alex Rios,4
13,A. j. Pierzynski,Alex Rodriguez,1
14,A. j. Pierzynski,Andruw Jones,0
15,A. j. Pierzynski,Chone Figgins,0
16,A. j. Pierzynski,Dave Bush,1
17,A. j. Pierzynski,David Wright,0
18,A. j. Pierzynski,Erick Aybar,3
19,A. j. Pierzynski,Evan Longoria,4
20,A. j. Pierzynski,Hideki Matsui,3
21,Hideki Matsui,A. j. Pierzynski,3
22,A. j. Pierzynski,Juan Pierre,0
23,A. j. Pierzynski,Prince Fielder,3
24,Prince Fielder,A. j. Pierzynski,3
25,A. j. Pierzynski,Yuniesky Betancourt,0
26,Aaron Cunningham,Pedro Alvarez,1
27,Pedro Alvarez,Aaron Cunningham,1
28,Aaron Harang,Cameron Maybin,0
29,Aaron Harang,Kelly Johnson,3
30,Kelly Johnson,Aaron Harang,3
31,Aaron Hill,Adam Lind,0
32,Aaron Hill,Alex Rios,0
33,Aaron Hill,Bobby Abreu,4
34,Aaron Hill,Brett Gardner,9
35,Aaron Hill,Brian Roberts,3
36,Aaron Hill,Cesar Izturis,3
37,Cesar Izturis,Aaron Hill,3
38,Aaron Hill,Chris Johnson,3
39,Chris Johnson,Aaron Hill,3
40,Aaron Hill,Cliff Pennington,19
41,Aaron Hill,Daric Barton,2
42,Aaron Hill,David Dejesus,9
43,Aaron Hill,David Ortiz,0
44,Aaron Hill,Denard Span,0
45,Aaron Hill,Derek Jeter,5
46,Aaron Hill,Dustin Pedroia,0
47,Aaron Hill,Edwin Encarnacion,0
48,Aaron Hill,Elvis Andrus,19
49,Aaron Hill,Erick Aybar,18
50,Aaron Hill,Fred Lewis,22
51,Aaron Hill,Gabe Gross,0
52,Aaron Hill,Gordon Beckham,0
53,Aaron Hill,Hideki Matsui,4
54,Aaron Hill,Ichiro Suzuki,12
55,Aaron Hill,J. d. Drew,9
56,Aaron Hill,Jhonny Peralta,15
57,Aaron Hill,Joe Mauer,0
58,Aaron Hill,Jorge Posada,0
59,Aaron Hill,Jose Bautista,21
60,Aaron Hill,Justin Upton,0
61,Aaron Hill,Kelly Johnson,0
62,Aaron Hill,Kevin Kouzmanoff,2
63,Aaron Hill,Lyle Overbay,14
64,Aaron Hill,Mark Ellis,9
65,Aaron Hill,Mark Teixeira,0
66,Aaron Hill,Orlando Hudson,16
67,Aaron Hill,Pat Burrell,3
68,Pat Burrell,Aaron Hill,3
69,Aaron Hill,Russell Martin,0
70,Aaron Hill,Ryan Sweeney,0
71,Aaron Hill,Ryan Theriot,2
72,Aaron Hill,Scott Moore,4
73,Aaron Hill,Shin-soo Choo,1
74,Aaron Hill,Travis Snider,12
75,Aaron Hill,Trevor Crowe,3
76,Trevor Crowe,Aaron Hill,3
77,Aaron Hill,Yuniesky Betancourt,0
78,Aaron Miles,Aaron Rowand,1
79,Aaron Rowand,Aaron Miles,1
80,Aaron Miles,Albert Pujols,0
81,Aaron Miles,Hunter Pence,1
82,Hunter Pence,Aaron Miles,1
83,Aaron Miles,Jose Tabata,0
84,Aaron Miles,Kelly Johnson,0
85,Aaron Miles,Nick Stavinoha,1
86,Nick Stavinoha,Aaron Miles,1
87,Aaron Miles,Ryan Raburn,0
88,Aaron Miles,Ryan Theriot,0
89,Aaron Miles,Ryan Zimmerman,0
90,Aaron Rowand,Aaron Miles,1
91,Aaron Miles,Aaron Rowand,1
92,Aaron Rowand,Adam Dunn,3
93,Aaron Rowand,Adrian Gonzalez,0
94,Aaron Rowand,Alcides Escobar,1
95,Aaron Rowand,Angel Pagan,1
96,Aaron Rowand,Brandon Phillips,0
97,Aaron Rowand,Brian Mccann,1
98,Aaron Rowand,Brooks Conrad,2
99,Aaron Rowand,Casey Blake,1
100,Aaron Rowand,Casey Mcgehee,1
101,Aaron Rowand,Clint Barmes,3
102,Clint Barmes,Aaron Rowand,3
103,Aaron Rowand,Dan Uggla,0
104,Aaron Rowand,Drew Stubbs,13
105,Aaron Rowand,Eli Whiteside,7
106,Aaron Rowand,Hanley Ramirez,0
107,Aaron Rowand,Jamey Carroll,0
108,Aaron Rowand,Jason Heyward,4
109,Jason Heyward,Aaron Rowand,4
110,Aaron Rowand,Jay Bruce,0
111,Aaron Rowand,Jayson Werth,0
112,Aaron Rowand,Jimmy Rollins,2
113,Aaron Rowand,Joey Votto,0
114,Aaron Rowand,Jorge Cantu,0
115,Aaron Rowand,Jose Reyes,0
116,Aaron Rowand,Jose Tabata,1
117,Aaron Rowand,Josh Willingham,0
118,Aaron Rowand,Juan Uribe,1
119,Aaron Rowand,Justin Upton,0
120,Aaron Rowand,Kevin Cash,1
121,Aaron Rowand,Logan Morrison,2
122,Aaron Rowand,Marlon Byrd,0
123,Aaron Rowand,Martin Prado,0
124,Aaron Rowand,Matt Holliday,0
125,Aaron Rowand,Matt Kemp,0
126,Aaron Rowand,Mike Fontenot,1
127,Aaron Rowand,Nate Schierholtz,2
128,Aaron Rowand,Omar Infante,1
129,Aaron Rowand,Orlando Cabrera,0
130,Aaron Rowand,Placido Polanco,0
131,Aaron Rowand,Ronny Paulino,3
132,Ronny Paulino,Aaron Rowand,3
133,Aaron Rowand,Ryan Howard,4
134,Aaron Rowand,Ryan Ludwick,3
135,Aaron Rowand,Ryan Theriot,0
136,Aaron Rowand,Scott Hairston,0
137,Aaron Rowand,Shane Victorino,3
138,Shane Victorino,Aaron Rowand,3
139,Aaron Rowand,Troy Glaus,0
140,Aaron Rowand,Wilson Valdez,1
