,winner,loser,score
0,A. j. Pierzynski,Aaron Hill,11
1,A. j. Pierzynski,Adam Everett,0
2,A. j. Pierzynski,Alberto Callaspo,0
3,A. j. Pierzynski,Alexei Ramírez,4
4,A. j. Pierzynski,Billy Butler,9
5,Billy Butler,A. j. Pierzynski,9
6,A. j. Pierzynski,Bobby Abreu,7
7,A. j. Pierzynski,Brandon Inge,3
8,A. j. Pierzynski,Brendan Ryan,9
9,Brendan Ryan,A. j. Pierzynski,9
10,A. j. Pierzynski,Brian Roberts,12
11,A. j. Pierzynski,Chone Figgins,2
12,A. j. Pierzynski,Chris Getz,5
13,A. j. Pierzynski,Craig Counsell,0
14,A. j. Pierzynski,Curtis Granderson,0
15,A. j. Pierzynski,David Ortiz,0
16,A. j. Pierzynski,Denard Span,12
17,A. j. Pierzynski,Erick Aybar,0
18,A. j. Pierzynski,Gordon Beckham,6
19,A. j. Pierzynski,Hank Blalock,0
20,A. j. Pierzynski,Ian Kinsler,0
21,A. j. Pierzynski,Ichiro Suzuki,0
22,A. j. Pierzynski,J. d. Drew,1
23,A. j. Pierzynski,Jacoby Ellsbury,0
24,A. j. Pierzynski,Jason Bay,0
25,A. j. Pierzynski,Jason Kubel,0
26,A. j. Pierzynski,Jason Varitek,0
27,A. j. Pierzynski,Jayson Nix,0
28,A. j. Pierzynski,Jermaine Dye,0
29,A. j. Pierzynski,Jim Thome,0
30,A. j. Pierzynski,Joe Mauer,0
31,A. j. Pierzynski,Joe Thurston,7
32,A. j. Pierzynski,Jose Lopez,9
33,Jose Lopez,A. j. Pierzynski,9
34,A. j. Pierzynski,Kazuo Matsui,0
35,A. j. Pierzynski,Kevin Youkilis,14
36,A. j. Pierzynski,Lyle Overbay,12
37,A. j. Pierzynski,Marco Scutaro,0
38,A. j. Pierzynski,Marcus Thames,0
39,A. j. Pierzynski,Marlon Byrd,3
40,Marlon Byrd,A. j. Pierzynski,3
41,A. j. Pierzynski,Melvin Mora,11
42,Melvin Mora,A. j. Pierzynski,11
43,A. j. Pierzynski,Michael Cuddyer,6
44,A. j. Pierzynski,Michael Young,10
45,A. j. Pierzynski,Miguel Tejada,9
46,Miguel Tejada,A. j. Pierzynski,9
47,A. j. Pierzynski,Mike Napoli,0
48,A. j. Pierzynski,Nelson Cruz,0
49,A. j. Pierzynski,Nick Green,0
50,A. j. Pierzynski,Nick Johnson,2
51,A. j. Pierzynski,Nick Markakis,0
52,A. j. Pierzynski,Nick Punto,5
53,A. j. Pierzynski,Paul Konerko,0
54,A. j. Pierzynski,Ronny Cedeno,0
55,A. j. Pierzynski,Ryan Braun,4
56,A. j. Pierzynski,Scott Podsednik,0
57,A. j. Pierzynski,Scott Rolen,6
58,A. j. Pierzynski,Victor Martinez,3
59,Victor Martinez,A. j. Pierzynski,3
60,A. j. Pierzynski,Willie Bloomquist,3
61,Aaron Harang,Mike Fontenot,1
62,Mike Fontenot,Aaron Harang,1
63,Aaron Hill,A. j. Pierzynski,0
64,Aaron Hill,Adam Dunn,0
65,Aaron Hill,Adam Everett,0
66,Aaron Hill,Adam Kennedy,8
67,Aaron Hill,Adam Lind,0
68,Aaron Hill,Akinori Iwamura,0
69,Aaron Hill,Alberto Callaspo,0
70,Aaron Hill,Alex Rodriguez,0
71,Aaron Hill,Alfonso Soriano,0
72,Aaron Hill,Andre Ethier,0
73,Aaron Hill,B. j. Upton,8
74,Aaron Hill,Billy Butler,0
75,Aaron Hill,Bobby Abreu,4
76,Aaron Hill,Brandon Inge,3
77,Brandon Inge,Aaron Hill,3
78,Aaron Hill,Brian Anderson,9
79,Aaron Hill,Brian Roberts,0
80,Aaron Hill,Carl Crawford,2
81,Aaron Hill,Carlos Gomez,4
82,Carlos Gomez,Aaron Hill,4
83,Aaron Hill,Carlos Pena,0
84,Aaron Hill,Cesar Izturis,1
85,Aaron Hill,Chase Utley,0
86,Aaron Hill,Chone Figgins,0
87,Aaron Hill,Curtis Granderson,0
88,Aaron Hill,David Dejesus,11
89,Aaron Hill,David Ortiz,0
90,Aaron Hill,David Wright,0
91,Aaron Hill,Derrek Lee,1
92,Aaron Hill,Dioner Navarro,14
93,Aaron Hill,Dustin Pedroia,1
94,Aaron Hill,Edwin Encarnacion,0
95,Aaron Hill,Elvis Andrus,0
96,Aaron Hill,Evan Longoria,0
97,Aaron Hill,Felix Pie,10
98,Aaron Hill,Franklin Gutierrez,0
99,Aaron Hill,Gabe Gross,7
100,Aaron Hill,Gordon Beckham,4
101,Aaron Hill,Hideki Matsui,0
102,Aaron Hill,Howie Kendrick,0
103,Aaron Hill,Humberto Quintero,5
104,Aaron Hill,Ivan Rodriguez,6
105,Ivan Rodriguez,Aaron Hill,6
106,Aaron Hill,J. d. Drew,5
107,J. d. Drew,Aaron Hill,5
108,Aaron Hill,Jacoby Ellsbury,3
109,Aaron Hill,Jamey Carroll,0
110,Aaron Hill,Jason Bartlett,0
111,Aaron Hill,Jason Jaramillo,8
112,Aaron Hill,Jason Kubel,0
113,Aaron Hill,Jason Varitek,0
114,Aaron Hill,Jeff Francoeur,0
115,Aaron Hill,Joe Crede,0
116,Aaron Hill,Joe Mauer,0
117,Aaron Hill,Johnny Damon,10
118,Aaron Hill,Jose Bautista,3
119,Aaron Hill,Jose Guillen,5
120,Aaron Hill,Jose Lopez,0
121,Aaron Hill,Josh Anderson,0
122,Aaron Hill,Juan Rivera,5
123,Juan Rivera,Aaron Hill,5
124,Aaron Hill,Julio Borbon,6
125,Aaron Hill,Justin Morneau,0
126,Aaron Hill,Ken Griffey,0
127,Aaron Hill,Kevin Millar,4
128,Aaron Hill,Luke Scott,6
129,Luke Scott,Aaron Hill,6
130,Aaron Hill,Lyle Overbay,0
131,Aaron Hill,Maicer Izturis,0
132,Aaron Hill,Marco Scutaro,0
133,Aaron Hill,Mark Teahen,2
134,Aaron Hill,Mark Teixeira,0
135,Aaron Hill,Martin Prado,0
136,Aaron Hill,Matt Holliday,2
137,Aaron Hill,Matt Kemp,2
138,Aaron Hill,Matt Tolbert,8
139,Aaron Hill,Matt Wieters,0
140,Aaron Hill,Michael Bourn,0
141,Aaron Hill,Michael Cuddyer,9
142,Michael Cuddyer,Aaron Hill,9
143,Aaron Hill,Miguel Cabrera,2
144,Aaron Hill,Miguel Tejada,5
145,Aaron Hill,Mike Jacobs,6
146,Aaron Hill,Mike Napoli,0
147,Aaron Hill,Nate Mclouth,9
148,Aaron Hill,Nick Green,1
149,Aaron Hill,Nick Markakis,19
150,Aaron Hill,Nick Punto,10
151,Aaron Hill,Nick Swisher,11
152,Aaron Hill,Omir Santos,0
153,Aaron Hill,Orlando Cabrera,18
154,Aaron Hill,Pablo Sandoval,0
155,Aaron Hill,Paul Konerko,0
156,Aaron Hill,Pedro Feliz,0
157,Aaron Hill,Placido Polanco,4
158,Aaron Hill,Rajai Davis,14
159,Aaron Hill,Ramon Martinez,2
160,Aaron Hill,Rick Ankiel,6
161,Aaron Hill,Robert Andino,9
162,Aaron Hill,Russell Branyan,0
163,Aaron Hill,Ryan Braun,2
164,Aaron Hill,Ryan Church,1
165,Aaron Hill,Ryan Howard,0
166,Aaron Hill,Ryan Sweeney,7
167,Aaron Hill,Scott Podsednik,0
168,Aaron Hill,Scott Rolen,0
169,Aaron Hill,Shane Victorino,1
170,Aaron Hill,Skip Schumaker,8
171,Aaron Hill,Torii Hunter,0
172,Aaron Hill,Travis Snider,0
173,Aaron Hill,Vernon Wells,3
174,Aaron Hill,Vladimir Guerrero,0
175,Aaron Hill,Willie Bloomquist,8
176,Aaron Hill,Wladimir Balentien,7
177,Aaron Rowand,Alfonso Soriano,2
178,Aaron Rowand,Andre Ethier,0
179,Aaron Rowand,Andy Laroche,0
180,Aaron Rowand,Brad Ausmus,3
181,Brad Ausmus,Aaron Rowand,3
182,Aaron Rowand,Carlos Lee,3
183,Carlos Lee,Aaron Rowand,3
184,Aaron Rowand,Carlos Ruiz,1
185,Aaron Rowand,Chad Tracy,0
186,Aaron Rowand,Chipper Jones,0
187,Aaron Rowand,Chone Figgins,0
188,Aaron Rowand,Chris Snyder,0
189,Aaron Rowand,David Wright,0
190,Aaron Rowand,Derek Jeter,1
191,Aaron Rowand,Derrek Lee,1
192,Derrek Lee,Aaron Rowand,1
193,Aaron Rowand,Elvis Andrus,1
194,Aaron Rowand,Emmanuel Burriss,1
195,Aaron Rowand,Felipe Lopez,1
196,Aaron Rowand,Franklin Gutierrez,2
197,Aaron Rowand,Fred Lewis,6
198,Aaron Rowand,Garret Anderson,0
199,Aaron Rowand,Geovany Soto,0
200,Aaron Rowand,Hideki Matsui,1
201,Hideki Matsui,Aaron Rowand,1
202,Aaron Rowand,Hunter Pence,0
203,Aaron Rowand,Ian Stewart,4
204,Ian Stewart,Aaron Rowand,4
205,Aaron Rowand,Ichiro Suzuki,1
206,Aaron Rowand,Jason Kendall,8
207,Aaron Rowand,Jeff Francoeur,2
208,Aaron Rowand,Jerry Hairston,1
209,Jerry Hairston,Aaron Rowand,1
210,Aaron Rowand,Jimmy Rollins,0
211,Aaron Rowand,Jody Gerut,3
212,Jody Gerut,Aaron Rowand,3
213,Aaron Rowand,Joe Thurston,3
214,Joe Thurston,Aaron Rowand,3
215,Aaron Rowand,Jose Lopez,0
216,Aaron Rowand,Josh Anderson,2
217,Aaron Rowand,Josh Willingham,1
218,Aaron Rowand,Justin Upton,0
219,Aaron Rowand,Kazuo Matsui,0
