,winner,loser,score
0,A.J. Cole,Jesse Hahn,3
1,A.J. Cole,Jose Fernandez,0
2,A.J. Cole,Josh Tomlin,0
3,A.J. Cole,Julio Teheran,0
4,A.J. Cole,Lucas Giolito,4
5,A.J. Cole,Steven Wright,4
6,A.J. Cole,Vince Velasquez,4
7,A.J. Griffin,Aaron Nola,0
8,A.J. Griffin,Aaron Sanchez,0
9,A.J. Griffin,Adam Wainwright,5
10,Adam Wainwright,A.J. Griffin,5
11,A.J. Griffin,Adam Warren,4
12,A.J. Griffin,Alex Meyer,0
13,A.J. Griffin,Alfredo Simon,3
14,A.J. Griffin,Andrew Triggs,0
15,A.J. Griffin,Arnold Leon,0
16,A.J. Griffin,Blake Parker,0
17,A.J. Griffin,Blake Snell,0
18,A.J. Griffin,Brad Hand,6
19,A.J. Griffin,Brad Ziegler,3
20,A.J. Griffin,Brett Cecil,0
21,A.J. Griffin,Bryan Mitchell,2
22,A.J. Griffin,Buddy Boshers,5
23,A.J. Griffin,Carlos Carrasco,0
24,A.J. Griffin,Carlos Martinez,0
25,A.J. Griffin,Cesar Ramos,0
26,A.J. Griffin,Chad Bettis,0
27,A.J. Griffin,Chaz Roe,0
28,A.J. Griffin,Chris Bassitt,7
29,A.J. Griffin,Chris Smith,0
30,A.J. Griffin,Cody Anderson,5
31,Cody Anderson,A.J. Griffin,5
32,A.J. Griffin,Cody Martin,1
33,A.J. Griffin,Cole Hamels,0
34,A.J. Griffin,Colin Rea,5
35,A.J. Griffin,Collin McHugh,0
36,A.J. Griffin,Corey Kluber,0
37,A.J. Griffin,Cory Rasmus,6
38,A.J. Griffin,Daniel Mengden,0
39,A.J. Griffin,Daniel Wright,5
40,A.J. Griffin,Danny Coulombe,0
41,A.J. Griffin,Danny Duffy,17
42,A.J. Griffin,Deolis Guerra,6
43,A.J. Griffin,Doug Fister,0
44,A.J. Griffin,Dylan Bundy,0
45,A.J. Griffin,Erik Goeddel,5
46,A.J. Griffin,Felix Hernandez,16
47,A.J. Griffin,Gavin Floyd,3
48,A.J. Griffin,Hector Santiago,6
49,A.J. Griffin,Henry Owens,0
50,A.J. Griffin,Hisashi Iwakuma,11
51,A.J. Griffin,Ivan Nova,0
52,A.J. Griffin,J.A. Happ,37
53,A.J. Griffin,Jaime Garcia,0
54,A.J. Griffin,Jake Arrieta,0
55,A.J. Griffin,Jake Peavy,10
56,Jake Peavy,A.J. Griffin,10
57,A.J. Griffin,Jameson Taillon,1
58,A.J. Griffin,Jeff Manship,5
59,A.J. Griffin,Jered Weaver,21
60,A.J. Griffin,Jerry Blevins,1
61,A.J. Griffin,Jhoulys Chacin,4
62,A.J. Griffin,Joe Biagini,4
63,A.J. Griffin,John Lamb,11
64,A.J. Griffin,Jon Lester,4
65,A.J. Griffin,Jordan Zimmermann,0
66,A.J. Griffin,Jose Berrios,0
67,A.J. Griffin,Jose Quintana,0
68,A.J. Griffin,Josh Tomlin,12
69,Josh Tomlin,A.J. Griffin,12
70,A.J. Griffin,Justin Verlander,0
71,A.J. Griffin,Justin Wilson,5
72,A.J. Griffin,Keone Kela,0
73,A.J. Griffin,Kevin Jepsen,17
74,A.J. Griffin,Kevin Siegrist,0
75,A.J. Griffin,Kyle Gibson,12
76,A.J. Griffin,Lucas Harrell,1
77,A.J. Griffin,Luis Cessa,11
78,A.J. Griffin,Luis Perdomo,0
79,A.J. Griffin,Marco Estrada,22
80,A.J. Griffin,Marcus Stroman,5
81,A.J. Griffin,Martin Perez,22
82,A.J. Griffin,Masahiro Tanaka,15
83,A.J. Griffin,Matt Bush,0
84,A.J. Griffin,Miguel Gonzalez,15
85,A.J. Griffin,Mike Fiers,13
86,A.J. Griffin,Mike Montgomery,2
87,A.J. Griffin,Noe Ramirez,0
88,A.J. Griffin,Odrisamer Despaigne,9
89,A.J. Griffin,Rich Hill,0
90,A.J. Griffin,Rick Porcello,12
91,A.J. Griffin,Ricky Nolasco,5
92,A.J. Griffin,Robbie Ross Jr.,14
93,A.J. Griffin,Ross Stripling,20
94,A.J. Griffin,Ryan Garton,12
95,A.J. Griffin,Ryan Pressly,3
96,A.J. Griffin,Sam Dyson,7
97,A.J. Griffin,Scott Feldman,18
98,A.J. Griffin,Sonny Gray,11
99,A.J. Griffin,Steve Hathaway,5
100,Steve Hathaway,A.J. Griffin,5
101,A.J. Griffin,Steven Wright,8
102,A.J. Griffin,Taijuan Walker,26
103,A.J. Griffin,Taylor Rogers,0
104,A.J. Griffin,Tim Lincecum,6
105,A.J. Griffin,Tom Wilhelmsen,4
106,A.J. Griffin,Tommy Hunter,5
107,A.J. Griffin,Tommy Layne,0
108,A.J. Griffin,Tommy Milone,6
109,A.J. Griffin,Tony Barnette,0
110,A.J. Griffin,Trevor Bauer,0
111,A.J. Griffin,Tyler Skaggs,0
112,A.J. Griffin,Tyler Wilson,7
113,A.J. Griffin,Wade Miley,18
114,A.J. Griffin,Wilfredo Boscan,6
115,A.J. Griffin,Will Harris,0
116,A.J. Griffin,Xavier Cedeno,10
117,A.J. Griffin,Yordano Ventura,0
118,A.J. Griffin,Yu Darvish,0
119,A.J. Griffin,Zach Duke,7
120,A.J. Griffin,Zack Godley,7
121,A.J. Schugel,Mike Fiers,0
122,A.J. Schugel,Rich Hill,0
123,A.J. Schugel,Trevor Bauer,5
124,Trevor Bauer,A.J. Schugel,5
125,Aaron Blair,Adam Morgan,3
126,Aaron Blair,Adam Wainwright,0
127,Aaron Blair,Alec Asher,8
128,Aaron Blair,Brad Hand,0
129,Aaron Blair,Braden Shipley,0
130,Aaron Blair,Brett Cecil,0
131,Aaron Blair,Brian Ellington,5
132,Brian Ellington,Aaron Blair,5
133,Aaron Blair,Buddy Boshers,3
134,Aaron Blair,Carlos Martinez,0
135,Aaron Blair,Carlos Torres,0
136,Aaron Blair,Chad Bettis,0
137,Aaron Blair,Charlie Morton,1
138,Aaron Blair,Chase Anderson,0
139,Aaron Blair,Clayton Kershaw,0
140,Aaron Blair,Cole Hamels,0
141,Aaron Blair,Colin Rea,9
142,Aaron Blair,Collin McHugh,0
143,Aaron Blair,Colton Murray,0
144,Aaron Blair,Corey Kluber,0
145,Aaron Blair,Dario Alvarez,0
146,Aaron Blair,David Hernandez,0
147,Aaron Blair,Derek Law,2
148,Aaron Blair,Gio Gonzalez,0
149,Aaron Blair,Jacob deGrom,1
150,Aaron Blair,Jake Arrieta,12
151,Aaron Blair,Jake McGee,0
152,Aaron Blair,Jameson Taillon,0
153,Aaron Blair,Jason Gurka,5
154,Jason Gurka,Aaron Blair,5
155,Aaron Blair,Jeff Manship,4
156,Aaron Blair,Jerad Eickhoff,0
157,Aaron Blair,Jeremy Hellickson,0
158,Aaron Blair,Jhoulys Chacin,12
159,Aaron Blair,Jim Johnson,10
160,Jim Johnson,Aaron Blair,10
161,Aaron Blair,John Lackey,0
162,Aaron Blair,Jose Fernandez,0
163,Aaron Blair,Josh Tomlin,1
164,Aaron Blair,Julio Teheran,19
165,Aaron Blair,Justin Nicolino,2
166,Aaron Blair,Justin Verlander,4
167,Aaron Blair,Kelvin Herrera,7
168,Aaron Blair,Kyle Gibson,0
169,Aaron Blair,Madison Bumgarner,0
170,Aaron Blair,Matt Barnes,5
171,Matt Barnes,Aaron Blair,5
172,Aaron Blair,Matt Belisle,8
173,Aaron Blair,Max Scherzer,1
174,Max Scherzer,Aaron Blair,1
175,Aaron Blair,Noah Syndergaard,0
176,Aaron Blair,Paul Clemens,3
177,Aaron Blair,Rich Hill,0
178,Aaron Blair,Ricky Nolasco,0
179,Aaron Blair,Ryan Vogelsong,0
180,Aaron Blair,Stephen Strasburg,5
181,Aaron Blair,Tanner Roark,6
182,Aaron Blair,Taylor Rogers,0
183,Aaron Blair,Trevor Bauer,9
184,Aaron Blair,Tyler Skaggs,3
185,Aaron Blair,Tyler Thornburg,3
186,Aaron Blair,Vince Velasquez,12
187,Vince Velasquez,Aaron Blair,12
188,Aaron Blair,Yordano Ventura,0
189,Aaron Blair,Yusmeiro Petit,5
190,Aaron Blair,Zach Duke,0
191,Aaron Blair,Zack Greinke,0
192,Aaron Nola,A.J. Griffin,21
193,Aaron Nola,Aaron Sanchez,0
194,Aaron Nola,Adam Morgan,0
195,Aaron Nola,Adam Wainwright,42
196,Aaron Nola,Albert Suarez,6
197,Aaron Nola,Alec Asher,67
198,Aaron Nola,Anibal Sanchez,3
199,Aaron Nola,Anthony Ranaudo,5
200,Anthony Ranaudo,Aaron Nola,5
201,Aaron Nola,Austin Brice,2
202,Aaron Nola,Brad Hand,0
203,Aaron Nola,Brad Ziegler,1
204,Aaron Nola,Braden Shipley,18
205,Aaron Nola,Brandon McCarthy,10
206,Aaron Nola,Brian Ellington,11
207,Aaron Nola,Buddy Boshers,2
208,Aaron Nola,Carl Edwards Jr.,19
209,Aaron Nola,Carlos Carrasco,0
210,Aaron Nola,Carlos Martinez,0
211,Aaron Nola,Carlos Torres,14
212,Aaron Nola,Casey Kelly,6
213,Aaron Nola,Chad Bettis,15
214,Aaron Nola,Charlie Morton,26
215,Aaron Nola,Chaz Roe,0
216,Aaron Nola,Christian Friedrich,12
217,Aaron Nola,Clayton Kershaw,43
218,Aaron Nola,Cole Hamels,1
219,Aaron Nola,Collin McHugh,0
220,Aaron Nola,Corey Kluber,0
221,Aaron Nola,Cory Luebke,5
222,Cory Luebke,Aaron Nola,5
223,Aaron Nola,Dan Straily,55
224,Aaron Nola,Daniel Mengden,6
225,Aaron Nola,Danny Coulombe,0
226,Aaron Nola,Danny Duffy,0
227,Aaron Nola,Dario Alvarez,0
228,Aaron Nola,David Hernandez,0
229,Aaron Nola,Doug Fister,15
230,Aaron Nola,Drew VerHagen,3
231,Aaron Nola,Eddie Butler,0
232,Aaron Nola,Erik Goeddel,24
233,Aaron Nola,Felix Hernandez,15
234,Aaron Nola,Francisco Rodriguez,6
235,Francisco Rodriguez,Aaron Nola,6
236,Aaron Nola,Gio Gonzalez,0
237,Aaron Nola,Hunter Strickland,3
238,Aaron Nola,Ivan Nova,0
239,Aaron Nola,Jacob deGrom,10
240,Aaron Nola,Jake Arrieta,40
241,Aaron Nola,Jake McGee,5
242,Jake McGee,Aaron Nola,5
243,Aaron Nola,Jake Peavy,6
244,Aaron Nola,Jameson Taillon,19
245,Aaron Nola,Jason Hammel,8
246,Aaron Nola,Jeff Hoffman,28
247,Aaron Nola,Jeff Manship,23
248,Aaron Nola,Jeff Samardzija,28
249,Aaron Nola,Jerad Eickhoff,0
250,Aaron Nola,Jered Weaver,38
251,Aaron Nola,Jeremy Hellickson,91
252,Aaron Nola,Jerry Blevins,0
253,Aaron Nola,Jhoulys Chacin,12
254,Aaron Nola,Jim Johnson,41
255,Aaron Nola,Joe Biagini,7
256,Aaron Nola,John Gant,16
257,Aaron Nola,John Lackey,61
258,Aaron Nola,John Lamb,15
259,Aaron Nola,Jon Gray,6
260,Aaron Nola,Jon Lester,0
261,Aaron Nola,Jonathon Niese,4
262,Aaron Nola,Jordan Zimmermann,0
263,Aaron Nola,Jose Berrios,0
264,Aaron Nola,Jose Fernandez,0
265,Aaron Nola,Jose Quintana,0
266,Aaron Nola,Josh A. Smith,30
267,Aaron Nola,Josh Edgin,0
268,Aaron Nola,Josh Tomlin,19
269,Aaron Nola,Julio Urias,14
270,Aaron Nola,Junior Guerra,62
271,Aaron Nola,Justin Grimm,47
272,Aaron Nola,Kelvin Herrera,0
273,Aaron Nola,Kenta Maeda,18
274,Aaron Nola,Keone Kela,14
275,Aaron Nola,Kevin Quackenbush,0
276,Aaron Nola,Kevin Siegrist,14
277,Aaron Nola,Keyvius Sampson,0
278,Aaron Nola,Kyle Gibson,15
279,Aaron Nola,Logan Verrett,17
280,Aaron Nola,Lucas Giolito,3
281,Aaron Nola,Luis Perdomo,26
282,Aaron Nola,Madison Bumgarner,3
283,Aaron Nola,Marcus Stroman,7
284,Aaron Nola,Matt Andriese,4
285,Aaron Nola,Matt Barnes,21
286,Aaron Nola,Matt Belisle,7
287,Aaron Nola,Matt Cain,12
288,Aaron Nola,Matt Harvey,30
289,Aaron Nola,Matthew Boyd,5
290,Aaron Nola,Max Scherzer,0
291,Aaron Nola,Michael Blazek,10
292,Aaron Nola,Michael Wacha,30
293,Aaron Nola,Mike Bolsinger,17
294,Aaron Nola,Mike Fiers,16
295,Mike Fiers,Aaron Nola,16
296,Aaron Nola,Mike Montgomery,0
297,Aaron Nola,Mike Wright,1
298,Mike Wright,Aaron Nola,1
299,Aaron Nola,Noah Syndergaard,29
300,Aaron Nola,Paul Clemens,2
301,Aaron Nola,Rich Hill,17
302,Aaron Nola,Ricky Nolasco,29
303,Aaron Nola,Robbie Ross Jr.,5
304,Robbie Ross Jr.,Aaron Nola,5
305,Aaron Nola,Ross Stripling,40
306,Aaron Nola,Ryan Garton,4
307,Aaron Nola,Ryan Pressly,0
308,Aaron Nola,Ryan Vogelsong,15
309,Aaron Nola,Ryan Weber,34
310,Aaron Nola,Scott Feldman,8
311,Aaron Nola,Scott Kazmir,23
312,Aaron Nola,Severino Gonzalez,0
313,Aaron Nola,Stephen Strasburg,0
314,Aaron Nola,Steve Hathaway,6
315,Aaron Nola,Steven Matz,7
316,Aaron Nola,Steven Wright,5
317,Aaron Nola,Tanner Roark,17
318,Aaron Nola,Taylor Rogers,4
319,Aaron Nola,Tommy Layne,0
320,Aaron Nola,Tommy Milone,7
321,Aaron Nola,Tony Barnette,4
322,Aaron Nola,Trevor Bauer,0
323,Aaron Nola,Trevor May,13
324,Aaron Nola,Tyler Chatwood,4
325,Tyler Chatwood,Aaron Nola,4
326,Aaron Nola,Tyler Glasnow,23
327,Aaron Nola,Tyler Skaggs,13
328,Aaron Nola,Tyler Thornburg,12
329,Aaron Nola,Tyler Wilson,4
330,Aaron Nola,Vince Velasquez,37
331,Aaron Nola,Wade Miley,36
332,Aaron Nola,Wei-Yin Chen,37
333,Aaron Nola,Will Harris,0
