,winner,loser,score
0,Aaron Cook,Aaron Harang,6
1,Aaron Cook,Brad Ziegler,0
2,Aaron Cook,Brett Myers,0
3,Aaron Cook,Bronson Arroyo,3
4,Aaron Cook,Bruce Chen,0
5,Aaron Cook,Casey Coleman,6
6,Aaron Cook,Chris Carpenter,0
7,Aaron Cook,Chris Volstad,0
8,Aaron Cook,Clay Buchholz,0
9,Aaron Cook,Cole Hamels,0
10,Aaron Cook,Danny Duffy,0
11,Aaron Cook,Dave Bush,1
12,Dave Bush,Aaron Cook,1
13,Aaron Cook,David Hernandez,0
14,Aaron Cook,Edwin Jackson,5
15,Edwin Jackson,Aaron Cook,5
16,Aaron Cook,Eric Surkamp,0
17,Aaron Cook,Felix Hernandez,0
18,Aaron Cook,Gavin Floyd,0
19,Aaron Cook,Jake Westbrook,0
20,Aaron Cook,James McDonald,0
21,Aaron Cook,Jason Hammel,0
22,Aaron Cook,Jason Isringhausen,2
23,Aaron Cook,Javier Vazquez,0
24,Aaron Cook,Jeff Karstens,4
25,Aaron Cook,Jeremy Affeldt,0
26,Aaron Cook,Jhoulys Chacin,0
27,Aaron Cook,Joe Saunders,0
28,Aaron Cook,Jonathon Niese,0
29,Aaron Cook,Jose Veras,0
30,Aaron Cook,Josh Collmenter,0
31,Aaron Cook,Josh Spence,0
32,Aaron Cook,Juan Gutierrez,0
33,Aaron Cook,Kevin Correia,11
34,Kevin Correia,Aaron Cook,11
35,Aaron Cook,Kevin Millwood,0
36,Aaron Cook,Kyle McClellan,0
37,Aaron Cook,Madison Bumgarner,0
38,Aaron Cook,Mat Latos,0
39,Aaron Cook,Matt Cain,0
40,Aaron Cook,Matt Garza,0
41,Aaron Cook,Matt Guerrier,0
42,Aaron Cook,Randy Wolf,1
43,Aaron Cook,Ricky Nolasco,0
44,Aaron Cook,Roy Halladay,0
45,Aaron Cook,Scott Downs,0
46,Aaron Cook,Sean Marshall,0
47,Aaron Cook,Takashi Saito,0
48,Aaron Cook,Taylor Buchholz,0
49,Aaron Cook,Ted Lilly,0
50,Aaron Cook,Tim Hudson,5
51,Tim Hudson,Aaron Cook,5
52,Aaron Cook,Tim Lincecum,0
53,Aaron Cook,Tyler Chatwood,1
