,Year,SpringRank Levels
0,2019.0,8.70198779055379
1,2018.0,9.052989495446424
2,2017.0,7.012533254555303
3,2016.0,9.32326645913235
4,2015.0,9.09380599758509
5,2014.0,8.907754495747097
6,2013.0,9.398722063266613
7,2012.0,8.497334899573831
8,2011.0,9.308570515197227
9,2010.0,7.936694551923933
10,2009.0,8.74591689177922
