,winner,loser,score
0,A.J. Griffin,Aaron Harang,18
1,A.J. Griffin,Adam Wainwright,5
2,A.J. Griffin,Adam Warren,0
3,A.J. Griffin,Alex Wilson,6
4,A.J. Griffin,Alfredo Simon,16
5,A.J. Griffin,Andre Rienzo,0
6,A.J. Griffin,Andrew Albers,21
7,A.J. Griffin,Andy Pettitte,43
8,A.J. Griffin,Anthony Varvaro,5
9,Anthony Varvaro,A.J. Griffin,5
10,A.J. Griffin,Barry Zito,0
11,A.J. Griffin,Blake Beavan,3
12,A.J. Griffin,Brad Lincoln,9
13,A.J. Griffin,Brad Ziegler,10
14,A.J. Griffin,Brandon Maurer,0
15,A.J. Griffin,Brett Cecil,0
16,A.J. Griffin,Brett Myers,10
17,A.J. Griffin,Brian Duensing,0
18,A.J. Griffin,Bronson Arroyo,23
19,A.J. Griffin,Brooks Raley,1
20,Brooks Raley,A.J. Griffin,1
21,A.J. Griffin,Bruce Chen,23
22,A.J. Griffin,Buddy Boshers,13
23,A.J. Griffin,C.J. Wilson,4
24,A.J. Griffin,Carlos Torres,4
25,A.J. Griffin,Casey Janssen,12
26,Casey Janssen,A.J. Griffin,12
27,A.J. Griffin,Cesar Ramos,5
28,Cesar Ramos,A.J. Griffin,5
29,A.J. Griffin,Charlie Leesman,0
30,A.J. Griffin,Charlie Morton,0
31,A.J. Griffin,Chris Dwyer,0
32,A.J. Griffin,Clay Buchholz,6
33,A.J. Griffin,Clayton Kershaw,13
34,Clayton Kershaw,A.J. Griffin,13
35,A.J. Griffin,Cliff Lee,0
36,A.J. Griffin,Corey Kluber,0
37,A.J. Griffin,Danny Farquhar,0
38,A.J. Griffin,David Hernandez,3
39,A.J. Griffin,Donnie Veal,15
40,A.J. Griffin,Donovan Hand,1
41,A.J. Griffin,Doug Fister,0
42,A.J. Griffin,Dylan Axelrod,2
43,A.J. Griffin,Erasmo Ramirez,26
44,A.J. Griffin,Eric Stults,4
45,A.J. Griffin,Erik Bedard,29
46,A.J. Griffin,Erik Johnson,1
47,A.J. Griffin,Esmil Rogers,0
48,A.J. Griffin,Evan Scribner,27
49,A.J. Griffin,Felix Doubront,14
50,A.J. Griffin,Felix Hernandez,15
51,A.J. Griffin,Freddy Garcia,8
52,A.J. Griffin,Gavin Floyd,0
53,A.J. Griffin,Heath Bell,0
54,A.J. Griffin,Hector Santiago,10
55,A.J. Griffin,Hisashi Iwakuma,14
56,A.J. Griffin,Hyun Jin Ryu,21
57,A.J. Griffin,Ivan Nova,0
58,A.J. Griffin,J.A. Happ,15
59,A.J. Griffin,J.J. Hoover,4
60,J.J. Hoover,A.J. Griffin,4
