,winner,loser,score
0,A.J. Cole,Andrew Cashner,0
1,A.J. Cole,Austin Bibens-Dirkx,5
2,Austin Bibens-Dirkx,A.J. Cole,5
3,A.J. Cole,Austin Pruitt,0
4,A.J. Cole,Blake Parker,0
5,A.J. Cole,Blake Snell,0
6,A.J. Cole,Brian Johnson,0
7,A.J. Cole,Charlie Morton,0
8,A.J. Cole,Chris Bassitt,4
9,Chris Bassitt,A.J. Cole,4
10,A.J. Cole,Cole Hamels,0
11,A.J. Cole,Collin McHugh,7
12,A.J. Cole,Corey Kluber,0
13,A.J. Cole,David Hernandez,6
14,A.J. Cole,Domingo German,0
15,A.J. Cole,Doug Fister,0
16,A.J. Cole,Drew VerHagen,0
17,A.J. Cole,Dylan Bundy,4
18,A.J. Cole,Felix Hernandez,0
19,A.J. Cole,Gio Gonzalez,0
20,A.J. Cole,Greg Holland,5
21,Greg Holland,A.J. Cole,5
22,A.J. Cole,Hunter Wood,5
23,A.J. Cole,Ivan Nova,0
24,A.J. Cole,Jameson Taillon,0
25,A.J. Cole,Jefry Rodriguez,1
26,A.J. Cole,Jerry Blevins,0
27,A.J. Cole,Joe Biagini,0
28,A.J. Cole,John Axford,5
29,John Axford,A.J. Cole,5
30,A.J. Cole,Jon Gray,6
31,A.J. Cole,Jordan Lyles,0
32,A.J. Cole,Jordan Zimmermann,0
33,A.J. Cole,Jose Alvarez,6
34,Jose Alvarez,A.J. Cole,6
35,A.J. Cole,Jose Berrios,0
36,A.J. Cole,Jose Quintana,0
37,A.J. Cole,Justin Verlander,0
38,A.J. Cole,Lance Lynn,0
39,A.J. Cole,Marco Estrada,5
40,Marco Estrada,A.J. Cole,5
41,A.J. Cole,Marco Gonzales,8
42,A.J. Cole,Matt Barnes,0
43,A.J. Cole,Max Scherzer,4
44,A.J. Cole,Merandy Gonzalez,1
45,A.J. Cole,Mike Clevinger,0
46,A.J. Cole,Mike Fiers,0
47,A.J. Cole,Mike Montgomery,5
48,Mike Montgomery,A.J. Cole,5
49,A.J. Cole,Miles Mikolas,0
50,A.J. Cole,Rich Hill,4
51,A.J. Cole,Rick Porcello,2
52,A.J. Cole,Robert Gsellman,0
53,A.J. Cole,Ryan Pressly,5
54,A.J. Cole,Ryan Yarbrough,0
55,A.J. Cole,Sean Newcomb,0
56,A.J. Cole,Sonny Gray,0
57,A.J. Cole,Steven Matz,0
58,A.J. Cole,Tanner Roark,0
59,A.J. Cole,Taylor Rogers,0
60,A.J. Cole,Tim Collins,5
61,Tim Collins,A.J. Cole,5
62,A.J. Cole,Tommy Hunter,5
63,Tommy Hunter,A.J. Cole,5
64,A.J. Cole,Tyler Skaggs,0
65,A.J. Cole,Wade LeBlanc,6
66,Wade LeBlanc,A.J. Cole,6
67,A.J. Cole,Will Harris,0
68,A.J. Cole,Zac Reininger,5
69,Zac Reininger,A.J. Cole,5
70,A.J. Cole,Zach Eflin,5
71,Zach Eflin,A.J. Cole,5
72,A.J. Cole,Zack Greinke,1
73,A.J. Cole,Zack Wheeler,0
74,AJ Ramos,Corey Oswalt,5
75,Corey Oswalt,AJ Ramos,5
76,AJ Ramos,Gio Gonzalez,0
77,AJ Ramos,Jacob deGrom,0
78,AJ Ramos,Jefry Rodriguez,5
79,AJ Ramos,Jesse Biddle,5
80,Jesse Biddle,AJ Ramos,5
81,AJ Ramos,Jose Quintana,0
82,AJ Ramos,Mike Foltynewicz,0
83,Aaron Loup,Artie Lewicki,1
84,Aaron Loup,Blaine Hardy,6
85,Aaron Loup,Dylan Covey,5
86,Aaron Loup,Freddy Peralta,0
87,Aaron Loup,Jameson Taillon,0
88,Aaron Loup,Jose Alvarado,0
89,Aaron Loup,Jose Berrios,5
90,Aaron Loup,Keone Kela,5
91,Keone Kela,Aaron Loup,5
92,Aaron Loup,Marco Gonzales,0
93,Aaron Loup,Mike Clevinger,6
94,Aaron Loup,Robert Gsellman,4
95,Aaron Loup,Steven Wright,4
96,Aaron Loup,Tanner Roark,3
97,Aaron Loup,Tyler Olson,0
98,Aaron Loup,Tyler Skaggs,0
99,Aaron Loup,Wade LeBlanc,1
100,Aaron Loup,Zac Reininger,6
101,Aaron Sanchez,Andrew Heaney,15
102,Aaron Sanchez,Andrew Triggs,1
103,Aaron Sanchez,Austin Pruitt,0
104,Aaron Sanchez,Blake Snell,0
105,Aaron Sanchez,Brandon McCarthy,5
106,Brandon McCarthy,Aaron Sanchez,5
107,Aaron Sanchez,Brent Suter,3
108,Aaron Sanchez,Burch Smith,20
109,Aaron Sanchez,Charlie Morton,0
110,Aaron Sanchez,Chris Stratton,0
111,Aaron Sanchez,Cole Hamels,9
112,Aaron Sanchez,Corey Kluber,33
113,Aaron Sanchez,Corey Oswalt,0
114,Aaron Sanchez,Danny Coulombe,10
115,Aaron Sanchez,Danny Duffy,0
116,Aaron Sanchez,Domingo German,0
117,Aaron Sanchez,Eric Skoglund,0
118,Aaron Sanchez,Felix Hernandez,48
119,Aaron Sanchez,Glenn Sparkman,5
120,Glenn Sparkman,Aaron Sanchez,5
121,Aaron Sanchez,Hunter Wood,2
122,Aaron Sanchez,Jalen Beeks,0
123,Aaron Sanchez,Jason Adam,11
124,Aaron Sanchez,Jefry Rodriguez,0
125,Aaron Sanchez,Jesse Biddle,0
126,Aaron Sanchez,Jim Johnson,0
127,Aaron Sanchez,John Axford,3
128,Aaron Sanchez,Jonathan Loaisiga,12
129,Aaron Sanchez,Jordan Montgomery,4
130,Aaron Sanchez,Jose Alvarado,3
131,Aaron Sanchez,Jose Alvarez,9
132,Aaron Sanchez,Jose Berrios,0
133,Aaron Sanchez,Justin Verlander,0
134,Aaron Sanchez,Kyle Gibson,6
135,Aaron Sanchez,Lance Lynn,11
136,Lance Lynn,Aaron Sanchez,11
137,Aaron Sanchez,Madison Bumgarner,3
138,Aaron Sanchez,Matt Barnes,1
139,Aaron Sanchez,Matt Magill,5
140,Matt Magill,Aaron Sanchez,5
141,Aaron Sanchez,Mike Clevinger,0
