,winner,loser,who_won,score
0,A. j. Ellis,Jon Gray,batter,12
1,A. j. Ellis,Madison Bumgarner,batter,12
2,A. j. Ellis,Ricardo Pinto,batter,3
3,A. j. Ellis,Sal Romano,batter,12
4,A. j. Ellis,Tyler Glasnow,batter,3
5,A.J. Cole,Aaron Altherr,pitcher,1
6,A.J. Cole,Aaron Nola,pitcher,6
7,A.J. Cole,Brian Anderson,pitcher,2
8,A.J. Cole,Cameron Rupp,pitcher,1
9,A.J. Cole,Carlos Moncrief,pitcher,1
10,A.J. Cole,Chris Stratton,pitcher,1
11,A.J. Cole,Christian Yelich,pitcher,1
12,A.J. Cole,Curtis Granderson,pitcher,6
13,A.J. Cole,Derek Dietrich,pitcher,1
14,A.J. Cole,Gavin Cecchini,pitcher,2
15,A.J. Cole,Ichiro Suzuki,pitcher,1
16,A.J. Cole,J. t. Realmuto,pitcher,6
17,A.J. Cole,Joc Pederson,pitcher,1
18,A.J. Cole,Joe Panik,pitcher,1
19,A.J. Cole,Jordan Luplow,pitcher,2
20,A.J. Cole,Michael Saunders,pitcher,2
21,A.J. Cole,Miguel Rojas,pitcher,1
22,A.J. Cole,Rhys Hoskins,pitcher,1
23,A.J. Cole,Rich Hill,pitcher,6
24,A.J. Cole,Tomas Telis,pitcher,1
25,A.J. Cole,Travis D'arnaud,pitcher,1
26,A.J. Cole,Tyler Moore,pitcher,1
27,A.J. Cole,Vance Worley,pitcher,1
28,A.J. Griffin,Alex Bregman,pitcher,6
29,A.J. Griffin,Alex Presley,pitcher,2
30,A.J. Griffin,Amed Rosario,pitcher,1
31,A.J. Griffin,Andrelton Simmons,pitcher,7
32,A.J. Griffin,Ben Revere,pitcher,1
33,A.J. Griffin,Brandon Phillips,pitcher,1
34,A.J. Griffin,Carlos Sanchez,pitcher,6
35,A.J. Griffin,Danny Espinosa,pitcher,1
36,A.J. Griffin,Eduardo Escobar,pitcher,1
37,A.J. Griffin,Jake Marisnick,pitcher,1
38,A.J. Griffin,Jed Lowrie,pitcher,1
39,A.J. Griffin,Joe Mauer,pitcher,1
40,A.J. Griffin,John Hicks,pitcher,1
41,A.J. Griffin,Jose Reyes,pitcher,6
42,A.J. Griffin,Josh Reddick,pitcher,1
43,A.J. Griffin,José Iglesias,pitcher,1
44,A.J. Griffin,Justin Upton,pitcher,1
45,A.J. Griffin,Khris Davis,pitcher,1
46,A.J. Griffin,Leury Garcia,pitcher,1
47,A.J. Griffin,Manuel Margot,pitcher,1
48,A.J. Griffin,Mark Canha,pitcher,1
49,A.J. Griffin,Matt Chapman,pitcher,1
50,A.J. Griffin,Matthew Joyce,pitcher,1
51,A.J. Griffin,Miguel Sano,pitcher,6
52,A.J. Griffin,Ryan Schimpf,pitcher,1
53,A.J. Griffin,Tim Anderson,pitcher,1
54,A.J. Griffin,Travis D'arnaud,pitcher,1
55,A.J. Griffin,Trevor Plouffe,pitcher,7
56,A.J. Griffin,Yangervis Solarte,pitcher,1
57,A.J. Griffin,Yonder Alonso,pitcher,1
58,A.J. Schugel,Brandon Crawford,pitcher,1
59,A.J. Schugel,Buster Posey,pitcher,1
60,A.J. Schugel,Gorkys Hernandez,pitcher,1
61,A.J. Schugel,Jose Peraza,pitcher,2
62,Aaron Altherr,Chris Flexen,batter,6
63,Aaron Altherr,Dustin McGowan,batter,3
64,Aaron Altherr,Gio Gonzalez,batter,2
65,Aaron Altherr,James Paxton,batter,2
66,Aaron Altherr,Jean Machi,batter,12
67,Aaron Altherr,Jeff Hoffman,batter,6
68,Aaron Altherr,Max Scherzer,batter,1
69,Aaron Altherr,Mike Leake,batter,2
70,Aaron Altherr,Mike Montgomery,batter,2
71,Aaron Altherr,Randall Delgado,batter,3
72,Aaron Altherr,Robert Gsellman,batter,1
73,Aaron Altherr,Sam Freeman,batter,2
74,Aaron Altherr,Sean Newcomb,batter,2
75,Aaron Blair,Patrick Corbin,batter,2
76,Aaron Hicks,Andrew Kittredge,batter,2
77,Aaron Hicks,Andrew Triggs,batter,3
78,Aaron Hicks,Chris Sale,batter,3
79,Aaron Hicks,Danny Duffy,batter,12
80,Aaron Hicks,Drew Pomeranz,batter,3
81,Aaron Hicks,Felix Pena,batter,6
82,Aaron Hicks,Jameson Taillon,batter,2
83,Aaron Hicks,Jason Vargas,batter,12
84,Aaron Hicks,Kevin Gausman,batter,2
85,Aaron Hicks,Rafael Montero,batter,3
86,Aaron Hicks,Rick Porcello,batter,2
87,Aaron Hicks,Ryan Merritt,batter,3
88,Aaron Hicks,Ryan Tepera,batter,2
89,Aaron Hicks,Stefan Crichton,batter,2
90,Aaron Hicks,Wade Miley,batter,3
91,Aaron Hill,Clayton Richard,batter,3
92,Aaron Hill,Jeff Hoffman,batter,2
93,Aaron Hill,Tyler Chatwood,batter,2
94,Aaron Judge,Alex Cobb,batter,12
95,Aaron Judge,Andrew Albers,batter,6
96,Aaron Judge,Andrew Kittredge,batter,6
97,Aaron Judge,Austin Pruitt,batter,12
98,Aaron Judge,Bartolo Colon,batter,3
99,Aaron Judge,Brent Suter,batter,2
100,Aaron Judge,Charlie Morton,batter,2
101,Aaron Judge,Danny Duffy,batter,2
102,Aaron Judge,David Holmberg,batter,2
103,Aaron Judge,Dylan Bundy,batter,2
104,Aaron Judge,Felix Hernandez,batter,2
105,Aaron Judge,J.A. Happ,batter,12
106,Aaron Judge,Jake Odorizzi,batter,2
107,Aaron Judge,Jason Hammel,batter,2
108,Aaron Judge,Jason Vargas,batter,4
109,Aaron Judge,Jimmy Yacabonis,batter,3
110,Aaron Judge,Joe Biagini,batter,6
111,Aaron Judge,Jose Berrios,batter,12
112,Aaron Judge,Kevin Gausman,batter,9
113,Aaron Judge,Lance McCullers Jr.,batter,2
114,Aaron Judge,Logan Verrett,batter,6
115,Aaron Judge,Luis Castillo,batter,3
116,Aaron Judge,Marco Estrada,batter,17
117,Aaron Judge,Marcus Stroman,batter,17
118,Aaron Judge,Martin Perez,batter,6
119,Aaron Judge,Matt Andriese,batter,6
120,Aaron Judge,Michael Fulmer,batter,2
121,Aaron Judge,Mike Clevinger,batter,2
122,Aaron Judge,Mike Fiers,batter,12
123,Aaron Judge,Mike Wright,batter,12
124,Aaron Judge,Nick Martinez,batter,12
125,Aaron Judge,Rafael Montero,batter,2
126,Aaron Judge,Robert Gsellman,batter,12
127,Aaron Judge,Sean Manaea,batter,3
128,Aaron Judge,Stefan Crichton,batter,3
129,Aaron Judge,Steven Matz,batter,1
130,Aaron Judge,Trevor Bauer,batter,2
131,Aaron Judge,Ubaldo Jimenez,batter,3
132,Aaron Judge,Warwick Saupold,batter,2
133,Aaron Judge,Will Harris,batter,12
134,Aaron Loup,Albert Pujols,pitcher,6
135,Aaron Loup,Christian Vazquez,pitcher,6
136,Aaron Loup,Eric Hosmer,pitcher,1
137,Aaron Loup,Hanley Ramirez,pitcher,1
138,Aaron Loup,Max Kepler,pitcher,7
139,Aaron Loup,Mike Moustakas,pitcher,6
140,Aaron Loup,Mitch Moreland,pitcher,1
141,Aaron Loup,Salvador Perez,pitcher,1
142,Aaron Loup,Yunel Escobar,pitcher,6
143,Aaron Nola,A. j. Ellis,pitcher,1
144,Aaron Nola,Adonis Garcia,pitcher,2
145,Aaron Nola,Adrian Sanchez,pitcher,6
146,Aaron Nola,Aledmys Díaz,pitcher,1
147,Aaron Nola,Alexi Amarista,pitcher,1
148,Aaron Nola,Andrelton Simmons,pitcher,1
149,Aaron Nola,Andrew Mccutchen,pitcher,2
150,Aaron Nola,Anthony Rendon,pitcher,6
151,Aaron Nola,Asdrubal Cabrera,pitcher,1
152,Aaron Nola,Brandon Crawford,pitcher,6
