,winner,loser,who_won,score
0,A. j. Pierzynski,Brett Tomko,batter,1
1,A. j. Pierzynski,Brian Bannister,batter,3
2,A. j. Pierzynski,Brian Duensing,batter,3
3,A. j. Pierzynski,Carl Pavano,batter,6
4,A. j. Pierzynski,Carlos Zambrano,batter,3
5,A. j. Pierzynski,Clay Buchholz,batter,6
6,A. j. Pierzynski,David Hernandez,batter,3
7,A. j. Pierzynski,Edwin Jackson,batter,3
8,A. j. Pierzynski,Gio Gonzalez,batter,3
9,A. j. Pierzynski,Ian Snell,batter,3
10,A. j. Pierzynski,Jeff Niemann,batter,3
11,A. j. Pierzynski,Jeff Suppan,batter,6
12,A. j. Pierzynski,Jeremy Sowers,batter,3
13,A. j. Pierzynski,Junichi Tazawa,batter,6
14,A. j. Pierzynski,Matt Garza,batter,3
15,A. j. Pierzynski,Nick Blackburn,batter,9
16,A. j. Pierzynski,Rafael Rodriguez,batter,3
17,A. j. Pierzynski,Robinson Tejeda,batter,3
18,A. j. Pierzynski,Ryan Dempster,batter,3
19,A. j. Pierzynski,Ryan Rowland-Smith,batter,3
20,A. j. Pierzynski,Scott Baker,batter,3
21,A. j. Pierzynski,Zack Greinke,batter,6
22,A.J. Burnett,Adam Everett,pitcher,2
23,A.J. Burnett,Adam Jones,pitcher,1
24,A.J. Burnett,Adam Kennedy,pitcher,1
25,A.J. Burnett,Akinori Iwamura,pitcher,1
26,A.J. Burnett,Alex Gonzalez,pitcher,1
27,A.J. Burnett,Alex Gordon,pitcher,6
28,A.J. Burnett,B. j. Upton,pitcher,7
29,A.J. Burnett,Ben Zobrist,pitcher,1
30,A.J. Burnett,Brian Roberts,pitcher,7
31,A.J. Burnett,Carl Crawford,pitcher,1
32,A.J. Burnett,Carlos Gomez,pitcher,2
33,A.J. Burnett,Carlos Pena,pitcher,2
34,A.J. Burnett,Cesar Izturis,pitcher,1
35,A.J. Burnett,Chris Davis,pitcher,6
36,A.J. Burnett,Cody Ross,pitcher,6
37,A.J. Burnett,Dan Uggla,pitcher,6
38,A.J. Burnett,Daniel Murphy,pitcher,2
39,A.J. Burnett,David Murphy,pitcher,6
40,A.J. Burnett,David Ortiz,pitcher,3
41,A.J. Burnett,David Wright,pitcher,1
42,A.J. Burnett,Dustin Pedroia,pitcher,1
43,A.J. Burnett,Edwin Encarnacion,pitcher,1
44,A.J. Burnett,Erick Aybar,pitcher,1
45,A.J. Burnett,Evan Longoria,pitcher,6
46,A.J. Burnett,Felix Pie,pitcher,2
47,A.J. Burnett,Fernando Perez,pitcher,6
48,A.J. Burnett,Gabe Gross,pitcher,6
49,A.J. Burnett,Gabe Kapler,pitcher,2
50,A.J. Burnett,Gary Matthews,pitcher,6
51,A.J. Burnett,Gary Sheffield,pitcher,6
52,A.J. Burnett,Gerald Laird,pitcher,1
53,A.J. Burnett,Gordon Beckham,pitcher,1
54,A.J. Burnett,Gregg Zaun,pitcher,6
55,A.J. Burnett,Howie Kendrick,pitcher,6
56,A.J. Burnett,Ian Kinsler,pitcher,6
57,A.J. Burnett,Ichiro Suzuki,pitcher,1
58,A.J. Burnett,Jack Cust,pitcher,6
59,A.J. Burnett,Jack Hannahan,pitcher,6
60,A.J. Burnett,Jacoby Ellsbury,pitcher,1
61,A.J. Burnett,Jarrod Saltalamacchia,pitcher,6
62,A.J. Burnett,Jason Bartlett,pitcher,6
