,winner,loser,who_won,score
0,A. j. Burnett,Tim Lincecum,batter,3
1,A. j. Ellis,Alex White,batter,2
2,A. j. Ellis,Casey Kelly,batter,3
3,A. j. Ellis,Clayton Richard,batter,6
4,A. j. Ellis,Drew Pomeranz,batter,2
5,A. j. Ellis,Dustin Moseley,batter,12
6,A. j. Ellis,Edinson Volquez,batter,5
7,A. j. Ellis,Garrett Richards,batter,2
8,A. j. Ellis,Jair Jurrjens,batter,3
9,A. j. Ellis,Jake Westbrook,batter,6
10,A. j. Ellis,Jason Vargas,batter,3
11,A. j. Ellis,Jeff Francis,batter,1
12,A. j. Ellis,Jeff Karstens,batter,3
13,A. j. Ellis,Jerome Williams,batter,3
14,A. j. Ellis,Joe Saunders,batter,12
15,A. j. Ellis,Josh Collmenter,batter,2
16,A. j. Ellis,Juan Nicasio,batter,3
17,A. j. Ellis,Ricky Nolasco,batter,6
18,A. j. Ellis,Ross Detwiler,batter,2
19,A. j. Ellis,Tim Lincecum,batter,4
20,A. j. Ellis,Trevor Cahill,batter,3
21,A. j. Ellis,Tyler Chatwood,batter,3
22,A. j. Pierzynski,Adam Wainwright,batter,3
23,A. j. Pierzynski,Bruce Chen,batter,3
24,A. j. Pierzynski,Carlos Villanueva,batter,3
25,A. j. Pierzynski,Colby Lewis,batter,3
26,A. j. Pierzynski,David Price,batter,1
27,A. j. Pierzynski,Doug Fister,batter,3
28,A. j. Pierzynski,Drew Smyly,batter,3
29,A. j. Pierzynski,Esmerling Vasquez,batter,2
30,A. j. Pierzynski,Freddy Garcia,batter,3
31,A. j. Pierzynski,Jake Arrieta,batter,3
32,A. j. Pierzynski,Jeanmar Gomez,batter,3
33,A. j. Pierzynski,Luis Mendoza,batter,12
34,A. j. Pierzynski,Randy Wolf,batter,3
35,A. j. Pierzynski,Ricky Romero,batter,1
36,A. j. Pierzynski,Scott Diamond,batter,3
37,A. j. Pierzynski,Wei-Yin Chen,batter,3
38,A. j. Pierzynski,Zach McAllister,batter,3
39,A.J. Burnett,A. j. Ellis,pitcher,1
40,A.J. Burnett,Adrian Cardenas,pitcher,1
41,A.J. Burnett,Alex Avila,pitcher,1
42,A.J. Burnett,Alex Gordon,pitcher,6
43,A.J. Burnett,Alexi Amarista,pitcher,7
44,A.J. Burnett,Alfonso Soriano,pitcher,12
45,A.J. Burnett,Allen Craig,pitcher,1
46,A.J. Burnett,Andre Ethier,pitcher,2
47,A.J. Burnett,Andy Dirks,pitcher,1
48,A.J. Burnett,Aramis Ramirez,pitcher,2
49,A.J. Burnett,Brandon Phillips,pitcher,1
50,A.J. Burnett,Brett Wallace,pitcher,6
51,A.J. Burnett,Buster Posey,pitcher,6
52,A.J. Burnett,Carlos Beltran,pitcher,12
53,A.J. Burnett,Carlos Gomez,pitcher,1
54,A.J. Burnett,Carlos Lee,pitcher,2
55,A.J. Burnett,Carlos Santana,pitcher,1
56,A.J. Burnett,Chipper Jones,pitcher,1
57,A.J. Burnett,Chris Heisey,pitcher,8
58,A.J. Burnett,Corey Hart,pitcher,2
59,A.J. Burnett,Dan Uggla,pitcher,6
60,A.J. Burnett,Danny Espinosa,pitcher,6
61,A.J. Burnett,Darwin Barney,pitcher,6
62,A.J. Burnett,David Dejesus,pitcher,2
63,A.J. Burnett,David Freese,pitcher,1
64,A.J. Burnett,Drew Stubbs,pitcher,1
65,A.J. Burnett,Everth Cabrera,pitcher,1
66,A.J. Burnett,Fernando Martinez,pitcher,6
67,A.J. Burnett,Freddie Freeman,pitcher,6
68,A.J. Burnett,J. d. Martinez,pitcher,1
69,A.J. Burnett,James Loney,pitcher,6
70,A.J. Burnett,Jason Marquis,pitcher,6
71,A.J. Burnett,Jay Bruce,pitcher,19
72,A.J. Burnett,Jean Segura,pitcher,1
73,A.J. Burnett,Jed Lowrie,pitcher,1
74,A.J. Burnett,Jhonny Peralta,pitcher,1
75,A.J. Burnett,John Baker,pitcher,6
76,A.J. Burnett,Johnny Damon,pitcher,1
77,A.J. Burnett,Johnny Giavotella,pitcher,1
78,A.J. Burnett,Jordan Schafer,pitcher,2
79,A.J. Burnett,Juan Francisco,pitcher,2
80,A.J. Burnett,Justin Maxwell,pitcher,1
81,A.J. Burnett,Justin Ruggiano,pitcher,1
82,A.J. Burnett,Logan Morrison,pitcher,1
83,A.J. Burnett,Luis Valbuena,pitcher,6
84,A.J. Burnett,Marwin Gonzalez,pitcher,1
