,winner,loser,who_won,score
0,A. j. Burnett,Tyson Ross,batter,2
1,A. j. Ellis,AJ Ramos,batter,2
2,A. j. Ellis,Andrew Cashner,batter,3
3,A. j. Ellis,Anthony Bass,batter,12
4,A. j. Ellis,Carlos Villanueva,batter,3
5,A. j. Ellis,Charles Brewer,batter,3
6,A. j. Ellis,Cliff Lee,batter,2
7,A. j. Ellis,Dale Thayer,batter,3
8,A. j. Ellis,Edward Mujica,batter,12
9,A. j. Ellis,Hiroki Kuroda,batter,3
10,A. j. Ellis,Homer Bailey,batter,3
11,A. j. Ellis,Justin De Fratus,batter,2
12,A. j. Ellis,Matt Cain,batter,3
13,A. j. Ellis,Mike Kickham,batter,3
14,A. j. Ellis,Randy Choate,batter,2
15,A. j. Ellis,Steve Delabar,batter,3
16,A. j. Ellis,T.J. McFarland,batter,3
17,A. j. Ellis,Tommy Hunter,batter,3
18,A. j. Ellis,Tyler Chatwood,batter,6
19,A. j. Pierzynski,A.J. Burnett,batter,6
20,A. j. Pierzynski,Anthony Swarzak,batter,3
21,A. j. Pierzynski,Brian Matusz,batter,3
22,A. j. Pierzynski,Buddy Boshers,batter,3
23,A. j. Pierzynski,Cesar Ramos,batter,3
24,A. j. Pierzynski,Charlie Furbush,batter,3
25,A. j. Pierzynski,Dan Otero,batter,3
26,A. j. Pierzynski,Dane De La Rosa,batter,3
27,A. j. Pierzynski,Hisashi Iwakuma,batter,3
28,A. j. Pierzynski,James Shields,batter,3
29,A. j. Pierzynski,Jerry Blevins,batter,2
30,A. j. Pierzynski,Jesse Chavez,batter,1
31,A. j. Pierzynski,Joe Saunders,batter,12
32,A. j. Pierzynski,Lucas Luetge,batter,2
33,A. j. Pierzynski,Luke Hochevar,batter,3
34,A. j. Pierzynski,Philip Humber,batter,12
35,A. j. Pierzynski,Randy Choate,batter,6
36,A. j. Pierzynski,Sean Doolittle,batter,3
37,A. j. Pierzynski,Tony Sipp,batter,3
38,A.J. Burnett,Adam Laroche,pitcher,6
39,A.J. Burnett,Alex Gonzalez,pitcher,1
40,A.J. Burnett,Allen Craig,pitcher,6
41,A.J. Burnett,Andrew Cashner,pitcher,2
42,A.J. Burnett,Brandon Crawford,pitcher,1
43,A.J. Burnett,Carlos Gomez,pitcher,6
44,A.J. Burnett,Chad Tracy,pitcher,1
45,A.J. Burnett,Charlie Blackmon,pitcher,1
46,A.J. Burnett,Daniel Descalso,pitcher,6
47,A.J. Burnett,Danny Espinosa,pitcher,6
48,A.J. Burnett,Dustin Ackley,pitcher,1
49,A.J. Burnett,Endy Chavez,pitcher,1
50,A.J. Burnett,Felix Hernandez,pitcher,1
51,A.J. Burnett,Gregor Blanco,pitcher,6
52,A.J. Burnett,Henry Rodriguez,pitcher,6
53,A.J. Burnett,Jack Hannahan,pitcher,1
54,A.J. Burnett,Jaff Decker,pitcher,1
55,A.J. Burnett,Jayson Werth,pitcher,6
56,A.J. Burnett,Jean Segura,pitcher,1
57,A.J. Burnett,Jeff Bianchi,pitcher,1
58,A.J. Burnett,Jimmy Paredes,pitcher,6
59,A.J. Burnett,Jon Jay,pitcher,6
60,A.J. Burnett,Kolten Wong,pitcher,1
61,A.J. Burnett,Logan Forsythe,pitcher,1
62,A.J. Burnett,Martin Maldonado,pitcher,1
63,A.J. Burnett,Marwin Gonzalez,pitcher,1
64,A.J. Burnett,Matt Carpenter,pitcher,1
65,A.J. Burnett,Matt Holliday,pitcher,1
66,A.J. Burnett,Mitch Moreland,pitcher,1
67,A.J. Burnett,Nate Schierholtz,pitcher,1
68,A.J. Burnett,Nick Hundley,pitcher,1
69,A.J. Burnett,Robbie Grossman,pitcher,1
70,A.J. Burnett,Ryan Hanigan,pitcher,12
71,A.J. Burnett,Ryan Vogelsong,pitcher,6
72,A.J. Burnett,Ryan Zimmerman,pitcher,1
73,A.J. Burnett,Starlin Castro,pitcher,1
74,A.J. Burnett,Todd Frazier,pitcher,1
75,A.J. Burnett,Todd Helton,pitcher,6
76,A.J. Burnett,Tony Cruz,pitcher,1
77,A.J. Burnett,Tyler Moore,pitcher,1
78,A.J. Burnett,Welington Castillo,pitcher,1
79,A.J. Burnett,Yadier Molina,pitcher,2
80,A.J. Burnett,Yorvit Torrealba,pitcher,1
81,A.J. Burnett,Zack Cozart,pitcher,1
82,A.J. Griffin,Alejandro De aza,pitcher,1
83,A.J. Griffin,Brennan Boesch,pitcher,6
84,A.J. Griffin,Brett Lawrie,pitcher,1
85,A.J. Griffin,Brian Dozier,pitcher,1
86,A.J. Griffin,Brock Holt,pitcher,1
87,A.J. Griffin,Chris Iannetta,pitcher,1
88,A.J. Griffin,Chris Tillman,pitcher,6
89,A.J. Griffin,Colby Rasmus,pitcher,1
90,A.J. Griffin,David Murphy,pitcher,1
91,A.J. Griffin,Drew Stubbs,pitcher,1
92,A.J. Griffin,Eduardo Nunez,pitcher,1
93,A.J. Griffin,Gordon Beckham,pitcher,1
94,A.J. Griffin,Howie Kendrick,pitcher,1
95,A.J. Griffin,J. j. Hardy,pitcher,1
96,A.J. Griffin,Jacoby Ellsbury,pitcher,1
97,A.J. Griffin,James Loney,pitcher,1
98,A.J. Griffin,Jay Bruce,pitcher,6
99,A.J. Griffin,Josmil Pinto,pitcher,1
100,A.J. Griffin,José Iglesias,pitcher,1
101,A.J. Griffin,Juan Francisco,pitcher,1
102,A.J. Griffin,Lonnie Chisenhall,pitcher,1
103,A.J. Griffin,Lyle Overbay,pitcher,1
104,A.J. Griffin,Maicer Izturis,pitcher,1
105,A.J. Griffin,Martin Maldonado,pitcher,1
106,A.J. Griffin,Matt Dominguez,pitcher,1
107,A.J. Griffin,Matthew Joyce,pitcher,1
108,A.J. Griffin,Mitch Moreland,pitcher,6
109,A.J. Griffin,Nelson Cruz,pitcher,8
110,A.J. Griffin,Peter Bourjos,pitcher,1
111,A.J. Griffin,Ryan Doumit,pitcher,1
112,A.J. Griffin,Ryan Flaherty,pitcher,1
113,A.J. Griffin,Scooter Gennett,pitcher,6
114,A.J. Griffin,Todd Frazier,pitcher,1
115,A.J. Griffin,Tyler Flowers,pitcher,1
116,A.J. Griffin,Zack Cozart,pitcher,6
117,AJ Ramos,A. j. Ellis,pitcher,6
118,AJ Ramos,Alex Gordon,pitcher,1
119,AJ Ramos,Andrelton Simmons,pitcher,7
120,AJ Ramos,Andrew Mccutchen,pitcher,6
121,AJ Ramos,Andy Dirks,pitcher,1
122,AJ Ramos,Anthony Rendon,pitcher,2
123,AJ Ramos,Austin Jackson,pitcher,6
124,AJ Ramos,B. j. Upton,pitcher,12
125,AJ Ramos,Ben Revere,pitcher,6
126,AJ Ramos,Billy Butler,pitcher,1
127,AJ Ramos,Brian Dozier,pitcher,6
128,AJ Ramos,Brian Mccann,pitcher,6
129,AJ Ramos,Bryce Harper,pitcher,6
130,AJ Ramos,Buster Posey,pitcher,1
131,AJ Ramos,Carl Crawford,pitcher,2
132,AJ Ramos,Carlos Gomez,pitcher,6
133,AJ Ramos,Chad Tracy,pitcher,1
134,AJ Ramos,Chris Denorfia,pitcher,6
135,AJ Ramos,Chris Johnson,pitcher,7
136,AJ Ramos,Clayton Kershaw,pitcher,6
137,AJ Ramos,Cody Asche,pitcher,6
138,AJ Ramos,Conor Gillaspie,pitcher,1
139,AJ Ramos,Dan Uggla,pitcher,2
140,AJ Ramos,Daniel Murphy,pitcher,1
141,AJ Ramos,David Wright,pitcher,3
142,AJ Ramos,Denard Span,pitcher,6
143,AJ Ramos,Desmond Jennings,pitcher,1
144,AJ Ramos,Didi Gregorius,pitcher,1
145,AJ Ramos,Eduardo Escobar,pitcher,1
146,AJ Ramos,Eric Young,pitcher,1
147,AJ Ramos,Erik Kratz,pitcher,2
148,AJ Ramos,Evan Gattis,pitcher,1
149,AJ Ramos,Everth Cabrera,pitcher,1
150,AJ Ramos,Ezequiel Carrera,pitcher,1
151,AJ Ramos,Freddy Galvis,pitcher,6
152,AJ Ramos,Hanley Ramirez,pitcher,6
153,AJ Ramos,Hector Gimenez,pitcher,6
154,AJ Ramos,Hunter Pence,pitcher,1
155,AJ Ramos,Jason Kubel,pitcher,1
156,AJ Ramos,Jayson Werth,pitcher,3
157,AJ Ramos,Jean Segura,pitcher,6
158,AJ Ramos,Jeff Keppinger,pitcher,1
159,AJ Ramos,Jesus Guzman,pitcher,6
160,AJ Ramos,Jimmy Rollins,pitcher,2
161,AJ Ramos,John Mayberry,pitcher,1
162,AJ Ramos,Jon Jay,pitcher,1
163,AJ Ramos,Jonathan Lucroy,pitcher,1
164,AJ Ramos,Jose Molina,pitcher,1
165,AJ Ramos,Juan Lagares,pitcher,1
166,AJ Ramos,Juan Uribe,pitcher,6
167,AJ Ramos,Justin Turner,pitcher,1
168,AJ Ramos,Kris Medlen,pitcher,1
169,AJ Ramos,Laynce Nix,pitcher,6
170,AJ Ramos,Lucas Duda,pitcher,1
171,AJ Ramos,Marco Scutaro,pitcher,1
172,AJ Ramos,Martin Prado,pitcher,1
173,AJ Ramos,Matt Adams,pitcher,6
174,AJ Ramos,Michael Young,pitcher,1
175,AJ Ramos,Nick Punto,pitcher,6
176,AJ Ramos,Pedro Alvarez,pitcher,6
177,AJ Ramos,Pedro Florimon,pitcher,1
178,AJ Ramos,Pete Kozma,pitcher,6
179,AJ Ramos,Reed Johnson,pitcher,6
