,winner,loser,who_won,score
0,A. j. Reed,Caleb Smith,batter,3
1,A. j. Reed,Glenn Sparkman,batter,3
2,A.J. Cole,Avisail Garcia,pitcher,2
3,A.J. Cole,Brandon Lowe,pitcher,6
4,A.J. Cole,Danny Santana,pitcher,6
5,A.J. Cole,Elvis Andrus,pitcher,1
6,A.J. Cole,Jurickson Profar,pitcher,6
7,A.J. Cole,Martin Maldonado,pitcher,6
8,A.J. Cole,Stephen Piscotty,pitcher,6
9,A.J. Cole,Trey Mancini,pitcher,2
10,A.J. Cole,Victor Reyes,pitcher,6
11,A.J. Cole,Willy Adames,pitcher,1
12,A.J. Minter,Andrew Knapp,pitcher,6
13,A.J. Minter,Brad Miller,pitcher,1
14,A.J. Minter,Bryce Harper,pitcher,6
15,A.J. Minter,Cesar Hernandez,pitcher,6
16,A.J. Minter,Eric Hosmer,pitcher,1
17,A.J. Minter,Jay Bruce,pitcher,1
18,A.J. Minter,Jean Segura,pitcher,1
19,A.J. Minter,Jeff Mcneil,pitcher,2
20,A.J. Minter,Josh Bell,pitcher,1
21,A.J. Minter,Juan Lagares,pitcher,1
22,A.J. Minter,Juan Soto,pitcher,2
23,A.J. Minter,Justin Turner,pitcher,1
24,A.J. Minter,Kurt Suzuki,pitcher,6
25,A.J. Minter,Matt Adams,pitcher,8
26,A.J. Minter,Michael Taylor,pitcher,1
27,A.J. Minter,Wil Myers,pitcher,6
28,A.J. Puk,Albert Pujols,pitcher,2
29,A.J. Puk,Brandon Dixon,pitcher,6
30,A.J. Puk,Bubba Starling,pitcher,1
31,A.J. Puk,Cheslor Cuthbert,pitcher,1
32,A.J. Puk,David Fletcher,pitcher,1
33,A.J. Puk,Elvis Andrus,pitcher,1
34,A.J. Puk,Jorge Soler,pitcher,6
35,A.J. Puk,Jose Trevino,pitcher,1
36,A.J. Puk,Miguel Cabrera,pitcher,1
37,A.J. Puk,Nicky Lopez,pitcher,6
