,Player,Rank
0,A.J. Cole,-0.06653322111013324
1,Aaron Brooks,-0.09226516788354437
2,Aaron Sanchez,0.43014264724176254
3,Adalberto Mejia,-0.7004764638606265
4,Adam Kolarek,0.7412110695300254
5,Adam Plutko,1.9191015789320187
6,Andrew Cashner,0.9141071594767152
7,Andrew Kittredge,1.0202342067965908
8,Anthony Kay,-0.731413928993908
9,Ariel Jurado,-1.3421494686943243
10,Aroldis Chapman,-0.5658663782644784
11,Austin Pruitt,0.4312420742449615
12,Blake Snell,2.362415434952351
13,Brad Hand,0.7095569090640947
14,Brad Keller,1.221706729815694
15,Brad Peacock,1.0778991533638431
16,Branden Kline,-1.3674978982447374
17,Brandon Woodruff,3.247336336419829
18,Brett Anderson,-1.5862736354502947
19,Buck Farmer,0.2646589676790155
20,Caleb Ferguson,0.291069429191833
21,Cam Bedrosian,-0.21855376888398753
22,Carlos Rodon,-1.1291825245892582
23,Chad Bettis,-1.7523327936441069
24,Chad Green,2.115212992049346
25,Chance Adams,-1.045645254804183
26,Charlie Morton,3.4610524385679704
27,Chase Anderson,2.371881149670364
28,Chris Bassitt,1.8656051096782202
29,Chris Devenski,-1.5755335677577802
30,Chris Martin,1.0333704061374798
31,Chris Sale,3.4538020870184503
32,Cody Allen,-0.37684883034812827
33,Colin Poche,2.6162396466918287
34,Collin McHugh,-1.7273194439239652
35,Craig Kimbrel,-1.2595728358034743
36,Dan Otero,-0.7505457847307082
37,Dan Straily,-1.4885995304542763
38,Daniel Hudson,-0.5358865038998415
39,Daniel Mengden,-1.0915795004188928
40,Daniel Norris,-0.17890028442954137
41,Daniel Stumpf,0.23112524449473215
42,Danny Duffy,1.6310181865923392
43,Darwinzon Hernandez,2.381236944953888
44,Derek Law,-1.008038815321546
45,Devin Smeltzer,0.23491483268523486
46,Domingo German,1.6167876044403964
47,Drew Smyly,0.5656014881193145
48,Drew VerHagen,0.10080406720513262
49,Dylan Bundy,0.5653361049379824
50,Dylan Cease,1.029880784848598
51,Eduardo Rodriguez,1.5800198818461109
52,Edwin Diaz,2.970608888134889
53,Edwin Jackson,-1.2589535479133755
54,Elvis Luciano,-1.6014715025243704
55,Emilio Pagan,2.1518922242525944
56,Erik Swanson,0.7613071609618691
57,Ervin Santana,-1.740521029187151
58,Evan Phillips,1.3377132318859741
59,Felipe Vazquez,-0.09338419790027573
60,Frankie Montas,-0.12210309135676074
61,Freddy Peralta,2.6466523786670235
62,Gabriel Ynoa,-1.7390459157922722
63,Gerrit Cole,3.4498715874878014
64,Gerson Bautista,-1.1181952572135665
65,Glenn Sparkman,0.3688831275751043
66,Griffin Canning,1.1197601842917841
67,Hansel Robles,1.2779147238103508
68,Heath Hembree,0.09074363208508157
69,Hector Rondon,-0.6511173181514236
70,Ian Gibaut,-0.990746905914843
71,Ian Kennedy,1.3700867833758734
72,Ivan Nova,-1.4075931644558863
73,J.A. Happ,2.5469256491180645
74,Jack Flaherty,3.1067899345927295
75,Jaime Barria,-0.8339034616328633
76,Jake Diekman,0.35875161054250077
77,Jake Odorizzi,3.5505749525924615
78,Jakob Junis,-0.8296403060801706
79,Jalen Beeks,-0.7963712526521975
80,James Paxton,3.127822437238682
81,Jason Adam,-0.05756908650702033
82,Jason Vargas,-0.3341746939073237
83,Javy Guerra,-1.413356589147416
84,Jefry Rodriguez,0.2195075008443189
85,Jeremy Jeffress,0.6422579440930638
86,Joakim Soria,-0.5803107157351847
87,Joe Jimenez,1.6262913941119577
88,Joe Musgrove,-1.2620918916556163
89,Joe Palumbo,1.5258289481723641
90,Joe Smith,0.14032561616621117
91,John Means,1.1125207381864501
92,Jon Lester,0.8235940332370103
93,Jonathan Holder,-0.1017687565775325
94,Jordan Zimmermann,-0.9887447167369576
95,Jorge Lopez,-1.1140584160060854
96,Jose Berrios,2.251671702180634
97,Jose Cisnero,0.39798214908664525
98,Jose Leclerc,0.15671245309680312
99,Jose Quijada,2.0065613492891323
100,Jose Quintana,2.6036650301620483
101,Jose Ruiz,-1.0602085959634728
102,Jose Suarez,-1.1261692644434977
103,Josh Hader,3.4261326719193597
104,Josh James,1.6151715921396586
105,Josh Taylor,0.19696955682258419
106,Junior Guerra,-1.0735571495202338
107,Justin Anderson,-0.2647074866630611
108,Justin Shafer,-0.452845540539703
109,Justin Verlander,3.3906355769457392
110,Kelvin Herrera,-1.0450874463570896
111,Kenta Maeda,0.6724804576230673
112,Kyle Crick,-0.5648395383438197
113,Kyle Gibson,-0.8491196966768186
114,Lance Lynn,3.52188130642888
115,Liam Hendriks,1.471362471614093
116,Logan Allen,-1.4719112921956516
117,Lucas Giolito,3.557081942038081
118,Luis Cessa,-1.4227612277004542
119,Madison Bumgarner,2.519904722304855
120,Manny Banuelos,-1.2354222729611977
121,Marcus Walden,-0.8825805258314303
122,Martin Perez,-1.19006799713643
123,Masahiro Tanaka,-0.01439492165143516
124,Matt Barnes,0.8913861864506498
125,Matt Hall,-0.7283867688930734
126,Matt Harvey,-1.1008585961801374
127,Matt Strahm,-0.6687853776627026
128,Matthew Boyd,2.807080697514418
129,Max Scherzer,3.1179737778200733
130,Merrill Kelly,1.0679299205293447
131,Michael Pineda,1.2417553081599662
132,Michael Wacha,-0.49075897036649224
133,Mike Fiers,0.199573594470138
134,Mike Foltynewicz,-1.6941937447908517
135,Mike Leake,-1.6032863992750113
136,Mike Minor,2.541101618447307
137,Mychal Givens,2.9432085040608293
138,Neil Ramirez,-1.2279551886937405
139,Nestor Cortes,0.19827910916177374
