,Year,SpringRank Levels
0,2019.0,8.156385407478991
1,2018.0,8.95232440375547
2,2017.0,7.35615586082608
3,2016.0,8.061213406397686
4,2015.0,7.476831586062987
5,2014.0,6.371691623377191
6,2013.0,7.716185635563304
7,2012.0,8.685560180853365
8,2011.0,8.203080865089733
9,2010.0,6.9833784195821735
10,2009.0,7.093608603843481
