,Year,SpringRank Levels
0,2019.0,9.02826821671276
1,2018.0,7.707037083975079
2,2017.0,12.209745969223135
3,2016.0,11.944088935313461
4,2015.0,9.451793384255016
5,2014.0,9.540991007192334
6,2013.0,9.799313549396873
7,2012.0,11.324067488066015
8,2011.0,13.593278842542965
9,2010.0,8.917734321672107
10,2009.0,17.06020297745389
