,winner,loser,who_won,score
0,A. j. Ellis,Brian Duensing,batter,3
1,A. j. Ellis,Evan Meek,batter,2
2,A. j. Ellis,Jaime Garcia,batter,12
3,A. j. Ellis,Jeff Stevens,batter,2
4,A. j. Ellis,Mat Latos,batter,2
5,A. j. Ellis,Nick Blackburn,batter,3
6,A. j. Ellis,Tyler Chatwood,batter,2
7,A. j. Pierzynski,A.J. Burnett,batter,6
8,A. j. Pierzynski,Alexi Ogando,batter,3
9,A. j. Pierzynski,Alfredo Aceves,batter,2
10,A. j. Pierzynski,Brad Penny,batter,3
11,A. j. Pierzynski,Brandon Morrow,batter,3
12,A. j. Pierzynski,Bruce Chen,batter,3
13,A. j. Pierzynski,CC Sabathia,batter,3
14,A. j. Pierzynski,Carl Pavano,batter,6
15,A. j. Pierzynski,Carlos Villanueva,batter,6
16,A. j. Pierzynski,Cesar Ramos,batter,3
17,A. j. Pierzynski,Colby Lewis,batter,3
18,A. j. Pierzynski,Ervin Santana,batter,2
19,A. j. Pierzynski,Felipe Paulino,batter,3
20,A. j. Pierzynski,Felix Hernandez,batter,3
21,A. j. Pierzynski,Graham Godfrey,batter,3
22,A. j. Pierzynski,James Shields,batter,3
23,A. j. Pierzynski,Joel Pineiro,batter,3
24,A. j. Pierzynski,Justin Verlander,batter,3
25,A. j. Pierzynski,Max Scherzer,batter,6
26,A. j. Pierzynski,Nick Blackburn,batter,3
27,A. j. Pierzynski,Phil Hughes,batter,3
28,A. j. Pierzynski,Tyler Chatwood,batter,3
29,A. j. Pierzynski,Wade Davis,batter,3
30,A.J. Burnett,A. j. Pierzynski,pitcher,1
31,A.J. Burnett,Adam Lind,pitcher,6
32,A.J. Burnett,Alex Rios,pitcher,1
33,A.J. Burnett,B. j. Upton,pitcher,7
34,A.J. Burnett,Ben Zobrist,pitcher,6
35,A.J. Burnett,Blake Dewitt,pitcher,2
36,A.J. Burnett,Brandon Inge,pitcher,1
37,A.J. Burnett,Brayan Pena,pitcher,1
38,A.J. Burnett,Brent Morel,pitcher,1
39,A.J. Burnett,Brian Roberts,pitcher,6
40,A.J. Burnett,Carl Crawford,pitcher,1
41,A.J. Burnett,Casey Mcgehee,pitcher,1
