,winner,loser,score
0,Aaron Nola,Alex Cobb,68
1,Aaron Nola,Alex Wood,128
2,Aaron Nola,Anthony DeSclafani,5
3,Aaron Nola,Archie Bradley,81
4,Aaron Nola,Austin Gomber,81
5,Aaron Nola,Brad Peacock,0
6,Aaron Nola,Brandon Workman,45
7,Aaron Nola,Brett Anderson,6
8,Aaron Nola,Brett Cecil,56
9,Aaron Nola,Chad Kuhl,94
10,Aaron Nola,Chris Tillman,0
11,Aaron Nola,Cody Allen,38
12,Aaron Nola,Corey Knebel,40
13,Aaron Nola,Craig Kimbrel,66
14,Aaron Nola,Craig Stammen,11
15,Aaron Nola,David Price,0
16,Aaron Nola,David Robertson,60
17,Aaron Nola,Dellin Betances,8
18,Aaron Nola,Derek Holland,87
19,Aaron Nola,Drew Pomeranz,39
20,Aaron Nola,Fernando Salas,0
21,Aaron Nola,German Marquez,146
22,Aaron Nola,Gerrit Cole,6
23,Aaron Nola,Homer Bailey,48
24,Aaron Nola,Ian Kennedy,0
25,Aaron Nola,Jack Flaherty,30
26,Aaron Nola,James Paxton,7
27,Aaron Nola,James Shields,21
28,Aaron Nola,Jason Vargas,80
29,Aaron Nola,Jeff Samardzija,0
30,Aaron Nola,Jeremy Hellickson,55
31,Aaron Nola,Jeremy Jeffress,78
32,Aaron Nola,Joe Kelly,48
33,Aaron Nola,Jorge Lopez,15
34,Aaron Nola,Josh Fields,15
35,Aaron Nola,Lance McCullers Jr.,15
36,Aaron Nola,Mark Melancon,57
37,Aaron Nola,Matt Barnes,0
38,Aaron Nola,Matt Moore,6
39,Aaron Nola,Matt Shoemaker,0
40,Aaron Nola,Mike Leake,8
41,Aaron Nola,Mike Minor,6
42,Aaron Nola,Nick Kingham,53
43,Aaron Nola,Nick Pivetta,99
44,Aaron Nola,Phil Hughes,10
45,Aaron Nola,Robbie Ray,31
46,Aaron Nola,Ross Stripling,53
47,Aaron Nola,Sammy Solis,20
48,Aaron Nola,Santiago Casilla,27
49,Aaron Nola,Shane Bieber,0
50,Aaron Nola,Trevor Bauer,38
51,Aaron Nola,Trevor Cahill,0
52,Aaron Nola,Tyler Duffey,6
53,Aaron Nola,Vince Velasquez,121
54,Aaron Nola,Wade Davis,44
55,Aaron Nola,Walker Buehler,22
56,Aaron Nola,Zack Godley,131
57,Alex Cobb,Aaron Nola,21
58,Alex Cobb,Alex Wood,8
59,Alex Cobb,Anthony DeSclafani,5
60,Alex Cobb,Archie Bradley,6
61,Alex Cobb,Austin Gomber,5
62,Alex Cobb,Brad Peacock,0
63,Alex Cobb,Brandon Workman,7
64,Alex Cobb,Brett Anderson,2
65,Alex Cobb,Brett Cecil,5
66,Alex Cobb,Chad Kuhl,5
67,Alex Cobb,Chris Tillman,0
68,Alex Cobb,Cody Allen,13
69,Alex Cobb,Corey Knebel,0
70,Alex Cobb,Craig Kimbrel,3
71,Alex Cobb,Craig Stammen,0
72,Alex Cobb,David Price,0
73,Alex Cobb,David Robertson,21
74,Alex Cobb,Dellin Betances,10
75,Alex Cobb,Derek Holland,0
76,Alex Cobb,Drew Pomeranz,20
77,Alex Cobb,Fernando Salas,0
78,Alex Cobb,German Marquez,6
79,Alex Cobb,Gerrit Cole,11
80,Alex Cobb,Homer Bailey,3
81,Alex Cobb,Ian Kennedy,6
82,Alex Cobb,Jack Flaherty,7
83,Alex Cobb,James Paxton,17
84,Alex Cobb,James Shields,6
85,Alex Cobb,Jason Vargas,5
86,Alex Cobb,Jeff Samardzija,0
87,Alex Cobb,Jeremy Hellickson,0
88,Alex Cobb,Jeremy Jeffress,0
89,Alex Cobb,Joe Kelly,19
90,Alex Cobb,Jorge Lopez,9
91,Alex Cobb,Josh Fields,5
92,Alex Cobb,Lance McCullers Jr.,23
93,Alex Cobb,Mark Melancon,0
94,Alex Cobb,Matt Barnes,0
95,Alex Cobb,Matt Moore,9
96,Alex Cobb,Matt Shoemaker,0
97,Alex Cobb,Mike Leake,0
98,Alex Cobb,Mike Minor,9
99,Alex Cobb,Nick Kingham,0
100,Alex Cobb,Nick Pivetta,12
101,Alex Cobb,Phil Hughes,1
102,Alex Cobb,Robbie Ray,0
103,Alex Cobb,Ross Stripling,0
104,Alex Cobb,Sammy Solis,0
105,Alex Cobb,Santiago Casilla,6
106,Alex Cobb,Shane Bieber,5
107,Alex Cobb,Trevor Bauer,9
108,Alex Cobb,Trevor Cahill,2
109,Alex Cobb,Tyler Duffey,0
110,Alex Cobb,Vince Velasquez,23
111,Alex Cobb,Wade Davis,0
112,Alex Cobb,Walker Buehler,11
113,Alex Cobb,Zack Godley,11
114,Alex Wood,Aaron Nola,39
115,Alex Wood,Alex Cobb,28
116,Alex Wood,Anthony DeSclafani,2
117,Alex Wood,Archie Bradley,39
118,Alex Wood,Austin Gomber,29
119,Alex Wood,Brad Peacock,0
120,Alex Wood,Brandon Workman,13
121,Alex Wood,Brett Anderson,5
122,Alex Wood,Brett Cecil,36
123,Alex Wood,Chad Kuhl,11
124,Alex Wood,Chris Tillman,0
125,Alex Wood,Cody Allen,10
126,Alex Wood,Corey Knebel,16
127,Alex Wood,Craig Kimbrel,19
128,Alex Wood,Craig Stammen,20
129,Alex Wood,David Price,0
130,Alex Wood,David Robertson,5
131,Alex Wood,Dellin Betances,1
132,Alex Wood,Derek Holland,45
133,Alex Wood,Drew Pomeranz,15
134,Alex Wood,Fernando Salas,31
135,Alex Wood,German Marquez,57
136,Alex Wood,Gerrit Cole,55
137,Alex Wood,Homer Bailey,7
138,Alex Wood,Ian Kennedy,18
139,Alex Wood,Jack Flaherty,12
140,Alex Wood,James Paxton,12
141,Alex Wood,James Shields,25
142,Alex Wood,Jason Vargas,22
143,Alex Wood,Jeff Samardzija,6
144,Alex Wood,Jeremy Hellickson,43
145,Alex Wood,Jeremy Jeffress,22
146,Alex Wood,Joe Kelly,33
147,Alex Wood,Jorge Lopez,15
148,Alex Wood,Josh Fields,28
149,Alex Wood,Lance McCullers Jr.,30
150,Alex Wood,Mark Melancon,34
151,Alex Wood,Matt Barnes,0
152,Alex Wood,Matt Moore,22
153,Alex Wood,Matt Shoemaker,0
154,Alex Wood,Mike Leake,35
155,Alex Wood,Mike Minor,23
156,Alex Wood,Nick Kingham,12
157,Alex Wood,Nick Pivetta,41
158,Alex Wood,Phil Hughes,9
159,Alex Wood,Robbie Ray,36
160,Alex Wood,Ross Stripling,56
161,Alex Wood,Sammy Solis,5
162,Alex Wood,Santiago Casilla,11
163,Alex Wood,Shane Bieber,18
164,Alex Wood,Trevor Bauer,15
165,Alex Wood,Trevor Cahill,23
166,Alex Wood,Tyler Duffey,0
167,Alex Wood,Vince Velasquez,72
168,Alex Wood,Wade Davis,69
169,Alex Wood,Walker Buehler,35
170,Alex Wood,Zack Godley,46
171,Anthony DeSclafani,Aaron Nola,0
172,Anthony DeSclafani,Alex Cobb,0
173,Anthony DeSclafani,Alex Wood,0
174,Anthony DeSclafani,Archie Bradley,0
175,Anthony DeSclafani,Austin Gomber,0
176,Anthony DeSclafani,Brad Peacock,0
177,Anthony DeSclafani,Brandon Workman,0
178,Anthony DeSclafani,Brett Anderson,0
179,Anthony DeSclafani,Brett Cecil,0
180,Anthony DeSclafani,Chad Kuhl,0
181,Anthony DeSclafani,Chris Tillman,0
182,Anthony DeSclafani,Cody Allen,0
183,Anthony DeSclafani,Corey Knebel,0
184,Anthony DeSclafani,Craig Kimbrel,0
185,Anthony DeSclafani,Craig Stammen,0
186,Anthony DeSclafani,David Price,0
187,Anthony DeSclafani,David Robertson,0
188,Anthony DeSclafani,Dellin Betances,0
189,Anthony DeSclafani,Derek Holland,6
190,Anthony DeSclafani,Drew Pomeranz,0
191,Anthony DeSclafani,Fernando Salas,0
192,Anthony DeSclafani,German Marquez,5
193,Anthony DeSclafani,Gerrit Cole,0
194,Anthony DeSclafani,Homer Bailey,0
195,Anthony DeSclafani,Ian Kennedy,0
196,Anthony DeSclafani,Jack Flaherty,0
197,Anthony DeSclafani,James Paxton,6
198,Anthony DeSclafani,James Shields,0
199,Anthony DeSclafani,Jason Vargas,0
200,Anthony DeSclafani,Jeff Samardzija,0
201,Anthony DeSclafani,Jeremy Hellickson,0
202,Anthony DeSclafani,Jeremy Jeffress,0
203,Anthony DeSclafani,Joe Kelly,0
204,Anthony DeSclafani,Jorge Lopez,0
205,Anthony DeSclafani,Josh Fields,0
206,Anthony DeSclafani,Lance McCullers Jr.,0
207,Anthony DeSclafani,Mark Melancon,0
208,Anthony DeSclafani,Matt Barnes,0
209,Anthony DeSclafani,Matt Moore,1
210,Anthony DeSclafani,Matt Shoemaker,0
211,Anthony DeSclafani,Mike Leake,0
212,Anthony DeSclafani,Mike Minor,0
213,Anthony DeSclafani,Nick Kingham,0
214,Anthony DeSclafani,Nick Pivetta,0
215,Anthony DeSclafani,Phil Hughes,0
216,Anthony DeSclafani,Robbie Ray,0
217,Anthony DeSclafani,Ross Stripling,0
218,Anthony DeSclafani,Sammy Solis,0
219,Anthony DeSclafani,Santiago Casilla,0
220,Anthony DeSclafani,Shane Bieber,0
221,Anthony DeSclafani,Trevor Bauer,1
222,Anthony DeSclafani,Trevor Cahill,0
223,Anthony DeSclafani,Tyler Duffey,0
224,Anthony DeSclafani,Vince Velasquez,0
225,Anthony DeSclafani,Wade Davis,0
226,Anthony DeSclafani,Walker Buehler,1
227,Anthony DeSclafani,Zack Godley,0
228,Archie Bradley,Aaron Nola,13
229,Archie Bradley,Alex Cobb,1
230,Archie Bradley,Alex Wood,5
231,Archie Bradley,Anthony DeSclafani,0
232,Archie Bradley,Austin Gomber,12
233,Archie Bradley,Brad Peacock,0
234,Archie Bradley,Brandon Workman,0
235,Archie Bradley,Brett Anderson,0
236,Archie Bradley,Brett Cecil,7
237,Archie Bradley,Chad Kuhl,1
238,Archie Bradley,Chris Tillman,0
239,Archie Bradley,Cody Allen,0
240,Archie Bradley,Corey Knebel,2
241,Archie Bradley,Craig Kimbrel,0
242,Archie Bradley,Craig Stammen,0
243,Archie Bradley,David Price,0
244,Archie Bradley,David Robertson,0
245,Archie Bradley,Dellin Betances,0
246,Archie Bradley,Derek Holland,10
247,Archie Bradley,Drew Pomeranz,6
248,Archie Bradley,Fernando Salas,0
249,Archie Bradley,German Marquez,12
250,Archie Bradley,Gerrit Cole,5
251,Archie Bradley,Homer Bailey,1
252,Archie Bradley,Ian Kennedy,5
253,Archie Bradley,Jack Flaherty,0
254,Archie Bradley,James Paxton,0
255,Archie Bradley,James Shields,0
256,Archie Bradley,Jason Vargas,12
257,Archie Bradley,Jeff Samardzija,0
258,Archie Bradley,Jeremy Hellickson,4
259,Archie Bradley,Jeremy Jeffress,12
260,Archie Bradley,Joe Kelly,11
261,Archie Bradley,Jorge Lopez,4
262,Archie Bradley,Josh Fields,0
263,Archie Bradley,Lance McCullers Jr.,10
264,Archie Bradley,Mark Melancon,0
265,Archie Bradley,Matt Barnes,0
266,Archie Bradley,Matt Moore,1
267,Archie Bradley,Matt Shoemaker,0
268,Archie Bradley,Mike Leake,0
269,Archie Bradley,Mike Minor,0
270,Archie Bradley,Nick Kingham,0
271,Archie Bradley,Nick Pivetta,1
272,Archie Bradley,Phil Hughes,0
273,Archie Bradley,Robbie Ray,15
274,Archie Bradley,Ross Stripling,3
275,Archie Bradley,Sammy Solis,0
276,Archie Bradley,Santiago Casilla,5
277,Archie Bradley,Shane Bieber,0
278,Archie Bradley,Trevor Bauer,0
279,Archie Bradley,Trevor Cahill,6
280,Archie Bradley,Tyler Duffey,0
281,Archie Bradley,Vince Velasquez,9
282,Archie Bradley,Wade Davis,7
283,Archie Bradley,Walker Buehler,6
284,Archie Bradley,Zack Godley,8
285,Austin Gomber,Aaron Nola,3
286,Austin Gomber,Alex Cobb,3
287,Austin Gomber,Alex Wood,6
288,Austin Gomber,Anthony DeSclafani,0
289,Austin Gomber,Archie Bradley,16
290,Austin Gomber,Brad Peacock,0
291,Austin Gomber,Brandon Workman,1
292,Austin Gomber,Brett Anderson,5
293,Austin Gomber,Brett Cecil,22
294,Austin Gomber,Chad Kuhl,13
295,Austin Gomber,Chris Tillman,0
296,Austin Gomber,Cody Allen,12
297,Austin Gomber,Corey Knebel,5
298,Austin Gomber,Craig Kimbrel,8
299,Austin Gomber,Craig Stammen,8
300,Austin Gomber,David Price,0
301,Austin Gomber,David Robertson,1
302,Austin Gomber,Dellin Betances,0
303,Austin Gomber,Derek Holland,24
304,Austin Gomber,Drew Pomeranz,1
305,Austin Gomber,Fernando Salas,6
306,Austin Gomber,German Marquez,12
307,Austin Gomber,Gerrit Cole,1
308,Austin Gomber,Homer Bailey,5
309,Austin Gomber,Ian Kennedy,15
310,Austin Gomber,Jack Flaherty,12
311,Austin Gomber,James Paxton,3
312,Austin Gomber,James Shields,18
313,Austin Gomber,Jason Vargas,8
314,Austin Gomber,Jeff Samardzija,0
315,Austin Gomber,Jeremy Hellickson,6
316,Austin Gomber,Jeremy Jeffress,9
317,Austin Gomber,Joe Kelly,1
318,Austin Gomber,Jorge Lopez,0
319,Austin Gomber,Josh Fields,0
320,Austin Gomber,Lance McCullers Jr.,2
321,Austin Gomber,Mark Melancon,0
322,Austin Gomber,Matt Barnes,1
323,Austin Gomber,Matt Moore,8
324,Austin Gomber,Matt Shoemaker,0
325,Austin Gomber,Mike Leake,8
326,Austin Gomber,Mike Minor,0
327,Austin Gomber,Nick Kingham,26
328,Austin Gomber,Nick Pivetta,6
329,Austin Gomber,Phil Hughes,5
330,Austin Gomber,Robbie Ray,4
331,Austin Gomber,Ross Stripling,7
332,Austin Gomber,Sammy Solis,1
333,Austin Gomber,Santiago Casilla,0
334,Austin Gomber,Shane Bieber,6
335,Austin Gomber,Trevor Bauer,11
336,Austin Gomber,Trevor Cahill,0
337,Austin Gomber,Tyler Duffey,18
338,Austin Gomber,Vince Velasquez,11
339,Austin Gomber,Wade Davis,0
340,Austin Gomber,Walker Buehler,0
341,Austin Gomber,Zack Godley,31
342,Brad Peacock,Aaron Nola,0
343,Brad Peacock,Alex Cobb,0
344,Brad Peacock,Alex Wood,0
345,Brad Peacock,Anthony DeSclafani,0
346,Brad Peacock,Archie Bradley,0
347,Brad Peacock,Austin Gomber,0
348,Brad Peacock,Brandon Workman,0
349,Brad Peacock,Brett Anderson,0
350,Brad Peacock,Brett Cecil,0
351,Brad Peacock,Chad Kuhl,0
352,Brad Peacock,Chris Tillman,0
353,Brad Peacock,Cody Allen,0
354,Brad Peacock,Corey Knebel,0
355,Brad Peacock,Craig Kimbrel,0
356,Brad Peacock,Craig Stammen,0
357,Brad Peacock,David Price,0
358,Brad Peacock,David Robertson,5
359,Brad Peacock,Dellin Betances,0
360,Brad Peacock,Derek Holland,0
361,Brad Peacock,Drew Pomeranz,0
362,Brad Peacock,Fernando Salas,0
363,Brad Peacock,German Marquez,0
364,Brad Peacock,Gerrit Cole,0
365,Brad Peacock,Homer Bailey,0
