,winner,loser,score
0,A.J. Burnett,Bobby Parnell,12
1,A.J. Burnett,Brandon Morrow,11
2,A.J. Burnett,Brett Anderson,34
3,A.J. Burnett,Chris Tillman,188
4,A.J. Burnett,Craig Stammen,25
5,A.J. Burnett,Dan Haren,17
6,A.J. Burnett,David Price,46
7,A.J. Burnett,David Robertson,194
8,A.J. Burnett,Derek Holland,43
9,A.J. Burnett,Edinson Volquez,5
10,A.J. Burnett,Homer Bailey,18
11,A.J. Burnett,Ian Kennedy,6
12,A.J. Burnett,J.P. Howell,164
13,A.J. Burnett,James Shields,135
14,A.J. Burnett,Jason Vargas,19
15,A.J. Burnett,Luke Hochevar,81
16,A.J. Burnett,Mark Melancon,35
17,A.J. Burnett,Phil Hughes,233
18,A.J. Burnett,Trevor Cahill,19
19,A.J. Burnett,Vin Mazzaro,48
20,A.J. Burnett,Wade Davis,31
21,A.J. Burnett,Wesley Wright,44
22,Bobby Parnell,A.J. Burnett,0
23,Bobby Parnell,Brandon Morrow,0
24,Bobby Parnell,Brett Anderson,0
25,Bobby Parnell,Chris Tillman,0
26,Bobby Parnell,Craig Stammen,0
27,Bobby Parnell,Dan Haren,0
28,Bobby Parnell,David Price,0
29,Bobby Parnell,David Robertson,7
30,Bobby Parnell,Derek Holland,0
31,Bobby Parnell,Edinson Volquez,0
32,Bobby Parnell,Homer Bailey,0
33,Bobby Parnell,Ian Kennedy,0
34,Bobby Parnell,J.P. Howell,0
35,Bobby Parnell,James Shields,0
36,Bobby Parnell,Jason Vargas,0
37,Bobby Parnell,Luke Hochevar,0
38,Bobby Parnell,Mark Melancon,0
39,Bobby Parnell,Phil Hughes,0
40,Bobby Parnell,Trevor Cahill,0
41,Bobby Parnell,Vin Mazzaro,0
42,Bobby Parnell,Wade Davis,0
43,Bobby Parnell,Wesley Wright,0
44,Brandon Morrow,A.J. Burnett,0
45,Brandon Morrow,Bobby Parnell,0
46,Brandon Morrow,Brett Anderson,0
47,Brandon Morrow,Chris Tillman,0
48,Brandon Morrow,Craig Stammen,0
49,Brandon Morrow,Dan Haren,0
50,Brandon Morrow,David Price,0
51,Brandon Morrow,David Robertson,0
52,Brandon Morrow,Derek Holland,0
53,Brandon Morrow,Edinson Volquez,0
54,Brandon Morrow,Homer Bailey,0
55,Brandon Morrow,Ian Kennedy,0
56,Brandon Morrow,J.P. Howell,0
57,Brandon Morrow,James Shields,0
58,Brandon Morrow,Jason Vargas,0
59,Brandon Morrow,Luke Hochevar,0
60,Brandon Morrow,Mark Melancon,0
61,Brandon Morrow,Phil Hughes,0
62,Brandon Morrow,Trevor Cahill,0
63,Brandon Morrow,Vin Mazzaro,0
64,Brandon Morrow,Wade Davis,0
65,Brandon Morrow,Wesley Wright,0
66,Brett Anderson,A.J. Burnett,0
67,Brett Anderson,Bobby Parnell,0
68,Brett Anderson,Brandon Morrow,0
69,Brett Anderson,Chris Tillman,0
70,Brett Anderson,Craig Stammen,0
71,Brett Anderson,Dan Haren,0
72,Brett Anderson,David Price,0
73,Brett Anderson,David Robertson,1
74,Brett Anderson,Derek Holland,4
75,Brett Anderson,Edinson Volquez,0
76,Brett Anderson,Homer Bailey,0
77,Brett Anderson,Ian Kennedy,0
78,Brett Anderson,J.P. Howell,0
79,Brett Anderson,James Shields,5
80,Brett Anderson,Jason Vargas,0
81,Brett Anderson,Luke Hochevar,0
82,Brett Anderson,Mark Melancon,0
83,Brett Anderson,Phil Hughes,4
84,Brett Anderson,Trevor Cahill,0
85,Brett Anderson,Vin Mazzaro,0
86,Brett Anderson,Wade Davis,1
87,Brett Anderson,Wesley Wright,0
