,winner,loser,score
0,Aaron Nola,Alex Cobb,33
1,Aaron Nola,Alex Wood,72
2,Aaron Nola,Archie Bradley,53
3,Aaron Nola,Brad Peacock,5
4,Aaron Nola,Brandon Workman,0
5,Aaron Nola,Brett Anderson,0
6,Aaron Nola,Brett Cecil,37
7,Aaron Nola,Carter Capps,23
8,Aaron Nola,Chad Kuhl,6
9,Aaron Nola,Chris Smith,11
10,Aaron Nola,Chris Tillman,0
11,Aaron Nola,Cody Allen,11
12,Aaron Nola,Corey Knebel,30
13,Aaron Nola,Craig Kimbrel,18
14,Aaron Nola,Craig Stammen,17
15,Aaron Nola,David Phelps,12
16,Aaron Nola,David Price,10
17,Aaron Nola,David Robertson,13
18,Aaron Nola,Dellin Betances,10
19,Aaron Nola,Derek Holland,28
20,Aaron Nola,Dillon Gee,6
21,Aaron Nola,Drew Pomeranz,18
22,Aaron Nola,Edinson Volquez,64
23,Aaron Nola,Fernando Abad,0
24,Aaron Nola,Fernando Salas,23
25,Aaron Nola,German Marquez,89
26,Aaron Nola,Gerrit Cole,73
27,Aaron Nola,Homer Bailey,12
28,Aaron Nola,Ian Kennedy,5
29,Aaron Nola,J.P. Howell,0
30,Aaron Nola,Jack Flaherty,0
31,Aaron Nola,James Paxton,16
32,Aaron Nola,James Shields,10
33,Aaron Nola,Jarred Cosart,18
34,Aaron Nola,Jason Vargas,20
35,Aaron Nola,Jeff Locke,7
36,Aaron Nola,Jeff Samardzija,23
37,Aaron Nola,Jeremy Hellickson,32
38,Aaron Nola,Jeremy Jeffress,51
39,Aaron Nola,Jimmy Nelson,74
40,Aaron Nola,Joe Kelly,0
41,Aaron Nola,Josh Fields,47
42,Aaron Nola,Lance McCullers Jr.,30
43,Aaron Nola,Mark Melancon,32
44,Aaron Nola,Matt Moore,73
45,Aaron Nola,Matt Shoemaker,11
46,Aaron Nola,Michael Fulmer,0
47,Aaron Nola,Mike Leake,25
48,Aaron Nola,Mike Minor,5
49,Aaron Nola,Nate Karns,4
50,Aaron Nola,Nick Pivetta,106
51,Aaron Nola,Phil Hughes,0
52,Aaron Nola,Ricky Nolasco,20
53,Aaron Nola,Robbie Ray,66
54,Aaron Nola,Ross Stripling,45
55,Aaron Nola,Sammy Solis,32
56,Aaron Nola,Santiago Casilla,30
57,Aaron Nola,Tom Koehler,22
58,Aaron Nola,Trevor Bauer,17
59,Aaron Nola,Trevor Cahill,31
60,Aaron Nola,Tyler Duffey,1
61,Aaron Nola,Vance Worley,17
62,Aaron Nola,Vince Velasquez,112
63,Aaron Nola,Wade Davis,23
64,Aaron Nola,Walker Buehler,7
65,Aaron Nola,Zack Godley,68
66,Alex Cobb,Aaron Nola,12
67,Alex Cobb,Alex Wood,7
68,Alex Cobb,Archie Bradley,17
69,Alex Cobb,Brad Peacock,16
70,Alex Cobb,Brandon Workman,24
71,Alex Cobb,Brett Anderson,0
72,Alex Cobb,Brett Cecil,7
73,Alex Cobb,Carter Capps,5
74,Alex Cobb,Chad Kuhl,14
75,Alex Cobb,Chris Smith,19
76,Alex Cobb,Chris Tillman,0
77,Alex Cobb,Cody Allen,60
78,Alex Cobb,Corey Knebel,8
79,Alex Cobb,Craig Kimbrel,9
80,Alex Cobb,Craig Stammen,0
81,Alex Cobb,David Phelps,0
82,Alex Cobb,David Price,0
83,Alex Cobb,David Robertson,62
84,Alex Cobb,Dellin Betances,18
85,Alex Cobb,Derek Holland,70
86,Alex Cobb,Dillon Gee,8
87,Alex Cobb,Drew Pomeranz,22
88,Alex Cobb,Edinson Volquez,0
89,Alex Cobb,Fernando Abad,25
90,Alex Cobb,Fernando Salas,0
91,Alex Cobb,German Marquez,17
92,Alex Cobb,Gerrit Cole,6
93,Alex Cobb,Homer Bailey,0
94,Alex Cobb,Ian Kennedy,53
95,Alex Cobb,J.P. Howell,6
96,Alex Cobb,Jack Flaherty,0
97,Alex Cobb,James Paxton,15
98,Alex Cobb,James Shields,30
99,Alex Cobb,Jarred Cosart,0
100,Alex Cobb,Jason Vargas,39
101,Alex Cobb,Jeff Locke,0
102,Alex Cobb,Jeff Samardzija,8
103,Alex Cobb,Jeremy Hellickson,18
104,Alex Cobb,Jeremy Jeffress,18
105,Alex Cobb,Jimmy Nelson,32
