,winner,loser,score
0,A.J. Burnett,Alex Cobb,65
1,A.J. Burnett,Alex Wood,157
2,A.J. Burnett,Brad Peacock,18
3,A.J. Burnett,Brandon Morrow,0
4,A.J. Burnett,Brandon Workman,25
5,A.J. Burnett,Brett Anderson,25
6,A.J. Burnett,Brett Oberholtzer,28
7,A.J. Burnett,Carter Capps,32
8,A.J. Burnett,Chris Tillman,40
9,A.J. Burnett,Cody Allen,12
10,A.J. Burnett,Corey Knebel,10
11,A.J. Burnett,Craig Kimbrel,90
12,A.J. Burnett,Craig Stammen,38
13,A.J. Burnett,Dan Haren,57
14,A.J. Burnett,David Phelps,6
15,A.J. Burnett,David Price,29
16,A.J. Burnett,David Robertson,23
17,A.J. Burnett,Dellin Betances,33
18,A.J. Burnett,Derek Holland,0
19,A.J. Burnett,Dillon Gee,18
20,A.J. Burnett,Drew Pomeranz,19
21,A.J. Burnett,Edinson Volquez,110
22,A.J. Burnett,Fernando Abad,37
23,A.J. Burnett,Fernando Salas,22
24,A.J. Burnett,Gerrit Cole,11
25,A.J. Burnett,Homer Bailey,17
26,A.J. Burnett,Ian Kennedy,108
27,A.J. Burnett,J.P. Howell,53
28,A.J. Burnett,James Paxton,0
29,A.J. Burnett,James Shields,34
30,A.J. Burnett,Jarred Cosart,86
31,A.J. Burnett,Jason Vargas,1
32,A.J. Burnett,Jeff Locke,51
33,A.J. Burnett,Jeremy Jeffress,36
34,A.J. Burnett,Josh Fields,28
35,A.J. Burnett,Kirby Yates,0
36,A.J. Burnett,Luke Putkonen,0
37,A.J. Burnett,Mark Melancon,21
38,A.J. Burnett,Matt Moore,0
39,A.J. Burnett,Matt Shoemaker,16
40,A.J. Burnett,Mike Leake,63
41,A.J. Burnett,Mike Minor,118
42,A.J. Burnett,Nate Karns,0
43,A.J. Burnett,Pedro Beato,0
44,A.J. Burnett,Phil Hughes,10
45,A.J. Burnett,Sam LeCure,53
46,A.J. Burnett,Santiago Casilla,83
47,A.J. Burnett,Tom Koehler,120
48,A.J. Burnett,Trevor Cahill,50
49,A.J. Burnett,Vance Worley,29
50,A.J. Burnett,Wade Davis,17
51,A.J. Burnett,Wesley Wright,22
52,Alex Cobb,A.J. Burnett,17
53,Alex Cobb,Alex Wood,0
54,Alex Cobb,Brad Peacock,7
55,Alex Cobb,Brandon Morrow,0
56,Alex Cobb,Brandon Workman,16
57,Alex Cobb,Brett Anderson,0
58,Alex Cobb,Brett Oberholtzer,23
59,Alex Cobb,Carter Capps,0
60,Alex Cobb,Chris Tillman,6
61,Alex Cobb,Cody Allen,0
62,Alex Cobb,Corey Knebel,4
63,Alex Cobb,Craig Kimbrel,0
64,Alex Cobb,Craig Stammen,0
65,Alex Cobb,Dan Haren,0
66,Alex Cobb,David Phelps,6
67,Alex Cobb,David Price,12
68,Alex Cobb,David Robertson,11
69,Alex Cobb,Dellin Betances,15
70,Alex Cobb,Derek Holland,0
71,Alex Cobb,Dillon Gee,0
72,Alex Cobb,Drew Pomeranz,1
73,Alex Cobb,Edinson Volquez,0
74,Alex Cobb,Fernando Abad,4
75,Alex Cobb,Fernando Salas,10
76,Alex Cobb,Gerrit Cole,0
77,Alex Cobb,Homer Bailey,1
78,Alex Cobb,Ian Kennedy,2
79,Alex Cobb,J.P. Howell,0
80,Alex Cobb,James Paxton,0
81,Alex Cobb,James Shields,0
82,Alex Cobb,Jarred Cosart,7
83,Alex Cobb,Jason Vargas,9
84,Alex Cobb,Jeff Locke,0
85,Alex Cobb,Jeremy Jeffress,0
86,Alex Cobb,Josh Fields,11
87,Alex Cobb,Kirby Yates,0
88,Alex Cobb,Luke Putkonen,0
89,Alex Cobb,Mark Melancon,0
90,Alex Cobb,Matt Moore,0
91,Alex Cobb,Matt Shoemaker,2
92,Alex Cobb,Mike Leake,0
93,Alex Cobb,Mike Minor,0
94,Alex Cobb,Nate Karns,0
95,Alex Cobb,Pedro Beato,0
96,Alex Cobb,Phil Hughes,8
97,Alex Cobb,Sam LeCure,0
98,Alex Cobb,Santiago Casilla,0
99,Alex Cobb,Tom Koehler,1
100,Alex Cobb,Trevor Cahill,0
101,Alex Cobb,Vance Worley,0
102,Alex Cobb,Wade Davis,5
103,Alex Cobb,Wesley Wright,0
104,Alex Wood,A.J. Burnett,54
105,Alex Wood,Alex Cobb,19
106,Alex Wood,Brad Peacock,22
107,Alex Wood,Brandon Morrow,0
108,Alex Wood,Brandon Workman,1
109,Alex Wood,Brett Anderson,38
110,Alex Wood,Brett Oberholtzer,16
111,Alex Wood,Carter Capps,8
112,Alex Wood,Chris Tillman,10
113,Alex Wood,Cody Allen,15
114,Alex Wood,Corey Knebel,5
115,Alex Wood,Craig Kimbrel,22
116,Alex Wood,Craig Stammen,14
117,Alex Wood,Dan Haren,22
118,Alex Wood,David Phelps,5
119,Alex Wood,David Price,37
120,Alex Wood,David Robertson,15
121,Alex Wood,Dellin Betances,12
122,Alex Wood,Derek Holland,5
123,Alex Wood,Dillon Gee,18
124,Alex Wood,Drew Pomeranz,0
125,Alex Wood,Edinson Volquez,21
126,Alex Wood,Fernando Abad,6
127,Alex Wood,Fernando Salas,29
128,Alex Wood,Gerrit Cole,5
129,Alex Wood,Homer Bailey,19
130,Alex Wood,Ian Kennedy,75
131,Alex Wood,J.P. Howell,16
132,Alex Wood,James Paxton,6
133,Alex Wood,James Shields,20
134,Alex Wood,Jarred Cosart,35
135,Alex Wood,Jason Vargas,0
136,Alex Wood,Jeff Locke,24
137,Alex Wood,Jeremy Jeffress,0
138,Alex Wood,Josh Fields,5
139,Alex Wood,Kirby Yates,0
140,Alex Wood,Luke Putkonen,0
141,Alex Wood,Mark Melancon,13
142,Alex Wood,Matt Moore,0
143,Alex Wood,Matt Shoemaker,15
144,Alex Wood,Mike Leake,29
145,Alex Wood,Mike Minor,60
146,Alex Wood,Nate Karns,0
147,Alex Wood,Pedro Beato,0
148,Alex Wood,Phil Hughes,16
149,Alex Wood,Sam LeCure,39
150,Alex Wood,Santiago Casilla,25
151,Alex Wood,Tom Koehler,60
152,Alex Wood,Trevor Cahill,23
153,Alex Wood,Vance Worley,18
154,Alex Wood,Wade Davis,0
155,Alex Wood,Wesley Wright,11
156,Brad Peacock,A.J. Burnett,32
157,Brad Peacock,Alex Cobb,11
158,Brad Peacock,Alex Wood,11
159,Brad Peacock,Brandon Morrow,0
160,Brad Peacock,Brandon Workman,6
161,Brad Peacock,Brett Anderson,0
162,Brad Peacock,Brett Oberholtzer,31
163,Brad Peacock,Carter Capps,0
164,Brad Peacock,Chris Tillman,5
165,Brad Peacock,Cody Allen,19
166,Brad Peacock,Corey Knebel,0
167,Brad Peacock,Craig Kimbrel,1
168,Brad Peacock,Craig Stammen,12
169,Brad Peacock,Dan Haren,11
170,Brad Peacock,David Phelps,13
171,Brad Peacock,David Price,22
172,Brad Peacock,David Robertson,24
173,Brad Peacock,Dellin Betances,24
174,Brad Peacock,Derek Holland,1
175,Brad Peacock,Dillon Gee,1
176,Brad Peacock,Drew Pomeranz,23
177,Brad Peacock,Edinson Volquez,0
178,Brad Peacock,Fernando Abad,23
179,Brad Peacock,Fernando Salas,22
180,Brad Peacock,Gerrit Cole,0
181,Brad Peacock,Homer Bailey,1
