,winner,loser,score
0,A.J. Burnett,Alex Cobb,44
1,A.J. Burnett,Alex Wood,64
2,A.J. Burnett,Bobby Parnell,86
3,A.J. Burnett,Brad Peacock,16
4,A.J. Burnett,Brandon Morrow,5
5,A.J. Burnett,Brandon Workman,33
6,A.J. Burnett,Brett Anderson,11
7,A.J. Burnett,Brett Oberholtzer,23
8,A.J. Burnett,Carter Capps,0
9,A.J. Burnett,Chris Tillman,35
10,A.J. Burnett,Cody Allen,33
11,A.J. Burnett,Craig Kimbrel,93
12,A.J. Burnett,Craig Stammen,67
13,A.J. Burnett,Dan Haren,0
14,A.J. Burnett,David Phelps,14
15,A.J. Burnett,David Price,16
16,A.J. Burnett,David Robertson,34
17,A.J. Burnett,Dellin Betances,0
18,A.J. Burnett,Derek Holland,66
19,A.J. Burnett,Dillon Gee,40
20,A.J. Burnett,Drew Pomeranz,53
21,A.J. Burnett,Edinson Volquez,111
22,A.J. Burnett,Erik Davis,0
23,A.J. Burnett,Fernando Abad,45
24,A.J. Burnett,Fernando Salas,17
25,A.J. Burnett,Gerrit Cole,94
26,A.J. Burnett,Homer Bailey,96
27,A.J. Burnett,Ian Kennedy,78
28,A.J. Burnett,J.P. Howell,135
29,A.J. Burnett,James Paxton,34
30,A.J. Burnett,James Shields,27
31,A.J. Burnett,Jarred Cosart,17
32,A.J. Burnett,Jason Vargas,39
33,A.J. Burnett,Jeff Locke,142
34,A.J. Burnett,Jeremy Jeffress,0
35,A.J. Burnett,Josh Fields,60
36,A.J. Burnett,Luke Hochevar,1
37,A.J. Burnett,Luke Putkonen,6
38,A.J. Burnett,Mark Melancon,160
39,A.J. Burnett,Matt Moore,44
40,A.J. Burnett,Matt Reynolds,40
41,A.J. Burnett,Mike Leake,143
42,A.J. Burnett,Mike Minor,147
43,A.J. Burnett,Nate Karns,0
44,A.J. Burnett,Pedro Beato,0
45,A.J. Burnett,Phil Hughes,11
46,A.J. Burnett,Sam LeCure,68
47,A.J. Burnett,Santiago Casilla,30
48,A.J. Burnett,Tom Koehler,112
49,A.J. Burnett,Trevor Cahill,43
50,A.J. Burnett,Vance Worley,11
51,A.J. Burnett,Wade Davis,40
52,A.J. Burnett,Wesley Wright,0
53,Alex Cobb,A.J. Burnett,5
54,Alex Cobb,Alex Wood,0
55,Alex Cobb,Bobby Parnell,0
56,Alex Cobb,Brad Peacock,0
57,Alex Cobb,Brandon Morrow,5
58,Alex Cobb,Brandon Workman,14
59,Alex Cobb,Brett Anderson,0
60,Alex Cobb,Brett Oberholtzer,15
61,Alex Cobb,Carter Capps,0
62,Alex Cobb,Chris Tillman,21
63,Alex Cobb,Cody Allen,13
64,Alex Cobb,Craig Kimbrel,1
65,Alex Cobb,Craig Stammen,0
66,Alex Cobb,Dan Haren,0
67,Alex Cobb,David Phelps,35
68,Alex Cobb,David Price,28
69,Alex Cobb,David Robertson,12
70,Alex Cobb,Dellin Betances,0
71,Alex Cobb,Derek Holland,11
72,Alex Cobb,Dillon Gee,0
73,Alex Cobb,Drew Pomeranz,0
74,Alex Cobb,Edinson Volquez,2
75,Alex Cobb,Erik Davis,0
76,Alex Cobb,Fernando Abad,0
77,Alex Cobb,Fernando Salas,0
78,Alex Cobb,Gerrit Cole,0
79,Alex Cobb,Homer Bailey,1
80,Alex Cobb,Ian Kennedy,0
81,Alex Cobb,J.P. Howell,5
82,Alex Cobb,James Paxton,0
83,Alex Cobb,James Shields,29
84,Alex Cobb,Jarred Cosart,2
85,Alex Cobb,Jason Vargas,23
86,Alex Cobb,Jeff Locke,24
87,Alex Cobb,Jeremy Jeffress,2
88,Alex Cobb,Josh Fields,11
89,Alex Cobb,Luke Hochevar,6
90,Alex Cobb,Luke Putkonen,17
91,Alex Cobb,Mark Melancon,1
92,Alex Cobb,Matt Moore,35
93,Alex Cobb,Matt Reynolds,0
94,Alex Cobb,Mike Leake,6
95,Alex Cobb,Mike Minor,1
96,Alex Cobb,Nate Karns,0
97,Alex Cobb,Pedro Beato,0
98,Alex Cobb,Phil Hughes,12
99,Alex Cobb,Sam LeCure,0
100,Alex Cobb,Santiago Casilla,4
101,Alex Cobb,Tom Koehler,0
102,Alex Cobb,Trevor Cahill,0
103,Alex Cobb,Vance Worley,0
104,Alex Cobb,Wade Davis,21
105,Alex Cobb,Wesley Wright,17
106,Alex Wood,A.J. Burnett,5
107,Alex Wood,Alex Cobb,5
108,Alex Wood,Bobby Parnell,5
109,Alex Wood,Brad Peacock,0
110,Alex Wood,Brandon Morrow,0
111,Alex Wood,Brandon Workman,11
112,Alex Wood,Brett Anderson,0
113,Alex Wood,Brett Oberholtzer,0
114,Alex Wood,Carter Capps,0
115,Alex Wood,Chris Tillman,0
116,Alex Wood,Cody Allen,0
117,Alex Wood,Craig Kimbrel,5
118,Alex Wood,Craig Stammen,0
119,Alex Wood,Dan Haren,0
120,Alex Wood,David Phelps,5
121,Alex Wood,David Price,5
122,Alex Wood,David Robertson,0
123,Alex Wood,Dellin Betances,0
124,Alex Wood,Derek Holland,0
125,Alex Wood,Dillon Gee,11
126,Alex Wood,Drew Pomeranz,5
127,Alex Wood,Edinson Volquez,5
128,Alex Wood,Erik Davis,0
129,Alex Wood,Fernando Abad,5
130,Alex Wood,Fernando Salas,0
131,Alex Wood,Gerrit Cole,5
132,Alex Wood,Homer Bailey,5
133,Alex Wood,Ian Kennedy,10
134,Alex Wood,J.P. Howell,5
135,Alex Wood,James Paxton,5
136,Alex Wood,James Shields,0
137,Alex Wood,Jarred Cosart,0
138,Alex Wood,Jason Vargas,0
139,Alex Wood,Jeff Locke,14
140,Alex Wood,Jeremy Jeffress,0
141,Alex Wood,Josh Fields,0
142,Alex Wood,Luke Hochevar,0
143,Alex Wood,Luke Putkonen,0
144,Alex Wood,Mark Melancon,5
145,Alex Wood,Matt Moore,0
146,Alex Wood,Matt Reynolds,0
147,Alex Wood,Mike Leake,10
148,Alex Wood,Mike Minor,5
149,Alex Wood,Nate Karns,0
150,Alex Wood,Pedro Beato,0
151,Alex Wood,Phil Hughes,0
152,Alex Wood,Sam LeCure,0
153,Alex Wood,Santiago Casilla,5
