,winner,loser,who_won,score
162,Anibal Sanchez,Edwin Encarnacion,pitcher,2
163,Anibal Sanchez,Eric Hosmer,pitcher,1
164,Anibal Sanchez,Erick Aybar,pitcher,1
165,Anibal Sanchez,Garrett Jones,pitcher,1
166,Anibal Sanchez,Gerardo Parra,pitcher,7
167,Anibal Sanchez,Hideki Matsui,pitcher,7
168,Anibal Sanchez,Howie Kendrick,pitcher,1
169,Anibal Sanchez,Hunter Pence,pitcher,1
170,Anibal Sanchez,Ian Desmond,pitcher,2
171,Anibal Sanchez,Ichiro Suzuki,pitcher,3
172,Anibal Sanchez,J. a. Happ,pitcher,1
173,Anibal Sanchez,J. d. Martinez,pitcher,1
174,Anibal Sanchez,J. p. Arencibia,pitcher,1
175,Anibal Sanchez,Jack Hannahan,pitcher,1
176,Anibal Sanchez,Jason Castro,pitcher,1
177,Anibal Sanchez,Jason Kipnis,pitcher,7
178,Anibal Sanchez,Jason Kubel,pitcher,6
179,Anibal Sanchez,Jayson Werth,pitcher,1
180,Anibal Sanchez,Jed Lowrie,pitcher,1
181,Anibal Sanchez,Joe Mauer,pitcher,1
182,Anibal Sanchez,Johnny Giavotella,pitcher,7
183,Anibal Sanchez,Jon Jay,pitcher,6
184,Anibal Sanchez,Jordan Schafer,pitcher,25
185,Anibal Sanchez,Jordy Mercer,pitcher,2
186,Anibal Sanchez,Jose Bautista,pitcher,6
187,Anibal Sanchez,Jose Lobaton,pitcher,6
188,Anibal Sanchez,Jose Lopez,pitcher,12
189,Anibal Sanchez,Jose Tabata,pitcher,1
190,Anibal Sanchez,Josh Reddick,pitcher,1
191,Anibal Sanchez,Juan Pierre,pitcher,1
192,Anibal Sanchez,Justin Upton,pitcher,6
193,Anibal Sanchez,Kelly Johnson,pitcher,9
194,Anibal Sanchez,Kendrys Morales,pitcher,1
195,Anibal Sanchez,Lonnie Chisenhall,pitcher,1
196,Anibal Sanchez,Luis Valbuena,pitcher,1
197,Anibal Sanchez,Marco Scutaro,pitcher,1
198,Anibal Sanchez,Matt Holliday,pitcher,1
199,Anibal Sanchez,Matthew Joyce,pitcher,14
200,Anibal Sanchez,Melky Cabrera,pitcher,3
201,Anibal Sanchez,Michael Bourn,pitcher,6
202,Anibal Sanchez,Michael Brantley,pitcher,2
203,Anibal Sanchez,Michael Mckenry,pitcher,6
204,Anibal Sanchez,Miguel Montero,pitcher,1
205,Anibal Sanchez,Mike Trout,pitcher,6
206,Anibal Sanchez,Moises Sierra,pitcher,6
207,Anibal Sanchez,Nori Aoki,pitcher,6
208,Anibal Sanchez,Pablo Sandoval,pitcher,1
209,Anibal Sanchez,Paul Goldschmidt,pitcher,1
210,Anibal Sanchez,Pedro Alvarez,pitcher,13
211,Anibal Sanchez,Placido Polanco,pitcher,7
212,Anibal Sanchez,Rafael Furcal,pitcher,1
213,Anibal Sanchez,Rajai Davis,pitcher,6
214,Anibal Sanchez,Rick Ankiel,pitcher,9
215,Anibal Sanchez,Robinson Cano,pitcher,1
216,Anibal Sanchez,Russ Canzler,pitcher,6
217,Anibal Sanchez,Ryan Doumit,pitcher,12
218,Anibal Sanchez,Ryan Theriot,pitcher,1
219,Anibal Sanchez,Ryan Zimmerman,pitcher,1
220,Anibal Sanchez,Salvador Perez,pitcher,1
221,Anibal Sanchez,Seth Smith,pitcher,1
222,Anibal Sanchez,Shin-soo Choo,pitcher,12
223,Anibal Sanchez,Skip Schumaker,pitcher,7
224,Anibal Sanchez,Stephen Drew,pitcher,6
225,Anibal Sanchez,Steve Lombardozzi,pitcher,1
226,Anibal Sanchez,Torii Hunter,pitcher,1
227,Anibal Sanchez,Travis Buck,pitcher,1
228,Anibal Sanchez,Wilson Ramos,pitcher,1
229,Anthony Gose,Clay Buchholz,batter,3
230,Anthony Rizzo,Anibal Sanchez,batter,3
231,Aramis Ramirez,Wilton Lopez,batter,3
232,Asdrubal Cabrera,Anibal Sanchez,batter,3
233,Asdrubal Cabrera,Burke Badenhop,batter,6
234,Asdrubal Cabrera,Clay Buchholz,batter,6
235,Aubrey Huff,Guillermo Moscoso,batter,6
236,Austin Jackson,Alfredo Aceves,batter,3
237,Austin Jackson,Ubaldo Jimenez,batter,3
238,Austin Kearns,Manny Parra,batter,2
239,Ben Revere,Alfredo Aceves,batter,3
240,Ben Revere,Anibal Sanchez,batter,3
241,Ben Revere,Koji Uehara,batter,3
242,Ben Revere,Ubaldo Jimenez,batter,6
243,Ben Zobrist,Anibal Sanchez,batter,3
244,Ben Zobrist,Hiroki Kuroda,batter,2
245,Ben Zobrist,Hisashi Iwakuma,batter,6
246,Billy Butler,Brandon Gomes,batter,3
247,Billy Butler,Carl Pavano,batter,3
248,Blake Lalli,Wilton Lopez,batter,3
249,Blake Parker,Juan Pierre,pitcher,1
250,Bobby Abreu,J.J. Putz,batter,3
251,Bobby Cassevah,Nick Swisher,pitcher,6
252,Bobby Wilson,Koji Uehara,batter,3
253,Brad Brach,Adrian Gonzalez,pitcher,6
254,Brad Brach,Andre Ethier,pitcher,1
255,Brad Brach,Andrew Mccutchen,pitcher,6
256,Brad Brach,Brett Hayes,pitcher,1
257,Brad Brach,Brian Schneider,pitcher,6
258,Brad Brach,Bryan Petersen,pitcher,6
259,Brad Brach,Emmanuel Burriss,pitcher,6
260,Brad Brach,Garrett Jones,pitcher,1
261,Brad Brach,Gerardo Parra,pitcher,12
262,Brad Brach,Jason Kubel,pitcher,1
263,Brad Brach,Josh Hamilton,pitcher,1
264,Brad Brach,Justin Smoak,pitcher,6
265,Brad Brach,Kirk Nieuwenhuis,pitcher,1
266,Brad Brach,Koyie Hill,pitcher,6
267,Brad Brach,Miguel Montero,pitcher,1
268,Brad Brach,Pablo Sandoval,pitcher,6
269,Brad Brach,Shane Victorino,pitcher,1
270,Brad Brach,Travis Snider,pitcher,1
271,Brad Penny,Aaron Hill,pitcher,7
272,Brad Penny,Bryce Harper,pitcher,1
273,Brad Penny,Cameron Maybin,pitcher,2
274,Brad Penny,Chase Headley,pitcher,2
275,Brad Penny,Jerry Hairston,pitcher,2
276,Brad Penny,Josh Rutledge,pitcher,1
277,Brad Penny,Justin Upton,pitcher,1
278,Brad Penny,Mat Latos,pitcher,1
279,Brad Penny,Miguel Cairo,pitcher,1
280,Brad Penny,Patrick Corbin,pitcher,6
281,Brad Penny,Ryan Wheeler,pitcher,1
282,Brad Penny,Todd Frazier,pitcher,1
283,Brad Penny,Ty Wigginton,pitcher,1
284,Brad Penny,Wilin Rosario,pitcher,2
285,Brad Penny,Will Venable,pitcher,1
286,Brad Penny,Yonder Alonso,pitcher,1
287,Brandon Barnes,Edward Mujica,batter,3
288,Brandon Belt,Anibal Sanchez,batter,3
289,Brandon Belt,Edward Mujica,batter,6
290,Brandon Crawford,Carlos Zambrano,batter,3
291,Brandon Crawford,Jeff Samardzija,batter,6
292,Brandon Gomes,Alberto Callaspo,pitcher,1
293,Brandon Gomes,Brandon Inge,pitcher,6
294,Brandon Gomes,Cliff Pennington,pitcher,1
295,Brandon Gomes,Dayán Viciedo,pitcher,6
296,Brandon Gomes,Giancarlo Stanton,pitcher,1
297,Brandon Gomes,Greg Dobbs,pitcher,1
298,Brandon Gomes,Hector Luna,pitcher,6
299,Brandon Gomes,Hunter Pence,pitcher,2
300,Brandon Gomes,Jemile Weeks,pitcher,1
301,Brandon Gomes,Jimmy Rollins,pitcher,1
302,Brandon Gomes,John Mayberry,pitcher,1
303,Brandon Gomes,Josh Reddick,pitcher,1
304,Brandon Gomes,Logan Morrison,pitcher,6
305,Brandon Gomes,Mike Fontenot,pitcher,1
306,Brandon Gomes,Mike Mccoy,pitcher,6
307,Brandon Gomes,Scott Cousins,pitcher,6
308,Brandon Gomes,Scott Podsednik,pitcher,1
309,Brandon Gomes,Vernon Wells,pitcher,6
310,Brandon League,A. j. Ellis,pitcher,1
311,Brandon League,Adron Chambers,pitcher,1
312,Brandon League,Alexei Ramírez,pitcher,1
313,Brandon League,Alexi Amarista,pitcher,1
314,Brandon League,Angel Pagan,pitcher,1
315,Brandon League,Anthony Rizzo,pitcher,6
316,Brandon League,Brandon Belt,pitcher,1
317,Brandon League,Brandon Phillips,pitcher,6
318,Brandon League,Buster Posey,pitcher,6
319,Brandon League,Cameron Maybin,pitcher,6
320,Brandon League,Carlos Beltran,pitcher,1
321,Brandon League,Chase Headley,pitcher,12
322,Brandon League,Chris Getz,pitcher,1
323,Brandon League,Chris Nelson,pitcher,6
324,Brandon League,Chris Young,pitcher,12
325,Brandon League,Dayán Viciedo,pitcher,6
326,Brandon League,Denard Span,pitcher,6
327,Brandon League,Derek Norris,pitcher,1
328,Brandon League,Desmond Jennings,pitcher,1
329,Brandon League,Elliot Johnson,pitcher,6
330,Brandon League,Eric Sogard,pitcher,1
331,Brandon League,Giancarlo Stanton,pitcher,9
332,Brandon League,Gregor Blanco,pitcher,1
333,Brandon League,Hector Sanchez,pitcher,7
334,Brandon League,Ian Kinsler,pitcher,6
335,Brandon League,Jason Donald,pitcher,6
336,Brandon League,Jemile Weeks,pitcher,2
337,Brandon League,Jerry Hairston,pitcher,1
338,Brandon League,Joaquin Arias,pitcher,7
339,Brandon League,Joe Mauer,pitcher,1
340,Brandon League,John Mcdonald,pitcher,6
341,Brandon League,Jordan Pacheco,pitcher,7
342,Brandon League,Jose Reyes,pitcher,6
343,Brandon League,Kendrys Morales,pitcher,6
344,Brandon League,Kurt Suzuki,pitcher,1
345,Brandon League,Lorenzo Cain,pitcher,1
346,Brandon League,Mark Derosa,pitcher,1
347,Brandon League,Mark Kotsay,pitcher,6
348,Brandon League,Mark Trumbo,pitcher,6
349,Brandon League,Matt Mcbride,pitcher,6
350,Brandon League,Miguel Cabrera,pitcher,2
351,Brandon League,Mike Moustakas,pitcher,6
352,Brandon League,Mike Napoli,pitcher,6
353,Brandon League,Mike Trout,pitcher,2
354,Brandon League,Nick Punto,pitcher,1
355,Brandon League,Orlando Hudson,pitcher,7
356,Brandon League,Prince Fielder,pitcher,6
357,Brandon League,Rajai Davis,pitcher,1
358,Brandon League,Ryan Wheeler,pitcher,2
359,Brandon League,Shin-soo Choo,pitcher,6
360,Brandon League,Tony Gwynn,pitcher,8
361,Brandon League,Torii Hunter,pitcher,6
362,Brandon League,Yorvit Torrealba,pitcher,6
363,Brandon McCarthy,Adrian Beltre,pitcher,1
364,Brandon McCarthy,Carlos Santana,pitcher,1
365,Brandon McCarthy,David Ortiz,pitcher,1
366,Brandon McCarthy,Howie Kendrick,pitcher,1
367,Brandon McCarthy,Humberto Quintero,pitcher,1
368,Brandon McCarthy,Jose Lobaton,pitcher,1
369,Brandon McCarthy,Josh Hamilton,pitcher,1
370,Brandon Morrow,Adam Jones,pitcher,2
371,Brandon Morrow,Alex Rodriguez,pitcher,1
372,Brandon Morrow,Asdrubal Cabrera,pitcher,1
373,Brandon Morrow,Ben Zobrist,pitcher,3
374,Brandon Morrow,Brayan Pena,pitcher,6
375,Brandon Morrow,Carlos Pena,pitcher,1
376,Brandon Morrow,Carlos Santana,pitcher,1
377,Brandon Morrow,Chone Figgins,pitcher,1
378,Brandon Morrow,Chris Davis,pitcher,1
379,Brandon Morrow,Chris Getz,pitcher,1
380,Brandon Morrow,Curtis Granderson,pitcher,1
381,Brandon Morrow,Daric Barton,pitcher,1
382,Brandon Morrow,Desmond Jennings,pitcher,1
383,Brandon Morrow,Dustin Ackley,pitcher,1
384,Brandon Morrow,Dustin Pedroia,pitcher,6
385,Brandon Morrow,Eric Thames,pitcher,6
386,Brandon Morrow,Ichiro Suzuki,pitcher,3
387,Brandon Morrow,Joe Mauer,pitcher,2
388,Brandon Morrow,John Jaso,pitcher,1
389,Brandon Morrow,Josh Reddick,pitcher,2
390,Brandon Morrow,Kirk Nieuwenhuis,pitcher,7
391,Brandon Morrow,Luke Scott,pitcher,9
392,Brandon Morrow,Matt Wieters,pitcher,1
393,Brandon Morrow,Matthew Joyce,pitcher,2
394,Brandon Morrow,Mike Moustakas,pitcher,2
395,Brandon Morrow,Mitch Maier,pitcher,1
396,Brandon Morrow,Nate Mclouth,pitcher,6
397,Brandon Morrow,Nick Markakis,pitcher,3
398,Brandon Morrow,Raul Ibanez,pitcher,2
399,Brandon Morrow,Robinson Cano,pitcher,1
400,Brandon Morrow,Scott Podsednik,pitcher,1
401,Brandon Morrow,Travis Hafner,pitcher,6
402,Brandon Morrow,Will Rhymes,pitcher,2
403,Brandon Morrow,Wilson Betemit,pitcher,2
404,Brandon Moss,Dan Haren,batter,12
405,Brandon Moss,Hiroki Kuroda,batter,6
406,Brandon Moss,Koji Uehara,batter,3
407,Brandon Phillips,Carlos Zambrano,batter,3
408,Brandon Phillips,Manny Parra,batter,6
409,Brandon Phillips,Wilton Lopez,batter,3
410,Brayan Pena,Ubaldo Jimenez,batter,3
411,Brayan Pena,Victor Marte,batter,2
412,Brendan Ryan,Brad Brach,batter,2
413,Brendan Ryan,Carl Pavano,batter,3
414,Brendan Ryan,Freddy Garcia,batter,3
415,Brendan Ryan,Yu Darvish,batter,1
416,Brennan Boesch,Hiroki Kuroda,batter,3
417,Brennan Boesch,Ubaldo Jimenez,batter,9
418,Brennan Boesch,Victor Marte,batter,2
419,Brent Lillibridge,Jose Valverde,batter,3
420,Brett Lawrie,Joel Peralta,batter,3
421,Brett Lawrie,Ubaldo Jimenez,batter,2
422,Brett Wallace,Alfredo Simon,batter,6
423,Brett Wallace,Yu Darvish,batter,3
424,Brian Bogusevic,Anibal Sanchez,batter,3
425,Brian Bogusevic,Carlos Zambrano,batter,2
426,Brian Bogusevic,Edward Mujica,batter,2
427,Brian Bogusevic,Yu Darvish,batter,3
428,Brian Mccann,Alfredo Simon,batter,3
429,Brian Mccann,Edward Mujica,batter,3
430,Brian Mccann,Guillermo Moscoso,batter,3
431,Brian Schneider,Carlos Zambrano,batter,3
432,Bryan Lahair,Jake Westbrook,batter,3
433,Bryan Lahair,Jose Veras,batter,3
434,Bryan Lahair,Manny Parra,batter,2
435,Bryce Harper,Anibal Sanchez,batter,9
436,Bryce Harper,Carlos Zambrano,batter,3
437,Bryce Harper,Michael Bowden,batter,12
438,Bryce Harper,Zach Putnam,batter,3
439,Burke Badenhop,Adam Lind,pitcher,1
440,Burke Badenhop,Alberto Callaspo,pitcher,1
441,Burke Badenhop,Cliff Pennington,pitcher,1
442,Burke Badenhop,Endy Chavez,pitcher,1
443,Burke Badenhop,Erick Aybar,pitcher,1
444,Burke Badenhop,Greg Dobbs,pitcher,1
445,Burke Badenhop,Kelly Johnson,pitcher,1
446,Burke Badenhop,Kendrys Morales,pitcher,1
447,Burke Badenhop,Matt Wieters,pitcher,2
448,Burke Badenhop,Scott Cousins,pitcher,1
449,Buster Posey,Anibal Sanchez,batter,3
450,Buster Posey,J.J. Putz,batter,6
451,Buster Posey,Jose Arredondo,batter,4
452,Carl Pavano,Alberto Callaspo,pitcher,1
453,Carl Pavano,Alex Liddi,pitcher,1
454,Carl Pavano,Alex Rodriguez,pitcher,1
455,Carl Pavano,Brayan Pena,pitcher,1
456,Carl Pavano,Brett Gardner,pitcher,6
457,Carl Pavano,Edwin Maysonet,pitcher,1
458,Carl Pavano,Evan Longoria,pitcher,6
459,Carl Pavano,J. j. Hardy,pitcher,1
460,Carl Pavano,Jarrod Dyson,pitcher,1
461,Carl Pavano,Jonathan Lucroy,pitcher,1
462,Carl Pavano,Matthew Joyce,pitcher,6
463,Carl Pavano,Mike Trout,pitcher,6
464,Carl Pavano,Nick Swisher,pitcher,1
465,Carl Pavano,Nolan Reimold,pitcher,1
466,Carl Pavano,Peter Bourjos,pitcher,6
467,Carl Pavano,Russell Martin,pitcher,7
468,Carl Pavano,Shin-soo Choo,pitcher,12
469,Carl Pavano,Torii Hunter,pitcher,8
470,Carl Pavano,Yuniesky Betancourt,pitcher,1
471,Carlos Beltran,Anibal Sanchez,batter,3
472,Carlos Beltran,Jose Arredondo,batter,3
473,Carlos Gomez,Anibal Sanchez,batter,3
474,Carlos Gomez,Carlos Zambrano,batter,12
475,Carlos Gonzalez,Frank Francisco,batter,12
476,Carlos Gonzalez,Jeff Samardzija,batter,12
477,Carlos Gonzalez,Jose Arredondo,batter,4
478,Carlos Gonzalez,Jose Veras,batter,3
479,Carlos Lee,Carlos Zambrano,batter,3
480,Carlos Lee,Jeff Samardzija,batter,2
481,Carlos Lee,Jonathan Papelbon,batter,3
482,Carlos Peguero,Burke Badenhop,batter,3
483,Carlos Pena,Carlos Zambrano,batter,2
484,Carlos Pena,Dan Haren,batter,2
485,Carlos Pena,Edward Mujica,batter,3
486,Carlos Pena,Freddy Garcia,batter,2
487,Carlos Quentin,Edward Mujica,batter,3
488,Carlos Quentin,J.J. Putz,batter,1
489,Carlos Ruiz,Michael Bowden,batter,6
490,Carlos Ruiz,Tim Hudson,batter,3
491,Carlos Santana,Anibal Sanchez,batter,5
492,Carlos Santana,Carl Pavano,batter,3
493,Carlos Zambrano,Adam Laroche,pitcher,13
494,Carlos Zambrano,Adrian Gonzalez,pitcher,1
495,Carlos Zambrano,Alex White,pitcher,6
496,Carlos Zambrano,Andrew Mccutchen,pitcher,6
497,Carlos Zambrano,Asdrubal Cabrera,pitcher,2
498,Carlos Zambrano,B. j. Upton,pitcher,1
499,Carlos Zambrano,Brandon Phillips,pitcher,6
500,Carlos Zambrano,Brian Schneider,pitcher,6
501,Carlos Zambrano,Bryce Harper,pitcher,1
502,Carlos Zambrano,Carlos Beltran,pitcher,2
503,Carlos Zambrano,Carlos Gomez,pitcher,6
504,Carlos Zambrano,Carlos Gonzalez,pitcher,1
505,Carlos Zambrano,Casey Mcgehee,pitcher,6
506,Carlos Zambrano,Chris Nelson,pitcher,1
507,Carlos Zambrano,Chris Snyder,pitcher,12
508,Carlos Zambrano,Danny Espinosa,pitcher,16
509,Carlos Zambrano,Drew Stubbs,pitcher,6
510,Carlos Zambrano,Eric Young,pitcher,2
511,Carlos Zambrano,Everth Cabrera,pitcher,1
512,Carlos Zambrano,Garrett Jones,pitcher,1
513,Carlos Zambrano,Gerardo Parra,pitcher,7
514,Carlos Zambrano,Hector Sanchez,pitcher,6
515,Carlos Zambrano,Ian Desmond,pitcher,1
516,Carlos Zambrano,Ike Davis,pitcher,1
517,Carlos Zambrano,J. d. Martinez,pitcher,1
518,Carlos Zambrano,Jake Elmore,pitcher,1
519,Carlos Zambrano,Jarrod Saltalamacchia,pitcher,8
520,Carlos Zambrano,Jason Giambi,pitcher,6
521,Carlos Zambrano,Jason Heyward,pitcher,6
522,Carlos Zambrano,Jason Kipnis,pitcher,2
523,Carlos Zambrano,Jay Bruce,pitcher,2
524,Carlos Zambrano,Jayson Werth,pitcher,1
525,Carlos Zambrano,Jed Lowrie,pitcher,9
526,Carlos Zambrano,Jimmy Rollins,pitcher,2
527,Carlos Zambrano,Jon Jay,pitcher,7
528,Carlos Zambrano,Jonathon Niese,pitcher,6
529,Carlos Zambrano,Jordan Schafer,pitcher,2
530,Carlos Zambrano,Jordany Valdespin,pitcher,6
531,Carlos Zambrano,Josh Thole,pitcher,2
532,Carlos Zambrano,Juan Pierre,pitcher,1
533,Carlos Zambrano,Justin Upton,pitcher,1
534,Carlos Zambrano,Kirk Nieuwenhuis,pitcher,6
535,Carlos Zambrano,Kyle Lohse,pitcher,6
536,Carlos Zambrano,Martin Prado,pitcher,1
537,Carlos Zambrano,Matt Holliday,pitcher,1
538,Carlos Zambrano,Matthew Joyce,pitcher,1
