,winner,loser,who_won,score
336,Brett Wallace,Joel Peralta,batter,12
337,Brian Bogusevic,Charlie Morton,batter,6
338,Brian Bogusevic,Dan Haren,batter,12
339,Brian Flynn,Jeff Samardzija,batter,3
340,Brian Mccann,Ricky Nolasco,batter,12
341,Brian Mccann,Ryan Mattheus,batter,2
342,Brian Roberts,Hiroki Kuroda,batter,3
343,Bryce Harper,Guillermo Moscoso,batter,3
344,Bryce Harper,Jeff Samardzija,batter,3
345,Bryce Harper,Jonathan Papelbon,batter,3
346,Bryce Harper,Ricky Nolasco,batter,12
347,Burke Badenhop,A. j. Pierzynski,pitcher,1
348,Burke Badenhop,Anthony Rizzo,pitcher,1
349,Burke Badenhop,Brandon Moss,pitcher,1
350,Burke Badenhop,Charlie Blackmon,pitcher,1
351,Burke Badenhop,Jimmy Rollins,pitcher,1
352,Burke Badenhop,Miguel Montero,pitcher,1
353,Burke Badenhop,Pedro Alvarez,pitcher,1
354,Burke Badenhop,Shin-soo Choo,pitcher,6
355,Burke Badenhop,Travis Snider,pitcher,1
356,Buster Posey,Jorge De La Rosa,batter,6
357,Buster Posey,Ricky Nolasco,batter,6
358,Buster Posey,Ryan Mattheus,batter,3
359,Caleb Gindl,Charlie Morton,batter,2
360,Carl Crawford,Freddy Garcia,batter,12
361,Carlos Beltran,Charlie Morton,batter,2
362,Carlos Beltran,Ricky Nolasco,batter,3
363,Carlos Corporan,Freddy Garcia,batter,3
364,Carlos Corporan,Manny Parra,batter,6
365,Carlos Gomez,Jeff Samardzija,batter,12
366,Carlos Gomez,Ricky Nolasco,batter,3
367,Carlos Gonzalez,Brandon League,batter,12
368,Carlos Gonzalez,Dan Haren,batter,6
369,Carlos Gonzalez,Jonathan Papelbon,batter,3
370,Carlos Gonzalez,Manny Parra,batter,12
371,Carlos Gonzalez,Ricky Nolasco,batter,2
372,Carlos Pena,Hisashi Iwakuma,batter,6
373,Carlos Pena,Ryan Dempster,batter,2
374,Carlos Ruiz,Dan Haren,batter,1
375,Carlos Ruiz,Jeff Samardzija,batter,2
376,Carlos Santana,Anibal Sanchez,batter,9
377,Carlos Santana,Hiroki Kuroda,batter,3
378,Carlos Santana,Jose Valverde,batter,3
379,Carlos Santana,Jose Veras,batter,12
380,Carlos Santana,Koji Uehara,batter,6
381,Carlos Santana,Mike Pelfrey,batter,2
382,Cesar Izturis,Daisuke Matsuzaka,batter,6
383,Chad Tracy,Brad Brach,batter,3
384,Charlie Blackmon,Jeff Samardzija,batter,3
385,Charlie Culberson,Edward Mujica,batter,3
386,Charlie Morton,Alberto Callaspo,pitcher,1
387,Charlie Morton,Anthony Rizzo,pitcher,1
388,Charlie Morton,Carlos Beltran,pitcher,1
389,Charlie Morton,Daniel Murphy,pitcher,2
390,Charlie Morton,Eric Young,pitcher,1
391,Charlie Morton,Giancarlo Stanton,pitcher,1
392,Charlie Morton,Howie Kendrick,pitcher,1
393,Charlie Morton,Ike Davis,pitcher,7
394,Charlie Morton,Mark Trumbo,pitcher,2
395,Charlie Morton,Matt Holliday,pitcher,1
396,Charlie Morton,Nori Aoki,pitcher,1
397,Charlie Morton,Rob Brantly,pitcher,1
398,Charlie Morton,Scooter Gennett,pitcher,3
399,Charlie Morton,Starlin Castro,pitcher,1
400,Chase Headley,Guillermo Moscoso,batter,2
401,Chase Headley,Jorge De La Rosa,batter,2
402,Chase Headley,Ricky Nolasco,batter,6
403,Chase Headley,Tim Hudson,batter,12
404,Chase Utley,Brandon McCarthy,batter,3
405,Chase Utley,Edward Mujica,batter,3
406,Chase Utley,Ricky Nolasco,batter,1
407,Chien-Ming Wang,Alexei Ramírez,pitcher,1
408,Chien-Ming Wang,Brett Wallace,pitcher,6
409,Chien-Ming Wang,Chris Mcguiness,pitcher,6
410,Chien-Ming Wang,L. j. Hoes,pitcher,6
411,Chien-Ming Wang,Leonys Martín,pitcher,6
412,Chien-Ming Wang,Shane Victorino,pitcher,1
413,Chris Carter,Koji Uehara,batter,6
414,Chris Coghlan,Anibal Sanchez,batter,3
415,Chris Coghlan,Dan Haren,batter,6
416,Chris Coghlan,Mike Pelfrey,batter,3
417,Chris Davis,Jose Valverde,batter,12
418,Chris Davis,Ubaldo Jimenez,batter,2
419,Chris Denorfia,Brandon League,batter,3
420,Chris Denorfia,J.J. Putz,batter,2
421,Chris Denorfia,Jorge De La Rosa,batter,3
422,Chris Denorfia,Wilton Lopez,batter,3
423,Chris Hatcher,Carlos Ruiz,pitcher,1
424,Chris Hatcher,Chase Utley,pitcher,6
425,Chris Hatcher,Cody Asche,pitcher,6
426,Chris Herrmann,Ubaldo Jimenez,batter,6
427,Chris Iannetta,Jorge De Leon,batter,1
428,Chris Iannetta,Koji Uehara,batter,2
429,Chris Iannetta,Ryan Dempster,batter,2
430,Chris Johnson,Jorge De La Rosa,batter,3
431,Chris Johnson,Ricky Nolasco,batter,3
432,Chris Marrero,Jorge De La Rosa,batter,3
433,Chris Owings,Wilton Lopez,batter,6
434,Chris Parmelee,Clay Buchholz,batter,3
435,Chris Parmelee,Hisashi Iwakuma,batter,3
436,Christian Yelich,Freddy Garcia,batter,3
437,Christian Yelich,Jonathan Papelbon,batter,3
438,Clay Buchholz,Aaron Hicks,pitcher,1
439,Clay Buchholz,Adam Dunn,pitcher,6
440,Clay Buchholz,Alex Avila,pitcher,6
441,Clay Buchholz,Chris Parmelee,pitcher,1
442,Clay Buchholz,Edwin Encarnacion,pitcher,1
443,Clay Buchholz,Mark Teixeira,pitcher,6
444,Clay Buchholz,Matt Adams,pitcher,1
445,Clay Buchholz,Matthew Joyce,pitcher,1
446,Clay Buchholz,Melky Cabrera,pitcher,6
447,Clay Buchholz,Oswaldo Arcia,pitcher,6
448,Clay Buchholz,Prince Fielder,pitcher,6
449,Clay Buchholz,Robinson Cano,pitcher,1
450,Clay Buchholz,Ryan Doumit,pitcher,6
451,Clay Buchholz,Yadier Molina,pitcher,1
452,Clete Thomas,Anibal Sanchez,batter,6
453,Coco Crisp,Anibal Sanchez,batter,3
454,Cody Asche,David Aardsma,batter,3
455,Cody Ransom,Edward Mujica,batter,6
456,Cody Ransom,J.J. Putz,batter,2
457,Cody Ransom,Jorge De La Rosa,batter,2
458,Cody Ross,Jorge De La Rosa,batter,3
459,Colby Rasmus,Anibal Sanchez,batter,2
460,Colby Rasmus,Freddy Garcia,batter,2
461,Colby Rasmus,Kevin Gausman,batter,2
462,Colby Rasmus,Ryan Dempster,batter,3
463,Conor Gillaspie,Dan Haren,batter,3
464,Conor Gillaspie,Hiroki Kuroda,batter,3
465,Conor Gillaspie,Hisashi Iwakuma,batter,3
466,Conor Gillaspie,Mike Pelfrey,batter,3
467,Conor Gillaspie,Ricky Nolasco,batter,3
468,Conor Gillaspie,Tim Hudson,batter,3
469,Conor Gillaspie,Ubaldo Jimenez,batter,12
470,Craig Gentry,Josh Lueke,batter,3
471,Craig Gentry,Koji Uehara,batter,3
472,Curtis Granderson,Kevin Gausman,batter,2
473,Daisuke Matsuzaka,Billy Hamilton,pitcher,6
474,Daisuke Matsuzaka,Jimmy Rollins,pitcher,1
475,Dan Haren,Adam Eaton,pitcher,7
476,Dan Haren,Adam Jones,pitcher,1
477,Dan Haren,Adrian Gonzalez,pitcher,1
478,Dan Haren,Alex Rios,pitcher,1
479,Dan Haren,Alexei Ramírez,pitcher,12
480,Dan Haren,Allen Craig,pitcher,6
481,Dan Haren,Andre Ethier,pitcher,1
482,Dan Haren,Andrew Mccutchen,pitcher,6
483,Dan Haren,Anthony Rizzo,pitcher,2
484,Dan Haren,Austin Jackson,pitcher,1
485,Dan Haren,B. j. Upton,pitcher,6
486,Dan Haren,Ben Revere,pitcher,1
487,Dan Haren,Carl Crawford,pitcher,1
488,Dan Haren,Carlos Beltran,pitcher,1
489,Dan Haren,Carlos Gomez,pitcher,6
490,Dan Haren,Carlos Quentin,pitcher,7
491,Dan Haren,Chase Headley,pitcher,1
492,Dan Haren,Chris Coghlan,pitcher,1
493,Dan Haren,Chris Davis,pitcher,3
494,Dan Haren,Chris Heisey,pitcher,2
495,Dan Haren,Chris Johnson,pitcher,12
496,Dan Haren,Clint Barmes,pitcher,1
497,Dan Haren,Cody Asche,pitcher,6
498,Dan Haren,Daniel Murphy,pitcher,2
499,Dan Haren,Darin Ruf,pitcher,6
500,Dan Haren,David Freese,pitcher,6
501,Dan Haren,Dee Strange-gordon,pitcher,1
502,Dan Haren,Delmon Young,pitcher,6
503,Dan Haren,Derek Dietrich,pitcher,1
504,Dan Haren,Didi Gregorius,pitcher,1
505,Dan Haren,Dj Lemahieu,pitcher,6
506,Dan Haren,Domonic Brown,pitcher,2
507,Dan Haren,Donovan Solano,pitcher,6
508,Dan Haren,Ed Lucas,pitcher,8
509,Dan Haren,Elliot Johnson,pitcher,1
510,Dan Haren,Emilio Bonifacio,pitcher,1
511,Dan Haren,Eric Young,pitcher,1
512,Dan Haren,Gaby Sanchez,pitcher,7
513,Dan Haren,Garrett Jones,pitcher,1
514,Dan Haren,Gerardo Parra,pitcher,2
515,Dan Haren,Giancarlo Stanton,pitcher,12
516,Dan Haren,Ike Davis,pitcher,3
517,Dan Haren,J. j. Hardy,pitcher,1
518,Dan Haren,Jimmy Rollins,pitcher,8
519,Dan Haren,Jon Jay,pitcher,1
520,Dan Haren,Jonathan Pettibone,pitcher,1
521,Dan Haren,Jordan Schafer,pitcher,6
522,Dan Haren,Josh Satin,pitcher,12
523,Dan Haren,Juan Lagares,pitcher,6
524,Dan Haren,Logan Morrison,pitcher,7
525,Dan Haren,Manny Machado,pitcher,2
526,Dan Haren,Marcell Ozuna,pitcher,6
527,Dan Haren,Martin Prado,pitcher,1
528,Dan Haren,Matt Carpenter,pitcher,1
529,Dan Haren,Matt Den dekker,pitcher,6
530,Dan Haren,Michael Martinez,pitcher,6
531,Dan Haren,Michael Young,pitcher,1
532,Dan Haren,Miguel Montero,pitcher,2
533,Dan Haren,Mike Leake,pitcher,6
534,Dan Haren,Nate Schierholtz,pitcher,12
535,Dan Haren,Nick Hundley,pitcher,8
536,Dan Haren,Nick Markakis,pitcher,1
537,Dan Haren,Pedro Alvarez,pitcher,6
538,Dan Haren,Prince Fielder,pitcher,2
539,Dan Haren,Rickie Weeks,pitcher,6
540,Dan Haren,Rob Brantly,pitcher,1
541,Dan Haren,Roger Kieschnick,pitcher,6
542,Dan Haren,Ryan Flaherty,pitcher,2
543,Dan Haren,Ryan Howard,pitcher,12
