,winner,loser,score
0,A. j. Ellis,Adam Jones,0
1,A. j. Ellis,Adrian Gonzalez,1
2,Adrian Gonzalez,A. j. Ellis,1
3,A. j. Ellis,Andre Ethier,0
4,A. j. Ellis,Anthony Rizzo,0
5,A. j. Ellis,Bryce Harper,0
6,A. j. Ellis,Buster Posey,0
7,A. j. Ellis,Carl Crawford,0
8,A. j. Ellis,Carlos Beltran,0
9,A. j. Ellis,Carlos Gonzalez,0
10,A. j. Ellis,Carlos Pena,0
11,A. j. Ellis,David Dejesus,0
12,A. j. Ellis,Denard Span,0
13,A. j. Ellis,Desmond Jennings,0
14,A. j. Ellis,Dexter Fowler,1
15,Dexter Fowler,A. j. Ellis,1
16,A. j. Ellis,Domonic Brown,0
17,A. j. Ellis,Freddy Galvis,0
18,A. j. Ellis,Gerardo Parra,0
19,A. j. Ellis,Jason Kipnis,0
20,A. j. Ellis,Jeff Mathis,0
21,A. j. Ellis,Jose Lobaton,0
22,A. j. Ellis,Justin Morneau,0
23,A. j. Ellis,Matt Carpenter,0
24,A. j. Ellis,Matt Kemp,1
25,Matt Kemp,A. j. Ellis,1
26,A. j. Ellis,Miguel Cabrera,1
27,Miguel Cabrera,A. j. Ellis,1
28,A. j. Ellis,Nate Mclouth,0
29,A. j. Ellis,Neil Walker,1
30,A. j. Ellis,Paul Goldschmidt,0
31,A. j. Ellis,Robinson Cano,0
32,A. j. Ellis,Ryan Hanigan,1
33,Ryan Hanigan,A. j. Ellis,1
34,A. j. Ellis,Shin-soo Choo,1
35,Shin-soo Choo,A. j. Ellis,1
36,A. j. Ellis,Skip Schumaker,1
37,Skip Schumaker,A. j. Ellis,1
38,A. j. Pierzynski,Adrian Beltre,1
39,A. j. Pierzynski,Alejandro De aza,0
40,A. j. Pierzynski,Craig Gentry,1
41,A. j. Pierzynski,Daniel Nava,2
42,A. j. Pierzynski,Elvis Andrus,6
43,A. j. Pierzynski,Ian Kinsler,8
44,A. j. Pierzynski,Jacoby Ellsbury,0
45,A. j. Pierzynski,Jed Lowrie,9
46,Jed Lowrie,A. j. Pierzynski,9
47,A. j. Pierzynski,Jose Bautista,1
48,A. j. Pierzynski,Jose Reyes,0
49,A. j. Pierzynski,Josh Hamilton,0
50,A. j. Pierzynski,Leonys Martín,0
51,A. j. Pierzynski,Mitch Moreland,0
52,A. j. Pierzynski,Ryan Raburn,2
53,A. j. Pierzynski,Torii Hunter,0
54,Aaron Hicks,Austin Romine,0
55,Aaron Hicks,Ben Zobrist,0
56,Aaron Hicks,Brian Dozier,9
57,Aaron Hicks,Chris Nelson,8
58,Aaron Hicks,Daniel Nava,1
59,Aaron Hicks,David Ortiz,3
60,David Ortiz,Aaron Hicks,3
61,Aaron Hicks,Desmond Jennings,12
62,Aaron Hicks,Edwin Encarnacion,1
63,Aaron Hicks,Emilio Bonifacio,3
64,Aaron Hicks,Evan Longoria,4
65,Aaron Hicks,Jed Lowrie,4
66,Aaron Hicks,Jose Bautista,4
67,Aaron Hicks,Justin Morneau,5
68,Aaron Hicks,Marco Scutaro,3
69,Marco Scutaro,Aaron Hicks,3
70,Aaron Hicks,Mike Napoli,0
71,Aaron Hicks,Munenori Kawasaki,2
72,Aaron Hicks,Nick Markakis,3
73,Aaron Hicks,Torii Hunter,1
74,Aaron Hicks,Yunel Escobar,5
75,Aaron Hill,Aj Pollock,8
76,Aaron Hill,Andrelton Simmons,0
77,Aaron Hill,Andrew Mccutchen,9
78,Aaron Hill,B. j. Upton,7
79,Aaron Hill,Carlos Quentin,9
80,Carlos Quentin,Aaron Hill,9
81,Aaron Hill,Chris Denorfia,9
82,Aaron Hill,Chris Johnson,6
83,Aaron Hill,Dan Uggla,9
84,Aaron Hill,Denard Span,1
85,Denard Span,Aaron Hill,1
86,Aaron Hill,Everth Cabrera,10
87,Aaron Hill,Freddie Freeman,2
88,Aaron Hill,Justin Upton,0
89,Aaron Hill,Mark Ellis,7
90,Aaron Hill,Paul Goldschmidt,0
91,Aaron Hill,Shin-soo Choo,0
92,Aaron Hill,Starling Marte,5
93,Aaron Hill,Todd Frazier,7
94,Abraham Almonte,Brett Gardner,4
95,Abraham Almonte,Jason Kipnis,2
96,Abraham Almonte,Jb Shuck,2
97,Abraham Almonte,Manny Machado,9
98,Abraham Almonte,Mike Trout,8
99,Abraham Almonte,Shane Victorino,10
100,Adam Dunn,Albert Pujols,6
101,Adam Dunn,Alejandro De aza,9
102,Adam Dunn,Alex Gordon,12
103,Adam Dunn,Alex Rios,7
104,Adam Dunn,Andy Dirks,6
105,Adam Dunn,Billy Butler,3
106,Adam Dunn,Brandon Moss,1
107,Adam Dunn,Clete Thomas,6
108,Adam Dunn,David Lough,3
109,Adam Dunn,Dustin Pedroia,6
110,Adam Dunn,Geovany Soto,0
111,Adam Dunn,Ian Kinsler,10
112,Adam Dunn,J. j. Hardy,0
113,Adam Dunn,Jason Castro,11
114,Adam Dunn,Joe Mauer,1
115,Adam Dunn,Leonys Martín,12
116,Adam Dunn,Luke Scott,1
117,Adam Dunn,Michael Brantley,3
118,Adam Dunn,Miguel Cabrera,7
119,Adam Dunn,Mitch Moreland,0
120,Adam Dunn,Robinson Cano,13
121,Adam Dunn,Salvador Perez,6
122,Adam Dunn,Torii Hunter,0
123,Adam Eaton,Anthony Rizzo,0
124,Adam Eaton,Brian Mccann,0
125,Adam Eaton,Carlos Gonzalez,0
126,Adam Eaton,Charlie Blackmon,0
127,Adam Eaton,Chase Headley,0
128,Adam Eaton,Delmon Young,1
129,Delmon Young,Adam Eaton,1
130,Adam Eaton,Dexter Fowler,0
131,Adam Eaton,Didi Gregorius,0
132,Adam Eaton,Luis Valbuena,1
133,Luis Valbuena,Adam Eaton,1
134,Adam Eaton,Marco Scutaro,0
135,Adam Eaton,Martin Prado,0
136,Adam Eaton,Matt Holliday,0
137,Adam Eaton,Melky Cabrera,0
138,Adam Eaton,Munenori Kawasaki,0
139,Adam Eaton,Paul Goldschmidt,0
140,Adam Eaton,Ryan Howard,0
141,Adam Eaton,Shin-soo Choo,0
142,Adam Eaton,Starlin Castro,0
143,Adam Eaton,Yasiel Puig,0
144,Adam Jones,A. j. Ellis,2
145,Adam Jones,Adam Lind,13
146,Adam Jones,Adrian Beltre,11
147,Adam Jones,Adrian Gonzalez,6
148,Adam Jones,Alcides Escobar,18
149,Adam Jones,Andre Ethier,0
150,Adam Jones,Andrelton Simmons,6
151,Adam Jones,Anthony Gose,6
152,Adam Jones,Anthony Rizzo,9
153,Anthony Rizzo,Adam Jones,9
154,Adam Jones,Austin Romine,31
155,Adam Jones,Brad Miller,9
156,Adam Jones,Brayan Pena,7
157,Adam Jones,Brett Gardner,21
158,Adam Jones,Brian Mccann,0
159,Adam Jones,Brian Roberts,21
160,Adam Jones,Carlos Pena,1
161,Adam Jones,Carlos Santana,20
162,Adam Jones,Chris Davis,5
163,Adam Jones,Chris Getz,5
164,Adam Jones,Chris Stewart,20
165,Adam Jones,Coco Crisp,10
166,Coco Crisp,Adam Jones,10
167,Adam Jones,Daniel Descalso,0
168,Adam Jones,Daniel Nava,5
169,Adam Jones,David Dejesus,15
170,Adam Jones,Denard Span,6
171,Adam Jones,Desmond Jennings,18
172,Adam Jones,Dustin Pedroia,20
173,Adam Jones,Eduardo Escobar,11
174,Adam Jones,Elvis Andrus,24
175,Adam Jones,Eric Hosmer,6
176,Adam Jones,Eric Sogard,15
177,Adam Jones,Erick Aybar,0
178,Adam Jones,Evan Longoria,0
179,Adam Jones,Gregor Blanco,14
180,Adam Jones,Ian Kinsler,8
181,Adam Jones,J. p. Arencibia,6
182,J. p. Arencibia,Adam Jones,6
183,Adam Jones,Jacoby Ellsbury,12
184,Adam Jones,Jake Elmore,6
185,Adam Jones,James Loney,5
186,Adam Jones,Jarrod Dyson,3
187,Jarrod Dyson,Adam Jones,3
188,Adam Jones,Jason Castro,9
189,Adam Jones,Jason Kipnis,0
190,Adam Jones,Jb Shuck,0
191,Adam Jones,Jed Lowrie,5
192,Adam Jones,Jhonny Peralta,0
193,Adam Jones,John Jaso,4
194,Adam Jones,Jose Altuve,0
195,Adam Jones,Jose Bautista,1
196,Adam Jones,Jose Molina,19
197,Adam Jones,Jose Tabata,0
198,Adam Jones,Josh Donaldson,2
199,Adam Jones,Josh Hamilton,11
200,Adam Jones,Jurickson Profar,16
201,Adam Jones,Justin Maxwell,6
202,Adam Jones,Kyle Seager,4
203,Adam Jones,Leonys Martín,0
204,Adam Jones,Luis Valbuena,0
205,Adam Jones,Maicer Izturis,3
206,Adam Jones,Manny Machado,10
207,Adam Jones,Mark Derosa,13
208,Adam Jones,Mark Reynolds,5
209,Adam Jones,Mark Trumbo,14
210,Adam Jones,Matt Carpenter,10
211,Adam Jones,Matt Davidson,6
212,Adam Jones,Matt Wieters,21
213,Adam Jones,Matthew Joyce,3
214,Adam Jones,Michael Bourn,28
215,Adam Jones,Miguel Cabrera,0
216,Adam Jones,Mike Aviles,13
217,Adam Jones,Mike Moustakas,0
218,Adam Jones,Mike Trout,19
219,Adam Jones,Mike Zunino,5
220,Adam Jones,Mitch Moreland,0
221,Adam Jones,Moises Sierra,1
222,Adam Jones,Munenori Kawasaki,20
223,Adam Jones,Nate Mclouth,5
224,Adam Jones,Neil Walker,3
225,Adam Jones,Nick Markakis,41
226,Adam Jones,Omar Infante,6
227,Adam Jones,Paul Goldschmidt,16
228,Adam Jones,Prince Fielder,4
229,Adam Jones,Robinson Cano,5
230,Adam Jones,Ryan Raburn,1
231,Adam Jones,Shane Victorino,0
232,Adam Jones,Starling Marte,6
233,Adam Jones,Torii Hunter,6
234,Adam Jones,Tyler Flowers,12
235,Adam Jones,Wil Myers,5
236,Adam Jones,Yoenis Céspedes,14
237,Adam Jones,Yunel Escobar,18
238,Adam Laroche,Adeiny Hechavarria,0
239,Adam Laroche,Adrian Gonzalez,0
240,Adam Laroche,Alexi Amarista,0
241,Adam Laroche,Andrelton Simmons,8
242,Adam Laroche,Anthony Rendon,6
243,Adam Laroche,Austin Jackson,1
244,Austin Jackson,Adam Laroche,1
245,Adam Laroche,Brandon Belt,5
246,Adam Laroche,Brandon Crawford,8
247,Adam Laroche,Brandon Phillips,3
248,Brandon Phillips,Adam Laroche,3
249,Adam Laroche,Brian Mccann,1
250,Adam Laroche,Buster Posey,3
251,Adam Laroche,Carlos Gonzalez,0
252,Adam Laroche,Carlos Quentin,0
253,Adam Laroche,Daniel Murphy,1
254,Adam Laroche,Denard Span,2
255,Adam Laroche,Dexter Fowler,9
256,Adam Laroche,Dj Lemahieu,8
257,Adam Laroche,Dustin Pedroia,1
258,Dustin Pedroia,Adam Laroche,1
259,Adam Laroche,Gaby Sanchez,0
260,Adam Laroche,Gerardo Parra,2
261,Adam Laroche,Gregor Blanco,2
262,Adam Laroche,Hunter Pence,0
263,Adam Laroche,Ian Desmond,0
264,Adam Laroche,Jason Kipnis,0
265,Adam Laroche,Jay Bruce,0
266,Adam Laroche,Jayson Werth,0
267,Adam Laroche,Jedd Gyorko,6
268,Adam Laroche,Jimmy Rollins,10
269,Jimmy Rollins,Adam Laroche,10
270,Adam Laroche,Joey Votto,5
271,Adam Laroche,Juan Pierre,11
272,Adam Laroche,Justin Morneau,2
273,Adam Laroche,Kurt Suzuki,9
274,Adam Laroche,Luis Valbuena,0
275,Adam Laroche,Marco Scutaro,7
276,Adam Laroche,Matt Carpenter,0
277,Adam Laroche,Nate Schierholtz,1
278,Adam Laroche,Neil Walker,9
279,Adam Laroche,Nick Punto,8
280,Adam Laroche,Pablo Sandoval,0
281,Adam Laroche,Paul Goldschmidt,0
282,Adam Laroche,Pete Kozma,8
283,Adam Laroche,Ryan Zimmerman,0
284,Adam Laroche,Shelby Miller,1
285,Shelby Miller,Adam Laroche,1
286,Adam Laroche,Shin-soo Choo,2
287,Adam Laroche,Will Venable,6
288,Adam Laroche,Yonder Alonso,1
289,Yonder Alonso,Adam Laroche,1
290,Adam Lind,Adam Jones,0
291,Adam Lind,Albert Pujols,0
292,Adam Lind,Angel Pagan,5
293,Adam Lind,Austin Jackson,0
294,Adam Lind,Brett Gardner,0
295,Adam Lind,Carlos Santana,1
296,Carlos Santana,Adam Lind,1
297,Adam Lind,Christian Yelich,0
298,Adam Lind,Cody Ross,1
299,Adam Lind,Colby Rasmus,0
300,Adam Lind,Daniel Nava,9
301,Daniel Nava,Adam Lind,9
302,Adam Lind,David Dejesus,0
303,Adam Lind,Dustin Pedroia,10
304,Adam Lind,Edwin Encarnacion,0
305,Adam Lind,Elvis Andrus,0
306,Adam Lind,Eric Sogard,11
307,Adam Lind,Evan Longoria,0
308,Adam Lind,Hunter Pence,4
309,Adam Lind,Ian Kinsler,11
310,Adam Lind,Ichiro Suzuki,8
311,Adam Lind,Jake Elmore,0
312,Adam Lind,Jason Bay,3
313,Jason Bay,Adam Lind,3
314,Adam Lind,Jason Kipnis,0
315,Adam Lind,Jb Shuck,0
316,Adam Lind,John Jaso,0
317,Adam Lind,Jose Bautista,0
318,Adam Lind,Josh Donaldson,0
319,Adam Lind,Josh Hamilton,8
320,Adam Lind,Josh Willingham,4
321,Josh Willingham,Adam Lind,4
322,Adam Lind,José Iglesias,1
323,José Iglesias,Adam Lind,1
324,Adam Lind,Justin Smoak,2
325,Adam Lind,Kendrys Morales,0
326,Adam Lind,Kyle Seager,10
327,Adam Lind,Matthew Joyce,0
328,Adam Lind,Melky Cabrera,8
329,Adam Lind,Michael Bourn,9
330,Adam Lind,Miguel Cabrera,0
331,Adam Lind,Mike Napoli,12
332,Adam Lind,Mike Trout,0
333,Adam Lind,Munenori Kawasaki,12
334,Adam Lind,Nate Mclouth,0
335,Adam Lind,Nick Swisher,9
336,Adam Lind,Pedro Florimon,0
337,Adam Lind,Peter Bourjos,1
338,Peter Bourjos,Adam Lind,1
339,Adam Lind,Prince Fielder,10
340,Prince Fielder,Adam Lind,10
341,Adam Lind,Seth Smith,3
342,Seth Smith,Adam Lind,3
343,Adam Lind,Starling Marte,10
344,Adam Lind,Torii Hunter,14
345,Adam Lind,Will Venable,3
346,Adam Lind,Yunel Escobar,0
347,Adam Moore,Desmond Jennings,2
348,Adam Moore,Mike Trout,0
349,Adam Rosales,Alex Gordon,1
350,Alex Gordon,Adam Rosales,1
351,Adam Rosales,Austin Jackson,1
352,Austin Jackson,Adam Rosales,1
353,Adam Rosales,Ben Zobrist,2
354,Ben Zobrist,Adam Rosales,2
355,Adam Rosales,Brett Gardner,0
356,Adam Rosales,Chris Carter,0
357,Adam Rosales,Eric Young,0
358,Adam Rosales,Jeff Mathis,0
359,Adam Rosales,Miguel Cabrera,0
360,Adam Rosales,Peter Bourjos,0
361,Adam Rosales,Ryan Roberts,0
362,Adam Rosales,Ryan Zimmerman,1
363,Ryan Zimmerman,Adam Rosales,1
364,Adam Rosales,Sean Rodriguez,1
365,Sean Rodriguez,Adam Rosales,1
366,Adam Wainwright,Allen Craig,1
367,Adam Wainwright,Anthony Rizzo,0
368,Adam Wainwright,Brian Mccann,0
369,Adam Wainwright,Buster Posey,3
370,Adam Wainwright,Carl Crawford,2
371,Adam Wainwright,Carlos Beltran,0
372,Adam Wainwright,Chris Johnson,0
373,Adam Wainwright,David Freese,0
374,Adam Wainwright,Dexter Fowler,6
375,Adam Wainwright,Donovan Solano,3
376,Adam Wainwright,Endy Chavez,3
377,Endy Chavez,Adam Wainwright,3
378,Adam Wainwright,Joey Votto,0
379,Adam Wainwright,Jon Jay,3
380,Adam Wainwright,Mark Ellis,1
381,Mark Ellis,Adam Wainwright,1
382,Adam Wainwright,Matt Carpenter,0
383,Adam Wainwright,Matt Holliday,0
384,Adam Wainwright,Pete Kozma,0
385,Adam Wainwright,Shin-soo Choo,0
386,Adam Wainwright,Starlin Castro,0
387,Adam Wainwright,Starling Marte,0
388,Adam Wainwright,Todd Frazier,2
389,Adam Wainwright,Will Venable,0
390,Adeiny Hechavarria,Adam Laroche,1
391,Adeiny Hechavarria,Alexi Amarista,0
392,Adeiny Hechavarria,Alfonso Soriano,0
393,Adeiny Hechavarria,Andy Dirks,1
394,Andy Dirks,Adeiny Hechavarria,1
395,Adeiny Hechavarria,Angel Pagan,3
396,Angel Pagan,Adeiny Hechavarria,3
397,Adeiny Hechavarria,Anthony Rizzo,0
398,Adeiny Hechavarria,Brandon Phillips,0
399,Adeiny Hechavarria,Buster Posey,1
400,Buster Posey,Adeiny Hechavarria,1
401,Adeiny Hechavarria,Carlos Ruiz,0
402,Adeiny Hechavarria,Daniel Murphy,6
403,Adeiny Hechavarria,Denard Span,1
404,Denard Span,Adeiny Hechavarria,1
405,Adeiny Hechavarria,Freddie Freeman,8
406,Adeiny Hechavarria,Gerardo Parra,0
407,Adeiny Hechavarria,Hanley Ramirez,1
408,Hanley Ramirez,Adeiny Hechavarria,1
409,Adeiny Hechavarria,Jason Kipnis,7
410,Adeiny Hechavarria,Jayson Werth,3
411,Jayson Werth,Adeiny Hechavarria,3
412,Adeiny Hechavarria,Joey Votto,0
413,Adeiny Hechavarria,Jon Jay,0
414,Adeiny Hechavarria,Jose Tabata,1
415,Jose Tabata,Adeiny Hechavarria,1
416,Adeiny Hechavarria,Justin Upton,0
