,winner,loser,score
0,A. j. Pierzynski,Albert Pujols,0
1,A. j. Pierzynski,Alex Rios,0
2,A. j. Pierzynski,Alex Rodriguez,0
3,A. j. Pierzynski,Andy Marte,3
4,Andy Marte,A. j. Pierzynski,3
5,A. j. Pierzynski,Brennan Boesch,0
6,A. j. Pierzynski,Brett Gardner,2
7,A. j. Pierzynski,Carl Crawford,0
8,A. j. Pierzynski,Carlos Gonzalez,1
9,A. j. Pierzynski,Chone Figgins,1
10,Chone Figgins,A. j. Pierzynski,1
11,A. j. Pierzynski,Chris Denorfia,3
12,Chris Denorfia,A. j. Pierzynski,3
13,A. j. Pierzynski,Corey Hart,0
14,A. j. Pierzynski,Denard Span,10
15,A. j. Pierzynski,Ian Kinsler,2
16,A. j. Pierzynski,Jayson Nix,0
17,A. j. Pierzynski,Joe Mauer,5
18,A. j. Pierzynski,Jorge Posada,1
19,A. j. Pierzynski,Josh Hamilton,0
20,A. j. Pierzynski,Juan Pierre,3
21,A. j. Pierzynski,Juan Uribe,0
22,A. j. Pierzynski,Justin Morneau,2
23,A. j. Pierzynski,Lou Marson,1
24,A. j. Pierzynski,Marco Scutaro,0
25,A. j. Pierzynski,Mark Teixeira,1
26,A. j. Pierzynski,Matt Laporta,1
27,A. j. Pierzynski,Milton Bradley,1
28,A. j. Pierzynski,Paul Konerko,0
29,A. j. Pierzynski,Ramon Santiago,0
30,A. j. Pierzynski,Russell Branyan,1
31,A. j. Pierzynski,Shin-soo Choo,4
32,Shin-soo Choo,A. j. Pierzynski,4
33,A. j. Pierzynski,Travis Hafner,2
34,A. j. Pierzynski,Yadier Molina,2
35,Aaron Cunningham,Alcides Escobar,3
36,Alcides Escobar,Aaron Cunningham,3
37,Aaron Cunningham,Jerry Hairston,2
38,Aaron Hill,Aaron Rowand,0
39,Aaron Hill,Alex Avila,9
40,Aaron Hill,B. j. Upton,7
41,Aaron Hill,Carlos Pena,1
42,Aaron Hill,Dustin Pedroia,0
43,Aaron Hill,Jamey Carroll,6
44,Aaron Hill,Jason Bartlett,1
45,Aaron Hill,Joe Mauer,8
46,Aaron Hill,John Jaso,2
