,winner,loser,score
0,A. j. Ellis,Allen Craig,3
1,A. j. Ellis,Andre Ethier,17
2,A. j. Ellis,Andres Torres,2
3,A. j. Ellis,Bobby Abreu,1
4,A. j. Ellis,Brendan Ryan,4
5,Brendan Ryan,A. j. Ellis,4
6,A. j. Ellis,Brian Mccann,0
7,A. j. Ellis,Carlos Beltran,4
8,A. j. Ellis,Carlos Gomez,1
9,A. j. Ellis,Carlos Gonzalez,1
10,A. j. Ellis,Carlos Lee,1
11,A. j. Ellis,Carlos Quentin,0
12,A. j. Ellis,Chipper Jones,3
13,A. j. Ellis,Darwin Barney,15
14,A. j. Ellis,Dexter Fowler,3
15,A. j. Ellis,Gaby Sanchez,2
16,A. j. Ellis,John Jaso,2
17,A. j. Ellis,Jordan Pacheco,3
18,Jordan Pacheco,A. j. Ellis,3
19,A. j. Ellis,Jose Reyes,1
20,A. j. Ellis,Juan Rivera,6
21,A. j. Ellis,Juan Uribe,3
22,Juan Uribe,A. j. Ellis,3
23,A. j. Ellis,Logan Morrison,0
24,A. j. Ellis,Lucas Duda,2
25,A. j. Ellis,Luis Cruz,16
26,A. j. Ellis,Marco Scutaro,18
27,A. j. Ellis,Mark Ellis,3
28,A. j. Ellis,Martin Prado,10
29,A. j. Ellis,Michael Bourn,1
30,A. j. Ellis,Nyjer Morgan,3
31,A. j. Ellis,Rafael Furcal,1
32,A. j. Ellis,Tyler Colvin,0
33,A. j. Pierzynski,Albert Pujols,1
34,A. j. Pierzynski,Alex Avila,0
35,A. j. Pierzynski,Alex Gordon,8
36,A. j. Pierzynski,Carlos Santana,1
37,A. j. Pierzynski,Dayán Viciedo,0
38,A. j. Pierzynski,Delmon Young,3
39,Delmon Young,A. j. Pierzynski,3
40,A. j. Pierzynski,Edwin Encarnacion,0
41,A. j. Pierzynski,Gordon Beckham,9
42,A. j. Pierzynski,Jarrod Dyson,3
43,A. j. Pierzynski,Jhonny Peralta,0
44,A. j. Pierzynski,Josh Hamilton,0
45,A. j. Pierzynski,Matt Wieters,0
46,A. j. Pierzynski,Miguel Cabrera,0
47,A. j. Pierzynski,Mike Aviles,0
48,A. j. Pierzynski,Paul Konerko,9
49,A. j. Pierzynski,Salvador Perez,5
50,A. j. Pierzynski,Shin-soo Choo,0
51,Aaron Hill,Adam Eaton,16
52,Aaron Hill,Adrian Gonzalez,1
53,Adrian Gonzalez,Aaron Hill,1
54,Aaron Hill,Andrew Mccutchen,21
55,Aaron Hill,Angel Pagan,21
56,Aaron Hill,Brian Bogusevic,0
57,Aaron Hill,Cameron Maybin,22
58,Aaron Hill,Carlos Beltran,0
59,Aaron Hill,Carlos Gomez,9
60,Carlos Gomez,Aaron Hill,9
61,Aaron Hill,Carlos Lee,23
62,Aaron Hill,Charlie Blackmon,8
63,Aaron Hill,Chris Johnson,0
64,Aaron Hill,Corey Hart,12
65,Corey Hart,Aaron Hill,12
66,Aaron Hill,Daniel Murphy,1
67,Aaron Hill,Danny Espinosa,10
68,Aaron Hill,David Wright,2
69,Aaron Hill,Everth Cabrera,1
70,Everth Cabrera,Aaron Hill,1
71,Aaron Hill,Garrett Jones,42
72,Aaron Hill,Greg Dobbs,9
73,Aaron Hill,Hector Sanchez,11
74,Aaron Hill,Jay Bruce,7
75,Aaron Hill,Jerry Hairston,11
76,Aaron Hill,Joaquin Arias,17
77,Aaron Hill,Luis Cruz,11
78,Aaron Hill,Marco Scutaro,0
79,Aaron Hill,Mark Kotsay,0
80,Aaron Hill,Martin Prado,8
81,Aaron Hill,Matt Holliday,12
82,Aaron Hill,Melky Cabrera,32
83,Aaron Hill,Mike Baxter,14
84,Aaron Hill,Paul Goldschmidt,11
85,Aaron Hill,Placido Polanco,0
86,Aaron Hill,Quintin Berry,16
87,Aaron Hill,Rickie Weeks,2
88,Aaron Hill,Scott Rolen,18
89,Aaron Hill,Shane Victorino,12
90,Aaron Hill,Starlin Castro,0
91,Aaron Hill,Steve Lombardozzi,37
92,Aaron Hill,Todd Frazier,24
93,Aaron Hill,Wilin Rosario,0
94,Aaron Hill,Will Venable,15
95,Aaron Hill,Yadier Molina,21
96,Aaron Hill,Yonder Alonso,23
97,Adam Dunn,Adam Jones,1
98,Adam Jones,Adam Dunn,1
99,Adam Dunn,Adrian Beltre,0
100,Adam Dunn,Adrian Gonzalez,5
101,Adam Dunn,Alcides Escobar,12
102,Adam Dunn,Alejandro De aza,18
103,Adam Dunn,Alex Rios,0
104,Adam Dunn,Alexei Ramírez,18
105,Adam Dunn,Allen Craig,6
106,Adam Dunn,Asdrubal Cabrera,3
107,Asdrubal Cabrera,Adam Dunn,3
108,Adam Dunn,B. j. Upton,0
109,Adam Dunn,Ben Revere,7
110,Adam Dunn,Billy Butler,0
111,Adam Dunn,Brandon Phillips,9
112,Adam Dunn,Brennan Boesch,8
113,Adam Dunn,Bryan Lahair,8
114,Adam Dunn,Carlos Beltran,0
115,Adam Dunn,Carlos Santana,0
116,Adam Dunn,Chris Heisey,7
117,Adam Dunn,Curtis Granderson,4
118,Curtis Granderson,Adam Dunn,4
119,Adam Dunn,Daniel Descalso,11
120,Adam Dunn,Daniel Nava,4
121,Adam Dunn,David Cooper,1
122,David Cooper,Adam Dunn,1
123,Adam Dunn,David Freese,9
124,David Freese,Adam Dunn,9
125,Adam Dunn,David Murphy,5
126,Adam Dunn,David Wright,7
127,Adam Dunn,Denard Span,6
128,Adam Dunn,Eric Thames,6
129,Eric Thames,Adam Dunn,6
130,Adam Dunn,Evan Longoria,0
131,Adam Dunn,Gordon Beckham,25
132,Adam Dunn,Jacoby Ellsbury,6
133,Adam Dunn,Jamey Carroll,6
134,Adam Dunn,Jed Lowrie,0
135,Adam Dunn,Jeff Francoeur,0
136,Adam Dunn,Jeff Keppinger,21
137,Adam Dunn,Jemile Weeks,16
138,Adam Dunn,Jesus Montero,1
139,Jesus Montero,Adam Dunn,1
140,Adam Dunn,Jhonny Peralta,26
141,Adam Dunn,Joey Votto,1
142,Joey Votto,Adam Dunn,1
143,Adam Dunn,Jordan Schafer,7
144,Adam Dunn,Jose Altuve,4
145,Adam Dunn,Josh Hamilton,23
146,Adam Dunn,Josh Reddick,0
147,Adam Dunn,Juan Pierre,1
148,Adam Dunn,Justin Turner,7
149,Adam Dunn,Kevin Youkilis,15
150,Adam Dunn,Kyle Seager,0
151,Adam Dunn,Matt Carpenter,4
152,Adam Dunn,Michael Mckenry,0
153,Adam Dunn,Miguel Cabrera,0
154,Adam Dunn,Mike Moustakas,7
155,Adam Dunn,Nelson Cruz,1
156,Nelson Cruz,Adam Dunn,1
157,Adam Dunn,Nick Markakis,0
158,Adam Dunn,Omar Infante,0
159,Adam Dunn,Paul Konerko,15
160,Adam Dunn,Rafael Furcal,6
161,Adam Dunn,Raul Ibanez,8
162,Adam Dunn,Robinson Cano,5
163,Adam Dunn,Ryan Ludwick,0
164,Adam Dunn,Scott Podsednik,5
165,Adam Dunn,Shane Robinson,8
166,Adam Dunn,Shane Victorino,0
167,Adam Dunn,Steve Clevenger,9
168,Adam Dunn,Torii Hunter,3
169,Adam Dunn,Tyler Greene,14
170,Adam Dunn,Will Middlebrooks,0
171,Adam Dunn,Wilson Betemit,0
172,Adam Dunn,Xavier Paul,1
173,Xavier Paul,Adam Dunn,1
174,Adam Dunn,Yadier Molina,0
175,Adam Dunn,Yonder Alonso,20
176,Adam Dunn,Yuniesky Betancourt,1
177,Adam Eaton,Aaron Hill,0
178,Adam Eaton,Miguel Montero,0
