,winner,loser,score
0,A. j. Ellis,Andre Ethier,0
1,A. j. Pierzynski,Christian Yelich,0
2,Aaron Altherr,Andrelton Simmons,0
3,Aaron Altherr,Andres Blanco,4
4,Aaron Altherr,Cesar Hernandez,0
5,Aaron Altherr,Chris Davis,6
6,Chris Davis,Aaron Altherr,6
7,Aaron Altherr,Curtis Granderson,0
8,Aaron Altherr,Denard Span,4
9,Denard Span,Aaron Altherr,4
10,Aaron Altherr,Freddy Galvis,0
11,Aaron Altherr,Jay Bruce,0
12,Aaron Altherr,Michael Cuddyer,0
13,Aaron Altherr,Mike Baxter,2
14,Aaron Altherr,Nick Swisher,3
15,Aaron Altherr,Odubel Herrera,0
16,Aaron Altherr,Tyler Moore,3
17,Aaron Altherr,Yunel Escobar,2
18,Aaron Hicks,Brian Dozier,9
19,Brian Dozier,Aaron Hicks,9
20,Aaron Hicks,Eddie Rosario,2
21,Aaron Hicks,Francisco Lindor,0
22,Aaron Hicks,J. d. Martinez,0
23,Aaron Hicks,Jose Bautista,10
24,Aaron Hicks,Khris Davis,0
25,Aaron Hicks,Kris Bryant,0
26,Aaron Hicks,Manny Machado,10
27,Manny Machado,Aaron Hicks,10
28,Aaron Hicks,Michael Brantley,6
29,Aaron Hicks,Prince Fielder,0
30,Aaron Hicks,Todd Frazier,0
31,Aaron Hill,Adrian Gonzalez,0
32,Aaron Hill,Aj Pollock,0
33,Aaron Hill,Ben Zobrist,0
34,Aaron Hill,Brandon Belt,0
35,Aaron Hill,Chase Utley,0
36,Aaron Hill,Derek Norris,0
37,Aaron Hill,Giancarlo Stanton,1
38,Giancarlo Stanton,Aaron Hill,1
39,Aaron Hill,Joc Pederson,0
40,Aaron Hill,Justin Maxwell,0
41,Aaron Hill,Justin Upton,0
42,Aaron Hill,Nick Ahmed,0
43,Aaron Hill,Paul Goldschmidt,0
44,Abraham Almonte,Brandon Belt,0
45,Abraham Almonte,Joey Votto,0
46,Abraham Almonte,Jose Ramirez,1
47,Abraham Almonte,Lonnie Chisenhall,0
48,Abraham Almonte,Mark Reynolds,1
49,Abraham Almonte,Matt Holliday,0
50,Abraham Almonte,Matt Kemp,0
51,Abraham Almonte,Nick Castellanos,3
52,Nick Castellanos,Abraham Almonte,3
53,Abraham Almonte,Victor Martinez,3
54,Victor Martinez,Abraham Almonte,3
55,Adam Duvall,Kris Bryant,0
56,Adam Eaton,Adam Jones,0
57,Adam Eaton,Alejandro De aza,2
58,Adam Eaton,Alex Gordon,3
59,Adam Eaton,Alexei Ramírez,12
60,Alexei Ramírez,Adam Eaton,12
61,Adam Eaton,Billy Butler,0
62,Adam Eaton,Carlos Sanchez,5
63,Adam Eaton,Chris Davis,0
64,Adam Eaton,Dexter Fowler,0
65,Adam Eaton,Eduardo Escobar,0
66,Adam Eaton,Erick Aybar,0
