,winner,loser,who_won,score
52,Aaron Hicks,Kyle Gibson,batter,3
53,Aaron Hicks,Louis Coleman,batter,2
54,Aaron Hicks,Martin Perez,batter,3
55,Aaron Hicks,Matt Davidson,batter,3
56,Aaron Hicks,Matthew Boyd,batter,12
57,Aaron Hicks,Sean Reid-Foley,batter,2
58,Aaron Hicks,Seth Lugo,batter,2
59,Aaron Hicks,Shane Greene,batter,5
60,Aaron Hicks,Tanner Roark,batter,2
61,Aaron Judge,Aaron Sanchez,batter,2
62,Aaron Judge,Andrew Cashner,batter,3
63,Aaron Judge,Bartolo Colon,batter,12
64,Aaron Judge,Charlie Morton,batter,14
65,Aaron Judge,Chaz Roe,batter,3
66,Aaron Judge,Chris Sale,batter,3
67,Aaron Judge,Dallas Keuchel,batter,6
68,Aaron Judge,David Price,batter,12
69,Aaron Judge,Drew VerHagen,batter,2
70,Aaron Judge,Eduardo Rodriguez,batter,4
71,Aaron Judge,Fernando Rodney,batter,6
72,Aaron Judge,Garrett Richards,batter,3
73,Aaron Judge,J.A. Happ,batter,2
74,Aaron Judge,Jaime Barria,batter,12
75,Aaron Judge,Joe Kelly,batter,3
76,Aaron Judge,John Axford,batter,5
77,Aaron Judge,Jose Berrios,batter,3
78,Aaron Judge,Justin Anderson,batter,2
79,Aaron Judge,Kyle Gibson,batter,2
80,Aaron Judge,Marcus Stroman,batter,12
81,Aaron Judge,Mike Fiers,batter,3
82,Aaron Judge,Rick Porcello,batter,3
83,Aaron Judge,Tanner Roark,batter,2
84,Aaron Judge,Tyler Cloyd,batter,3
85,Aaron Judge,Zac Curtis,batter,2
86,Aaron Nola,Adam Eaton,pitcher,7
87,Aaron Nola,Alen Hanson,pitcher,1
88,Aaron Nola,Anthony Rendon,pitcher,1
89,Aaron Nola,Brandon Belt,pitcher,6
90,Aaron Nola,Brandon Nimmo,pitcher,7
91,Aaron Nola,Breyvic Valera,pitcher,7
92,Aaron Nola,Brian Anderson,pitcher,1
93,Aaron Nola,Brian Goodwin,pitcher,6
94,Aaron Nola,Brock Holt,pitcher,1
95,Aaron Nola,Bryce Harper,pitcher,7
96,Aaron Nola,Cameron Maybin,pitcher,1
97,Aaron Nola,Carlos Gonzalez,pitcher,1
98,Aaron Nola,Charlie Culberson,pitcher,1
99,Aaron Nola,Christian Yelich,pitcher,1
100,Aaron Nola,Curtis Granderson,pitcher,6
101,Aaron Nola,Daniel Murphy,pitcher,2
102,Aaron Nola,Dansby Swanson,pitcher,2
103,Aaron Nola,Derek Dietrich,pitcher,1
104,Aaron Nola,Dj Lemahieu,pitcher,1
105,Aaron Nola,Dominic Smith,pitcher,7
106,Aaron Nola,Ender Inciarte,pitcher,2
107,Aaron Nola,Freddy Galvis,pitcher,7
108,Aaron Nola,Gregor Blanco,pitcher,1
109,Aaron Nola,Gregory Polanco,pitcher,1
110,Aaron Nola,Ian Desmond,pitcher,12
111,Aaron Nola,J. d. Martinez,pitcher,1
112,Aaron Nola,J. t. Realmuto,pitcher,1
113,Aaron Nola,Jason Heyward,pitcher,2
114,Aaron Nola,Jay Bruce,pitcher,2
115,Aaron Nola,Jeff Mcneil,pitcher,7
116,Aaron Nola,Jesse Winker,pitcher,1
117,Aaron Nola,Jordy Mercer,pitcher,6
118,Aaron Nola,Jose Urena,batter,3
119,Aaron Nola,Jose Urena,pitcher,1
120,Aaron Nola,Josh Bell,pitcher,1
121,Aaron Nola,Juan Soto,pitcher,8
122,Aaron Nola,Justin Bour,pitcher,7
123,Aaron Nola,Kevin Plawecki,pitcher,2
124,Aaron Nola,Kolten Wong,pitcher,1
125,Aaron Nola,Kurt Suzuki,pitcher,1
126,Aaron Nola,Kyle Schwarber,pitcher,6
127,Aaron Nola,Manny Machado,pitcher,7
128,Aaron Nola,Manuel Margot,pitcher,1
129,Aaron Nola,Mark Reynolds,pitcher,6
130,Aaron Nola,Matt Wieters,pitcher,6
131,Aaron Nola,Max Muncy,pitcher,6
132,Aaron Nola,Michael Conforto,pitcher,1
133,Aaron Nola,Nick Markakis,pitcher,1
134,Aaron Nola,Noah Syndergaard,pitcher,1
135,Aaron Nola,Nolan Arenado,pitcher,1
136,Aaron Nola,Ozzie Albies,pitcher,6
137,Aaron Nola,Preston Tucker,pitcher,4
138,Aaron Nola,Rio Ruiz,pitcher,1
139,Aaron Nola,Tom Murphy,pitcher,1
140,Aaron Nola,Trea Turner,pitcher,2
141,Aaron Nola,Trevor Story,pitcher,6
142,Aaron Nola,Wilmer Difo,pitcher,1
143,Aaron Nola,Xander Bogaerts,pitcher,1
144,Aaron Nola,Yasmani Grandal,pitcher,7
145,Aaron Sanchez,Aaron Hicks,pitcher,1
146,Aaron Sanchez,Aaron Judge,pitcher,6
147,Aaron Sanchez,Adam Eaton,pitcher,1
148,Aaron Sanchez,Adeiny Hechavarria,pitcher,1
149,Aaron Sanchez,Albert Pujols,pitcher,1
150,Aaron Sanchez,Andrelton Simmons,pitcher,2
151,Aaron Sanchez,Andrew Benintendi,pitcher,2
152,Aaron Sanchez,Austin Dean,pitcher,1
153,Aaron Sanchez,Avisail Garcia,pitcher,2
154,Aaron Sanchez,Billy Mckinney,pitcher,2
155,Aaron Sanchez,Brian Dozier,pitcher,12
156,Aaron Sanchez,Brock Holt,pitcher,2
157,Aaron Sanchez,Bryce Harper,pitcher,6
158,Aaron Sanchez,C. j. Cron,pitcher,2
159,Aaron Sanchez,Caleb Joseph,pitcher,1
160,Aaron Sanchez,Cedric Mullins,pitcher,1
161,Aaron Sanchez,Christian Vazquez,pitcher,1
162,Aaron Sanchez,Dan Straily,pitcher,1
163,Aaron Sanchez,Denard Span,pitcher,1
164,Aaron Sanchez,Didi Gregorius,pitcher,1
165,Aaron Sanchez,Eddie Rosario,pitcher,1
166,Aaron Sanchez,Eduardo Nunez,pitcher,7
167,Aaron Sanchez,Ehire Adrianza,pitcher,2
168,Aaron Sanchez,Gary Sanchez,pitcher,5
169,Aaron Sanchez,Giancarlo Stanton,pitcher,9
170,Aaron Sanchez,Hanley Ramirez,pitcher,14
171,Aaron Sanchez,J. d. Martinez,pitcher,4
172,Aaron Sanchez,Jace Peterson,pitcher,1
173,Aaron Sanchez,Jake Bauers,pitcher,1
174,Aaron Sanchez,James Mccann,pitcher,1
175,Aaron Sanchez,Joe Mauer,pitcher,1
176,Aaron Sanchez,Joey Wendle,pitcher,1
177,Aaron Sanchez,Jonathan Schoop,pitcher,8
178,Aaron Sanchez,Jonathan Villar,pitcher,1
179,Aaron Sanchez,Jorge Alfaro,pitcher,1
180,Aaron Sanchez,José Abreu,pitcher,3
181,Aaron Sanchez,Jt Riddle,pitcher,1
182,Aaron Sanchez,Justin Upton,pitcher,2
183,Aaron Sanchez,Manny Machado,pitcher,9
184,Aaron Sanchez,Marcus Semien,pitcher,2
185,Aaron Sanchez,Mark Trumbo,pitcher,2
186,Aaron Sanchez,Matt Duffy,pitcher,12
187,Aaron Sanchez,Matt Olson,pitcher,1
188,Aaron Sanchez,Matthew Joyce,pitcher,6
189,Aaron Sanchez,Max Kepler,pitcher,1
190,Aaron Sanchez,Mike Trout,pitcher,1
191,Aaron Sanchez,Mitch Garver,pitcher,1
192,Aaron Sanchez,Mookie Betts,pitcher,3
193,Aaron Sanchez,Nick Castellanos,pitcher,1
194,Aaron Sanchez,Nick Williams,pitcher,2
195,Aaron Sanchez,Niko Goodrum,pitcher,1
196,Aaron Sanchez,Rafael Devers,pitcher,7
197,Aaron Sanchez,Rafael Ortega,pitcher,1
198,Aaron Sanchez,Ronny Rodriguez,pitcher,1
199,Aaron Sanchez,Shohei Ohtani,pitcher,6
200,Aaron Sanchez,Stevie Wilkerson,pitcher,2
201,Aaron Sanchez,Tim Anderson,pitcher,1
202,Aaron Sanchez,Tim Beckham,pitcher,2
203,Aaron Sanchez,Trea Turner,pitcher,2
204,Aaron Sanchez,Trey Mancini,pitcher,3
205,Aaron Sanchez,Tyler Wade,pitcher,1
206,Aaron Sanchez,Xander Bogaerts,pitcher,1
207,Abiatal Avelino,Luis Perdomo,batter,3
208,Abraham Almonte,Alex Wilson,batter,12
209,Abraham Almonte,Bartolo Colon,batter,3
210,Abraham Almonte,Charlie Morton,batter,2
211,Abraham Almonte,Dylan Covey,batter,2
212,Abraham Almonte,Francisco Liriano,batter,2
213,Abraham Almonte,Jim Johnson,batter,3
214,Abraham Almonte,Joe Biagini,batter,12
215,Abraham Almonte,Sal Romano,batter,2
216,Adalberto Mejia,Anthony Rizzo,pitcher,1
217,Adalberto Mejia,Dwight Smith,pitcher,1
218,Adalberto Mejia,Jason Heyward,pitcher,2
219,Adalberto Mejia,Javier Baez,pitcher,1
220,Adalberto Mejia,Jose Ramirez,pitcher,2
221,Adalberto Mejia,Michael Brantley,pitcher,1
222,Adalberto Mondesi,Bartolo Colon,batter,6
223,Adalberto Mondesi,Carlos Rodon,batter,3
224,Adalberto Mondesi,Chris Archer,batter,12
225,Adalberto Mondesi,Cody Reed,batter,3
226,Adalberto Mondesi,Dan Jennings,batter,12
227,Adalberto Mondesi,Drew VerHagen,batter,3
228,Adalberto Mondesi,Dylan Covey,batter,3
229,Adalberto Mondesi,Jose Berrios,batter,2
230,Adalberto Mondesi,Louis Coleman,batter,2
231,Adalberto Mondesi,Matthew Boyd,batter,12
232,Adalberto Mondesi,Michael Fulmer,batter,12
233,Adalberto Mondesi,Nate Jones,batter,3
234,Adalberto Mondesi,Rick Porcello,batter,3
235,Adalberto Mondesi,Shane Greene,batter,3
236,Adalberto Mondesi,Sonny Gray,batter,3
237,Adam Duvall,AJ Ramos,batter,3
238,Adam Duvall,Brad Hand,batter,3
239,Adam Duvall,Bud Norris,batter,4
240,Adam Duvall,Dylan Covey,batter,1
241,Adam Duvall,Gio Gonzalez,batter,6
242,Adam Duvall,Jake Thompson,batter,2
243,Adam Duvall,Jason Vargas,batter,4
244,Adam Duvall,Jhoulys Chacin,batter,2
245,Adam Duvall,Luke Gregerson,batter,6
246,Adam Duvall,Matthew Boyd,batter,3
247,Adam Duvall,Mike Foltynewicz,batter,2
248,Adam Duvall,Miles Mikolas,batter,5
249,Adam Duvall,Sam Tuivailala,batter,9
250,Adam Duvall,Wei-Yin Chen,batter,12
251,Adam Eaton,Aaron Nola,batter,2
252,Adam Eaton,Anthony DeSclafani,batter,3
253,Adam Eaton,Arodys Vizcaino,batter,5
254,Adam Eaton,David Hernandez,batter,1
255,Adam Eaton,Jhoulys Chacin,batter,3
256,Adam Eaton,Julio Teheran,batter,2
257,Adam Eaton,Junior Guerra,batter,12
258,Adam Eaton,Luis Garcia,batter,6
259,Adam Eaton,Mike Foltynewicz,batter,6
260,Adam Eaton,Miles Mikolas,batter,3
261,Adam Eaton,Pablo Lopez,batter,8
262,Adam Eaton,Paul Sewald,batter,3
263,Adam Eaton,Sal Romano,batter,3
264,Adam Eaton,Sonny Gray,batter,12
265,Adam Eaton,Tommy Hunter,batter,3
266,Adam Eaton,Yacksel Rios,batter,2
267,Adam Eaton,Zack Wheeler,batter,11
268,Adam Engel,Aaron Sanchez,batter,1
269,Adam Engel,Andrew Triggs,batter,3
270,Adam Engel,Bartolo Colon,batter,6
271,Adam Engel,Brad Keller,batter,3
272,Adam Engel,Cole Hamels,batter,6
273,Adam Engel,Dan Jennings,batter,6
274,Adam Engel,Eric Skoglund,batter,9
275,Adam Engel,Fernando Romero,batter,3
276,Adam Engel,Francisco Liriano,batter,3
277,Adam Engel,Jason Hammel,batter,3
278,Adam Engel,Kyle Gibson,batter,18
279,Adam Engel,Lance Lynn,batter,6
280,Adam Engel,Marcus Stroman,batter,8
281,Adam Engel,Paul Blackburn,batter,1
282,Adam Engel,Sal Romano,batter,3
283,Adam Engel,Santiago Casilla,batter,1
284,Adam Engel,Tyler Chatwood,batter,2
285,Adam Engel,Yovani Gallardo,batter,6
286,Adam Frazier,Alex Wilson,batter,3
287,Adam Frazier,Chase Anderson,batter,3
288,Adam Frazier,Dominic Leone,batter,3
289,Adam Frazier,Drew VerHagen,batter,3
290,Adam Frazier,Jhoulys Chacin,batter,9
291,Adam Frazier,John Gant,batter,9
292,Adam Frazier,Jordan Zimmermann,batter,3
293,Adam Frazier,Luis Castillo,batter,2
294,Adam Frazier,Matt Harvey,batter,6
295,Adam Frazier,Michael Fulmer,batter,2
296,Adam Frazier,Pedro Baez,batter,2
297,Adam Frazier,Sal Romano,batter,3
298,Adam Frazier,Scott Oberg,batter,3
299,Adam Frazier,Shane Greene,batter,3
300,Adam Frazier,Tanner Roark,batter,3
301,Adam Frazier,Trevor Bauer,batter,6
302,Adam Frazier,Tyler Chatwood,batter,3
303,Adam Jones,Aaron Sanchez,batter,3
304,Adam Jones,Ariel Jurado,batter,3
305,Adam Jones,Charlie Morton,batter,6
306,Adam Jones,Chaz Roe,batter,6
307,Adam Jones,Chris Archer,batter,3
308,Adam Jones,Dallas Keuchel,batter,2
309,Adam Jones,Daniel Mengden,batter,3
310,Adam Jones,Fernando Rodney,batter,12
311,Adam Jones,Framber Valdez,batter,2
312,Adam Jones,Hector Rondon,batter,3
313,Adam Jones,Jake Petricka,batter,3
314,Adam Jones,Jason Hammel,batter,3
315,Adam Jones,Jordan Zimmermann,batter,6
316,Adam Jones,Julio Teheran,batter,3
317,Adam Jones,Kyle Gibson,batter,2
318,Adam Jones,Marcus Stroman,batter,6
319,Adam Jones,Mike Fiers,batter,3
320,Adam Jones,Rick Porcello,batter,3
321,Adam Jones,Santiago Casilla,batter,1
322,Adam Jones,Wade LeBlanc,batter,3
323,Adam Jones,Yovani Gallardo,batter,2
324,Adam Jones,Zach McAllister,batter,6
325,Adam Moore,Jake Petricka,batter,3
326,Adam Morgan,Ben Zobrist,pitcher,2
327,Adam Morgan,Billy Hamilton,pitcher,1
328,Adam Morgan,Bryan Holaday,pitcher,1
329,Adam Morgan,Cory Spangenberg,pitcher,1
330,Adam Morgan,Dj Lemahieu,pitcher,1
331,Adam Morgan,Harrison Bader,pitcher,1
332,Adam Morgan,Isaac Galloway,pitcher,1
333,Adam Morgan,Jeff Mcneil,pitcher,2
334,Adam Morgan,Justin Turner,pitcher,2
335,Adam Morgan,Lewis Brinson,pitcher,1
336,Adam Morgan,Matt Wieters,pitcher,2
337,Adam Morgan,Michael Conforto,pitcher,3
338,Adam Morgan,Michael Taylor,pitcher,1
339,Adam Morgan,Miguel Rojas,pitcher,2
340,Adam Morgan,Paul Goldschmidt,pitcher,1
341,Adam Morgan,Rob Refsnyder,pitcher,6
342,Adam Morgan,Starling Marte,pitcher,1
343,Adam Morgan,Tommy Pham,pitcher,1
344,Adam Morgan,Travis Shaw,pitcher,1
345,Adam Morgan,Trevor Story,pitcher,1
346,Adam Morgan,Tyler Flowers,pitcher,2
347,Adam Morgan,Wilmer Difo,pitcher,1
348,Adam Ottavino,A. j. Ellis,pitcher,6
349,Adam Ottavino,Adam Eaton,pitcher,6
350,Adam Ottavino,Aj Pollock,pitcher,12
351,Adam Ottavino,Albert Almora,pitcher,2
352,Adam Ottavino,Alex Avila,pitcher,7
353,Adam Ottavino,Andrew Mccutchen,pitcher,6
354,Adam Ottavino,Andrew Romine,pitcher,6
355,Adam Ottavino,Anthony Rizzo,pitcher,1
356,Adam Ottavino,Asdrubal Cabrera,pitcher,6
357,Adam Ottavino,Austin Barnes,pitcher,2
358,Adam Ottavino,Austin Slater,pitcher,6
359,Adam Ottavino,Brandon Belt,pitcher,2
360,Adam Ottavino,Brandon Crawford,pitcher,2
361,Adam Ottavino,Brian Goodwin,pitcher,6
362,Adam Ottavino,Buster Posey,pitcher,2
363,Adam Ottavino,Carlos Asuaje,pitcher,7
364,Adam Ottavino,Chris Shaw,pitcher,1
365,Adam Ottavino,Chris Taylor,pitcher,6
366,Adam Ottavino,Cody Bellinger,pitcher,6
367,Adam Ottavino,Corey Dickerson,pitcher,1
368,Adam Ottavino,Cory Spangenberg,pitcher,1
369,Adam Ottavino,Curtis Granderson,pitcher,2
370,Adam Ottavino,David Peralta,pitcher,7
371,Adam Ottavino,Dee Strange-gordon,pitcher,1
372,Adam Ottavino,Delino Deshields,pitcher,1
373,Adam Ottavino,Denard Span,pitcher,2
374,Adam Ottavino,Dominic Smith,pitcher,6
375,Adam Ottavino,Eduardo Escobar,pitcher,1
376,Adam Ottavino,Ender Inciarte,pitcher,6
377,Adam Ottavino,Evan Longoria,pitcher,2
378,Adam Ottavino,Franchy Cordero,pitcher,12
379,Adam Ottavino,Francisco Arcia,pitcher,6
380,Adam Ottavino,Franmil Reyes,pitcher,12
381,Adam Ottavino,Freddie Freeman,pitcher,1
382,Adam Ottavino,George Springer,pitcher,6
383,Adam Ottavino,Gregor Blanco,pitcher,6
384,Adam Ottavino,Howie Kendrick,pitcher,6
385,Adam Ottavino,Hunter Renfroe,pitcher,9
386,Adam Ottavino,Ian Happ,pitcher,6
387,Adam Ottavino,J. r. Murphy,pitcher,6
388,Adam Ottavino,J. t. Realmuto,pitcher,6
389,Adam Ottavino,Jake Lamb,pitcher,6
390,Adam Ottavino,Jason Heyward,pitcher,6
391,Adam Ottavino,Javier Baez,pitcher,7
392,Adam Ottavino,Jay Bruce,pitcher,7
393,Adam Ottavino,Jean Segura,pitcher,6
394,Adam Ottavino,Jed Lowrie,pitcher,1
395,Adam Ottavino,Jedd Gyorko,pitcher,6
396,Adam Ottavino,Jeff Mathis,pitcher,6
397,Adam Ottavino,Joc Pederson,pitcher,7
398,Adam Ottavino,Joey Gallo,pitcher,6
399,Adam Ottavino,Jon Jay,pitcher,8
400,Adam Ottavino,Jonathan Schoop,pitcher,6
401,Adam Ottavino,Jonathan Villar,pitcher,1
402,Adam Ottavino,Jose Pirela,pitcher,6
403,Adam Ottavino,Josh Bell,pitcher,6
404,Adam Ottavino,Justin Bour,pitcher,12
405,Adam Ottavino,Justin Turner,pitcher,2
406,Adam Ottavino,Kris Bryant,pitcher,7
407,Adam Ottavino,Lorenzo Cain,pitcher,1
408,Adam Ottavino,Manny Machado,pitcher,7
409,Adam Ottavino,Marcus Semien,pitcher,6
410,Adam Ottavino,Martin Prado,pitcher,1
411,Adam Ottavino,Matt Olson,pitcher,6
412,Adam Ottavino,Max Muncy,pitcher,1
413,Adam Ottavino,Max Stassi,pitcher,6
414,Adam Ottavino,Nick Ahmed,pitcher,7
415,Adam Ottavino,Nick Markakis,pitcher,2
416,Adam Ottavino,Orlando Arcia,pitcher,1
417,Adam Ottavino,Pablo Sandoval,pitcher,6
418,Adam Ottavino,Paul Goldschmidt,pitcher,12
419,Adam Ottavino,Rougned Odor,pitcher,6
420,Adam Ottavino,Ryan Braun,pitcher,2
421,Adam Ottavino,Scott Schebler,pitcher,1
422,Adam Ottavino,Starlin Castro,pitcher,1
423,Adam Ottavino,Starling Marte,pitcher,6
424,Adam Ottavino,Todd Frazier,pitcher,2
425,Adam Ottavino,Tomas Nido,pitcher,6
426,Adam Ottavino,Tomas Telis,pitcher,1
427,Adam Ottavino,Travis Jankowski,pitcher,6
428,Adam Ottavino,Tyler O'neill,pitcher,6
429,Adam Ottavino,Wil Myers,pitcher,18
430,Adam Ottavino,Wilmer Difo,pitcher,1
431,Adam Ottavino,Wilmer Flores,pitcher,6
432,Adam Ottavino,Yadier Molina,pitcher,1
433,Adam Ottavino,Yasmani Grandal,pitcher,1
434,Adam Rosales,Francisco Liriano,batter,2
435,Adam Rosales,Shane Greene,batter,3
436,Addison Reed,Adalberto Mondesi,pitcher,6
437,Addison Reed,Jesus Aguilar,pitcher,1
438,Addison Reed,Jim Adduci,pitcher,2
439,Addison Reed,Mitch Haniger,pitcher,2
440,Addison Reed,Nick Delmonico,pitcher,1
441,Addison Russell,Andrew Suarez,batter,6
442,Addison Russell,Arodys Vizcaino,batter,6
443,Addison Russell,Brad Keller,batter,2
444,Addison Russell,Chase Anderson,batter,3
445,Addison Russell,Clayton Richard,batter,4
446,Addison Russell,Cody Reed,batter,3
447,Addison Russell,Dan Jennings,batter,3
448,Addison Russell,Ivan Nova,batter,3
449,Addison Russell,Jackson Stephens,batter,3
450,Addison Russell,Jacob Turner,batter,3
451,Addison Russell,Jeremy Jeffress,batter,3
452,Addison Russell,Jose Berrios,batter,2
453,Addison Russell,Jose Urena,batter,4
454,Addison Russell,Junior Guerra,batter,3
455,Addison Russell,Lance Lynn,batter,2
456,Addison Russell,Luke Gregerson,batter,3
457,Addison Russell,Matt Harvey,batter,5
458,Addison Russell,Michael Fulmer,batter,6
459,Addison Russell,Nick Kingham,batter,3
460,Addison Russell,Sal Romano,batter,3
461,Addison Russell,Tanner Roark,batter,3
462,Addison Russell,Tyler Cloyd,batter,9
463,Addison Russell,Zach Davies,batter,9
464,Addison Russell,Zack Wheeler,batter,3
465,Adeiny Hechavarria,Chase Anderson,batter,6
466,Adeiny Hechavarria,Chris Sale,batter,3
467,Adeiny Hechavarria,Jake Petricka,batter,3
468,Adeiny Hechavarria,Jason Hammel,batter,3
469,Adeiny Hechavarria,Jose Berrios,batter,3
470,Adeiny Hechavarria,Kyle Gibson,batter,3
471,Adeiny Hechavarria,Lance Lynn,batter,9
472,Adeiny Hechavarria,Pedro Strop,batter,2
473,Adrian Beltre,Charlie Morton,batter,15
474,Adrian Beltre,Clayton Richard,batter,9
475,Adrian Beltre,Dallas Keuchel,batter,9
476,Adrian Beltre,Dereck Rodriguez,batter,2
477,Adrian Beltre,Erasmo Ramirez,batter,8
478,Adrian Beltre,Fernando Rodney,batter,18
479,Adrian Beltre,Fernando Romero,batter,3
480,Adrian Beltre,Francisco Liriano,batter,3
481,Adrian Beltre,Jace Fry,batter,2
482,Adrian Beltre,Jim Johnson,batter,12
483,Adrian Beltre,Jose Berrios,batter,3
484,Adrian Beltre,Ken Giles,batter,2
485,Adrian Beltre,Lou Trivino,batter,3
486,Adrian Beltre,Matt Belisle,batter,1
487,Adrian Beltre,Roenis Elias,batter,3
488,Adrian Beltre,Wade LeBlanc,batter,6
489,Adrian Gonzalez,A.J. Cole,batter,2
490,Adrian Gonzalez,Aaron Nola,batter,2
491,Adrian Gonzalez,Adam Ottavino,batter,3
492,Adrian Gonzalez,Arodys Vizcaino,batter,3
493,Adrian Gonzalez,Carlos Martinez,batter,6
494,Adrian Gonzalez,Sal Romano,batter,3
495,Adrian Gonzalez,Zach Davies,batter,3
496,Adrian Houser,Rhys Hoskins,pitcher,1
497,Adrian Houser,Yairo Munoz,pitcher,1
498,Adrian Sanchez,Cole Hamels,batter,9
499,Adrian Sanchez,Kyle Freeland,batter,6
500,Adrian Sanchez,Wei-Yin Chen,batter,3
501,Aj Pollock,Adam Morgan,batter,3
502,Aj Pollock,Alex Wood,batter,6
503,Aj Pollock,Anthony DeSclafani,batter,3
504,Aj Pollock,Bartolo Colon,batter,6
505,Aj Pollock,Charlie Morton,batter,1
506,Aj Pollock,Dallas Keuchel,batter,3
507,Aj Pollock,Felix Pena,batter,1
508,Aj Pollock,German Marquez,batter,5
509,Aj Pollock,Luis Perdomo,batter,9
510,Aj Pollock,Martin Perez,batter,3
511,Aj Pollock,Matt Harvey,batter,6
512,Aj Pollock,Pedro Baez,batter,6
513,Aj Pollock,Randy Rosario,batter,3
514,Aj Pollock,Scott Oberg,batter,6
515,Aj Pollock,Walker Buehler,batter,3
516,Aj Pollock,Yacksel Rios,batter,3
517,Alan Busenitz,Adrian Beltre,pitcher,1
518,Alan Busenitz,Jonathan Lucroy,pitcher,1
519,Albert Almora,Brock Stewart,batter,3
520,Albert Almora,Buddy Baumann,batter,8
521,Albert Almora,Dan Jennings,batter,2
522,Albert Almora,Francisco Liriano,batter,12
523,Albert Almora,Jason Hammel,batter,2
524,Albert Almora,Jose Berrios,batter,3
525,Albert Almora,Junior Guerra,batter,6
526,Albert Almora,Kyle Crick,batter,6
527,Albert Almora,Kyle Freeland,batter,3
528,Albert Almora,Luis Castillo,batter,3
529,Albert Almora,Michael Lorenzen,batter,3
530,Albert Almora,Mike Foltynewicz,batter,2
531,Albert Almora,Patrick Corbin,batter,3
532,Albert Almora,Sal Romano,batter,6
533,Albert Almora,Seranthony Dominguez,batter,3
534,Albert Almora,Shane Greene,batter,2
535,Albert Almora,Tanner Roark,batter,3
536,Albert Pujols,Aaron Sanchez,batter,6
537,Albert Pujols,Alex Wood,batter,2
538,Albert Pujols,Ariel Jurado,batter,3
539,Albert Pujols,Bartolo Colon,batter,15
540,Albert Pujols,Brad Peacock,batter,3
541,Albert Pujols,Dallas Keuchel,batter,2
542,Albert Pujols,Daniel Mengden,batter,15
543,Albert Pujols,Drew Hutchison,batter,6
544,Albert Pujols,Fernando Rodney,batter,3
545,Albert Pujols,Fernando Romero,batter,2
546,Albert Pujols,Framber Valdez,batter,2
547,Albert Pujols,Jason Hammel,batter,12
548,Albert Pujols,Jose Berrios,batter,6
549,Albert Pujols,Kyle Freeland,batter,2
550,Albert Pujols,Kyle Gibson,batter,15
551,Albert Pujols,Lou Trivino,batter,3
552,Albert Pujols,Martin Perez,batter,15
553,Albert Pujols,Michael Fulmer,batter,6
554,Albert Pujols,Rick Porcello,batter,3
555,Albert Pujols,Robbie Erlin,batter,3
556,Albert Pujols,Roenis Elias,batter,3
557,Albert Pujols,Wade LeBlanc,batter,12
