,Year,SpringRank Levels
0,2019.0,7.979531194057302
1,2018.0,7.522467384220531
2,2017.0,6.9221296429440775
3,2016.0,8.970525954515466
4,2015.0,7.451375413011843
5,2014.0,8.516378784504024
6,2013.0,8.08625858503637
7,2012.0,8.052906362539282
8,2011.0,8.540077026470264
9,2010.0,7.741520207050804
10,2009.0,6.341590861569039
