,winner,loser,who_won,score
81,A.J. Burnett,David Dejesus,pitcher,3
82,A.J. Burnett,David Freese,pitcher,3
83,A.J. Burnett,Delmon Young,pitcher,1
84,A.J. Burnett,Devin Mesoraco,pitcher,1
85,A.J. Burnett,Drew Stubbs,pitcher,3
86,A.J. Burnett,Emilio Bonifacio,pitcher,7
87,A.J. Burnett,Erik Kratz,pitcher,6
88,A.J. Burnett,Everth Cabrera,pitcher,2
89,A.J. Burnett,Freddie Freeman,pitcher,2
90,A.J. Burnett,Greg Dobbs,pitcher,1
91,A.J. Burnett,Gregor Blanco,pitcher,8
92,A.J. Burnett,Hector Sanchez,pitcher,1
93,A.J. Burnett,Homer Bailey,pitcher,8
94,A.J. Burnett,Hunter Pence,pitcher,1
95,A.J. Burnett,Ian Desmond,pitcher,14
96,A.J. Burnett,J. d. Martinez,pitcher,3
97,A.J. Burnett,Jason Heyward,pitcher,1
98,A.J. Burnett,Jason Kipnis,pitcher,1
99,A.J. Burnett,Jason Marquis,pitcher,6
100,A.J. Burnett,Jay Bruce,pitcher,9
101,A.J. Burnett,Jhonny Peralta,pitcher,3
102,A.J. Burnett,Joey Votto,pitcher,15
103,A.J. Burnett,John Baker,pitcher,1
104,A.J. Burnett,John Buck,pitcher,8
105,A.J. Burnett,Johnny Cueto,pitcher,1
106,A.J. Burnett,Johnny Giavotella,pitcher,1
107,A.J. Burnett,Jon Jay,pitcher,1
108,A.J. Burnett,Jonathan Lucroy,pitcher,9
109,A.J. Burnett,Jordan Schafer,pitcher,2
110,A.J. Burnett,Jose Constanza,pitcher,1
111,A.J. Burnett,Jose Reyes,pitcher,2
112,A.J. Burnett,Juan Francisco,pitcher,4
113,A.J. Burnett,Juan Pierre,pitcher,2
114,A.J. Burnett,Kyle Kendrick,pitcher,1
115,A.J. Burnett,Kyle Lohse,pitcher,6
116,A.J. Burnett,Lance Lynn,pitcher,2
117,A.J. Burnett,Logan Morrison,pitcher,2
118,A.J. Burnett,Lonnie Chisenhall,pitcher,3
119,A.J. Burnett,Lucas Harrell,pitcher,1
120,A.J. Burnett,Luis Cruz,pitcher,1
121,A.J. Burnett,Luis Valbuena,pitcher,2
122,A.J. Burnett,Mark Ellis,pitcher,6
123,A.J. Burnett,Martin Prado,pitcher,1
124,A.J. Burnett,Marwin Gonzalez,pitcher,2
125,A.J. Burnett,Matt Dominguez,pitcher,1
126,A.J. Burnett,Matt Holliday,pitcher,1
127,A.J. Burnett,Michael Bourn,pitcher,1
128,A.J. Burnett,Michael Brantley,pitcher,2
129,A.J. Burnett,Miguel Cabrera,pitcher,4
130,A.J. Burnett,Miguel Cairo,pitcher,3
131,A.J. Burnett,Mike Costanzo,pitcher,1
132,A.J. Burnett,Mike Fontenot,pitcher,1
133,A.J. Burnett,Mike Moustakas,pitcher,1
134,A.J. Burnett,Nori Aoki,pitcher,2
135,A.J. Burnett,Nyjer Morgan,pitcher,7
136,A.J. Burnett,Omar Infante,pitcher,3
137,A.J. Burnett,Pablo Sandoval,pitcher,1
138,A.J. Burnett,Placido Polanco,pitcher,1
139,A.J. Burnett,Prince Fielder,pitcher,2
140,A.J. Burnett,Quintin Berry,pitcher,1
141,A.J. Burnett,Ramon Santiago,pitcher,1
142,A.J. Burnett,Rickie Weeks,pitcher,11
143,A.J. Burnett,Ryan Braun,pitcher,6
144,A.J. Burnett,Ryan Hanigan,pitcher,11
145,A.J. Burnett,Ryan Ludwick,pitcher,1
146,A.J. Burnett,Ryan Theriot,pitcher,7
147,A.J. Burnett,Ryan Zimmerman,pitcher,3
148,A.J. Burnett,Scott Cousins,pitcher,1
149,A.J. Burnett,Scott Maine,pitcher,1
150,A.J. Burnett,Scott Moore,pitcher,6
151,A.J. Burnett,Scott Rolen,pitcher,13
152,A.J. Burnett,Shane Victorino,pitcher,1
153,A.J. Burnett,Shin-soo Choo,pitcher,8
154,A.J. Burnett,Skip Schumaker,pitcher,1
155,A.J. Burnett,Starlin Castro,pitcher,3
156,A.J. Burnett,Steve Clevenger,pitcher,1
157,A.J. Burnett,Tim Lincecum,pitcher,6
158,A.J. Burnett,Todd Frazier,pitcher,9
159,A.J. Burnett,Tommy Hanson,pitcher,6
160,A.J. Burnett,Travis Ishikawa,pitcher,2
161,A.J. Burnett,Tyler Greene,pitcher,1
162,A.J. Burnett,Tyler Pastornicky,pitcher,6
163,A.J. Burnett,Wandy Rodriguez,pitcher,1
164,A.J. Burnett,Wilson Valdez,pitcher,1
165,A.J. Burnett,Xavier Paul,pitcher,1
166,A.J. Burnett,Yadier Molina,pitcher,1
167,A.J. Burnett,Yasmani Grandal,pitcher,6
168,A.J. Burnett,Yovani Gallardo,pitcher,10
169,A.J. Burnett,Zack Cozart,pitcher,10
170,Aaron Cook,A. j. Pierzynski,pitcher,1
171,Aaron Cook,Adam Dunn,pitcher,2
172,Aaron Cook,Adam Jones,pitcher,6
173,Aaron Cook,Adam Lind,pitcher,3
174,Aaron Cook,Adrian Beltre,pitcher,4
175,Aaron Cook,Albert Pujols,pitcher,1
176,Aaron Cook,Alberto Callaspo,pitcher,1
177,Aaron Cook,Alcides Escobar,pitcher,1
178,Aaron Cook,Alejandro De aza,pitcher,3
179,Aaron Cook,Alex Rios,pitcher,2
180,Aaron Cook,Alex Rodriguez,pitcher,1
181,Aaron Cook,Alexei Ramírez,pitcher,3
182,Aaron Cook,Andrelton Simmons,pitcher,1
183,Aaron Cook,Andruw Jones,pitcher,6
184,Aaron Cook,Anthony Gose,pitcher,8
185,Aaron Cook,Austin Jackson,pitcher,3
186,Aaron Cook,Ben Zobrist,pitcher,2
187,Aaron Cook,Billy Butler,pitcher,1
188,Aaron Cook,Brendan Ryan,pitcher,3
189,Aaron Cook,Brett Lawrie,pitcher,2
190,Aaron Cook,Brian Mccann,pitcher,3
191,Aaron Cook,Casper Wells,pitcher,5
192,Aaron Cook,Chone Figgins,pitcher,8
193,Aaron Cook,Chris Davis,pitcher,2
194,Aaron Cook,Chris Iannetta,pitcher,1
195,Aaron Cook,Chris Stewart,pitcher,1
196,Aaron Cook,Cliff Pennington,pitcher,2
197,Aaron Cook,Coco Crisp,pitcher,4
198,Aaron Cook,Colby Rasmus,pitcher,2
199,Aaron Cook,Curtis Granderson,pitcher,2
200,Aaron Cook,Dan Uggla,pitcher,2
201,Aaron Cook,David Murphy,pitcher,2
202,Aaron Cook,Dayán Viciedo,pitcher,1
203,Aaron Cook,Delmon Young,pitcher,1
204,Aaron Cook,Derek Jeter,pitcher,9
205,Aaron Cook,Derek Norris,pitcher,4
206,Aaron Cook,Desmond Jennings,pitcher,9
207,Aaron Cook,Dustin Ackley,pitcher,10
208,Aaron Cook,Edwin Encarnacion,pitcher,2
209,Aaron Cook,Endy Chavez,pitcher,1
210,Aaron Cook,Eric Chavez,pitcher,2
211,Aaron Cook,Eric Hosmer,pitcher,2
212,Aaron Cook,Erick Aybar,pitcher,6
213,Aaron Cook,Freddie Freeman,pitcher,2
214,Aaron Cook,George Kottaras,pitcher,1
215,Aaron Cook,Gordon Beckham,pitcher,2
216,Aaron Cook,Howie Kendrick,pitcher,3
217,Aaron Cook,Ian Kinsler,pitcher,2
218,Aaron Cook,Ichiro Suzuki,pitcher,5
219,Aaron Cook,J. j. Hardy,pitcher,6
220,Aaron Cook,J. p. Arencibia,pitcher,1
221,Aaron Cook,Jemile Weeks,pitcher,2
222,Aaron Cook,Jesus Montero,pitcher,1
223,Aaron Cook,Jhonny Peralta,pitcher,1
224,Aaron Cook,Jim Thome,pitcher,2
225,Aaron Cook,John Jaso,pitcher,4
226,Aaron Cook,Josh Hamilton,pitcher,1
227,Aaron Cook,Josh Reddick,pitcher,1
228,Aaron Cook,Juan Francisco,pitcher,2
229,Aaron Cook,Justin Smoak,pitcher,3
230,Aaron Cook,Kelly Johnson,pitcher,2
231,Aaron Cook,Kendrys Morales,pitcher,2
232,Aaron Cook,Kyle Seager,pitcher,3
233,Aaron Cook,Luke Scott,pitcher,1
234,Aaron Cook,Manny Machado,pitcher,3
235,Aaron Cook,Mark Reynolds,pitcher,3
236,Aaron Cook,Mark Teixeira,pitcher,2
237,Aaron Cook,Mark Trumbo,pitcher,6
238,Aaron Cook,Martin Prado,pitcher,3
239,Aaron Cook,Matt Wieters,pitcher,2
240,Aaron Cook,Matthew Joyce,pitcher,3
241,Aaron Cook,Michael Bourn,pitcher,2
242,Aaron Cook,Michael Young,pitcher,2
243,Aaron Cook,Miguel Cabrera,pitcher,1
244,Aaron Cook,Mike Moustakas,pitcher,1
245,Aaron Cook,Mike Napoli,pitcher,3
246,Aaron Cook,Mitch Moreland,pitcher,1
247,Aaron Cook,Nate Mclouth,pitcher,3
248,Aaron Cook,Nelson Cruz,pitcher,1
249,Aaron Cook,Nick Markakis,pitcher,2
250,Aaron Cook,Nick Swisher,pitcher,1
251,Aaron Cook,Omar Quintanilla,pitcher,2
252,Aaron Cook,Paul Konerko,pitcher,1
253,Aaron Cook,Quintin Berry,pitcher,1
254,Aaron Cook,Robert Andino,pitcher,1
255,Aaron Cook,Robinson Cano,pitcher,2
256,Aaron Cook,Ryan Roberts,pitcher,1
257,Aaron Cook,Salvador Perez,pitcher,5
258,Aaron Cook,Seth Smith,pitcher,4
259,Aaron Cook,Stephen Drew,pitcher,2
260,Aaron Cook,Tony Abreu,pitcher,1
261,Aaron Cook,Torii Hunter,pitcher,9
262,Aaron Cook,Yoenis Céspedes,pitcher,2
263,Aaron Cook,Yunel Escobar,pitcher,1
264,Aaron Crow,Aaron Hill,pitcher,2
265,Aaron Crow,Alex Rios,pitcher,2
266,Aaron Crow,Alexi Casilla,pitcher,1
267,Aaron Crow,Allen Craig,pitcher,2
268,Aaron Crow,Andrew Mccutchen,pitcher,6
269,Aaron Crow,Andruw Jones,pitcher,6
270,Aaron Crow,Asdrubal Cabrera,pitcher,2
271,Aaron Crow,Bobby Wilson,pitcher,1
272,Aaron Crow,Brennan Boesch,pitcher,1
273,Aaron Crow,Brian Dozier,pitcher,1
274,Aaron Crow,Carlos Beltran,pitcher,1
275,Aaron Crow,Casey Kotchman,pitcher,1
276,Aaron Crow,Corey Hart,pitcher,6
277,Aaron Crow,Danny Worth,pitcher,1
278,Aaron Crow,Darin Mastroianni,pitcher,2
279,Aaron Crow,David Ortiz,pitcher,1
280,Aaron Crow,Dustin Pedroia,pitcher,1
281,Aaron Crow,Eduardo Nunez,pitcher,2
282,Aaron Crow,Eric Thames,pitcher,2
283,Aaron Crow,Erick Aybar,pitcher,1
284,Aaron Crow,Howie Kendrick,pitcher,6
285,Aaron Crow,Jack Hannahan,pitcher,1
286,Aaron Crow,Josh Willingham,pitcher,1
287,Aaron Crow,Kelly Shoppach,pitcher,1
288,Aaron Crow,Kevin Youkilis,pitcher,1
289,Aaron Crow,Matt Carpenter,pitcher,1
290,Aaron Crow,Matt Holliday,pitcher,1
291,Aaron Crow,Miguel Cabrera,pitcher,1
292,Aaron Crow,Omar Infante,pitcher,4
293,Aaron Crow,Quintin Berry,pitcher,1
294,Aaron Crow,Ramon Santiago,pitcher,1
295,Aaron Crow,Raul Ibanez,pitcher,1
296,Aaron Crow,Russell Martin,pitcher,1
297,Aaron Crow,Ryan Lavarnway,pitcher,1
298,Aaron Crow,Torii Hunter,pitcher,6
299,Aaron Crow,Trevor Plouffe,pitcher,6
300,Aaron Crow,Vernon Wells,pitcher,1
301,Aaron Crow,Will Rhymes,pitcher,1
302,Aaron Cunningham,Brandon League,batter,2
303,Aaron Cunningham,David Carpenter,batter,12
304,Aaron Cunningham,Logan Ondrusek,batter,3
305,Aaron Cunningham,Pedro Figueroa,batter,2
306,Aaron Cunningham,Tommy Hottovy,batter,3
307,Aaron Hill,Adam Wainwright,batter,3
308,Aaron Hill,Andrew Werner,batter,2
309,Aaron Hill,Armando Galarraga,batter,6
310,Aaron Hill,Brandon League,batter,6
311,Aaron Hill,Bronson Arroyo,batter,3
312,Aaron Hill,C.J. Fick,batter,3
313,Aaron Hill,Carlos Zambrano,batter,3
314,Aaron Hill,Chris Capuano,batter,3
315,Aaron Hill,David Carpenter,batter,3
316,Aaron Hill,Jake Westbrook,batter,9
317,Aaron Hill,Jamey Wright,batter,3
318,Aaron Hill,Jared Hughes,batter,5
319,Aaron Hill,Joe Kelly,batter,2
320,Aaron Hill,Jonny Venters,batter,2
321,Aaron Hill,Justin Germano,batter,3
322,Aaron Hill,Kyle Kendrick,batter,6
323,Aaron Hill,Kyle McClellan,batter,6
324,Aaron Hill,Randy Choate,batter,2
325,Aaron Hill,Ronald Belisario,batter,3
326,Aaron Hill,Ross Detwiler,batter,12
327,Aaron Hill,Shane Loux,batter,6
328,Aaron Hill,Ted Lilly,batter,5
329,Aaron Hill,Tim Dillard,batter,6
330,Aaron Hill,Tim Hudson,batter,6
331,Aaron Hill,Tommy Layne,batter,2
332,Aaron Hill,Travis Blackley,batter,3
333,Aaron Hill,Wesley Wright,batter,2
334,Aaron Laffey,A. j. Pierzynski,pitcher,1
335,Aaron Laffey,Adam Dunn,pitcher,7
336,Aaron Laffey,Adam Jones,pitcher,2
337,Aaron Laffey,Adrian Gonzalez,pitcher,2
338,Aaron Laffey,Albert Pujols,pitcher,1
339,Aaron Laffey,Alejandro De aza,pitcher,2
340,Aaron Laffey,Alex Avila,pitcher,7
341,Aaron Laffey,Alex Rios,pitcher,2
342,Aaron Laffey,Alexei Ramírez,pitcher,1
343,Aaron Laffey,Andruw Jones,pitcher,1
344,Aaron Laffey,Andy Dirks,pitcher,1
345,Aaron Laffey,Brandon Inge,pitcher,6
346,Aaron Laffey,Carl Crawford,pitcher,6
347,Aaron Laffey,Casey Kotchman,pitcher,2
348,Aaron Laffey,Casper Wells,pitcher,1
349,Aaron Laffey,Chris Carter,pitcher,8
350,Aaron Laffey,Coco Crisp,pitcher,1
351,Aaron Laffey,Cody Ransom,pitcher,1
352,Aaron Laffey,Cody Ross,pitcher,2
353,Aaron Laffey,Curtis Granderson,pitcher,3
354,Aaron Laffey,Daniel Nava,pitcher,2
355,Aaron Laffey,Dayán Viciedo,pitcher,1
356,Aaron Laffey,Delmon Young,pitcher,1
357,Aaron Laffey,Derek Jeter,pitcher,1
358,Aaron Laffey,Derek Norris,pitcher,2
359,Aaron Laffey,Drew Butera,pitcher,1
360,Aaron Laffey,Dustin Ackley,pitcher,2
361,Aaron Laffey,Dustin Pedroia,pitcher,3
362,Aaron Laffey,Elliot Johnson,pitcher,1
363,Aaron Laffey,Erick Aybar,pitcher,1
364,Aaron Laffey,George Kottaras,pitcher,1
365,Aaron Laffey,Howie Kendrick,pitcher,1
366,Aaron Laffey,Ian Desmond,pitcher,1
367,Aaron Laffey,Ichiro Suzuki,pitcher,1
368,Aaron Laffey,J. j. Hardy,pitcher,1
369,Aaron Laffey,Jacoby Ellsbury,pitcher,1
370,Aaron Laffey,James Loney,pitcher,6
371,Aaron Laffey,Jesus Flores,pitcher,1
372,Aaron Laffey,Jesus Montero,pitcher,1
373,Aaron Laffey,Jhonny Peralta,pitcher,3
374,Aaron Laffey,Jonny Gomes,pitcher,1
375,Aaron Laffey,Kelly Shoppach,pitcher,1
376,Aaron Laffey,Kendrys Morales,pitcher,2
377,Aaron Laffey,Kevin Youkilis,pitcher,1
378,Aaron Laffey,Mark Reynolds,pitcher,2
379,Aaron Laffey,Mark Teixeira,pitcher,1
380,Aaron Laffey,Mark Trumbo,pitcher,1
381,Aaron Laffey,Matt Carson,pitcher,2
382,Aaron Laffey,Miguel Cabrera,pitcher,1
383,Aaron Laffey,Mike Aviles,pitcher,8
384,Aaron Laffey,Mike Carp,pitcher,2
385,Aaron Laffey,Mike Fontenot,pitcher,1
386,Aaron Laffey,Nate Mclouth,pitcher,1
387,Aaron Laffey,Nori Aoki,pitcher,1
388,Aaron Laffey,Pedro Ciriaco,pitcher,1
389,Aaron Laffey,Pedro Florimon,pitcher,2
390,Aaron Laffey,Prince Fielder,pitcher,2
391,Aaron Laffey,Raul Ibanez,pitcher,2
392,Aaron Laffey,Ray Olmedo,pitcher,6
393,Aaron Laffey,Robinson Cano,pitcher,1
394,Aaron Laffey,Ryan Lavarnway,pitcher,1
395,Aaron Laffey,Shane Victorino,pitcher,1
396,Aaron Laffey,Torii Hunter,pitcher,1
397,Aaron Laffey,Will Middlebrooks,pitcher,1
398,Aaron Laffey,Yoenis Céspedes,pitcher,2
399,Aaron Laffey,Yovani Gallardo,pitcher,1
400,Aaron Loup,Adam Dunn,pitcher,1
401,Aaron Loup,Adrian Gonzalez,pitcher,1
402,Aaron Loup,Alex Avila,pitcher,7
403,Aaron Loup,Andy Dirks,pitcher,2
404,Aaron Loup,Asdrubal Cabrera,pitcher,1
405,Aaron Loup,B. j. Upton,pitcher,1
406,Aaron Loup,Ben Francisco,pitcher,7
407,Aaron Loup,Ben Zobrist,pitcher,1
408,Aaron Loup,Brandon Inge,pitcher,1
409,Aaron Loup,Brendan Ryan,pitcher,1
410,Aaron Loup,Brennan Boesch,pitcher,8
411,Aaron Loup,Carlos Pena,pitcher,6
412,Aaron Loup,Casey Kotchman,pitcher,1
413,Aaron Loup,Chris Carter,pitcher,7
414,Aaron Loup,Chris Parmelee,pitcher,1
415,Aaron Loup,Coco Crisp,pitcher,1
416,Aaron Loup,Cody Ross,pitcher,1
417,Aaron Loup,Curtis Granderson,pitcher,3
418,Aaron Loup,Daniel Nava,pitcher,7
419,Aaron Loup,David Murphy,pitcher,2
420,Aaron Loup,Derek Norris,pitcher,1
421,Aaron Loup,Desmond Jennings,pitcher,6
422,Aaron Loup,Dewayne Wise,pitcher,1
423,Aaron Loup,Dustin Ackley,pitcher,6
424,Aaron Loup,Dustin Pedroia,pitcher,1
425,Aaron Loup,Eric Sogard,pitcher,6
426,Aaron Loup,Eric Thames,pitcher,1
427,Aaron Loup,Gerald Laird,pitcher,1
428,Aaron Loup,Jacoby Ellsbury,pitcher,1
429,Aaron Loup,Jarrod Saltalamacchia,pitcher,1
430,Aaron Loup,Jason Kipnis,pitcher,1
431,Aaron Loup,Jemile Weeks,pitcher,1
432,Aaron Loup,Jhonny Peralta,pitcher,1
433,Aaron Loup,Joe Mauer,pitcher,6
434,Aaron Loup,Jose Lobaton,pitcher,6
435,Aaron Loup,Josh Reddick,pitcher,1
436,Aaron Loup,Luis Jimenez,pitcher,1
437,Aaron Loup,Mark Teixeira,pitcher,1
438,Aaron Loup,Matthew Joyce,pitcher,7
439,Aaron Loup,Michael Saunders,pitcher,6
440,Aaron Loup,Munenori Kawasaki,pitcher,1
441,Aaron Loup,Nate Mclouth,pitcher,2
442,Aaron Loup,Nick Swisher,pitcher,4
443,Aaron Loup,Prince Fielder,pitcher,2
444,Aaron Loup,Rich Thompson,pitcher,1
445,Aaron Loup,Robert Andino,pitcher,1
446,Aaron Loup,Robinson Cano,pitcher,1
447,Aaron Loup,Ryan Roberts,pitcher,1
448,Aaron Loup,Sam Fuld,pitcher,1
449,Aaron Loup,Seth Smith,pitcher,2
450,Aaron Loup,Taylor Teagarden,pitcher,1
451,Aaron Loup,Yoenis Céspedes,pitcher,1
452,Adam Dunn,Brandon McCarthy,batter,3
453,Adam Dunn,Brian Duensing,batter,6
454,Adam Dunn,Bruce Chen,batter,6
455,Adam Dunn,Derek Holland,batter,4
456,Adam Dunn,Derek Lowe,batter,21
457,Adam Dunn,Doug Fister,batter,3
458,Adam Dunn,Felix Hernandez,batter,2
459,Adam Dunn,J.P. Howell,batter,2
460,Adam Dunn,Jake Westbrook,batter,12
461,Adam Dunn,Jeanmar Gomez,batter,2
462,Adam Dunn,Jeremy Guthrie,batter,3
463,Adam Dunn,Jerry Blevins,batter,2
464,Adam Dunn,Jon Lester,batter,2
465,Adam Dunn,Josh Tomlin,batter,2
466,Adam Dunn,Justin Masterson,batter,3
467,Adam Dunn,Kevin Gregg,batter,2
468,Adam Dunn,Lucas Harrell,batter,12
469,Adam Dunn,Pedro Figueroa,batter,2
470,Adam Dunn,Randy Wells,batter,3
471,Adam Dunn,Ronald Belisario,batter,2
472,Adam Dunn,Troy Patton,batter,6
473,Adam Dunn,Wilton Lopez,batter,3
474,Adam Eaton,Andrew Werner,batter,6
475,Adam Eaton,Edinson Volquez,batter,9
476,Adam Eaton,Justin Germano,batter,6
477,Adam Eaton,Tommy Layne,batter,3
478,Adam Jones,Aaron Loup,batter,3
479,Adam Jones,Brandon McCarthy,batter,3
480,Adam Jones,Burke Badenhop,batter,9
481,Adam Jones,CC Sabathia,batter,15
482,Adam Jones,Carl Pavano,batter,6
483,Adam Jones,Chad Qualls,batter,3
484,Adam Jones,Derek Holland,batter,3
485,Adam Jones,Derek Lowe,batter,7
486,Adam Jones,Doug Fister,batter,3
487,Adam Jones,Felix Hernandez,batter,6
488,Adam Jones,Hector Santiago,batter,12
489,Adam Jones,Hiroki Kuroda,batter,9
490,Adam Jones,Josh Kinney,batter,1
491,Adam Jones,Justin Masterson,batter,15
492,Adam Jones,Luke Hochevar,batter,5
493,Adam Jones,Matt Maloney,batter,3
494,Adam Jones,Ross Detwiler,batter,6
495,Adam Jones,Sean Burnett,batter,3
496,Adam Kennedy,A.J. Burnett,batter,2
497,Adam Kennedy,Adam Wainwright,batter,3
498,Adam Kennedy,Brandon League,batter,3
499,Adam Kennedy,Brandon McCarthy,batter,2
500,Adam Kennedy,Chad Qualls,batter,3
501,Adam Kennedy,Clay Hensley,batter,2
502,Adam Kennedy,Kyle Lohse,batter,2
503,Adam Kennedy,Marc Rzepczynski,batter,2
504,Adam Kennedy,Miguel Batista,batter,3
505,Adam Kennedy,Steve Cishek,batter,1
506,Adam Kennedy,Travis Blackley,batter,3
507,Adam Laroche,Adam Wainwright,batter,4
508,Adam Laroche,Armando Galarraga,batter,2
509,Adam Laroche,B.J. Rosenberg,batter,2
510,Adam Laroche,Chris Volstad,batter,3
511,Adam Laroche,Clay Hensley,batter,2
512,Adam Laroche,Eric O'Flaherty,batter,3
513,Adam Laroche,Jeremy Guthrie,batter,6
514,Adam Laroche,Jonny Venters,batter,9
515,Adam Laroche,Kyle Kendrick,batter,2
516,Adam Laroche,Kyle Lohse,batter,26
517,Adam Laroche,Livan Hernandez,batter,6
518,Adam Laroche,Mike Leake,batter,6
519,Adam Laroche,Mike Pelfrey,batter,3
520,Adam Laroche,Mitchell Boggs,batter,6
521,Adam Laroche,Ryan Webb,batter,6
522,Adam Laroche,Tim Hudson,batter,3
523,Adam Laroche,Tony Watson,batter,6
524,Adam Laroche,Trevor Cahill,batter,2
525,Adam Laroche,Wesley Wright,batter,2
526,Adam Lind,CC Sabathia,batter,3
527,Adam Lind,Derek Lowe,batter,5
528,Adam Lind,Esmerling Vasquez,batter,3
529,Adam Lind,Hector Santiago,batter,2
530,Adam Lind,Hiroki Kuroda,batter,3
531,Adam Lind,Justin Masterson,batter,6
532,Adam Lind,Kyle Waldrop,batter,2
533,Adam Rosales,Aaron Crow,batter,3
534,Adam Rosales,Brian Duensing,batter,3
535,Adam Rosales,Cody Eppley,batter,2
536,Adam Rosales,David Carpenter,batter,12
537,Adam Rosales,Vicente Padilla,batter,6
538,Adam Wainwright,Adam Laroche,pitcher,3
539,Adam Wainwright,Adrian Gonzalez,pitcher,1
540,Adam Wainwright,Alcides Escobar,pitcher,2
541,Adam Wainwright,Alejandro De aza,pitcher,1
542,Adam Wainwright,Alex Gordon,pitcher,1
543,Adam Wainwright,Alex Presley,pitcher,2
544,Adam Wainwright,Alex Rios,pitcher,3
545,Adam Wainwright,Alexi Amarista,pitcher,6
546,Adam Wainwright,Alfonso Soriano,pitcher,9
