Player,ScaledRank
MLBAM_642720,4.14325774172185
MLBAM_701398,3.975156625401287
MLBAM_686976,3.8359761804879575
MLBAM_683490,3.8157828688328106
MLBAM_677954,3.797637242682643
MLBAM_665180,3.774079317436395
MLBAM_702726,3.7682944233547726
MLBAM_682210,3.767539129290924
MLBAM_688032,3.7254875204635645
MLBAM_694224,3.713899236100985
MLBAM_676473,3.6793053747352094
MLBAM_682191,3.6488411047964084
MLBAM_694193,3.640295190543772
MLBAM_702977,3.616608742352149
MLBAM_699114,3.5904337291118207
MLBAM_687036,3.589073546823575
MLBAM_687981,3.5588591701638608
MLBAM_699625,3.5435463651912045
MLBAM_672357,3.5240219313027605
MLBAM_680756,3.4761100152359647
MLBAM_681581,3.4755518907024396
MLBAM_695299,3.451922589276578
MLBAM_667442,3.430001392340129
MLBAM_805796,3.4233399121187498
MLBAM_692190,3.4223433121648688
MLBAM_680695,3.4216513328189473
MLBAM_701678,3.3969670719961718
MLBAM_666695,3.3862274023069974
MLBAM_669398,3.3840779360642066
MLBAM_687136,3.3673524736669664
MLBAM_682877,3.3573666039969887
MLBAM_608700,3.355686135752328
MLBAM_683090,3.331765603101037
MLBAM_647378,3.3125738928066135
MLBAM_687071,3.3104192708223112
MLBAM_687515,3.310304922216076
MLBAM_685744,3.3081447440464196
MLBAM_676939,3.302788536537909
MLBAM_670868,3.3022636960072025
MLBAM_663727,3.298296837569906
MLBAM_701655,3.2938085531566426
MLBAM_683735,3.283832325380099
MLBAM_656448,3.276912053376984
MLBAM_684576,3.262719804110029
MLBAM_805865,3.2556752587407525
MLBAM_687005,3.2338439508652415
MLBAM_664753,3.2307953469563757
MLBAM_699144,3.219983202675378
MLBAM_691183,3.2173960519084446
MLBAM_675915,3.2111735524057887
MLBAM_680672,3.191416784799086
MLBAM_682987,3.1713141228869692
MLBAM_806964,3.1687567316482963
MLBAM_691919,3.1567088755813733
MLBAM_663731,3.153354498086101
MLBAM_543068,3.1317057743239207
MLBAM_669945,3.118080826176218
MLBAM_664670,3.1167160185138614
MLBAM_683610,3.11415818966384
MLBAM_688460,3.109436133226538
MLBAM_695490,3.090820633613721
MLBAM_688808,3.0406361692689114
MLBAM_681526,3.0349936041725436
MLBAM_595777,3.028575741485065
MLBAM_677570,3.020459378691448
MLBAM_665877,3.002301820947564
MLBAM_695930,2.995209700365812
MLBAM_800050,2.9902948912252634
MLBAM_660636,2.9866444103316128
MLBAM_622110,2.9700518322298373
MLBAM_665742,2.9596308468980497
MLBAM_695596,2.939668382172095
MLBAM_680757,2.9373169183960175
MLBAM_684081,2.9360161800344704
MLBAM_675986,2.928556268963906
MLBAM_808982,2.9171872572509923
MLBAM_605141,2.8957502013224223
MLBAM_678742,2.892522870419615
MLBAM_670623,2.8791755267138393
MLBAM_666126,2.8600361434119264
MLBAM_679663,2.842246738479995
MLBAM_681909,2.82769746219364
MLBAM_702332,2.819184107599006
MLBAM_665489,2.7993081144416956
MLBAM_663656,2.7814712210902632
MLBAM_680700,2.769311438956823
MLBAM_676309,2.760710035804173
MLBAM_543685,2.7561787783459266
MLBAM_669384,2.751229366850398
MLBAM_675085,2.737502508781939
MLBAM_545121,2.7218451186545516
MLBAM_691907,2.708365909292572
MLBAM_696160,2.7018686299985526
MLBAM_663538,2.6950014297454206
MLBAM_671287,2.6930007570910077
MLBAM_663697,2.6710922161807167
MLBAM_457759,2.6632446614176444
MLBAM_607043,2.6601246052484946
MLBAM_543760,2.643508402317645
MLBAM_676198,2.640846360369856
MLBAM_663611,2.6340677599349855
MLBAM_571970,2.6312878344869546
MLBAM_671956,2.630238671304572
MLBAM_681831,2.621508457032383
MLBAM_592450,2.6208965532399424
MLBAM_694974,2.617609607038172
MLBAM_605421,2.600115870128503
MLBAM_694384,2.5972884319367497
MLBAM_671088,2.5795310653024295
MLBAM_667690,2.5744972494795566
MLBAM_664774,2.5672209484010176
MLBAM_679845,2.566207944034623
MLBAM_675394,2.5628446463184633
MLBAM_800765,2.5588098552457126
MLBAM_670032,2.548211723125201
MLBAM_672386,2.54790917886383
MLBAM_805779,2.5460144292418256
MLBAM_683616,2.5325263988868447
MLBAM_669743,2.532435446806028
MLBAM_656462,2.5291977530210814
MLBAM_664770,2.5223783302063554
MLBAM_650490,2.4918964282152887
MLBAM_685313,2.488626809781498
MLBAM_650333,2.482576359153779
MLBAM_630105,2.4823189064515216
MLBAM_518934,2.476510624778577
MLBAM_680977,2.472418367718178
MLBAM_701778,2.469211452098428
MLBAM_500743,2.455253519602734
MLBAM_671289,2.4520174370425454
MLBAM_670097,2.4408225212101553
MLBAM_643565,2.440021543068766
MLBAM_546994,2.4332052336282555
MLBAM_672515,2.432927533843423
MLBAM_645302,2.4310434121255065
MLBAM_527038,2.424562723335126
MLBAM_643376,2.414878230246691
MLBAM_592885,2.4125477720425383
MLBAM_683021,2.390067154576163
MLBAM_806223,2.387041418520387
MLBAM_687957,2.3862641981621358
MLBAM_642134,2.3859247995682407
MLBAM_694425,2.3829527486259923
MLBAM_805904,2.3679763753158936
MLBAM_680777,2.3661631817088447
MLBAM_592192,2.3441078910997994
MLBAM_657077,2.338987599781865
MLBAM_680552,2.333214591867955
MLBAM_696501,2.327539769843932
MLBAM_679741,2.3246570471148575
MLBAM_668756,2.322440547383169
MLBAM_660294,2.315692392542781
MLBAM_669364,2.304588129533172
MLBAM_691373,2.302565903504234
MLBAM_664702,2.300937600595378
MLBAM_687783,2.2981036613999324
MLBAM_467793,2.29705301171277
MLBAM_656582,2.2851295622704297
MLBAM_593160,2.2763607124926755
MLBAM_668791,2.2697444905806146
MLBAM_687401,2.2621010595823514
MLBAM_621466,2.2513591311909518
MLBAM_673490,2.2503061108494906
MLBAM_666198,2.2494599503396424
MLBAM_543257,2.2473216071985904
MLBAM_702176,2.2371860065504103
MLBAM_681198,2.2355150903090255
MLBAM_663993,2.226008167955389
MLBAM_664848,2.2214336441623206
MLBAM_608348,2.2043500951141946
MLBAM_624513,2.1983542403250214
MLBAM_606466,2.189606335653082
MLBAM_656669,2.178748654914521
MLBAM_608385,2.1667244777718087
MLBAM_670541,2.155285805709169
MLBAM_665922,2.1552110017623143
MLBAM_664119,2.147006506380238
MLBAM_682983,2.138326991896316
MLBAM_543807,2.138298396989394
MLBAM_621043,2.127824176271664
MLBAM_668715,2.1139030724937227
MLBAM_543543,2.1118841481681336
MLBAM_665953,2.092210456131222
MLBAM_642715,2.087699838117264
MLBAM_545341,2.0874869964179417
MLBAM_693850,2.0756976254465083
MLBAM_642336,2.0677702485583453
MLBAM_677565,2.057921313521185
MLBAM_656811,2.0555101216326603
MLBAM_656976,2.047278548144134
MLBAM_660614,2.046540976807444
MLBAM_810938,2.044747155049008
MLBAM_547180,2.03088712532877
MLBAM_641645,2.0156919547924343
MLBAM_669701,2.0126433721636277
MLBAM_677587,2.007193558249418
MLBAM_699471,2.0035627471969297
MLBAM_689041,2.0015589351894465
MLBAM_624585,2.000318771382636
MLBAM_702068,1.990571681573414
MLBAM_801126,1.9812077638294607
MLBAM_493329,1.9723053025974477
MLBAM_668939,1.9655012617200542
MLBAM_694212,1.9591522244585209
MLBAM_643446,1.9469919276552505
MLBAM_596019,1.9414868300779706
MLBAM_676475,1.931743551023153
MLBAM_642180,1.9236583639169835
MLBAM_661733,1.9103860159375832
MLBAM_592626,1.9100753103728068
MLBAM_686546,1.9066981815993433
MLBAM_703520,1.905110549208004
MLBAM_669134,1.9040518369317914
MLBAM_605119,1.8993649772735475
MLBAM_702789,1.8988008158970744
MLBAM_672695,1.8957802041873217
MLBAM_624413,1.8831873446018885
MLBAM_608324,1.8777208536749364
MLBAM_691002,1.8663941650366969
MLBAM_622569,1.8534865983815227
MLBAM_677951,1.8510568360861295
MLBAM_686217,1.8468300479386095
MLBAM_694351,1.825601906087302
MLBAM_670092,1.8235191935324178
MLBAM_670237,1.8231796219352487
MLBAM_641487,1.8212773058437601
MLBAM_642136,1.8171785112530179
MLBAM_571448,1.8036704681448357
MLBAM_674441,1.7987460733954534
MLBAM_682657,1.7946249882541951
MLBAM_685091,1.7937230596957132
MLBAM_806146,1.7876503566753124
MLBAM_669224,1.7875970327980601
MLBAM_695078,1.7845017942738122
MLBAM_683002,1.7792095005008335
MLBAM_660162,1.7789330476756877
MLBAM_665155,1.7702147572929725
MLBAM_677870,1.767662618340278
MLBAM_694838,1.7628290001072342
MLBAM_680711,1.761082628349852
MLBAM_680474,1.7594109776160443
MLBAM_688682,1.7535197109733391
MLBAM_669289,1.7465392585654123
MLBAM_661388,1.7405413597871748
MLBAM_609280,1.7384960701116128
MLBAM_691283,1.7312552615267864
MLBAM_695358,1.7288971283474779
MLBAM_665966,1.7238356519304165
MLBAM_681508,1.722569670397963
MLBAM_676628,1.71799605458833
MLBAM_670076,1.7155773276982633
MLBAM_681807,1.7132804156935013
MLBAM_670351,1.711130537525099
MLBAM_664238,1.7036540209140425
MLBAM_602104,1.7036394280898937
MLBAM_671286,1.6963106849064775
MLBAM_683083,1.694406342583224
MLBAM_624431,1.6905756438827582
MLBAM_664120,1.6895236422578288
MLBAM_682187,1.6884148427102499
MLBAM_665561,1.6785771421396476
MLBAM_807799,1.6659595439853496
MLBAM_686469,1.6637983549964208
MLBAM_668930,1.6613802792717554
MLBAM_642021,1.6570065515187655
MLBAM_669304,1.6567971385550733
MLBAM_650402,1.6492774745015977
MLBAM_668227,1.6471775904668096
MLBAM_621450,1.6454069464536123
MLBAM_663457,1.6452027038346524
MLBAM_518692,1.630306082774404
MLBAM_681146,1.627038215551182
MLBAM_672463,1.6228309538330157
MLBAM_621532,1.6213397619361654
MLBAM_665998,1.6139699604223738
MLBAM_656941,1.6113700475169417
MLBAM_605361,1.605144308116446
MLBAM_689651,1.6024553891579367
MLBAM_608841,1.5975370708679382
MLBAM_681184,1.593999695281775
MLBAM_622534,1.5939320235197103
MLBAM_677950,1.5904328377150876
MLBAM_661411,1.5811403867758558
MLBAM_660644,1.5772373117426246
MLBAM_671083,1.5765313130308785
MLBAM_660844,1.573908987600066
MLBAM_679545,1.5690880343488123
MLBAM_572039,1.5680981543497448
MLBAM_678246,1.565343839404391
MLBAM_645277,1.5645564822514462
MLBAM_663886,1.5597431540805726
MLBAM_656185,1.5521627890180025
MLBAM_695657,1.5502809965095983
MLBAM_641796,1.5486334192285658
MLBAM_690180,1.5412290143652403
MLBAM_605131,1.5357863684358444
MLBAM_663743,1.5321499906414855
MLBAM_592178,1.530651212906749
MLBAM_641432,1.530292965941885
MLBAM_641779,1.5149378612518134
MLBAM_641511,1.5146604790682963
MLBAM_680779,1.5113687729378322
MLBAM_670768,1.5097592392209391
MLBAM_647304,1.5014989098936153
MLBAM_687462,1.4969997046029462
