,winner,loser,score
0,Brian Sanches,Kenshin Kawakami,19
1,Brian Sanches,Robert Coello,0
2,Brian Sanches,Scott Linebrink,0
3,Kenshin Kawakami,Brian Sanches,13
4,Kenshin Kawakami,Robert Coello,0
5,Kenshin Kawakami,Scott Linebrink,0
6,Robert Coello,Brian Sanches,0
7,Robert Coello,Kenshin Kawakami,0
8,Robert Coello,Scott Linebrink,0
9,Scott Linebrink,Brian Sanches,5
10,Scott Linebrink,Kenshin Kawakami,0
11,Scott Linebrink,Robert Coello,0
