,winner,loser,score
0,Brian Sanches,Junichi Tazawa,0
1,Brian Sanches,Scott Linebrink,0
2,Junichi Tazawa,Brian Sanches,0
3,Junichi Tazawa,Scott Linebrink,0
4,Scott Linebrink,Brian Sanches,0
5,Scott Linebrink,Junichi Tazawa,0
