,winner,loser,score
0,Brian Sanches,Junichi Tazawa,0
1,Brian Sanches,Kenshin Kawakami,9
2,Brian Sanches,Scott Linebrink,1
3,Junichi Tazawa,Brian Sanches,0
4,Junichi Tazawa,Kenshin Kawakami,0
5,Junichi Tazawa,Scott Linebrink,0
6,Kenshin Kawakami,Brian Sanches,10
7,Kenshin Kawakami,Junichi Tazawa,0
8,Kenshin Kawakami,Scott Linebrink,0
9,Scott Linebrink,Brian Sanches,0
10,Scott Linebrink,Junichi Tazawa,0
11,Scott Linebrink,Kenshin Kawakami,4
