,winner,loser,score
0,A. j. Ellis,Cesar Hernandez,2
1,A. j. Ellis,Chase Utley,0
2,A. j. Pierzynski,Asdrubal Cabrera,0
3,A. j. Pierzynski,David Freese,1
4,A. j. Pierzynski,Erick Aybar,0
5,A. j. Pierzynski,James Loney,0
6,A. j. Pierzynski,Joc Pederson,0
7,A. j. Pierzynski,José Abreu,0
8,A. j. Pierzynski,Maikel Franco,0
9,A. j. Reed,Alex Bregman,3
10,A. j. Reed,Brett Gardner,2
11,A. j. Reed,Carlos Gomez,6
12,A. j. Reed,Coco Crisp,9
13,A. j. Reed,David Ortiz,3
14,A. j. Reed,Eric Hosmer,8
15,A. j. Reed,Ian Kinsler,1
16,A. j. Reed,Jason Castro,1
17,Jason Castro,A. j. Reed,1
18,A. j. Reed,Justin Upton,5
19,A. j. Reed,Kendrys Morales,4
20,A. j. Reed,Ketel Marte,6
21,A. j. Reed,Mark Trumbo,4
22,A. j. Reed,Marwin Gonzalez,8
23,A. j. Reed,Mike Trout,4
24,A. j. Reed,Rajai Davis,10
25,A. j. Reed,Robinson Cano,8
26,A. j. Reed,Starlin Castro,6
27,A. j. Reed,Travis Shaw,4
28,A. j. Reed,Tyler Naquin,0
29,Aaron Altherr,Cesar Hernandez,4
30,Aaron Altherr,Daniel Descalso,3
31,Aaron Altherr,Denard Span,2
32,Aaron Altherr,Jeff Francoeur,2
33,Aaron Hicks,Brian Mccann,1
34,Brian Mccann,Aaron Hicks,1
35,Aaron Hicks,Chris Davis,10
36,Chris Davis,Aaron Hicks,10
37,Aaron Hicks,Khris Davis,0
38,Aaron Hicks,Manny Machado,6
39,Aaron Hill,Adonis Garcia,2
40,Aaron Hill,Alcides Escobar,1
41,Aaron Hill,B. j. Upton,0
42,Aaron Hill,Brandon Belt,3
43,Brandon Belt,Aaron Hill,3
44,Aaron Hill,Bryce Harper,0
45,Aaron Hill,Daniel Murphy,1
46,Daniel Murphy,Aaron Hill,1
47,Aaron Hill,Danny Espinosa,2
48,Aaron Hill,David Dahl,0
49,Aaron Hill,Dj Lemahieu,0
50,Aaron Hill,Eduardo Nunez,2
51,Aaron Hill,Freddie Freeman,0
52,Aaron Hill,George Springer,0
53,Aaron Hill,J. t. Realmuto,0
54,Aaron Hill,Jace Peterson,0
55,Aaron Hill,Jackie Bradley,0
56,Aaron Hill,Joey Votto,4
57,Aaron Hill,John Jaso,1
58,John Jaso,Aaron Hill,1
59,Aaron Hill,Jose Lobaton,3
60,Aaron Hill,Jung ho Kang,0
61,Aaron Hill,Kirk Nieuwenhuis,0
62,Aaron Hill,Marwin Gonzalez,0
63,Aaron Hill,Matt Holliday,0
64,Aaron Hill,Rougned Odor,0
65,Aaron Hill,Scooter Gennett,3
66,Aaron Hill,Todd Frazier,0
67,Aaron Hill,Tucker Barnhart,1
68,Tucker Barnhart,Aaron Hill,1
69,Abraham Almonte,Adam Lind,0
70,Abraham Almonte,Tyler Naquin,2
71,Adam Duvall,Jay Bruce,0
72,Adam Duvall,Joey Votto,14
73,Adam Duvall,Jose Altuve,3
74,Jose Altuve,Adam Duvall,3
75,Adam Duvall,Tucker Barnhart,9
76,Adam Eaton,Albert Pujols,13
77,Adam Eaton,Anthony Rizzo,3
78,Adam Eaton,Avisail Garcia,13
79,Adam Eaton,Chris Young,8
80,Adam Eaton,Clint Robinson,13
81,Adam Eaton,Dioner Navarro,5
82,Adam Eaton,Eduardo Escobar,3
83,Eduardo Escobar,Adam Eaton,3
84,Adam Eaton,Freddie Freeman,0
85,Adam Eaton,Hanley Ramirez,5
86,Adam Eaton,Hyun soo Kim,0
87,Adam Eaton,Jared Hoying,7
88,Adam Eaton,Jb Shuck,13
89,Adam Eaton,Jedd Gyorko,6
90,Jedd Gyorko,Adam Eaton,6
91,Adam Eaton,Joc Pederson,7
92,Adam Eaton,Jonathan Villar,0
93,Adam Eaton,Ketel Marte,3
94,Adam Eaton,Kevin Kiermaier,7
95,Adam Eaton,Kole Calhoun,7
96,Adam Eaton,Melky Cabrera,27
97,Adam Eaton,Mike Trout,4
98,Adam Eaton,Sandy Leon,3
99,Adam Eaton,Tim Anderson,0
100,Adam Eaton,Tyler Saladino,3
101,Adam Eaton,Yasmani Grandal,1
102,Adam Frazier,Jordy Mercer,2
103,Adam Jones,Brandon Guyer,0
104,Adam Jones,Cameron Maybin,8
105,Adam Jones,Carlos Gonzalez,0
106,Adam Jones,Chris Davis,1
107,Adam Jones,Daniel Descalso,0
108,Adam Jones,Denard Span,0
109,Adam Jones,Ian Desmond,0
110,Adam Jones,Jarrett Parker,0
111,Adam Jones,Jarrod Dyson,3
112,Adam Jones,Joe Mauer,1
113,Joe Mauer,Adam Jones,1
114,Adam Jones,Jonathan Schoop,0
115,Adam Jones,Justin Upton,5
116,Adam Jones,Manny Machado,8
117,Adam Jones,Matt Wieters,0
118,Adam Jones,Mike Aviles,5
119,Adam Jones,Nelson Cruz,7
120,Adam Jones,Nolan Reimold,0
121,Adam Jones,Omar Infante,0
122,Adam Jones,Steven Souza,6
123,Adam Jones,Whit Merrifield,0
124,Adam Jones,Yasiel Puig,1
125,Yasiel Puig,Adam Jones,1
126,Adam Lind,Abraham Almonte,2
127,Adam Lind,Brandon Guyer,8
128,Adam Lind,Brett Lawrie,4
129,Brett Lawrie,Adam Lind,4
130,Adam Lind,Brian Dozier,7
131,Adam Lind,Bryce Harper,9
132,Bryce Harper,Adam Lind,9
133,Adam Lind,Carlos Correa,3
134,Adam Lind,Carlos Santana,0
135,Adam Lind,Daniel Descalso,6
136,Adam Lind,David Ortiz,1
137,Adam Lind,Dustin Pedroia,0
138,Adam Lind,Francisco Lindor,1
139,Adam Lind,Franklin Gutierrez,9
140,Franklin Gutierrez,Adam Lind,9
141,Adam Lind,George Springer,2
142,Adam Lind,Ian Desmond,4
143,Adam Lind,Jarrod Dyson,3
144,Jarrod Dyson,Adam Lind,3
145,Adam Lind,Jose Bautista,3
146,Adam Lind,Jose Ramirez,0
147,Adam Lind,Kyle Seager,11
148,Adam Lind,Marcus Semien,0
149,Adam Lind,Mark Reynolds,7
150,Adam Lind,Michael Saunders,0
151,Adam Lind,Mike Napoli,4
152,Adam Lind,Nelson Cruz,7
153,Adam Lind,Nolan Reimold,4
154,Adam Lind,Omar Infante,7
155,Adam Lind,Todd Frazier,0
156,Adam Lind,Tony Wolters,6
157,Adam Lind,Travis Shaw,1
158,Adam Lind,Tyler Naquin,0
159,Adam Rosales,John Jaso,0
160,Addison Russell,Adonis Garcia,0
161,Addison Russell,Adrian Gonzalez,0
162,Addison Russell,Anthony Rizzo,0
163,Addison Russell,Ben Zobrist,0
164,Addison Russell,Brandon Drury,2
165,Addison Russell,Byung ho Park,0
166,Addison Russell,Cameron Rupp,4
167,Addison Russell,Chase Utley,0
168,Addison Russell,Chris Coghlan,0
169,Addison Russell,Christian Yelich,0
170,Addison Russell,Corey Seager,0
171,Addison Russell,Derek Norris,0
172,Addison Russell,Eugenio Suarez,0
173,Addison Russell,Geovany Soto,0
174,Addison Russell,J. t. Realmuto,1
175,J. t. Realmuto,Addison Russell,1
176,Addison Russell,James Loney,1
177,James Loney,Addison Russell,1
178,Addison Russell,Jason Heyward,0
179,Addison Russell,Javier Baez,0
180,Addison Russell,John Jaso,2
181,John Jaso,Addison Russell,2
182,Addison Russell,Jon Jay,0
183,Addison Russell,Josh Harrison,0
184,Addison Russell,Luis Valbuena,0
185,Addison Russell,Maikel Franco,3
186,Addison Russell,Matt Kemp,3
187,Matt Kemp,Addison Russell,3
188,Addison Russell,Matthew Joyce,0
189,Addison Russell,Nick Markakis,0
190,Addison Russell,Paul Goldschmidt,4
191,Addison Russell,Peter Bourjos,0
192,Addison Russell,Ryan Zimmerman,4
193,Addison Russell,Sean Rodriguez,2
194,Addison Russell,Tom Murphy,0
195,Addison Russell,Tyler Holt,1
196,Tyler Holt,Addison Russell,1
197,Addison Russell,Welington Castillo,0
198,Addison Russell,Yadier Molina,0
199,Addison Russell,Yasiel Puig,2
200,Addison Russell,Yasmani Grandal,0
